"ToeTip.X"	"ToeTip.Y"	"KneeElbow.X"	"KneeElbow.Y"	"HipShoulder.X"	"HipShoulder.Y"	"AnkleWrist.X"	"AnkleWrist.Y"	"MetaPhalJoint.X"	"MetaPhalJoint.Y"	"Costal1.X"	"Costal1.Y"	"Costal2.X"	"Costal2.Y"
211.676082544743	233.318308	135.494406171696	236.317167130107	117.329258677593	200.071616538506	166.630672631995	233.009573770909	174.834625397924	235.978163132874	104.469083306993	166.623294270708	80.3598771871477	170.505320839138
211.726225759803	233.318308	135.599413573889	238.425784945013	118.496192316173	201.382713489583	166.704611377364	233.78294317945	174.900313369703	236.196290819347	106.325668354574	168.217343539661	82.4554481514626	171.986932025363
211.727321469845	233.318308	135.712850032026	240.366035906	119.691622691367	202.665810816639	166.747999132835	234.476444423529	174.953249321444	236.46403693255	108.213234767008	169.660507927555	84.5359613348106	173.35628409304
211.685678214517	233.318308	135.83545296213	242.138276328081	120.916111276968	203.9090724199	166.764667535669	235.093687966638	174.994661766459	236.771745577945	110.126639508277	170.953079693762	86.6013362742398	174.609089486924
211.607604533465	233.318308	135.967959780225	243.742862526272	122.170219546771	205.100662199594	166.758448223124	235.638284272271	175.025779218058	237.109760860996	112.06073954236	172.095351097651	88.6514925067986	175.741060651769
211.499408966336	233.318308	136.111107902333	245.180150815588	123.454508974572	206.228744055946	166.733172832461	236.11384380392	175.047830189552	237.468426887167	114.010391833238	173.087614398591	90.686349569535	176.74791003233
211.367603640232	233.318308	136.265727292693	246.450033191741	124.769816966589	207.280580312818	166.692849361342	236.523776907421	175.06200518112	237.837567994154	115.970075124268	173.929647439878	92.7055971091837	177.624735254903
211.21951503208	233.318308	136.433018108401	247.550544373241	126.118084658735	208.239826988609	166.642191249028	236.870693457994	175.069342640407	238.20492944859	117.932755276318	174.619170400503	94.7080052112241	178.364174671953
211.06267320626	233.318308	136.61427305477	248.479254759295	127.501529119347	209.089238525355	166.586088295183	237.157003213202	175.070843001928	238.557736749341	119.891019929633	175.153389043385	96.6921140708218	178.958251817486
210.904608227154	233.318308	136.810784837111	249.233734749111	128.922367416762	209.811569365088	166.529430299473	237.385115930607	175.067506700198	238.883215395272	121.837456724459	175.529509131441	98.6564638831425	179.398990225509
210.752850159144	233.318308	137.023846160736	249.811554741897	130.382816619318	210.389573949844	166.477107061559	237.557441367773	175.060334169731	239.168590885249	123.764653301039	175.744736427589	100.599594843352	179.678413430029
210.613911129332	233.318308	137.254286989882	250.212606733365	131.883714133234	210.810514603484	166.433126579103	237.677389870537	175.050515910705	239.403687556969	125.667088402734	175.798848775124	102.521196598185	179.791619057341
210.490231515704	233.318308	137.501086324493	250.446069105254	133.420378716251	211.079685177176	166.397969641753	237.752374137835	175.040002685953	239.588725103455	127.546805185349	175.701912338845	104.425556600651	179.746001102902
210.383233758968	233.318308	137.762760423437	250.523441835805	134.986749463997	211.206887403916	166.371235237156	237.790807456877	175.030935323971	239.726522056562	129.407737907806	175.466565363933	106.318111755327	179.552027654459
210.29434029983	233.318308	138.037825545583	250.456224903261	136.576765472095	211.201923016698	166.352522352956	237.801103114873	175.025454653254	239.819896948143	131.253820829024	175.105446095566	108.204298966794	179.220166799757
