"ToeTip.X"	"ToeTip.Y"	"KneeElbow.X"	"KneeElbow.Y"	"HipShoulder.X"	"HipShoulder.Y"	"AnkleWrist.X"	"AnkleWrist.Y"	"MetaPhalJoint.X"	"MetaPhalJoint.Y"	"Costal1.X"	"Costal1.Y"	"Costal2.X"	"Costal2.Y"
270.347742222054	178.26626936842	190.569154106707	209.507367019411	177.216087236718	211.182290065497	227.370981805356	183.931677992823	235.236253050344	182.904890708114	165.56366122533	245.024459686695	143.757330198445	250.340920933609
270.358760989734	178.196027283249	191.004453774327	209.507679871892	178.219681361767	211.551233839238	227.264062379632	183.355802788543	235.292084893425	182.401954155951	166.275538434568	245.347922304893	144.386795996825	250.556972453036
270.369738322183	178.121392333187	191.387098595045	209.534763156723	179.17621180996	211.882571547309	227.186649035991	182.831547836629	235.303446511941	181.908938802773	166.957485936682	245.644019215193	144.98588946479	250.73788318141
270.379378336065	178.044195585991	191.724065237639	209.588466693764	180.096450117468	212.183808835132	227.134424664307	182.355036217885	235.276187436273	181.429940652194	167.621007471685	245.916369091343	145.570776664578	250.887800160413
270.386385148046	177.966268109415	192.022330370891	209.66864030287	180.99116782046	212.462451348129	227.103072154452	181.922391013117	235.216157196804	180.969055707825	168.277606779591	246.16859060709	146.157623658424	251.010870431726
270.389416358833	177.889461265996	192.288897177393	209.775157703626	181.871174314781	212.726014746033	227.088282178666	181.529706571368	235.129259137136	180.530421051108	168.938768655434	246.404340961697	146.762662406235	251.111174265705
270.385791398108	177.816210258471	192.531531589182	209.908580162913	182.748368143407	212.982302780249	227.085969292266	181.172250686356	235.022944699639	180.119355490472	169.615432885123	246.628385656438	147.404020612166	251.190871055247
270.371322950704	177.749607678062	192.758858373801	210.070243107519	183.635874199905	213.239443585713	227.092300136935	180.844360472575	234.906408444567	179.742508427389	170.317925588843	246.846738111067	148.101960537784	251.249957336504
270.341743321878	177.692781185369	192.979548114667	210.261523262957	184.546882799361	213.50558260209	227.103454802285	180.540323396031	234.788937921417	179.406600245818	171.056540149857	247.065478317427	148.876858315832	251.288314264781
270.29278481689	177.64885844099	193.202271395197	210.48379735474	185.494584256862	213.788865269042	227.115613377929	180.254426922732	234.679820679691	179.11835132972	171.841569951426	247.290686267362	149.749090079056	251.305822995382
270.222040379245	177.620155314365	193.434638246191	210.737486119365	186.490654500495	214.097036453833	227.124644658875	179.982107789157	234.586191740013	178.882838949889	172.68406617593	247.526900932118	150.736396053295	251.305035536591
270.136891770254	177.604716841628	193.678679131141	211.017980835119	187.538802268337	214.435733612312	227.124779719234	179.724849043737	234.503861668602	178.696495958758	173.599066786908	247.770553973588	151.84264895816	251.302555254209
270.047928491567	177.599188530952	193.93459612083	211.319024655227	188.640125495281	214.809903613507	227.109712961222	179.486115077197	234.424930071894	178.552922481661	174.602916193573	248.015420334158	153.067177209755	251.319590064571
269.965741905469	177.60021507872	194.202590225487	211.634359776927	189.79572060183	215.224492925874	227.073138475759	179.269371429532	234.341494403802	178.445717000822	175.711959562941	248.255273415192	154.409306588281	251.377350554866
269.900804476414	177.604462530114	194.482869540231	211.957818447323	191.006584002248	215.684282445761	227.00888613183	179.078061054408	234.245776867849	178.36846666062	176.942363503775	248.48397905714	155.868266128095	251.49668556174
269.857794257286	177.609637350761	194.775987437898	212.287621437652	192.268838369161	216.185984016378	226.917402857374	178.914526174816	234.136079262183	178.314206062756	178.301592700038	248.69990806149	157.438570015445	251.680814235206
269.83310360825	177.614933750818	195.082991019633	212.628264869461	193.571637190298	216.714771174746	226.808597613984	178.77953502888	234.019396873888	178.275179703015	179.784668557527	248.907873078476	159.107990460765	251.9077462343
269.822487671397	177.61966035667	195.404965357168	212.984727475319	194.90359798244	217.254930094877	226.693107048798	178.673734806113	233.903393570025	178.24357131343	181.385655521409	249.113182174053	160.863781177245	252.153552461236
269.82170158882	177.6231257947	195.742995522233	213.361987987794	196.253338262368	217.790746950784	226.581567808954	178.597772696026	233.795733217658	178.211564626037	183.09861803685	249.321143414175	162.693195878075	252.39430381823
269.826710529186	177.624754157255	196.098630130538	213.763920918641	197.610746812133	218.307448825103	226.483639501676	178.551606184961	233.703347989425	178.172046952832	184.916822828586	249.536337673466	164.583533283994	252.608352536125
269.834944373252	177.624774789018	196.476650524249	214.186700013317	198.974578137562	218.796824637862	226.402167919468	178.530382812874	233.628067267219	178.122812328068	186.827973369416	249.758274440098	166.522405995544	252.789960687663
269.84445674325	177.623759947988	196.883214688486	214.62321967837	200.347362175628	219.253457639917	226.33709722052	178.527201824295	233.569547430972	178.063744293019	188.817404044717	249.984303573666	168.497560277664	252.940165484786
269.853303566233	177.622283159282	197.32448569527	215.066362202698	201.731642814091	219.671941407599	226.288360841047	178.535154895	233.527436831048	177.99473411	190.870440485733	250.211766953615	170.496742889199	253.060029174597
269.859550849959	177.620915671158	197.8066133766	215.509065319519	203.129974683274	220.046933574564	226.255868571863	178.547354319238	233.501371416898	177.915696493477	192.972440703637	250.438024984944	172.507762900634	253.150640261184
269.862248777781	177.620006443169	198.33445494594	215.949679770476	204.545961205713	220.379345667623	226.237221712284	178.558925365728	233.489776441606	177.828835782521	195.111923950226	250.662246715786	174.524512844669	253.21565070889
269.862243765522	177.619498732684	198.910508440814	216.396435653639	205.985119969106	220.681503280341	226.225808301903	178.568667210677	233.488867499593	177.740535141697	197.283179101213	250.886902173823	176.551988264895	253.263391088758
269.860573389061	177.619292621115	199.537020828681	216.858614455663	207.453172271931	220.966946723011	226.214567993499	178.575770017745	233.494625027257	177.657622457799	199.481109051731	251.114812686164	178.5963663182	253.302689882169
269.858275224275	177.619288189874	200.216239077001	217.345497663203	208.955839412664	221.249216305926	226.196440439849	178.579423950594	233.503029461001	177.58692561762	201.700616696916	251.348799579919	180.663824161473	253.342375570505
269.856313682917	177.619389944666	200.949494962355	217.865097602055	210.498911975341	221.540227646572	226.165244233584	178.578946477779	233.510338034443	177.534256290152	203.93644716763	251.591080561643	182.759740185605	253.391163565544
269.854965691185	177.619543963996	201.729520684534	218.413500947827	212.088831584683	221.83662996186	226.123056911906	178.574851286315	233.515408901963	177.495877269678	206.181863165231	251.838201426814	184.881987189282	253.456706822321
269.854131494352	177.619719104566	202.544336640288	218.980260180763	213.732396577783	222.126707839325	226.076481178909	178.568307484515	233.518525291129	177.462819416638	208.429315151586	252.083600268225	187.024325574375	253.546076164096
269.853707479428	177.619884456389	203.38191496435	219.5548608527	215.436408945465	222.398660189343	226.03216608903	178.560490894034	233.519985026239	177.426060001858	210.671245268964	252.320683347116	189.180473620331	253.666336451471
269.853590063974	177.620009156131	204.230248309609	220.126792214977	217.207650597595	222.640703838721	225.996751020514	178.552579666766	233.520085919599	177.37659371913	212.900102251278	252.542872909974	191.344148019595	253.824534963586
