KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.485304e+02	1.340499e+02	1.681984e+02	1.681984e+02	-9.451705e+00	1.067696e+02	1.404818e+02	-2.226749e+01	-4.599746e+01	-1.538478e+02	-4.238478e+02	-4.882586e+01	-1.454052e+01	
1.456362e+02	1.257078e+02	1.698103e+02	1.698103e+02	-9.888667e+00	1.074905e+02	1.402779e+02	-2.080951e+01	-4.610364e+01	-1.546854e+02	-4.246854e+02	-5.100692e+01	-1.192826e+01	
1.431583e+02	1.193503e+02	1.676875e+02	1.676875e+02	-1.005544e+01	1.078647e+02	1.399393e+02	-1.992579e+01	-4.602779e+01	-1.554535e+02	-4.254535e+02	-5.307544e+01	-9.660413e+00	
1.410823e+02	1.145064e+02	1.654262e+02	1.654262e+02	-9.981194e+00	1.079218e+02	1.395397e+02	-1.951680e+01	-4.582315e+01	-1.561647e+02	-4.261647e+02	-5.504605e+01	-7.712376e+00	
1.393516e+02	1.108016e+02	1.640274e+02	1.640274e+02	-9.696118e+00	1.077040e+02	1.391237e+02	-1.948636e+01	-4.552712e+01	-1.568340e+02	-4.268340e+02	-5.693661e+01	-6.041032e+00	
1.378832e+02	1.079432e+02	1.635437e+02	1.635437e+02	-9.231968e+00	1.072632e+02	1.387160e+02	-1.973588e+01	-4.516766e+01	-1.574813e+02	-4.274813e+02	-5.876839e+01	-4.589752e+00	
1.365678e+02	1.056780e+02	1.637794e+02	1.637794e+02	-8.623284e+00	1.066612e+02	1.383276e+02	-2.014949e+01	-4.476894e+01	-1.581371e+02	-4.281371e+02	-6.056840e+01	-3.292555e+00	
1.352799e+02	1.037860e+02	1.644816e+02	1.644816e+02	-7.904522e+00	1.059617e+02	1.379661e+02	-2.060587e+01	-4.435302e+01	-1.588356e+02	-4.288356e+02	-6.236717e+01	-2.079394e+00	
1.338824e+02	1.020675e+02	1.653873e+02	1.653873e+02	-7.108820e+00	1.052263e+02	1.376398e+02	-2.098270e+01	-4.394083e+01	-1.596128e+02	-4.296128e+02	-6.419782e+01	-8.795273e-01	
1.322455e+02	1.003580e+02	1.662813e+02	1.662813e+02	-6.266279e+00	1.045069e+02	1.373608e+02	-2.118026e+01	-4.355073e+01	-1.604951e+02	-4.304951e+02	-6.609010e+01	3.764671e-01	
1.303052e+02	9.860476e+01	1.671474e+02	1.671474e+02	-5.403099e+00	1.038284e+02	1.371512e+02	-2.119039e+01	-4.319795e+01	-1.614665e+02	-4.314665e+02	-6.804869e+01	1.756487e+00	
1.280251e+02	9.677883e+01	1.680181e+02	1.680181e+02	-4.552213e+00	1.032101e+02	1.370280e+02	-2.103130e+01	-4.290107e+01	-1.625023e+02	-4.325023e+02	-7.005964e+01	3.331844e+00	
1.253800e+02	9.484637e+01	1.689254e+02	1.689254e+02	-3.755231e+00	1.026723e+02	1.369992e+02	-2.072499e+01	-4.268309e+01	-1.635808e+02	-4.335808e+02	-7.208272e+01	5.178532e+00	
1.223856e+02	9.277949e+01	1.698855e+02	1.698855e+02	-3.041344e+00	1.022297e+02	1.370627e+02	-2.030591e+01	-4.255413e+01	-1.646848e+02	-4.346848e+02	-7.402095e+01	7.344207e+00	
1.192010e+02	9.060072e+01	1.708556e+02	1.708556e+02	-2.364491e+00	1.018708e+02	1.372058e+02	-1.984486e+01	-4.246119e+01	-1.658051e+02	-4.358051e+02	-7.569139e+01	9.741473e+00	
1.160242e+02	8.836467e+01	1.717805e+02	1.717805e+02	-1.654642e+00	1.015778e+02	1.374192e+02	-1.941326e+01	-4.233567e+01	-1.669241e+02	-4.369241e+02	-7.688757e+01	1.223390e+01	
1.130592e+02	8.614601e+01	1.726085e+02	1.726085e+02	-8.380716e-01	1.013328e+02	1.376977e+02	-1.907464e+01	-4.210867e+01	-1.680129e+02	-4.380129e+02	-7.747108e+01	1.466990e+01	
1.104651e+02	8.401289e+01	1.733075e+02	1.733075e+02	1.355078e-01	1.011242e+02	1.380288e+02	-1.887714e+01	-4.172338e+01	-1.690391e+02	-4.390391e+02	-7.745699e+01	1.693538e+01	
1.081977e+02	8.195485e+01	1.739193e+02	1.739193e+02	1.211053e+00	1.009656e+02	1.383699e+02	-1.882313e+01	-4.118399e+01	-1.699881e+02	-4.399881e+02	-7.692952e+01	1.910410e+01	
1.061572e+02	7.992998e+01	1.745061e+02	1.745061e+02	2.310919e+00	1.008769e+02	1.386776e+02	-1.890904e+01	-4.051267e+01	-1.708585e+02	-4.408585e+02	-7.594852e+01	2.130632e+01	
1.042389e+02	7.788840e+01	1.751326e+02	1.751326e+02	3.360569e+00	1.008779e+02	1.389177e+02	-1.913531e+01	-3.973656e+01	-1.716560e+02	-4.416560e+02	-7.453242e+01	2.367929e+01	
1.023458e+02	7.578499e+01	1.758434e+02	1.758434e+02	4.303923e+00	1.009735e+02	1.390597e+02	-1.949529e+01	-3.887945e+01	-1.724099e+02	-4.424099e+02	-7.269841e+01	2.631661e+01	
1.004367e+02	7.360782e+01	1.766047e+02	1.766047e+02	5.152734e+00	1.011092e+02	1.390540e+02	-1.994652e+01	-3.792963e+01	-1.732248e+02	-4.432248e+02	-7.058662e+01	2.912009e+01	
9.848615e+01	7.135261e+01	1.773508e+02	1.773508e+02	5.930873e+00	1.012143e+02	1.388401e+02	-2.043093e+01	-3.686637e+01	-1.742189e+02	-4.442189e+02	-6.834287e+01	3.193865e+01	
