Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	1.253266e-02	-3.883954e-02	-4.010768e-02	-9.891323e-04	1.136473e-03	-3.565311e-04	-7.760675e-04	-1.278466e-02	-4.002807e-02	2.116452e-04	7.594323e-05	1.986124e-02	-1.356271e-02	3.698755e-03	7.734835e+01	1.029105e+02	
1.000000e+00	7.130994e-03	-4.636175e-02	-5.860079e-02	-1.192725e-03	1.576932e-03	-4.508093e-04	-1.049226e-03	-2.831239e-02	-5.180070e-02	2.777797e-04	8.468842e-05	2.100837e-02	-1.397812e-02	3.700666e-03	8.454864e+01	1.121595e+02	
2.000000e+00	1.538222e-03	-5.262867e-02	-7.824873e-02	-1.359760e-03	2.037878e-03	-5.534435e-04	-1.335783e-03	-4.590814e-02	-6.338511e-02	3.381667e-04	9.288293e-05	2.160752e-02	-1.416325e-02	3.585566e-03	8.906551e+01	1.191280e+02	
3.000000e+00	-4.139905e-03	-5.751181e-02	-9.803531e-02	-1.485801e-03	2.485189e-03	-6.602215e-04	-1.611089e-03	-6.497858e-02	-7.352445e-02	3.893620e-04	1.002959e-04	2.185068e-02	-1.416528e-02	3.423412e-03	9.208603e+01	1.248420e+02	
4.000000e+00	-1.060849e-02	-6.159688e-02	-1.171595e-01	-1.588394e-03	2.889054e-03	-7.671898e-04	-1.849576e-03	-8.507386e-02	-8.124852e-02	4.349823e-04	1.077668e-04	2.175664e-02	-1.392863e-02	3.275727e-03	9.458225e+01	1.298416e+02	
5.000000e+00	-1.919159e-02	-6.555323e-02	-1.350923e-01	-1.690479e-03	3.229707e-03	-8.677197e-04	-2.030273e-03	-1.059045e-01	-8.603767e-02	4.818423e-04	1.170421e-04	2.133530e-02	-1.341189e-02	3.183029e-03	9.728353e+01	1.343950e+02	
6.000000e+00	-3.013202e-02	-6.899356e-02	-1.519518e-01	-1.787126e-03	3.518074e-03	-9.568734e-04	-2.160503e-03	-1.273484e-01	-8.820236e-02	5.304523e-04	1.269606e-04	2.074581e-02	-1.274031e-02	3.128035e-03	1.002350e+02	1.386740e+02	
7.000000e+00	-4.227629e-02	-7.092456e-02	-1.682711e-01	-1.854418e-03	3.783188e-03	-1.034243e-03	-2.267174e-03	-1.491694e-01	-8.860559e-02	5.752652e-04	1.333100e-04	2.018375e-02	-1.209564e-02	3.069107e-03	1.030352e+02	1.427344e+02	
8.000000e+00	-5.414441e-02	-7.128133e-02	-1.843024e-01	-1.886449e-03	4.035290e-03	-1.108817e-03	-2.361853e-03	-1.708877e-01	-8.772914e-02	6.137249e-04	1.342982e-04	1.969489e-02	-1.152741e-02	2.995383e-03	1.053231e+02	1.465166e+02	
9.000000e+00	-6.420078e-02	-7.068146e-02	-2.000712e-01	-1.890182e-03	4.263610e-03	-1.196447e-03	-2.436414e-03	-1.919378e-01	-8.549921e-02	6.457082e-04	1.303508e-04	1.923238e-02	-1.099023e-02	2.912673e-03	1.068339e+02	1.499739e+02	
1.000000e+01	-7.103510e-02	-6.953468e-02	-2.154820e-01	-1.868726e-03	4.459966e-03	-1.302940e-03	-2.484984e-03	-2.115250e-01	-8.207093e-02	6.687166e-04	1.229383e-04	1.879426e-02	-1.047170e-02	2.817966e-03	1.074181e+02	1.530453e+02	
1.100000e+01	-7.400916e-02	-6.774741e-02	-2.303262e-01	-1.817129e-03	4.631465e-03	-1.415535e-03	-2.515377e-03	-2.289365e-01	-7.820224e-02	6.768961e-04	1.127998e-04	1.843506e-02	-1.001219e-02	2.694313e-03	1.071327e+02	1.556798e+02	
1.200000e+01	-7.361100e-02	-6.529238e-02	-2.441556e-01	-1.736360e-03	4.783176e-03	-1.516581e-03	-2.539206e-03	-2.438002e-01	-7.477972e-02	6.679858e-04	9.957662e-05	1.817062e-02	-9.646088e-03	2.537584e-03	1.062386e+02	1.578444e+02	
1.300000e+01	-7.235230e-02	-6.202528e-02	-2.561109e-01	-1.634983e-03	4.906764e-03	-1.581064e-03	-2.571210e-03	-2.559128e-01	-7.304987e-02	6.473636e-04	7.879932e-05	1.795594e-02	-9.409154e-03	2.368980e-03	1.053532e+02	1.594709e+02	
1.400000e+01	-7.281842e-02	-5.782639e-02	-2.655693e-01	-1.523693e-03	4.991344e-03	-1.593205e-03	-2.619491e-03	-2.653272e-01	-7.369548e-02	6.233331e-04	4.753291e-05	1.773894e-02	-9.309515e-03	2.215289e-03	1.049985e+02	1.605543e+02	
1.500000e+01	-7.419481e-02	-5.321000e-02	-2.728170e-01	-1.410577e-03	5.035786e-03	-1.575247e-03	-2.658509e-03	-2.726644e-01	-7.475375e-02	5.981881e-04	1.492808e-05	1.750423e-02	-9.240894e-03	2.079283e-03	1.049455e+02	1.614009e+02	
1.600000e+01	-7.428485e-02	-4.912659e-02	-2.784758e-01	-1.306505e-03	5.044467e-03	-1.561725e-03	-2.653859e-03	-2.786523e-01	-7.362001e-02	5.719983e-04	-6.343248e-06	1.725369e-02	-9.077046e-03	1.956417e-03	1.047190e+02	1.623791e+02	
1.700000e+01	-7.203819e-02	-4.792865e-02	-2.826497e-01	-1.259073e-03	5.019001e-03	-1.600857e-03	-2.589659e-03	-2.832320e-01	-6.971382e-02	5.578294e-04	-7.570998e-06	1.697921e-02	-8.760780e-03	1.887129e-03	1.041053e+02	1.633694e+02	
1.800000e+01	-6.732606e-02	-5.182433e-02	-2.853336e-01	-1.311610e-03	4.966477e-03	-1.735762e-03	-2.464735e-03	-2.861686e-01	-6.368347e-02	5.676604e-04	1.555887e-05	1.668202e-02	-8.278860e-03	1.906728e-03	1.030701e+02	1.639911e+02	
1.900000e+01	-6.163971e-02	-5.871242e-02	-2.867596e-01	-1.416831e-03	4.904653e-03	-1.919637e-03	-2.312036e-03	-2.877505e-01	-5.683464e-02	5.866601e-04	5.429272e-05	1.639649e-02	-7.729250e-03	1.961233e-03	1.018919e+02	1.641467e+02	
2.000000e+01	-5.725448e-02	-6.444605e-02	-2.876082e-01	-1.498197e-03	4.856396e-03	-2.059546e-03	-2.193642e-03	-2.887137e-01	-5.139017e-02	5.980215e-04	8.980265e-05	1.617453e-02	-7.306060e-03	1.991748e-03	1.009931e+02	1.640661e+02	
2.100000e+01	-5.506491e-02	-6.808524e-02	-2.883378e-01	-1.545296e-03	4.818007e-03	-2.134430e-03	-2.124593e-03	-2.896355e-01	-4.777167e-02	6.052526e-04	1.172596e-04	1.598855e-02	-7.050458e-03	2.008530e-03	1.005290e+02	1.639779e+02	
