StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-3.698483e+06	-1.928590e+06	3.235699e+07	3.241442e+07	-8.658904e+01	2.871593e+07	-3.611290e+07	1.050025e+06	
-3.683573e+06	-1.754157e+06	3.180329e+07	3.185163e+07	-8.684300e+01	2.816806e+07	-3.553520e+07	6.143201e+05	
-3.671610e+06	-1.537087e+06	3.128592e+07	3.132365e+07	-8.718733e+01	2.765204e+07	-3.499526e+07	1.646543e+05	
-3.657885e+06	-1.448104e+06	3.076470e+07	3.079876e+07	-8.730509e+01	2.714088e+07	-3.445665e+07	-2.424460e+05	
-3.647057e+06	-1.386326e+06	3.029569e+07	3.032739e+07	-8.738001e+01	2.668033e+07	-3.397445e+07	-6.306834e+05	
-3.638687e+06	-1.347691e+06	2.988039e+07	2.991077e+07	-8.741758e+01	2.627208e+07	-3.354945e+07	-9.953122e+05	
-3.631795e+06	-1.329852e+06	2.951320e+07	2.954315e+07	-8.742005e+01	2.591135e+07	-3.317494e+07	-1.331350e+06	
-3.624979e+06	-1.331983e+06	2.918102e+07	2.921140e+07	-8.738655e+01	2.558642e+07	-3.283638e+07	-1.632750e+06	
-3.617472e+06	-1.354774e+06	2.887404e+07	2.890581e+07	-8.731368e+01	2.528833e+07	-3.252328e+07	-1.892541e+06	
-3.609083e+06	-1.399637e+06	2.858640e+07	2.862064e+07	-8.719697e+01	2.501156e+07	-3.222973e+07	-2.103190e+06	
-3.599617e+06	-1.468561e+06	2.831196e+07	2.835002e+07	-8.703072e+01	2.475040e+07	-3.194964e+07	-2.255201e+06	
-3.588854e+06	-1.562993e+06	2.804323e+07	2.808676e+07	-8.680994e+01	2.449790e+07	-3.167561e+07	-2.340360e+06	
-3.576604e+06	-1.683377e+06	2.777196e+07	2.782293e+07	-8.653133e+01	2.424632e+07	-3.139953e+07	-2.352640e+06	
-3.562099e+06	-1.826464e+06	2.748464e+07	2.754526e+07	-8.619809e+01	2.398316e+07	-3.110736e+07	-2.294373e+06	
-3.545171e+06	-1.980705e+06	2.718075e+07	2.725283e+07	-8.583216e+01	2.370765e+07	-3.079800e+07	-2.193672e+06	
-3.526429e+06	-2.134241e+06	2.687043e+07	2.695505e+07	-8.545872e+01	2.342862e+07	-3.048148e+07	-2.083163e+06	
-3.506775e+06	-2.276524e+06	2.656789e+07	2.666525e+07	-8.510249e+01	2.315847e+07	-3.017202e+07	-1.993817e+06	
-3.486502e+06	-2.399387e+06	2.627923e+07	2.638853e+07	-8.478319e+01	2.290203e+07	-2.987504e+07	-1.950138e+06	
-3.464561e+06	-2.501415e+06	2.598841e+07	2.610851e+07	-8.450218e+01	2.264395e+07	-2.957307e+07	-1.956851e+06	
-3.439907e+06	-2.582635e+06	2.567748e+07	2.580704e+07	-8.425655e+01	2.236713e+07	-2.924694e+07	-2.014388e+06	
