FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-2.400710e+00	5.564048e-02	3.501865e-02	0.000000e+00	-4.954300e-03	1.603648e-05	
0.000000e+00	-2.381425e+00	5.843592e-02	3.565048e-02	0.000000e+00	-4.914501e-03	1.684216e-05	
0.000000e+00	-2.360383e+00	4.545806e-02	2.203454e-02	0.000000e+00	-4.871077e-03	1.310174e-05	
0.000000e+00	-2.336831e+00	2.344584e-02	0.000000e+00	0.000000e+00	-4.822472e-03	6.757466e-06	
0.000000e+00	-2.310538e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.768213e-03	0.000000e+00	
0.000000e+00	-2.281814e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.708935e-03	0.000000e+00	
0.000000e+00	-2.251505e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.646388e-03	0.000000e+00	
0.000000e+00	-2.221120e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.583683e-03	0.000000e+00	
0.000000e+00	-2.192625e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.524879e-03	0.000000e+00	
0.000000e+00	-2.168134e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.474337e-03	0.000000e+00	
0.000000e+00	-2.149429e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.435735e-03	0.000000e+00	
0.000000e+00	-2.137758e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.411649e-03	0.000000e+00	
0.000000e+00	-2.133782e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.403445e-03	0.000000e+00	
0.000000e+00	-2.137446e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.411006e-03	0.000000e+00	
0.000000e+00	-2.148130e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.433054e-03	0.000000e+00	
0.000000e+00	-2.165109e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.468093e-03	0.000000e+00	
0.000000e+00	-2.187681e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.514676e-03	0.000000e+00	
0.000000e+00	-2.214790e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.570621e-03	0.000000e+00	
0.000000e+00	-2.245269e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.633519e-03	0.000000e+00	
0.000000e+00	-2.278017e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.701100e-03	0.000000e+00	
0.000000e+00	-2.311547e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.770294e-03	0.000000e+00	
0.000000e+00	-2.344118e+00	0.000000e+00	5.781532e-04	0.000000e+00	-4.837511e-03	0.000000e+00	
0.000000e+00	-2.374168e+00	0.000000e+00	1.861213e-02	0.000000e+00	-4.899524e-03	0.000000e+00	
0.000000e+00	-2.400466e+00	0.000000e+00	3.461544e-02	0.000000e+00	-4.953796e-03	0.000000e+00	
0.000000e+00	-2.421756e+00	2.461104e-04	4.817049e-02	0.000000e+00	-4.997732e-03	7.093296e-08	
0.000000e+00	-2.436508e+00	1.117364e-02	5.877461e-02	0.000000e+00	-5.028174e-03	3.220420e-06	
0.000000e+00	-2.443434e+00	2.075317e-02	6.605835e-02	0.000000e+00	-5.042468e-03	5.981395e-06	
0.000000e+00	-2.441602e+00	2.853606e-02	6.977951e-02	0.000000e+00	-5.038687e-03	8.224547e-06	
0.000000e+00	-2.430270e+00	3.415731e-02	6.978708e-02	0.000000e+00	-5.015302e-03	9.844681e-06	
0.000000e+00	-2.409120e+00	3.785221e-02	6.650369e-02	0.000000e+00	-4.971656e-03	1.090961e-05	
0.000000e+00	-2.378312e+00	4.024881e-02	6.075246e-02	0.000000e+00	-4.908077e-03	1.160035e-05	
0.000000e+00	-2.338297e+00	4.201422e-02	5.342892e-02	0.000000e+00	-4.825499e-03	1.210917e-05	
0.000000e+00	-2.289576e+00	4.377302e-02	4.541098e-02	0.000000e+00	-4.724954e-03	1.261608e-05	
0.000000e+00	-2.232771e+00	4.611601e-02	3.742271e-02	0.000000e+00	-4.607726e-03	1.329137e-05	
0.000000e+00	-2.168850e+00	4.960408e-02	2.985259e-02	0.000000e+00	-4.475815e-03	1.429669e-05	
0.000000e+00	-2.098833e+00	5.469331e-02	2.296515e-02	0.000000e+00	-4.331321e-03	1.576348e-05	
0.000000e+00	-2.023576e+00	6.167397e-02	1.687198e-02	0.000000e+00	-4.176014e-03	1.777542e-05	
0.000000e+00	-1.943911e+00	7.070418e-02	1.157911e-02	0.000000e+00	-4.011611e-03	2.037807e-05	
0.000000e+00	-1.861349e+00	8.171861e-02	7.041949e-03	0.000000e+00	-3.841231e-03	2.355261e-05	
0.000000e+00	-1.777753e+00	9.445140e-02	3.125127e-03	0.000000e+00	-3.668714e-03	2.722240e-05	
0.000000e+00	-1.694749e+00	1.085525e-01	0.000000e+00	0.000000e+00	-3.497421e-03	3.128656e-05	
0.000000e+00	-1.613867e+00	1.236775e-01	0.000000e+00	0.000000e+00	-3.330506e-03	3.564583e-05	
0.000000e+00	-1.536380e+00	1.396026e-01	0.000000e+00	0.000000e+00	-3.170597e-03	4.023569e-05	
0.000000e+00	-1.462625e+00	1.562849e-01	0.000000e+00	0.000000e+00	-3.018392e-03	4.504380e-05	
