StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-3.699430e+06	1.836767e+06	2.452465e+07	2.459334e+07	8.571688e+01	2.089391e+07	-2.829277e+07	-1.765744e+06	
-3.679666e+06	1.466043e+06	2.390813e+07	2.395303e+07	8.649106e+01	2.027337e+07	-2.763270e+07	-1.814386e+06	
-3.642329e+06	1.443758e+06	2.328597e+07	2.333068e+07	8.645217e+01	1.968835e+07	-2.697301e+07	-2.035250e+06	
-3.595660e+06	1.606746e+06	2.266416e+07	2.272105e+07	8.594491e+01	1.912539e+07	-2.631671e+07	-2.387090e+06	
-3.543040e+06	1.823471e+06	2.202259e+07	2.209795e+07	8.526674e+01	1.855492e+07	-2.564099e+07	-2.778123e+06	
-3.496671e+06	1.941516e+06	2.141167e+07	2.149951e+07	8.481887e+01	1.800284e+07	-2.499618e+07	-3.069241e+06	
-3.464469e+06	1.925621e+06	2.087241e+07	2.096105e+07	8.472903e+01	1.749658e+07	-2.442552e+07	-3.217151e+06	
-3.436910e+06	1.894419e+06	2.034310e+07	2.043111e+07	8.467979e+01	1.699420e+07	-2.386802e+07	-3.341806e+06	
-3.408598e+06	1.921877e+06	1.978854e+07	1.988165e+07	8.445282e+01	1.647305e+07	-2.329024e+07	-3.550247e+06	
-3.376734e+06	1.984710e+06	1.914214e+07	1.924475e+07	8.408060e+01	1.586802e+07	-2.262149e+07	-3.868537e+06	
-3.338917e+06	2.043096e+06	1.832787e+07	1.844140e+07	8.363925e+01	1.510248e+07	-2.178032e+07	-4.299909e+06	
-3.291118e+06	2.056836e+06	1.730561e+07	1.742742e+07	8.322201e+01	1.413630e+07	-2.071853e+07	-4.796418e+06	
-3.226355e+06	1.997498e+06	1.604038e+07	1.616427e+07	8.290157e+01	1.293792e+07	-1.939063e+07	-5.294128e+06	
-3.151439e+06	1.836584e+06	1.464993e+07	1.476460e+07	8.285444e+01	1.161316e+07	-1.791604e+07	-5.696212e+06	
-3.095014e+06	1.544637e+06	1.350065e+07	1.358873e+07	8.347308e+01	1.049371e+07	-1.668374e+07	-5.843709e+06	
-3.073986e+06	1.128694e+06	1.283692e+07	1.288644e+07	8.497519e+01	9.812458e+06	-1.596043e+07	-5.649248e+06	
-3.074785e+06	6.701098e+05	1.254130e+07	1.255919e+07	8.694150e+01	9.484407e+06	-1.563398e+07	-5.253992e+06	
-3.085058e+06	2.489876e+05	1.247525e+07	1.247774e+07	8.885664e+01	9.392679e+06	-1.556279e+07	-4.834044e+06	
-3.094595e+06	-8.025220e+04	1.249701e+07	1.249727e+07	-8.963210e+01	9.402677e+06	-1.559187e+07	-4.520803e+06	
-3.093135e+06	-2.783589e+05	1.245287e+07	1.245598e+07	-8.871951e+01	9.362849e+06	-1.554912e+07	-4.417481e+06	
-3.076020e+06	-3.422274e+05	1.226333e+07	1.226811e+07	-8.840152e+01	9.192087e+06	-1.534413e+07	-4.546333e+06	
-3.046055e+06	-3.229374e+05	1.195116e+07	1.195552e+07	-8.845219e+01	8.909470e+06	-1.500158e+07	-4.814712e+06	
-3.006745e+06	-2.798038e+05	1.155960e+07	1.156299e+07	-8.861344e+01	8.556241e+06	-1.456973e+07	-5.109334e+06	
-2.968479e+06	-2.709144e+05	1.120432e+07	1.120760e+07	-8.861492e+01	8.239119e+06	-1.417608e+07	-5.306222e+06	
-2.941153e+06	-3.457323e+05	1.099084e+07	1.099627e+07	-8.819831e+01	8.055119e+06	-1.393742e+07	-5.297307e+06	
-2.912242e+06	-4.363257e+05	1.074264e+07	1.075150e+07	-8.767417e+01	7.839258e+06	-1.366374e+07	-5.189004e+06	
-2.854208e+06	-4.643415e+05	1.014768e+07	1.015830e+07	-8.738010e+01	7.304093e+06	-1.301251e+07	-5.192852e+06	
-2.761335e+06	-4.405089e+05	9.154659e+06	9.165251e+06	-8.724517e+01	6.403916e+06	-1.192659e+07	-5.353031e+06	
-2.657027e+06	-4.190767e+05	8.016028e+06	8.026975e+06	-8.700734e+01	5.369949e+06	-1.068400e+07	-5.529176e+06	
