Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.347789e-01	4.396301e-02	-2.482762e-01	1.139579e-03	6.401201e-03	1.123548e-05	-4.313918e-03	-2.301491e-01	-1.638225e-01	-2.671600e-04	-3.281751e-04	2.238960e-02	-1.508887e-02	-9.344505e-04	1.181265e+02	1.436100e+02	
1.000000e+00	-1.345429e-01	4.925037e-02	-2.510936e-01	1.249166e-03	6.294295e-03	2.721281e-05	-4.144262e-03	-2.398193e-01	-1.537415e-01	-2.895595e-04	-3.793292e-04	2.177248e-02	-1.433534e-02	-1.001610e-03	1.177358e+02	1.460531e+02	
2.000000e+00	-1.356369e-01	5.415754e-02	-2.531253e-01	1.337795e-03	6.197630e-03	2.198055e-05	-3.995447e-03	-2.484531e-01	-1.440168e-01	-2.989331e-04	-4.369022e-04	2.120750e-02	-1.367191e-02	-1.022911e-03	1.176541e+02	1.482308e+02	
3.000000e+00	-1.371323e-01	5.908651e-02	-2.544488e-01	1.419769e-03	6.109602e-03	1.921951e-06	-3.865545e-03	-2.556223e-01	-1.349322e-01	-3.009219e-04	-4.989857e-04	2.070865e-02	-1.310236e-02	-1.019982e-03	1.176982e+02	1.500474e+02	
4.000000e+00	-1.382026e-01	6.409889e-02	-2.551259e-01	1.499459e-03	6.029169e-03	-2.830868e-05	-3.752768e-03	-2.609890e-01	-1.267829e-01	-2.982292e-04	-5.635434e-04	2.029002e-02	-1.262922e-02	-1.003634e-03	1.177164e+02	1.514391e+02	
5.000000e+00	-1.381601e-01	6.902513e-02	-2.553294e-01	1.575233e-03	5.956690e-03	-6.483762e-05	-3.655639e-03	-2.644279e-01	-1.198298e-01	-2.922491e-04	-6.279764e-04	1.996174e-02	-1.225058e-02	-9.793696e-04	1.175806e+02	1.523918e+02	
6.000000e+00	-1.363947e-01	7.350853e-02	-2.554381e-01	1.641005e-03	5.895291e-03	-1.039544e-04	-3.573834e-03	-2.660532e-01	-1.143148e-01	-2.838857e-04	-6.888247e-04	1.973274e-02	-1.196235e-02	-9.502231e-04	1.171642e+02	1.529405e+02	
7.000000e+00	-1.324709e-01	7.710322e-02	-2.558828e-01	1.688571e-03	5.848525e-03	-1.424008e-04	-3.507251e-03	-2.661627e-01	-1.103720e-01	-2.740324e-04	-7.422341e-04	1.960767e-02	-1.175835e-02	-9.187164e-04	1.163671e+02	1.531679e+02	
8.000000e+00	-1.261427e-01	7.940281e-02	-2.570147e-01	1.710588e-03	5.818346e-03	-1.771534e-04	-3.455227e-03	-2.651632e-01	-1.079677e-01	-2.641346e-04	-7.845771e-04	1.958325e-02	-1.162952e-02	-8.890180e-04	1.151234e+02	1.531866e+02	
9.000000e+00	-1.175347e-01	8.038863e-02	-2.588764e-01	1.708667e-03	5.807152e-03	-2.084096e-04	-3.419939e-03	-2.633566e-01	-1.071200e-01	-2.566942e-04	-8.165517e-04	1.965494e-02	-1.157516e-02	-8.688097e-04	1.134413e+02	1.530446e+02	
