StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
2.993498e+07	4.772764e+07	-1.793625e+07	1.435911e+05	-4.876170e+05	1.019405e+05	-5.698531e+05	-1.970440e+04	
2.972827e+07	4.774887e+07	-1.816690e+07	1.463074e+05	1.451124e+05	0.000000e+00	1.651896e+05	-2.007715e+04	
2.911104e+07	4.745651e+07	-1.848990e+07	1.444265e+05	8.193671e+05	0.000000e+00	8.391862e+05	-1.981904e+04	
2.836468e+07	4.713489e+07	-1.890874e+07	1.385338e+05	1.219766e+06	0.000000e+00	1.238776e+06	-1.901041e+04	
2.765468e+07	4.688736e+07	-1.936247e+07	1.297840e+05	1.409922e+06	0.000000e+00	1.427731e+06	-1.780971e+04	
2.702851e+07	4.663570e+07	-1.972750e+07	1.203135e+05	1.493494e+06	0.000000e+00	1.510004e+06	-1.651011e+04	
2.650698e+07	4.631418e+07	-1.991983e+07	1.126402e+05	1.527116e+06	0.000000e+00	1.542573e+06	-1.545714e+04	
2.608658e+07	4.590167e+07	-1.992375e+07	1.086606e+05	1.530775e+06	0.000000e+00	1.545686e+06	-1.491104e+04	
2.572167e+07	4.545999e+07	-1.984557e+07	1.072418e+05	1.526632e+06	0.000000e+00	1.541348e+06	-1.471635e+04	
2.535172e+07	4.504809e+07	-1.980278e+07	1.064133e+05	1.543319e+06	0.000000e+00	1.557922e+06	-1.460265e+04	
2.491012e+07	4.468495e+07	-1.987943e+07	1.046040e+05	1.611659e+06	0.000000e+00	1.626013e+06	-1.435438e+04	
2.436480e+07	4.433855e+07	-2.007587e+07	1.021084e+05	1.746704e+06	0.000000e+00	1.760716e+06	-1.401191e+04	
2.367767e+07	4.393505e+07	-2.035703e+07	9.965182e+04	1.955647e+06	0.000000e+00	1.969321e+06	-1.367480e+04	
2.280940e+07	4.339801e+07	-2.068635e+07	9.773945e+04	2.234399e+06	0.000000e+00	2.247812e+06	-1.341238e+04	
2.181104e+07	4.275887e+07	-2.104440e+07	9.656906e+04	2.535598e+06	0.000000e+00	2.548850e+06	-1.325177e+04	
2.077566e+07	4.209529e+07	-2.141594e+07	9.631062e+04	2.812366e+06	0.000000e+00	2.825582e+06	-1.321630e+04	
1.979469e+07	4.148406e+07	-2.178652e+07	9.715394e+04	3.035830e+06	0.000000e+00	3.049162e+06	-1.333203e+04	
1.886540e+07	4.091559e+07	-2.214892e+07	9.873650e+04	3.202597e+06	0.000000e+00	3.216147e+06	-1.354920e+04	
1.797055e+07	4.038115e+07	-2.251107e+07	1.004648e+05	3.308050e+06	0.000000e+00	3.321837e+06	-1.378637e+04	
1.711784e+07	3.990332e+07	-2.288731e+07	1.018318e+05	3.341745e+06	0.000000e+00	3.355719e+06	-1.397396e+04	
1.634756e+07	3.951675e+07	-2.327194e+07	1.027485e+05	3.307616e+06	0.000000e+00	3.321716e+06	-1.409974e+04	
1.569323e+07	3.923816e+07	-2.364827e+07	1.033421e+05	3.222718e+06	0.000000e+00	3.236899e+06	-1.418121e+04	
1.515437e+07	3.904486e+07	-2.399429e+07	1.037984e+05	3.108493e+06	0.000000e+00	3.122737e+06	-1.424382e+04	
1.470782e+07	3.890483e+07	-2.430113e+07	1.041175e+05	2.978199e+06	0.000000e+00	2.992486e+06	-1.428761e+04	
1.432971e+07	3.879226e+07	-2.456672e+07	1.041741e+05	2.838089e+06	0.000000e+00	2.852384e+06	-1.429537e+04	
1.399608e+07	3.868366e+07	-2.479141e+07	1.038253e+05	2.692710e+06	0.000000e+00	2.706958e+06	-1.424751e+04	
1.363734e+07	3.851107e+07	-2.497673e+07	1.029941e+05	2.553144e+06	0.000000e+00	2.567277e+06	-1.413344e+04	
1.315552e+07	3.817333e+07	-2.511948e+07	1.016749e+05	2.435220e+06	0.000000e+00	2.449172e+06	-1.395243e+04	
1.247141e+07	3.759364e+07	-2.522211e+07	9.988891e+04	2.350577e+06	0.000000e+00	2.364285e+06	-1.370734e+04	
1.159144e+07	3.678080e+07	-2.528729e+07	9.793598e+04	2.286200e+06	0.000000e+00	2.299639e+06	-1.343934e+04	
1.056183e+07	3.577908e+07	-2.531352e+07	9.627239e+04	2.216448e+06	0.000000e+00	2.229660e+06	-1.321106e+04	
9.425517e+06	3.463271e+07	-2.530247e+07	9.527511e+04	2.118870e+06	0.000000e+00	2.131944e+06	-1.307421e+04	
8.157248e+06	3.332534e+07	-2.526289e+07	9.479865e+04	1.991675e+06	0.000000e+00	2.004684e+06	-1.300882e+04	
6.702741e+06	3.182381e+07	-2.521539e+07	9.432157e+04	1.840279e+06	0.000000e+00	1.853222e+06	-1.294335e+04	
5.029425e+06	3.011633e+07	-2.518020e+07	9.329044e+04	1.664890e+06	0.000000e+00	1.677692e+06	-1.280186e+04	
3.253903e+06	2.831573e+07	-2.515377e+07	9.194487e+04	1.452230e+06	0.000000e+00	1.464848e+06	-1.261721e+04	
1.585875e+06	2.660921e+07	-2.511444e+07	9.110358e+04	1.187491e+06	0.000000e+00	1.199993e+06	-1.250176e+04	
2.108127e+05	2.514833e+07	-2.502910e+07	9.158793e+04	8.680930e+05	0.000000e+00	8.806613e+05	-1.256823e+04	
-8.340609e+05	2.396399e+07	-2.489110e+07	9.304764e+04	5.112614e+05	0.000000e+00	5.240299e+05	-1.276854e+04	
-1.606511e+06	2.301726e+07	-2.471805e+07	9.427982e+04	1.428854e+05	0.000000e+00	1.558230e+05	-1.293762e+04	
-2.157587e+06	2.227980e+07	-2.453157e+07	9.418205e+04	-2.161056e+05	0.000000e+00	-2.031814e+05	-1.292421e+04	
-2.481185e+06	2.175664e+07	-2.433056e+07	9.273822e+04	-5.763372e+05	0.000000e+00	-5.636111e+05	-1.272608e+04	
-2.556588e+06	2.143625e+07	-2.408362e+07	9.078982e+04	-9.667060e+05	0.000000e+00	-9.542473e+05	-1.245871e+04	
-2.390967e+06	2.127962e+07	-2.375976e+07	8.917134e+04	-1.412428e+06	0.000000e+00	-1.400191e+06	-1.223661e+04	
-2.051434e+06	2.121695e+07	-2.335626e+07	8.787410e+04	-1.904322e+06	0.000000e+00	-1.892264e+06	-1.205860e+04	
-1.637744e+06	2.117242e+07	-2.289643e+07	8.626621e+04	-2.324453e+06	8.270783e+04	-2.395322e+06	-1.183795e+04	
-1.232856e+06	2.109896e+07	-2.241558e+07	8.376583e+04	-2.696207e+06	1.909188e+05	-2.875631e+06	-1.149484e+04	
-8.831128e+05	2.097757e+07	-2.194100e+07	8.031874e+04	-3.021243e+06	2.911825e+05	-3.301403e+06	-1.102181e+04	
-6.076341e+05	2.080966e+07	-2.149356e+07	7.627136e+04	-3.282818e+06	3.764436e+05	-3.648795e+06	-1.046640e+04	
-4.256300e+05	2.059509e+07	-2.109268e+07	7.196791e+04	-3.471502e+06	4.416675e+05	-3.903294e+06	-9.875855e+03	
-3.454888e+05	2.031877e+07	-2.073226e+07	6.799665e+04	-3.599347e+06	4.872196e+05	-4.077236e+06	-9.330896e+03	
-2.595608e+05	2.004474e+07	-2.036940e+07	6.509167e+04	-3.711227e+06	5.249650e+05	-4.227260e+06	-8.932258e+03	
-3.487943e+05	1.959654e+07	-2.000919e+07	6.386244e+04	-3.793883e+06	5.457794e+05	-4.330899e+06	-8.763575e+03	
