StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-3.094108e+06	-7.338466e+04	2.775864e+07	2.775874e+07	-8.984856e+01	2.466463e+07	-3.085285e+07	-2.411371e+06	
-3.056429e+06	-6.696162e+03	2.684117e+07	2.684117e+07	-8.998574e+01	2.378474e+07	-2.989760e+07	-2.924003e+06	
-3.034121e+06	1.411502e+04	2.613229e+07	2.613230e+07	8.996908e+01	2.309818e+07	-2.916642e+07	-3.406157e+06	
-3.025297e+06	1.630602e+03	2.562356e+07	2.562356e+07	8.999639e+01	2.259826e+07	-2.864886e+07	-3.851352e+06	
-3.026979e+06	-3.298537e+04	2.529273e+07	2.529275e+07	-8.992531e+01	2.226577e+07	-2.831973e+07	-4.254605e+06	
-3.036160e+06	-8.186711e+04	2.511202e+07	2.511215e+07	-8.981324e+01	2.207599e+07	-2.814831e+07	-4.612551e+06	
-3.050337e+06	-1.399255e+05	2.505162e+07	2.505201e+07	-8.968001e+01	2.200168e+07	-2.810235e+07	-4.925227e+06	
-3.066621e+06	-2.050606e+05	2.507144e+07	2.507228e+07	-8.953142e+01	2.200566e+07	-2.813890e+07	-5.193124e+06	
-3.082325e+06	-2.785921e+05	2.512906e+07	2.513061e+07	-8.936485e+01	2.204828e+07	-2.821293e+07	-5.416455e+06	
-3.096223e+06	-3.655724e+05	2.519807e+07	2.520072e+07	-8.916885e+01	2.210449e+07	-2.829694e+07	-5.592570e+06	
-3.107720e+06	-4.702138e+05	2.526132e+07	2.526569e+07	-8.893365e+01	2.215797e+07	-2.837341e+07	-5.715272e+06	
-3.118509e+06	-5.697634e+05	2.529831e+07	2.530472e+07	-8.870985e+01	2.218621e+07	-2.842323e+07	-5.781525e+06	
-3.125625e+06	-6.857419e+05	2.529647e+07	2.530576e+07	-8.844723e+01	2.218014e+07	-2.843139e+07	-5.792497e+06	
-3.129079e+06	-8.142919e+05	2.525531e+07	2.526844e+07	-8.815332e+01	2.213936e+07	-2.839752e+07	-5.754734e+06	
-3.129128e+06	-9.502520e+05	2.518324e+07	2.520116e+07	-8.783909e+01	2.207204e+07	-2.833029e+07	-5.676921e+06	
-3.126730e+06	-1.088530e+06	2.509746e+07	2.512105e+07	-8.751655e+01	2.199432e+07	-2.824778e+07	-5.567803e+06	
-3.123153e+06	-1.224039e+06	2.501876e+07	2.504868e+07	-8.719908e+01	2.192553e+07	-2.817183e+07	-5.436176e+06	
-3.117830e+06	-1.355035e+06	2.494002e+07	2.497680e+07	-8.689011e+01	2.185897e+07	-2.809463e+07	-5.286639e+06	
-3.109425e+06	-1.483314e+06	2.483888e+07	2.488313e+07	-8.658253e+01	2.177371e+07	-2.799256e+07	-5.120343e+06	
-3.096636e+06	-1.611306e+06	2.469342e+07	2.474594e+07	-8.626663e+01	2.164930e+07	-2.784258e+07	-4.937343e+06	
-3.077583e+06	-1.740755e+06	2.447763e+07	2.453945e+07	-8.593222e+01	2.146187e+07	-2.761703e+07	-4.737217e+06	
-3.052157e+06	-1.869383e+06	2.419245e+07	2.426456e+07	-8.558149e+01	2.121241e+07	-2.731672e+07	-4.528389e+06	
-3.021596e+06	-1.993258e+06	2.385692e+07	2.394005e+07	-8.522403e+01	2.091845e+07	-2.696164e+07	-4.324059e+06	
-2.986915e+06	-2.108325e+06	2.348790e+07	2.358234e+07	-8.487078e+01	2.059542e+07	-2.656925e+07	-4.137041e+06	
-2.949172e+06	-2.211401e+06	2.310123e+07	2.320684e+07	-8.453197e+01	2.025766e+07	-2.615601e+07	-3.978171e+06	
-2.908709e+06	-2.303022e+06	2.269825e+07	2.281479e+07	-8.420648e+01	1.990608e+07	-2.572349e+07	-3.848294e+06	
-2.865279e+06	-2.384599e+06	2.227180e+07	2.239910e+07	-8.388876e+01	1.953382e+07	-2.526438e+07	-3.744753e+06	
-2.818779e+06	-2.457886e+06	2.181559e+07	2.195361e+07	-8.357182e+01	1.913483e+07	-2.477239e+07	-3.664534e+06	
-2.769810e+06	-2.525134e+06	2.133162e+07	2.148056e+07	-8.324905e+01	1.871075e+07	-2.425037e+07	-3.602751e+06	
-2.719014e+06	-2.587397e+06	2.082547e+07	2.098559e+07	-8.291778e+01	1.826657e+07	-2.370460e+07	-3.549866e+06	
-2.666742e+06	-2.644839e+06	2.029869e+07	2.047027e+07	-8.257644e+01	1.780353e+07	-2.313701e+07	-3.497849e+06	
-2.613764e+06	-2.698216e+06	1.975483e+07	1.993825e+07	-8.222240e+01	1.732448e+07	-2.255201e+07	-3.441018e+06	
-2.560871e+06	-2.747412e+06	1.919612e+07	1.939174e+07	-8.185498e+01	1.683086e+07	-2.195261e+07	-3.379352e+06	
-2.509145e+06	-2.789609e+06	1.862775e+07	1.883547e+07	-8.148296e+01	1.632633e+07	-2.134462e+07	-3.322553e+06	
-2.460249e+06	-2.822301e+06	1.806090e+07	1.828009e+07	-8.111849e+01	1.581984e+07	-2.074034e+07	-3.280635e+06	
-2.415755e+06	-2.843479e+06	1.750598e+07	1.773540e+07	-8.077410e+01	1.531965e+07	-2.015116e+07	-3.261812e+06	
-2.376545e+06	-2.852186e+06	1.696726e+07	1.720532e+07	-8.045786e+01	1.482877e+07	-1.958186e+07	-3.273201e+06	
-2.343430e+06	-2.849381e+06	1.645039e+07	1.669533e+07	-8.017329e+01	1.435190e+07	-1.903876e+07	-3.321821e+06	
-2.316934e+06	-2.835977e+06	1.596029e+07	1.621030e+07	-7.992433e+01	1.389336e+07	-1.852723e+07	-3.413188e+06	
-2.296695e+06	-2.812003e+06	1.549572e+07	1.574880e+07	-7.971451e+01	1.345210e+07	-1.804549e+07	-3.550301e+06	
-2.282206e+06	-2.781224e+06	1.506147e+07	1.531610e+07	-7.953775e+01	1.303390e+07	-1.759831e+07	-3.721821e+06	
-2.273206e+06	-2.750987e+06	1.467127e+07	1.492696e+07	-7.937991e+01	1.265376e+07	-1.720017e+07	-3.905554e+06	
-2.269253e+06	-2.728217e+06	1.433819e+07	1.459544e+07	-7.922678e+01	1.232619e+07	-1.686469e+07	-4.080692e+06	
-2.270191e+06	-2.719403e+06	1.407636e+07	1.433663e+07	-7.906579e+01	1.206644e+07	-1.660682e+07	-4.230376e+06	
-2.275208e+06	-2.727304e+06	1.387928e+07	1.414470e+07	-7.888295e+01	1.186950e+07	-1.641991e+07	-4.350265e+06	
-2.282399e+06	-2.751939e+06	1.372130e+07	1.399454e+07	-7.865926e+01	1.171214e+07	-1.627694e+07	-4.441634e+06	
-2.289690e+06	-2.793267e+06	1.357453e+07	1.385893e+07	-7.837242e+01	1.156924e+07	-1.614862e+07	-4.505153e+06	
-2.295449e+06	-2.850976e+06	1.341600e+07	1.371557e+07	-7.800282e+01	1.142013e+07	-1.601102e+07	-4.542349e+06	
-2.298503e+06	-2.920769e+06	1.323149e+07	1.355003e+07	-7.755197e+01	1.125153e+07	-1.584853e+07	-4.558556e+06	
-2.297596e+06	-2.996410e+06	1.300834e+07	1.334898e+07	-7.702847e+01	1.105139e+07	-1.564658e+07	-4.560010e+06	
-2.291909e+06	-3.071834e+06	1.273831e+07	1.310346e+07	-7.644204e+01	1.081155e+07	-1.539537e+07	-4.553344e+06	
-2.280807e+06	-3.142251e+06	1.241848e+07	1.280986e+07	-7.580050e+01	1.052905e+07	-1.509067e+07	-4.542811e+06	
-2.264174e+06	-3.208952e+06	1.206392e+07	1.248341e+07	-7.510450e+01	1.021924e+07	-1.474759e+07	-4.522943e+06	
-2.242657e+06	-3.274982e+06	1.170053e+07	1.215022e+07	-7.436308e+01	9.907563e+06	-1.439288e+07	-4.487058e+06	
-2.217343e+06	-3.343126e+06	1.135776e+07	1.183956e+07	-7.359837e+01	9.622215e+06	-1.405690e+07	-4.430064e+06	
-2.188602e+06	-3.414464e+06	1.105192e+07	1.156735e+07	-7.283163e+01	9.378748e+06	-1.375595e+07	-4.348481e+06	
-2.155733e+06	-3.487306e+06	1.077494e+07	1.132522e+07	-7.206587e+01	9.169488e+06	-1.348095e+07	-4.242489e+06	
-2.118053e+06	-3.559993e+06	1.051514e+07	1.110142e+07	-7.129604e+01	8.983372e+06	-1.321948e+07	-4.113686e+06	
-2.074397e+06	-3.630374e+06	1.025601e+07	1.087958e+07	-7.050732e+01	8.805184e+06	-1.295398e+07	-3.963643e+06	
-2.023939e+06	-3.696920e+06	9.986246e+06	1.064858e+07	-6.968541e+01	8.624644e+06	-1.267252e+07	-3.792174e+06	
-1.966779e+06	-3.759287e+06	9.704128e+06	1.040684e+07	-6.882413e+01	8.440062e+06	-1.237362e+07	-3.596956e+06	
-1.902857e+06	-3.817094e+06	9.403940e+06	1.014910e+07	-6.790761e+01	8.246245e+06	-1.205196e+07	-3.375515e+06	
-1.832059e+06	-3.870455e+06	9.077304e+06	9.868023e+06	-6.690720e+01	8.035964e+06	-1.170008e+07	-3.125235e+06	
-1.754163e+06	-3.920397e+06	8.712611e+06	9.554010e+06	-6.577380e+01	7.799847e+06	-1.130817e+07	-2.847441e+06	
-1.668409e+06	-3.967152e+06	8.293159e+06	9.193192e+06	-6.443523e+01	7.524784e+06	-1.086160e+07	-2.547513e+06	
-1.574173e+06	-4.009517e+06	7.805752e+06	8.775305e+06	-6.281219e+01	7.201133e+06	-1.034948e+07	-2.231303e+06	
-1.471646e+06	-4.045817e+06	7.247289e+06	8.300111e+06	-6.082747e+01	6.828465e+06	-9.771756e+06	-1.905389e+06	
-1.361676e+06	-4.071524e+06	6.628233e+06	7.778868e+06	-5.843887e+01	6.417191e+06	-9.140544e+06	-1.577626e+06	
-1.245156e+06	-4.080096e+06	5.963166e+06	7.225409e+06	-5.561945e+01	5.980253e+06	-8.470564e+06	-1.256914e+06	
-1.123097e+06	-4.065855e+06	5.265686e+06	6.652715e+06	-5.232680e+01	5.529618e+06	-7.775812e+06	-9.528418e+05	
-9.961419e+05	-4.023630e+06	4.542344e+06	6.068153e+06	-4.846534e+01	5.072011e+06	-7.064295e+06	-6.738381e+05	
-8.653027e+05	-3.949004e+06	3.792911e+06	5.475473e+06	-4.384497e+01	4.610170e+06	-6.340776e+06	-4.237652e+05	
-7.327085e+05	-3.840422e+06	3.022606e+06	4.887227e+06	-3.820454e+01	4.154518e+06	-5.619936e+06	-2.044666e+05	
-6.008956e+05	-3.698778e+06	2.240936e+06	4.324668e+06	-3.120994e+01	3.723772e+06	-4.925564e+06	-1.671534e+04	
-4.719624e+05	-3.526012e+06	1.455804e+06	3.814725e+06	-2.243455e+01	3.342762e+06	-4.286687e+06	1.405167e+05	
-3.476171e+05	-3.324894e+06	6.766153e+05	3.393041e+06	-1.150262e+01	3.045424e+06	-3.740658e+06	2.674998e+05	
-2.298225e+05	-3.099522e+06	-8.126934e+04	3.100587e+06	1.501949e+00	2.870765e+06	-3.330410e+06	3.647402e+05	
-1.763529e+05	-2.854060e+06	1.088953e+05	2.856137e+06	-2.185033e+00	2.679784e+06	-3.032490e+06	4.341646e+05	
-1.638169e+05	-2.594001e+06	8.519896e+05	2.730335e+06	-1.818257e+01	2.566518e+06	-2.894152e+06	4.793758e+05	
-1.509556e+05	-2.328034e+06	1.451514e+06	2.743471e+06	-3.194328e+01	2.592515e+06	-2.894427e+06	5.076822e+05	
-1.380717e+05	-2.066001e+06	1.890773e+06	2.800604e+06	-4.246429e+01	2.662532e+06	-2.938676e+06	5.265699e+05	
-1.255136e+05	-1.818511e+06	2.163489e+06	2.826246e+06	-4.995144e+01	2.700733e+06	-2.951760e+06	5.422546e+05	
-1.136144e+05	-1.595143e+06	2.281391e+06	2.783743e+06	-5.503887e+01	2.670128e+06	-2.897357e+06	5.574268e+05	
-1.025792e+05	-1.399818e+06	2.276716e+06	2.672626e+06	-5.841512e+01	2.570047e+06	-2.775205e+06	5.708776e+05	
-9.251228e+04	-1.232704e+06	2.182542e+06	2.506601e+06	-6.054217e+01	2.414089e+06	-2.599114e+06	5.813411e+05	
-8.349117e+04	-1.093190e+06	2.027498e+06	2.303435e+06	-6.166729e+01	2.219944e+06	-2.386926e+06	5.877451e+05	
-7.550155e+04	-9.777054e+05	1.837177e+06	2.081136e+06	-6.197909e+01	2.005635e+06	-2.156638e+06	5.899565e+05	
-6.843778e+04	-8.801475e+05	1.632479e+06	1.854629e+06	-6.166879e+01	1.786191e+06	-1.923066e+06	5.880296e+05	
-6.221923e+04	-7.964658e+05	1.426345e+06	1.633652e+06	-6.082120e+01	1.571433e+06	-1.695871e+06	5.813015e+05	
-5.675114e+04	-7.236207e+05	1.226540e+06	1.424088e+06	-5.946073e+01	1.367337e+06	-1.480840e+06	5.692438e+05	
-5.247720e+04	-6.528942e+05	1.038092e+06	1.226339e+06	-5.783274e+01	1.173862e+06	-1.278816e+06	5.059594e+05	
-5.037986e+04	-5.722947e+05	8.623201e+05	1.034948e+06	-5.642904e+01	9.845681e+05	-1.085328e+06	3.319169e+05	
-4.609908e+04	-5.188502e+05	6.977241e+05	8.694967e+05	-5.336434e+01	8.233976e+05	-9.155958e+05	3.518449e+05	
-4.197453e+04	-4.683710e+05	5.442751e+05	7.180577e+05	-4.928667e+01	6.760831e+05	-7.600322e+05	3.623071e+05	
-3.790757e+04	-4.192396e+05	4.035835e+05	5.819291e+05	-4.390997e+01	5.440215e+05	-6.198367e+05	3.650377e+05	
-3.386872e+04	-3.710675e+05	2.767576e+05	4.629102e+05	-3.671712e+01	4.290415e+05	-4.967790e+05	3.617767e+05	
-2.984563e+04	-3.233286e+05	1.650367e+05	3.630131e+05	-2.704115e+01	3.331675e+05	-3.928587e+05	3.530224e+05	
-2.587712e+04	-2.764351e+05	7.123226e+04	2.854653e+05	-1.444973e+01	2.595882e+05	-3.113424e+05	3.394955e+05	
-2.206698e+04	-2.321377e+05	-2.066647e+03	2.321469e+05	5.100725e-01	2.100799e+05	-2.542139e+05	3.230853e+05	
-1.849601e+04	-1.911962e+05	-5.386305e+04	1.986384e+05	1.573339e+01	1.801424e+05	-2.171345e+05	3.042828e+05	
-1.522717e+04	-1.539149e+05	-8.558437e+04	1.761093e+05	2.907626e+01	1.608821e+05	-1.913364e+05	2.822272e+05	
