Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.725279e-01	1.515771e-02	-2.561845e-01	1.828169e-04	7.091140e-03	-3.515409e-04	-4.775351e-03	-2.269658e-01	-2.094824e-01	1.565753e-04	-3.526254e-04	2.293125e-02	-1.544248e-02	5.063315e-04	1.239120e+02	1.372194e+02	
1.000000e+00	-1.757917e-01	-4.393933e-03	-2.594789e-01	-4.295361e-04	7.094294e-03	-4.566982e-04	-4.819911e-03	-2.305269e-01	-2.123425e-01	3.325943e-04	-3.550499e-04	2.263289e-02	-1.537693e-02	1.061074e-03	1.241131e+02	1.373452e+02	
2.000000e+00	-1.735317e-01	-2.232179e-02	-2.640924e-01	-9.729683e-04	7.050858e-03	-5.737612e-04	-4.773090e-03	-2.366560e-01	-2.094086e-01	4.865558e-04	-3.492678e-04	2.225715e-02	-1.506702e-02	1.535891e-03	1.232149e+02	1.383349e+02	
3.000000e+00	-1.664515e-01	-3.295062e-02	-2.700747e-01	-1.280326e-03	7.003072e-03	-6.910616e-04	-4.681973e-03	-2.440416e-01	-2.027071e-01	5.703089e-04	-3.361075e-04	2.195631e-02	-1.467911e-02	1.788055e-03	1.214575e+02	1.399185e+02	
4.000000e+00	-1.559384e-01	-3.797670e-02	-2.765553e-01	-1.407850e-03	6.966296e-03	-8.002604e-04	-4.573841e-03	-2.513098e-01	-1.940181e-01	5.985843e-04	-3.168821e-04	2.178650e-02	-1.430430e-02	1.872022e-03	1.191885e+02	1.418087e+02	
5.000000e+00	-1.445594e-01	-4.016511e-02	-2.817690e-01	-1.445727e-03	6.928905e-03	-8.927882e-04	-4.459075e-03	-2.571908e-01	-1.847812e-01	5.990260e-04	-2.954861e-04	2.170541e-02	-1.396845e-02	1.876502e-03	1.169264e+02	1.436754e+02	
6.000000e+00	-1.353397e-01	-4.103142e-02	-2.845162e-01	-1.449231e-03	6.881135e-03	-9.604488e-04	-4.348340e-03	-2.610052e-01	-1.764726e-01	5.917769e-04	-2.774803e-04	2.165744e-02	-1.368581e-02	1.862538e-03	1.152117e+02	1.452331e+02	
7.000000e+00	-1.305582e-01	-4.111423e-02	-2.845720e-01	-1.443162e-03	6.819846e-03	-9.979519e-04	-4.250382e-03	-2.628410e-01	-1.701215e-01	5.880191e-04	-2.671652e-04	2.159682e-02	-1.345994e-02	1.862116e-03	1.144216e+02	1.463414e+02	
8.000000e+00	-1.288535e-01	-4.099883e-02	-2.834555e-01	-1.439940e-03	6.754224e-03	-1.018549e-03	-4.162293e-03	-2.639474e-01	-1.651726e-01	5.893179e-04	-2.610879e-04	2.150644e-02	-1.325335e-02	1.876474e-03	1.142230e+02	1.471874e+02	
9.000000e+00	-1.278580e-01	-4.143967e-02	-2.828443e-01	-1.451782e-03	6.693025e-03	-1.042341e-03	-4.076450e-03	-2.656402e-01	-1.605735e-01	5.953404e-04	-2.532682e-04	2.137291e-02	-1.301737e-02	1.901107e-03	1.140975e+02	1.480242e+02	
1.000000e+01	-1.256841e-01	-4.325087e-02	-2.839390e-01	-1.493410e-03	6.639071e-03	-1.089172e-03	-3.984495e-03	-2.688512e-01	-1.553606e-01	6.072836e-04	-2.383370e-04	2.117659e-02	-1.270931e-02	1.937047e-03	1.136341e+02	1.490429e+02	
1.100000e+01	-1.226856e-01	-4.683386e-02	-2.867448e-01	-1.575999e-03	6.587606e-03	-1.168731e-03	-3.883853e-03	-2.738197e-01	-1.493222e-01	6.297688e-04	-2.160603e-04	2.088750e-02	-1.231464e-02	1.996825e-03	1.128925e+02	1.502510e+02	
1.200000e+01	-1.197339e-01	-5.238263e-02	-2.907607e-01	-1.705775e-03	6.527656e-03	-1.286490e-03	-3.770840e-03	-2.803669e-01	-1.423812e-01	6.668975e-04	-1.870198e-04	2.047686e-02	-1.182890e-02	2.092017e-03	1.120613e+02	1.515815e+02	
1.300000e+01	-1.174362e-01	-5.979029e-02	-2.954644e-01	-1.878845e-03	6.447865e-03	-1.444291e-03	-3.641004e-03	-2.881111e-01	-1.344709e-01	7.192401e-04	-1.519768e-04	1.993033e-02	-1.125433e-02	2.223169e-03	1.112843e+02	1.529426e+02	
1.400000e+01	-1.160299e-01	-6.779772e-02	-3.005784e-01	-2.060603e-03	6.352905e-03	-1.625964e-03	-3.500842e-03	-2.965312e-01	-1.260142e-01	7.775327e-04	-1.149056e-04	1.929496e-02	-1.063271e-02	2.361513e-03	1.106345e+02	1.542399e+02	
1.500000e+01	-1.157194e-01	-7.515860e-02	-3.058851e-01	-2.221369e-03	6.254313e-03	-1.809709e-03	-3.362949e-03	-3.050969e-01	-1.177819e-01	8.333117e-04	-8.114154e-05	1.863802e-02	-1.002168e-02	2.483291e-03	1.101725e+02	1.553947e+02	
1.600000e+01	-1.167327e-01	-8.110569e-02	-3.111782e-01	-2.348212e-03	6.163499e-03	-1.977318e-03	-3.239824e-03	-3.134174e-01	-1.105797e-01	8.827648e-04	-5.575191e-05	1.801634e-02	-9.470235e-03	2.580384e-03	1.099511e+02	1.563684e+02	
1.700000e+01	-1.186341e-01	-8.554735e-02	-3.163544e-01	-2.441386e-03	6.079038e-03	-2.126685e-03	-3.124687e-03	-3.214501e-01	-1.040383e-01	9.250176e-04	-3.803129e-05	1.744198e-02	-8.965356e-03	2.654062e-03	1.099004e+02	1.572655e+02	
1.800000e+01	-1.207108e-01	-8.835864e-02	-3.215269e-01	-2.497147e-03	5.999635e-03	-2.259785e-03	-3.005691e-03	-3.293554e-01	-9.734301e-02	9.577228e-04	-2.486148e-05	1.691832e-02	-8.475722e-03	2.700674e-03	1.099008e+02	1.582403e+02	
