Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.815112e-02	-2.042444e-03	-3.985608e-02	-7.212536e-05	1.095195e-03	-3.513608e-05	-7.225630e-04	-3.033973e-02	-3.158277e-02	2.684793e-05	-1.556479e-05	2.498037e-02	-1.648098e-02	6.123759e-04	1.144570e+02	1.337903e+02	
1.000000e+00	-2.080625e-02	-2.103440e-03	-5.152738e-02	-7.378600e-05	1.389501e-03	-4.225979e-05	-9.164948e-04	-3.861906e-02	-3.995671e-02	2.794286e-05	-1.873306e-05	2.498684e-02	-1.648096e-02	5.024853e-04	1.119719e+02	1.339851e+02	
2.000000e+00	-2.276618e-02	-3.694970e-03	-6.406411e-02	-1.198399e-04	1.710836e-03	-5.955995e-05	-1.126007e-03	-4.695049e-02	-4.917480e-02	4.011635e-05	-1.918761e-05	2.512633e-02	-1.653719e-02	5.891720e-04	1.095335e+02	1.335939e+02	
3.000000e+00	-2.427017e-02	-6.909426e-03	-7.729489e-02	-2.121944e-04	2.054735e-03	-9.083183e-05	-1.348672e-03	-5.541920e-02	-5.909529e-02	6.399673e-05	-1.710799e-05	2.527045e-02	-1.658683e-02	7.870729e-04	1.073670e+02	1.329674e+02	
4.000000e+00	-2.571717e-02	-1.181093e-02	-9.092395e-02	-3.524941e-04	2.407561e-03	-1.405533e-04	-1.578851e-03	-6.420855e-02	-6.932388e-02	1.007169e-04	-1.401215e-05	2.528254e-02	-1.658000e-02	1.057659e-03	1.056681e+02	1.323978e+02	
5.000000e+00	-2.748305e-02	-1.834238e-02	-1.045503e-01	-5.381282e-04	2.748940e-03	-2.124710e-04	-1.807575e-03	-7.352336e-02	-7.924894e-02	1.511111e-04	-1.155938e-05	2.507075e-02	-1.648536e-02	1.378156e-03	1.045160e+02	1.321091e+02	
6.000000e+00	-2.929905e-02	-2.488908e-02	-1.182623e-01	-7.205429e-04	3.076907e-03	-2.946052e-04	-2.029136e-03	-8.371580e-02	-8.852155e-02	2.025099e-04	-1.031416e-05	2.474317e-02	-1.631744e-02	1.628498e-03	1.036276e+02	1.323151e+02	
7.000000e+00	-3.044950e-02	-2.900707e-02	-1.325990e-01	-8.287061e-04	3.407035e-03	-3.631424e-04	-2.244900e-03	-9.518028e-02	-9.721309e-02	2.340968e-04	-9.919308e-06	2.449198e-02	-1.613780e-02	1.682840e-03	1.026439e+02	1.331742e+02	
8.000000e+00	-3.148357e-02	-3.058364e-02	-1.472134e-01	-8.628814e-04	3.730140e-03	-4.112129e-04	-2.439539e-03	-1.082258e-01	-1.046431e-01	2.459514e-04	-9.681149e-06	2.428199e-02	-1.588060e-02	1.601063e-03	1.018265e+02	1.347904e+02	
9.000000e+00	-3.378298e-02	-3.109453e-02	-1.612769e-01	-8.693414e-04	4.021687e-03	-4.485156e-04	-2.588561e-03	-1.230296e-01	-1.096140e-01	2.520549e-04	-8.188815e-06	2.398353e-02	-1.543701e-02	1.503142e-03	1.016228e+02	1.371969e+02	
1.000000e+01	-3.790960e-02	-3.412204e-02	-1.740565e-01	-9.466831e-04	4.257736e-03	-5.142152e-04	-2.689664e-03	-1.386608e-01	-1.118301e-01	2.798471e-04	2.079190e-07	2.347469e-02	-1.482925e-02	1.542915e-03	1.020645e+02	1.398622e+02	
1.100000e+01	-4.399857e-02	-4.287356e-02	-1.848137e-01	-1.178962e-03	4.411762e-03	-6.532112e-04	-2.748112e-03	-1.537704e-01	-1.115646e-01	3.544132e-04	2.095719e-05	2.265269e-02	-1.411050e-02	1.819775e-03	1.030568e+02	1.421437e+02	
1.200000e+01	-5.174538e-02	-5.365993e-02	-1.940422e-01	-1.464155e-03	4.495187e-03	-8.289906e-04	-2.761624e-03	-1.687852e-01	-1.088187e-01	4.498359e-04	4.866118e-05	2.162514e-02	-1.328543e-02	2.164040e-03	1.044144e+02	1.442899e+02	
1.300000e+01	-6.049527e-02	-5.996268e-02	-2.037790e-01	-1.630233e-03	4.573381e-03	-9.583390e-04	-2.753967e-03	-1.851237e-01	-1.044737e-01	5.176983e-04	7.188447e-05	2.070674e-02	-1.246904e-02	2.343965e-03	1.058967e+02	1.469483e+02	
1.400000e+01	-7.001078e-02	-6.156350e-02	-2.144028e-01	-1.673203e-03	4.648529e-03	-1.036407e-03	-2.734768e-03	-2.028916e-01	-9.851433e-02	5.561455e-04	8.882136e-05	1.988292e-02	-1.169729e-02	2.378774e-03	1.074248e+02	1.502061e+02	
1.500000e+01	-8.022535e-02	-6.159269e-02	-2.248471e-01	-1.674327e-03	4.667538e-03	-1.109143e-03	-2.687860e-03	-2.210880e-01	-9.006884e-02	5.891919e-04	1.045719e-04	1.893155e-02	-1.090197e-02	2.389764e-03	1.089895e+02	1.537321e+02	
1.600000e+01	-9.076694e-02	-6.214916e-02	-2.344132e-01	-1.692346e-03	4.629575e-03	-1.200703e-03	-2.612975e-03	-2.382958e-01	-8.002069e-02	6.324156e-04	1.229119e-04	1.787884e-02	-1.009098e-02	2.442310e-03	1.105198e+02	1.569655e+02	
1.700000e+01	-1.008508e-01	-6.460955e-02	-2.428023e-01	-1.764743e-03	4.574124e-03	-1.318298e-03	-2.523605e-03	-2.533443e-01	-7.028863e-02	6.928483e-04	1.470888e-04	1.689512e-02	-9.321260e-03	2.559124e-03	1.118703e+02	1.593513e+02	
1.800000e+01	-1.085950e-01	-6.639471e-02	-2.513379e-01	-1.818768e-03	4.550288e-03	-1.427416e-03	-2.433627e-03	-2.669060e-01	-6.103117e-02	7.431639e-04	1.718506e-04	1.615123e-02	-8.638150e-03	2.637857e-03	1.126722e+02	1.613307e+02	
1.900000e+01	-1.118649e-01	-6.282105e-02	-2.620865e-01	-1.730122e-03	4.605269e-03	-1.467251e-03	-2.355750e-03	-2.803670e-01	-5.096490e-02	7.386851e-04	1.859987e-04	1.578206e-02	-8.073056e-03	2.531443e-03	1.125418e+02	1.639056e+02	
2.000000e+01	-1.121781e-01	-5.531792e-02	-2.736767e-01	-1.544055e-03	4.689577e-03	-1.454421e-03	-2.268337e-03	-2.931661e-01	-3.919824e-02	6.961351e-04	1.891386e-04	1.558498e-02	-7.538421e-03	2.313483e-03	1.118887e+02	1.669787e+02	
2.100000e+01	-1.130991e-01	-4.848921e-02	-2.833298e-01	-1.389088e-03	4.713978e-03	-1.458836e-03	-2.150776e-03	-3.038814e-01	-2.689357e-02	6.668261e-04	1.900222e-04	1.526060e-02	-6.962726e-03	2.158721e-03	1.114776e+02	1.696593e+02	
2.200000e+01	-1.146733e-01	-4.331453e-02	-2.908147e-01	-1.286344e-03	4.669314e-03	-1.498504e-03	-2.014863e-03	-3.122145e-01	-1.566047e-02	6.592986e-04	1.926172e-04	1.479534e-02	-6.384361e-03	2.089075e-03	1.113066e+02	1.716082e+02	
2.300000e+01	-1.144534e-01	-3.874110e-02	-2.972731e-01	-1.195676e-03	4.589807e-03	-1.551970e-03	-1.878089e-03	-3.184877e-01	-6.035681e-03	6.531468e-04	1.951935e-04	1.430327e-02	-5.852711e-03	2.035409e-03	1.108960e+02	1.729818e+02	
2.400000e+01	-1.113070e-01	-3.348953e-02	-3.031758e-01	-1.080759e-03	4.498788e-03	-1.590176e-03	-1.747534e-03	-3.229533e-01	2.437527e-03	6.303583e-04	1.944921e-04	1.385546e-02	-5.382092e-03	1.941391e-03	1.100479e+02	1.740642e+02	
2.500000e+01	-1.054379e-01	-2.596810e-02	-3.085403e-01	-9.108464e-04	4.414783e-03	-1.578079e-03	-1.626554e-03	-3.258827e-01	1.071034e-02	5.777289e-04	1.857067e-04	1.349710e-02	-4.972786e-03	1.766263e-03	1.088052e+02	1.750735e+02	
2.600000e+01	-9.845282e-02	-1.735388e-02	-3.127655e-01	-7.216361e-04	4.330287e-03	-1.529216e-03	-1.509274e-03	-3.273438e-01	1.900703e-02	5.098680e-04	1.741335e-04	1.318786e-02	-4.596484e-03	1.552800e-03	1.074479e+02	1.755044e+02	
2.700000e+01	-9.302167e-02	-1.115714e-02	-3.151105e-01	-5.932724e-04	4.222709e-03	-1.503230e-03	-1.385292e-03	-3.274756e-01	2.659785e-02	4.629475e-04	1.748967e-04	1.284500e-02	-4.213900e-03	1.408234e-03	1.064371e+02	1.749666e+02	
2.800000e+01	-8.969066e-02	-7.901903e-03	-3.159799e-01	-5.320451e-04	4.085181e-03	-1.514482e-03	-1.252169e-03	-3.267482e-01	3.351633e-02	4.431677e-04	1.914817e-04	1.243368e-02	-3.811108e-03	1.348828e-03	1.058419e+02	1.739840e+02	
2.900000e+01	-8.673270e-02	-5.304752e-03	-3.162952e-01	-4.848821e-04	3.914140e-03	-1.528862e-03	-1.109662e-03	-3.254220e-01	4.081316e-02	4.278480e-04	2.156979e-04	1.193283e-02	-3.382970e-03	1.304358e-03	1.053324e+02	1.727921e+02	
3.000000e+01	-8.345904e-02	-2.638018e-03	-3.164958e-01	-4.350086e-04	3.738307e-03	-1.531490e-03	-9.657344e-04	-3.236820e-01	4.863045e-02	4.080850e-04	2.433196e-04	1.142076e-02	-2.950380e-03	1.246726e-03	1.047720e+02	1.714434e+02	
3.100000e+01	-8.082789e-02	-1.228566e-03	-3.164789e-01	-4.056034e-04	3.623314e-03	-1.533053e-03	-8.358010e-04	-3.217321e-01	5.639566e-02	3.935256e-04	2.764208e-04	1.109269e-02	-2.558785e-03	1.204769e-03	1.043269e+02	1.700555e+02	
3.200000e+01	-7.966374e-02	-1.161376e-03	-3.161771e-01	-4.019586e-04	3.562010e-03	-1.543403e-03	-7.146025e-04	-3.197037e-01	6.406097e-02	3.907371e-04	3.153323e-04	1.092438e-02	-2.191624e-03	1.198357e-03	1.041418e+02	1.686676e+02	
3.300000e+01	-8.034508e-02	-1.744214e-04	-3.156181e-01	-3.992261e-04	3.449540e-03	-1.560784e-03	-5.691737e-04	-3.176069e-01	7.208322e-02	3.975734e-04	3.567779e-04	1.059168e-02	-1.747625e-03	1.220733e-03	1.042821e+02	1.672129e+02	
3.400000e+01	-8.311262e-02	3.356969e-03	-3.146982e-01	-3.795432e-04	3.240171e-03	-1.567977e-03	-3.884303e-04	-3.153331e-01	8.067030e-02	4.103125e-04	3.977948e-04	9.954270e-03	-1.193314e-03	1.260539e-03	1.047934e+02	1.656382e+02	
3.500000e+01	-8.806788e-02	9.000676e-03	-3.133361e-01	-3.479773e-04	2.985967e-03	-1.543237e-03	-2.007788e-04	-3.128777e-01	8.968278e-02	4.273588e-04	4.359365e-04	9.170610e-03	-6.166391e-04	1.312520e-03	1.056927e+02	1.639295e+02	
3.600000e+01	-9.453263e-02	1.575710e-02	-3.115758e-01	-3.128584e-04	2.741785e-03	-1.488181e-03	-2.136935e-05	-3.101501e-01	9.910987e-02	4.473094e-04	4.722985e-04	8.410853e-03	-6.555381e-05	1.372191e-03	1.068576e+02	1.620701e+02	
3.700000e+01	-9.977523e-02	2.300363e-02	-3.101754e-01	-2.686757e-04	2.565948e-03	-1.426834e-03	1.634331e-04	-3.071167e-01	1.088264e-01	4.619646e-04	5.127267e-04	7.855609e-03	5.003478e-04	1.414297e-03	1.077859e+02	1.600908e+02	
3.800000e+01	-1.023879e-01	3.059796e-02	-3.095189e-01	-2.071561e-04	2.474820e-03	-1.365818e-03	3.482019e-04	-3.039000e-01	1.180255e-01	4.649901e-04	5.551899e-04	7.557928e-03	1.063384e-03	1.420047e-03	1.082212e+02	1.581390e+02	
3.900000e+01	-1.047359e-01	3.911672e-02	-3.085730e-01	-1.332158e-04	2.392622e-03	-1.286076e-03	4.942837e-04	-3.009928e-01	1.248609e-01	4.638292e-04	5.829195e-04	7.290074e-03	1.506032e-03	1.413240e-03	1.086097e+02	1.565050e+02	
4.000000e+01	-1.077562e-01	4.841168e-02	-3.067824e-01	-5.759396e-05	2.273113e-03	-1.185213e-03	5.835336e-04	-2.987128e-01	1.284426e-01	4.629536e-04	5.880903e-04	6.914605e-03	1.775057e-03	1.408263e-03	1.091344e+02	1.553205e+02	
4.100000e+01	-1.083715e-01	5.628711e-02	-3.054144e-01	1.050565e-05	2.165059e-03	-1.094903e-03	6.400913e-04	-2.967605e-01	1.302135e-01	4.502069e-04	5.844693e-04	6.582259e-03	1.946020e-03	1.368729e-03	1.092369e+02	1.544512e+02	
4.200000e+01	-1.045285e-01	6.160357e-02	-3.054885e-01	7.022055e-05	2.105828e-03	-1.035842e-03	6.822651e-04	-2.951022e-01	1.310119e-01	4.168757e-04	5.812800e-04	6.406511e-03	2.075640e-03	1.268252e-03	1.085423e+02	1.538682e+02	
4.300000e+01	-9.844752e-02	6.605933e-02	-3.059185e-01	1.271237e-04	2.074165e-03	-9.967591e-04	7.035641e-04	-2.941934e-01	1.293379e-01	3.784739e-04	5.725384e-04	6.321974e-03	2.144436e-03	1.153574e-03	1.074615e+02	1.537264e+02	
4.400000e+01	-9.268754e-02	7.111981e-02	-3.056061e-01	1.852147e-04	2.051700e-03	-9.636005e-04	6.936145e-04	-2.943093e-01	1.239682e-01	3.510927e-04	5.514223e-04	6.270937e-03	2.120005e-03	1.073100e-03	1.064570e+02	1.540983e+02	
4.500000e+01	-8.875638e-02	7.662413e-02	-3.042107e-01	2.452814e-04	2.048930e-03	-9.281617e-04	6.379765e-04	-2.952235e-01	1.151735e-01	3.385560e-04	5.114694e-04	6.284557e-03	1.956826e-03	1.038432e-03	1.057975e+02	1.548936e+02	
4.600000e+01	-8.729350e-02	8.204852e-02	-3.017807e-01	3.051073e-04	2.068486e-03	-8.894218e-04	5.394982e-04	-2.963510e-01	1.042489e-01	3.404279e-04	4.536911e-04	6.370647e-03	1.661579e-03	1.048470e-03	1.055960e+02	1.558839e+02	
4.700000e+01	-8.616245e-02	8.664704e-02	-2.993325e-01	3.561879e-04	2.083444e-03	-8.577476e-04	4.511097e-04	-2.967683e-01	9.461754e-02	3.441821e-04	4.016590e-04	6.444037e-03	1.395270e-03	1.064546e-03	1.054560e+02	1.566205e+02	
4.800000e+01	-8.360787e-02	9.008079e-02	-2.976863e-01	3.911177e-04	2.069831e-03	-8.375001e-04	4.171195e-04	-2.960732e-01	8.915219e-02	3.387932e-04	3.770172e-04	6.426869e-03	1.295165e-03	1.051960e-03	1.050466e+02	1.568260e+02	
4.900000e+01	-8.162675e-02	9.281227e-02	-2.962877e-01	4.097212e-04	2.031354e-03	-8.225151e-04	4.273959e-04	-2.947551e-01	8.699858e-02	3.378844e-04	3.753739e-04	6.327517e-03	1.331307e-03	1.052485e-03	1.047299e+02	1.566557e+02	
5.000000e+01	-8.215121e-02	9.534725e-02	-2.943849e-01	4.155740e-04	1.977053e-03	-8.054395e-04	4.648272e-04	-2.930953e-01	8.663998e-02	3.558817e-04	3.875812e-04	6.175204e-03	1.451859e-03	1.111574e-03	1.048681e+02	1.562719e+02	
5.100000e+01	-8.417112e-02	9.862327e-02	-2.917246e-01	4.228348e-04	1.909954e-03	-7.724094e-04	5.307768e-04	-2.906642e-01	8.776308e-02	3.861124e-04	4.117993e-04	5.982802e-03	1.662623e-03	1.209471e-03	1.052874e+02	1.555727e+02	
5.200000e+01	-8.607489e-02	1.033617e-01	-2.882737e-01	4.456230e-04	1.835135e-03	-7.112570e-04	6.216441e-04	-2.870345e-01	9.012117e-02	4.159031e-04	4.452267e-04	5.768863e-03	1.954177e-03	1.307417e-03	1.056989e+02	1.544635e+02	
5.300000e+01	-8.741692e-02	1.086717e-01	-2.842236e-01	4.768334e-04	1.752766e-03	-6.285821e-04	7.119130e-04	-2.822815e-01	9.349820e-02	4.343538e-04	4.789126e-04	5.536249e-03	2.248634e-03	1.371941e-03	1.060284e+02	1.530761e+02	
5.400000e+01	-8.815328e-02	1.133867e-01	-2.798538e-01	5.024958e-04	1.659607e-03	-5.394239e-04	7.810299e-04	-2.767093e-01	9.757636e-02	4.348277e-04	5.043443e-04	5.276023e-03	2.482957e-03	1.382352e-03	1.062749e+02	1.516040e+02	
5.500000e+01	-8.832416e-02	1.174472e-01	-2.749473e-01	5.229286e-04	1.565279e-03	-4.535540e-04	8.346959e-04	-2.704746e-01	1.011962e-01	4.275974e-04	5.230875e-04	5.020867e-03	2.677412e-03	1.371583e-03	1.064581e+02	1.501796e+02	
