StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
3.084600e+07	5.403624e+07	-2.324946e+07	5.921428e+04	-1.090734e+06	2.816132e+05	-1.363838e+06	-8.509338e+03	
2.845977e+07	5.183131e+07	-2.343257e+07	6.102643e+04	-1.285355e+06	3.172826e+05	-1.593867e+06	-8.769751e+03	
2.623560e+07	4.978020e+07	-2.360795e+07	6.335642e+04	-1.524125e+06	3.603109e+05	-1.875332e+06	-9.104581e+03	
2.419221e+07	4.787462e+07	-2.374817e+07	6.576136e+04	-1.797252e+06	4.082365e+05	-2.196038e+06	-9.450181e+03	
2.237224e+07	4.613512e+07	-2.383067e+07	6.779540e+04	-2.089050e+06	4.579687e+05	-2.537276e+06	-9.742480e+03	
2.083410e+07	4.460791e+07	-2.384287e+07	6.906074e+04	-2.380065e+06	5.063231e+05	-2.876464e+06	-9.924316e+03	
1.963741e+07	4.335275e+07	-2.378461e+07	6.927202e+04	-2.648566e+06	5.500596e+05	-3.188671e+06	-9.954677e+03	
1.882982e+07	4.243277e+07	-2.367124e+07	6.828641e+04	-2.874655e+06	5.864526e+05	-3.451294e+06	-9.813040e+03	
1.843474e+07	4.189976e+07	-2.353113e+07	6.611334e+04	-3.042895e+06	6.134258e+05	-3.646820e+06	-9.500762e+03	
1.843692e+07	4.177616e+07	-2.340211e+07	6.286752e+04	-3.141508e+06	6.290455e+05	-3.761519e+06	-9.034324e+03	
1.878997e+07	4.205742e+07	-2.332619e+07	5.874134e+04	-3.164879e+06	6.320414e+05	-3.788479e+06	-8.441375e+03	
1.943328e+07	4.272169e+07	-2.334239e+07	5.397697e+04	-3.114967e+06	6.222312e+05	-3.729442e+06	-7.756714e+03	
2.029648e+07	4.372583e+07	-2.347816e+07	4.880722e+04	-2.998805e+06	6.001133e+05	-3.591904e+06	-7.013800e+03	
2.130768e+07	4.500960e+07	-2.374530e+07	4.338161e+04	-2.828048e+06	5.669033e+05	-3.388717e+06	-6.234118e+03	
2.239048e+07	4.649300e+07	-2.414034e+07	3.781958e+04	-2.615007e+06	5.242735e+05	-3.133846e+06	-5.434830e+03	
2.345558e+07	4.806681e+07	-2.464348e+07	3.225067e+04	-2.369874e+06	4.738635e+05	-2.839103e+06	-4.634556e+03	
2.441084e+07	4.960452e+07	-2.522054e+07	2.686247e+04	-2.103445e+06	4.179904e+05	-2.517575e+06	-3.860248e+03	
2.518491e+07	5.099231e+07	-2.582933e+07	2.192531e+04	-1.831621e+06	3.605503e+05	-2.189020e+06	-3.150758e+03	
2.572333e+07	5.213594e+07	-2.643027e+07	1.766161e+04	-1.570555e+06	3.052934e+05	-1.873310e+06	-2.538047e+03	
2.599095e+07	5.296735e+07	-2.699064e+07	1.423340e+04	-1.335722e+06	2.554899e+05	-1.589166e+06	-2.045398e+03	
