StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
3.235699e+07	5.620699e+07	-2.392328e+07	7.327865e+04	-1.928590e+06	5.672133e+05	-2.485273e+06	-1.053045e+04	
3.180329e+07	5.617803e+07	-2.444636e+07	7.161505e+04	-1.754157e+06	4.857537e+05	-2.229620e+06	-1.029138e+04	
3.128592e+07	5.621300e+07	-2.499692e+07	6.983502e+04	-1.537087e+06	3.980083e+05	-1.925060e+06	-1.003558e+04	
3.076470e+07	5.614947e+07	-2.545275e+07	6.798650e+04	-1.448104e+06	3.502798e+05	-1.788614e+06	-9.769942e+03	
3.029569e+07	5.611494e+07	-2.588535e+07	6.609396e+04	-1.386326e+06	3.134904e+05	-1.690319e+06	-9.497976e+03	
2.988039e+07	5.610577e+07	-2.628952e+07	6.414390e+04	-1.347691e+06	2.860109e+05	-1.624484e+06	-9.217746e+03	
2.951320e+07	5.610835e+07	-2.665728e+07	6.212653e+04	-1.329852e+06	2.667738e+05	-1.587698e+06	-8.927840e+03	
2.918102e+07	5.610054e+07	-2.697958e+07	6.005377e+04	-1.331983e+06	2.551586e+05	-1.578511e+06	-8.629976e+03	
2.887404e+07	5.606950e+07	-2.725340e+07	5.794380e+04	-1.354774e+06	2.509761e+05	-1.597423e+06	-8.326764e+03	
2.858640e+07	5.601187e+07	-2.748127e+07	5.580076e+04	-1.399637e+06	2.542723e+05	-1.645891e+06	-8.018802e+03	
2.831196e+07	5.592523e+07	-2.766686e+07	5.359184e+04	-1.468561e+06	2.653418e+05	-1.726202e+06	-7.701370e+03	
2.804323e+07	5.580729e+07	-2.781533e+07	5.127866e+04	-1.562993e+06	2.843157e+05	-1.839940e+06	-7.368957e+03	
2.777196e+07	5.565687e+07	-2.793373e+07	4.882160e+04	-1.683377e+06	3.110120e+05	-1.987373e+06	-7.015866e+03	
2.748464e+07	5.546433e+07	-2.802590e+07	4.620759e+04	-1.826464e+06	3.441390e+05	-2.163963e+06	-6.640223e+03	
2.718075e+07	5.523188e+07	-2.809460e+07	4.347734e+04	-1.980705e+06	3.800870e+05	-2.354544e+06	-6.247875e+03	
2.687043e+07	5.497389e+07	-2.814414e+07	4.067529e+04	-2.134241e+06	4.154149e+05	-2.543811e+06	-5.845209e+03	
2.656789e+07	5.470844e+07	-2.817839e+07	3.784330e+04	-2.276524e+06	4.473373e+05	-2.718423e+06	-5.438240e+03	
2.627923e+07	5.444170e+07	-2.819751e+07	3.503548e+04	-2.399387e+06	4.738956e+05	-2.868248e+06	-5.034744e+03	
2.598841e+07	5.415500e+07	-2.819890e+07	3.230417e+04	-2.501415e+06	4.948342e+05	-2.991606e+06	-4.642243e+03	
2.567748e+07	5.382965e+07	-2.818186e+07	2.968931e+04	-2.582635e+06	5.102166e+05	-3.088585e+06	-4.266477e+03	
2.532645e+07	5.344428e+07	-2.814506e+07	2.723410e+04	-2.642258e+06	5.198506e+05	-3.158195e+06	-3.913654e+03	
2.491605e+07	5.297770e+07	-2.808662e+07	2.496994e+04	-2.681179e+06	5.239632e+05	-3.201554e+06	-3.588285e+03	
2.443306e+07	5.241172e+07	-2.800153e+07	2.287159e+04	-2.708049e+06	5.247796e+05	-3.229541e+06	-3.286743e+03	
2.386509e+07	5.172743e+07	-2.788324e+07	2.090240e+04	-2.732797e+06	5.246748e+05	-3.254468e+06	-3.003762e+03	
2.319978e+07	5.090620e+07	-2.772546e+07	1.903158e+04	-2.764753e+06	5.256493e+05	-3.287667e+06	-2.734917e+03	
2.243179e+07	4.994209e+07	-2.752758e+07	1.727503e+04	-2.811410e+06	5.289989e+05	-3.337927e+06	-2.482493e+03	
2.163910e+07	4.889692e+07	-2.727368e+07	1.586416e+04	-2.892860e+06	5.390659e+05	-3.429646e+06	-2.279746e+03	
2.067349e+07	4.767195e+07	-2.701354e+07	1.507843e+04	-2.965351e+06	5.437567e+05	-3.506941e+06	-2.166833e+03	
1.961415e+07	4.632756e+07	-2.672859e+07	1.517232e+04	-3.050912e+06	5.479750e+05	-3.596707e+06	-2.180325e+03	
1.847407e+07	4.488285e+07	-2.642508e+07	1.629492e+04	-3.150179e+06	5.514234e+05	-3.699260e+06	-2.341648e+03	
1.726873e+07	4.335817e+07	-2.610772e+07	1.827694e+04	-3.262945e+06	5.542406e+05	-3.814559e+06	-2.626473e+03	
1.601479e+07	4.177344e+07	-2.577951e+07	2.086899e+04	-3.388771e+06	5.567058e+05	-3.942478e+06	-2.998960e+03	
1.473445e+07	4.015731e+07	-2.544665e+07	2.380081e+04	-3.527466e+06	5.592619e+05	-4.083307e+06	-3.420275e+03	
1.344983e+07	3.853751e+07	-2.511453e+07	2.684766e+04	-3.679217e+06	5.624289e+05	-4.237787e+06	-3.858121e+03	
1.217981e+07	3.692811e+07	-2.477828e+07	2.998611e+04	-3.846603e+06	5.670218e+05	-4.409316e+06	-4.309129e+03	
1.094490e+07	3.534364e+07	-2.443196e+07	3.321968e+04	-4.031787e+06	5.738422e+05	-4.600856e+06	-4.773806e+03	
9.765081e+06	3.379857e+07	-2.407002e+07	3.653719e+04	-4.234661e+06	5.833716e+05	-4.812782e+06	-5.250546e+03	
8.653731e+06	3.229763e+07	-2.368380e+07	3.990538e+04	-4.453084e+06	5.957540e+05	-5.043103e+06	-5.734569e+03	
7.623074e+06	3.084623e+07	-2.326632e+07	4.316430e+04	-4.685472e+06	6.113280e+05	-5.290597e+06	-6.202889e+03	
6.685487e+06	2.945416e+07	-2.281482e+07	4.614306e+04	-4.929910e+06	6.303293e+05	-5.553608e+06	-6.630949e+03	
5.848397e+06	2.812586e+07	-2.232617e+07	4.871352e+04	-5.183311e+06	6.526469e+05	-5.828957e+06	-7.000335e+03	
5.117990e+06	2.686620e+07	-2.179901e+07	5.080113e+04	-5.440949e+06	6.778707e+05	-6.111519e+06	-7.300334e+03	
4.508241e+06	2.570081e+07	-2.124500e+07	5.243201e+04	-5.693347e+06	7.050998e+05	-6.390912e+06	-7.534697e+03	
4.029798e+06	2.465678e+07	-2.068066e+07	5.367485e+04	-5.930264e+06	7.333866e+05	-6.655937e+06	-7.713300e+03	
