KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.449342e+02	1.230296e+02	1.612688e+02	1.612688e+02	-3.518032e+01	9.750800e+01	1.106635e+02	-1.975534e+01	-5.091852e+01	-1.698395e+02	-4.398395e+02	-5.377366e+01	-2.698727e+01	
1.444026e+02	1.225917e+02	1.614363e+02	1.614363e+02	-3.476397e+01	9.796750e+01	1.110930e+02	-1.987104e+01	-5.058206e+01	-1.697473e+02	-4.397473e+02	-5.456397e+01	-2.569214e+01	
1.429591e+02	1.212768e+02	1.612785e+02	1.612785e+02	-3.393198e+01	9.846316e+01	1.121106e+02	-1.961783e+01	-5.044445e+01	-1.694836e+02	-4.394836e+02	-5.600429e+01	-2.362376e+01	
1.409489e+02	1.193899e+02	1.608999e+02	1.608999e+02	-3.283127e+01	9.895742e+01	1.133673e+02	-1.921542e+01	-5.031720e+01	-1.691310e+02	-4.391310e+02	-5.786397e+01	-2.106806e+01	
1.388564e+02	1.172802e+02	1.604996e+02	1.604996e+02	-3.164986e+01	9.943090e+01	1.143684e+02	-1.897107e+01	-4.988376e+01	-1.687858e+02	-4.387858e+02	-5.989365e+01	-1.832275e+01	
1.371762e+02	1.152487e+02	1.604308e+02	1.604308e+02	-3.061489e+01	9.987567e+01	1.145800e+02	-1.920238e+01	-4.880917e+01	-1.685301e+02	-4.385301e+02	-6.190391e+01	-1.562177e+01	
1.359230e+02	1.133494e+02	1.606877e+02	1.606877e+02	-2.986014e+01	1.002526e+02	1.140210e+02	-1.984795e+01	-4.726210e+01	-1.683730e+02	-4.383730e+02	-6.385775e+01	-1.304811e+01	
1.348131e+02	1.115323e+02	1.609723e+02	1.609723e+02	-2.941662e+01	1.004917e+02	1.130943e+02	-2.060069e+01	-4.573612e+01	-1.682839e+02	-4.382839e+02	-6.576048e+01	-1.065020e+01	
1.335465e+02	1.098008e+02	1.611716e+02	1.611716e+02	-2.916403e+01	1.004740e+02	1.121157e+02	-2.115687e+01	-4.455529e+01	-1.682474e+02	-4.382474e+02	-6.760696e+01	-8.539387e+00	
1.318017e+02	1.081784e+02	1.613370e+02	1.613370e+02	-2.884580e+01	1.000268e+02	1.112913e+02	-2.121158e+01	-4.385703e+01	-1.682624e+02	-4.382624e+02	-6.940777e+01	-6.866020e+00	
1.294513e+02	1.066499e+02	1.614824e+02	1.614824e+02	-2.830608e+01	9.911136e+01	1.107548e+02	-2.062289e+01	-4.363796e+01	-1.683228e+02	-4.383228e+02	-7.114856e+01	-5.672020e+00	
1.266731e+02	1.051332e+02	1.615866e+02	1.615866e+02	-2.757441e+01	9.792279e+01	1.105502e+02	-1.952487e+01	-4.374285e+01	-1.684122e+02	-4.384122e+02	-7.277861e+01	-4.804955e+00	
1.238298e+02	1.036196e+02	1.616412e+02	1.616412e+02	-2.676491e+01	9.671548e+01	1.105970e+02	-1.820517e+01	-4.395277e+01	-1.684755e+02	-4.384755e+02	-7.420316e+01	-4.078417e+00	
1.217065e+02	1.023178e+02	1.616190e+02	1.616190e+02	-2.613989e+01	9.585062e+01	1.105199e+02	-1.727550e+01	-4.388645e+01	-1.683583e+02	-4.383583e+02	-7.521720e+01	-3.255189e+00	
1.208563e+02	1.013579e+02	1.614903e+02	1.614903e+02	-2.591281e+01	9.562740e+01	1.100114e+02	-1.721980e+01	-4.330861e+01	-1.679640e+02	-4.379640e+02	-7.571624e+01	-2.075070e+00	
1.205456e+02	1.004183e+02	1.612831e+02	1.612831e+02	-2.590648e+01	9.599371e+01	1.092294e+02	-1.769108e+01	-4.231261e+01	-1.675416e+02	-4.375416e+02	-7.606172e+01	-2.992845e-01	
1.197356e+02	9.911235e+01	1.610416e+02	1.610416e+02	-2.581866e+01	9.677411e+01	1.084628e+02	-1.808118e+01	-4.104870e+01	-1.674288e+02	-4.374288e+02	-7.665628e+01	2.208979e+00	
1.181262e+02	9.752170e+01	1.608217e+02	1.608217e+02	-2.539472e+01	9.760909e+01	1.076749e+02	-1.797148e+01	-3.949546e+01	-1.677969e+02	-4.377969e+02	-7.752879e+01	4.903571e+00	
1.158225e+02	9.594861e+01	1.606981e+02	1.606981e+02	-2.444952e+01	9.807156e+01	1.066823e+02	-1.711433e+01	-3.758634e+01	-1.686969e+02	-4.386969e+02	-7.865407e+01	6.941891e+00	
1.133042e+02	9.458094e+01	1.606751e+02	1.606751e+02	-2.334844e+01	9.804543e+01	1.055363e+02	-1.588204e+01	-3.568128e+01	-1.698435e+02	-4.398435e+02	-7.984144e+01	8.124352e+00	
1.113516e+02	9.350184e+01	1.606882e+02	1.606882e+02	-2.282551e+01	9.765095e+01	1.043885e+02	-1.501833e+01	-3.439595e+01	-1.707397e+02	-4.407397e+02	-8.065950e+01	8.761450e+00	
