StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-2.006155e+05	3.489147e+04	1.724095e+06	1.724448e+06	8.884066e+01	1.523833e+06	-1.925064e+06	-9.574622e+04	
-2.416512e+05	5.086313e+04	2.084325e+06	2.084945e+06	8.860214e+01	1.843294e+06	-2.326597e+06	-1.297609e+05	
-2.886133e+05	7.016726e+04	2.508538e+06	2.509519e+06	8.839781e+01	2.220906e+06	-2.798132e+06	-1.711787e+05	
-3.417119e+05	9.346107e+04	2.999131e+06	3.000586e+06	8.821512e+01	2.658875e+06	-3.342298e+06	-2.208868e+05	
-4.010520e+05	1.208073e+05	3.555367e+06	3.557419e+06	8.805394e+01	3.156367e+06	-3.958471e+06	-2.793051e+05	
-4.657871e+05	1.528735e+05	4.165538e+06	4.168342e+06	8.789824e+01	3.702555e+06	-4.634129e+06	-3.474576e+05	
-5.344360e+05	1.908157e+05	4.810820e+06	4.814603e+06	8.772865e+01	4.280167e+06	-5.349039e+06	-4.271617e+05	
-6.052405e+05	2.357787e+05	5.469517e+06	5.474596e+06	8.753167e+01	4.869356e+06	-6.079837e+06	-5.205687e+05	
-6.762807e+05	2.882910e+05	6.117960e+06	6.124749e+06	8.730213e+01	5.448468e+06	-6.801029e+06	-6.284687e+05	
-7.460195e+05	3.474600e+05	6.735906e+06	6.744861e+06	8.704715e+01	5.998842e+06	-7.490881e+06	-7.492713e+05	
-8.129079e+05	4.123939e+05	7.303726e+06	7.315360e+06	8.676834e+01	6.502452e+06	-8.128268e+06	-8.809375e+05	
-8.727969e+05	5.007434e+05	7.769918e+06	7.786037e+06	8.631262e+01	6.913240e+06	-8.658834e+06	-1.052305e+06	
-9.311188e+05	5.706213e+05	8.200800e+06	8.220628e+06	8.601974e+01	7.289509e+06	-9.151747e+06	-1.196784e+06	
-9.850012e+05	6.375146e+05	8.560093e+06	8.583800e+06	8.574078e+01	7.598799e+06	-9.568801e+06	-1.338983e+06	
-1.034078e+06	6.971877e+05	8.844724e+06	8.872159e+06	8.549299e+01	7.838081e+06	-9.906237e+06	-1.474221e+06	
-1.077596e+06	7.372871e+05	9.057185e+06	9.087144e+06	8.534621e+01	8.009548e+06	-1.016474e+07	-1.574384e+06	
-1.113831e+06	7.695171e+05	9.167820e+06	9.200058e+06	8.520206e+01	8.086227e+06	-1.031389e+07	-1.687561e+06	
-1.142780e+06	7.824061e+05	9.186767e+06	9.220024e+06	8.513209e+01	8.077245e+06	-1.036280e+07	-1.785684e+06	
-1.165097e+06	7.755142e+05	9.124450e+06	9.157347e+06	8.514197e+01	7.992251e+06	-1.032244e+07	-1.864919e+06	
-1.181881e+06	7.490277e+05	8.997390e+06	9.028514e+06	8.524116e+01	7.846633e+06	-1.021040e+07	-1.921979e+06	
-1.193934e+06	7.039333e+05	8.819863e+06	8.847910e+06	8.543680e+01	7.653976e+06	-1.004184e+07	-1.956410e+06	
-1.200589e+06	6.430797e+05	8.590690e+06	8.614726e+06	8.571898e+01	7.414137e+06	-9.815316e+06	-1.973315e+06	
-1.201475e+06	5.693107e+05	8.311330e+06	8.330805e+06	8.608150e+01	7.129330e+06	-9.532280e+06	-1.978344e+06	
-1.196614e+06	4.844450e+05	7.988089e+06	8.002766e+06	8.652953e+01	6.806152e+06	-9.199380e+06	-1.974622e+06	
-1.186764e+06	3.866144e+05	7.638213e+06	7.647992e+06	8.710243e+01	6.461227e+06	-8.834756e+06	-1.956521e+06	
-1.172808e+06	2.738147e+05	7.281530e+06	7.286676e+06	8.784650e+01	6.113868e+06	-8.459485e+06	-1.916550e+06	
