KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.202321e+02	1.370919e+02	1.583517e+02	1.583517e+02	-3.399501e+01	7.630497e+01	1.368104e+02	-8.139488e+00	-8.302849e+01	-1.470897e+02	-4.170897e+02	-4.930200e+01	-3.199157e+01	
1.186277e+02	1.358031e+02	1.579039e+02	1.579039e+02	-3.634310e+01	7.528849e+01	1.346221e+02	-7.622689e+00	-8.145641e+01	-1.467955e+02	-4.167955e+02	-5.003878e+01	-3.128040e+01	
1.167143e+02	1.343148e+02	1.576115e+02	1.576115e+02	-3.722738e+01	7.471508e+01	1.339666e+02	-7.007716e+00	-8.020350e+01	-1.465416e+02	-4.165416e+02	-5.085260e+01	-3.007470e+01	
1.145900e+02	1.326779e+02	1.574288e+02	1.574288e+02	-3.680477e+01	7.448382e+01	1.346240e+02	-6.338606e+00	-7.921227e+01	-1.463370e+02	-4.163370e+02	-5.170603e+01	-2.848472e+01	
1.123593e+02	1.309501e+02	1.573029e+02	1.573029e+02	-3.537354e+01	7.449904e+01	1.362254e+02	-5.662460e+00	-7.842284e+01	-1.461865e+02	-4.161865e+02	-5.256017e+01	-2.661738e+01	
1.101524e+02	1.292094e+02	1.571582e+02	1.571582e+02	-3.337085e+01	7.465952e+01	1.382512e+02	-5.043279e+00	-7.777828e+01	-1.460858e+02	-4.160858e+02	-5.336935e+01	-2.459285e+01	
1.081028e+02	1.275355e+02	1.569129e+02	1.569129e+02	-3.124996e+01	7.486130e+01	1.401720e+02	-4.543830e+00	-7.720983e+01	-1.460240e+02	-4.160240e+02	-5.409212e+01	-2.253640e+01	
1.062964e+02	1.259693e+02	1.565208e+02	1.565208e+02	-2.929757e+01	7.501245e+01	1.416528e+02	-4.189706e+00	-7.661870e+01	-1.459969e+02	-4.159969e+02	-5.471117e+01	-2.055077e+01	
1.046830e+02	1.244514e+02	1.560444e+02	1.560444e+02	-2.740594e+01	7.506108e+01	1.428059e+02	-3.909509e+00	-7.586252e+01	-1.460316e+02	-4.160316e+02	-5.525943e+01	-1.866939e+01	
1.031820e+02	1.229102e+02	1.555681e+02	1.555681e+02	-2.541409e+01	7.496184e+01	1.438007e+02	-3.618481e+00	-7.481144e+01	-1.461631e+02	-4.161631e+02	-5.577606e+01	-1.691713e+01	
1.017398e+02	1.212877e+02	1.551634e+02	1.551634e+02	-2.320470e+01	7.468953e+01	1.447705e+02	-3.285259e+00	-7.343100e+01	-1.464232e+02	-4.164232e+02	-5.629160e+01	-1.531049e+01	
1.003936e+02	1.195475e+02	1.548639e+02	1.548639e+02	-2.072588e+01	7.426727e+01	1.457966e+02	-2.998398e+00	-7.184434e+01	-1.468307e+02	-4.168307e+02	-5.682057e+01	-1.383847e+01	
9.920246e+01	1.176563e+02	1.546977e+02	1.546977e+02	-1.791362e+01	7.372482e+01	1.469762e+02	-2.857625e+00	-7.017118e+01	-1.474014e+02	-4.174014e+02	-5.737457e+01	-1.248781e+01	
9.818943e+01	1.156347e+02	1.546535e+02	1.546535e+02	-1.480397e+01	7.309277e+01	1.482986e+02	-2.886768e+00	-6.845288e+01	-1.481286e+02	-4.181286e+02	-5.794459e+01	-1.125029e+01	
9.728794e+01	1.136098e+02	1.546412e+02	1.546412e+02	-1.171085e+01	7.240813e+01	1.494758e+02	-2.965830e+00	-6.662730e+01	-1.489615e+02	-4.189615e+02	-5.848438e+01	-1.011961e+01	
9.642074e+01	1.117175e+02	1.545631e+02	1.545631e+02	-9.037119e+00	7.171461e+01	1.501206e+02	-2.958294e+00	-6.463069e+01	-1.498435e+02	-4.198435e+02	-5.895028e+01	-9.079987e+00	
9.554050e+01	1.100068e+02	1.543663e+02	1.543663e+02	-7.032986e+00	7.106182e+01	1.499512e+02	-2.791911e+00	-6.242220e+01	-1.507461e+02	-4.207461e+02	-5.932322e+01	-8.075214e+00	
9.464992e+01	1.083821e+02	1.540736e+02	1.540736e+02	-5.615418e+00	7.049805e+01	1.489622e+02	-2.509809e+00	-5.999381e+01	-1.516924e+02	-4.216924e+02	-5.960811e+01	-6.995534e+00	
9.375008e+01	1.067359e+02	1.537152e+02	1.537152e+02	-4.645152e+00	7.006366e+01	1.472308e+02	-2.171324e+00	-5.735141e+01	-1.527142e+02	-4.227142e+02	-5.979602e+01	-5.733440e+00	
9.285582e+01	1.049963e+02	1.533129e+02	1.533129e+02	-3.888679e+00	6.974782e+01	1.450008e+02	-1.854746e+00	-5.453249e+01	-1.538326e+02	-4.238326e+02	-5.985920e+01	-4.248416e+00	
9.201140e+01	1.031421e+02	1.528769e+02	1.528769e+02	-2.983076e+00	6.947197e+01	1.427129e+02	-1.657608e+00	-5.160498e+01	-1.550504e+02	-4.250504e+02	-5.975886e+01	-2.593101e+00	
9.126131e+01	1.011559e+02	1.524174e+02	1.524174e+02	-1.547101e+00	6.915427e+01	1.408325e+02	-1.668395e+00	-4.864111e+01	-1.563687e+02	-4.263687e+02	-5.945404e+01	-8.297713e-01	
9.055146e+01	9.900674e+01	1.519622e+02	1.519622e+02	4.357355e-01	6.873828e+01	1.395085e+02	-1.872827e+00	-4.572241e+01	-1.577795e+02	-4.277795e+02	-5.890232e+01	9.930666e-01	
8.971659e+01	9.664835e+01	1.515610e+02	1.515610e+02	2.446179e+00	6.819943e+01	1.384095e+02	-2.141670e+00	-4.294992e+01	-1.592613e+02	-4.292613e+02	-5.806726e+01	2.844340e+00	
8.861449e+01	9.404242e+01	1.512631e+02	1.512631e+02	3.856818e+00	6.751803e+01	1.370700e+02	-2.355101e+00	-4.042031e+01	-1.607887e+02	-4.307887e+02	-5.692959e+01	4.690035e+00	
8.726644e+01	9.122528e+01	1.510609e+02	1.510609e+02	4.466016e+00	6.672783e+01	1.353223e+02	-2.511194e+00	-3.818847e+01	-1.623386e+02	-4.323386e+02	-5.549985e+01	6.532959e+00	
8.582695e+01	8.829769e+01	1.508859e+02	1.508859e+02	4.629877e+00	6.592203e+01	1.334400e+02	-2.714377e+00	-3.626565e+01	-1.638978e+02	-4.338978e+02	-5.380927e+01	8.433732e+00	
8.442052e+01	8.534612e+01	1.506690e+02	1.506690e+02	4.762294e+00	6.519833e+01	1.317486e+02	-3.054186e+00	-3.464449e+01	-1.654616e+02	-4.354616e+02	-5.188839e+01	1.047367e+01	
8.319697e+01	8.248069e+01	1.503814e+02	1.503814e+02	5.129123e+00	6.460939e+01	1.303303e+02	-3.534029e+00	-3.317496e+01	-1.670135e+02	-4.370135e+02	-4.981716e+01	1.263970e+01	
