StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-3.731036e+06	-2.340884e+06	3.357818e+07	3.365967e+07	-8.601214e+01	2.992864e+07	-3.739071e+07	1.539221e+06	
-3.745138e+06	-1.964616e+06	3.342731e+07	3.348499e+07	-8.663647e+01	2.973985e+07	-3.723013e+07	7.547535e+05	
-3.718131e+06	-1.589839e+06	3.284221e+07	3.288066e+07	-8.722860e+01	2.916253e+07	-3.659880e+07	-1.298018e+05	
-3.649440e+06	-1.263908e+06	3.182327e+07	3.184836e+07	-8.772564e+01	2.819892e+07	-3.549780e+07	-1.013208e+06	
-3.549863e+06	-1.018968e+06	3.051181e+07	3.052882e+07	-8.808730e+01	2.697896e+07	-3.407868e+07	-1.804978e+06	
-3.437570e+06	-8.627409e+05	2.913684e+07	2.914961e+07	-8.830400e+01	2.571204e+07	-3.258718e+07	-2.449180e+06	
-3.329411e+06	-7.743048e+05	2.789759e+07	2.790833e+07	-8.841018e+01	2.457892e+07	-3.123775e+07	-2.947578e+06	
-3.236724e+06	-7.180589e+05	2.688722e+07	2.689681e+07	-8.847024e+01	2.366009e+07	-3.013353e+07	-3.357042e+06	
-3.166250e+06	-6.579151e+05	2.610831e+07	2.611660e+07	-8.855652e+01	2.295035e+07	-2.928285e+07	-3.727417e+06	
-3.118349e+06	-6.050999e+05	2.554500e+07	2.555217e+07	-8.864309e+01	2.243382e+07	-2.867052e+07	-4.073066e+06	
-3.091047e+06	-5.756054e+05	2.519748e+07	2.520406e+07	-8.869141e+01	2.211301e+07	-2.829510e+07	-4.382259e+06	
-3.083673e+06	-5.739413e+05	2.506984e+07	2.507641e+07	-8.868855e+01	2.199274e+07	-2.816008e+07	-4.643547e+06	
-3.092630e+06	-5.872543e+05	2.510428e+07	2.511115e+07	-8.865998e+01	2.201852e+07	-2.820378e+07	-4.874938e+06	
-3.110861e+06	-5.890078e+05	2.517890e+07	2.518579e+07	-8.865996e+01	2.207493e+07	-2.829665e+07	-5.122524e+06	
-3.129980e+06	-5.789654e+05	2.519099e+07	2.519764e+07	-8.868343e+01	2.206766e+07	-2.832762e+07	-5.423043e+06	
-3.150849e+06	-5.742976e+05	2.516112e+07	2.516768e+07	-8.869249e+01	2.201683e+07	-2.831853e+07	-5.726889e+06	
-3.177674e+06	-6.061830e+05	2.515861e+07	2.516591e+07	-8.861979e+01	2.198824e+07	-2.834359e+07	-5.951540e+06	
-3.209344e+06	-6.937691e+05	2.517448e+07	2.518404e+07	-8.842145e+01	2.197469e+07	-2.839338e+07	-6.051364e+06	
-3.236940e+06	-8.305021e+05	2.507706e+07	2.509081e+07	-8.810320e+01	2.185387e+07	-2.832775e+07	-6.053893e+06	
-3.249917e+06	-1.003826e+06	2.471835e+07	2.473873e+07	-8.767449e+01	2.148881e+07	-2.798864e+07	-5.995241e+06	
-3.241905e+06	-1.195451e+06	2.401654e+07	2.404627e+07	-8.715042e+01	2.080437e+07	-2.728818e+07	-5.909248e+06	
-3.209338e+06	-1.382702e+06	2.294076e+07	2.298239e+07	-8.655083e+01	1.977305e+07	-2.619173e+07	-5.823819e+06	
-3.150958e+06	-1.552556e+06	2.149487e+07	2.155087e+07	-8.586878e+01	1.839991e+07	-2.470183e+07	-5.749092e+06	
-3.068135e+06	-1.716099e+06	1.973246e+07	1.980695e+07	-8.502962e+01	1.673881e+07	-2.287508e+07	-5.652520e+06	
-2.964112e+06	-1.890138e+06	1.773066e+07	1.783112e+07	-8.391512e+01	1.486701e+07	-2.079523e+07	-5.495165e+06	
-2.841733e+06	-2.082524e+06	1.553956e+07	1.567848e+07	-8.236705e+01	1.283675e+07	-1.852021e+07	-5.269033e+06	
-2.701211e+06	-2.292288e+06	1.315334e+07	1.335158e+07	-8.011413e+01	1.065037e+07	-1.605280e+07	-4.998448e+06	
-2.544865e+06	-2.525846e+06	1.059459e+07	1.089152e+07	-7.659051e+01	8.346655e+06	-1.343638e+07	-4.694253e+06	
-2.379289e+06	-2.791313e+06	7.961741e+06	8.436868e+06	-7.067983e+01	6.057579e+06	-1.081616e+07	-4.338831e+06	
-2.213176e+06	-3.090044e+06	5.380480e+06	6.204671e+06	-6.013100e+01	3.991495e+06	-8.417846e+06	-3.918442e+06	
-2.051721e+06	-3.414898e+06	2.920691e+06	4.493547e+06	-4.053969e+01	2.441826e+06	-6.545268e+06	-3.441993e+06	
-1.895938e+06	-3.759372e+06	5.867274e+05	3.804882e+06	-8.870627e+00	1.908944e+06	-5.700820e+06	-2.928689e+06	
-1.745624e+06	-4.115104e+06	-1.624868e+06	4.424283e+06	2.154682e+01	2.678659e+06	-6.169908e+06	-2.396455e+06	
-1.603452e+06	-4.473785e+06	-3.667169e+06	5.784711e+06	3.934155e+01	4.181258e+06	-7.388163e+06	-1.853506e+06	
-1.475015e+06	-4.823781e+06	-5.447180e+06	7.276031e+06	4.847334e+01	5.801016e+06	-8.751046e+06	-1.302481e+06	
-1.365192e+06	-5.148939e+06	-6.883201e+06	8.595931e+06	5.320190e+01	7.230739e+06	-9.961123e+06	-7.495422e+05	
-1.276457e+06	-5.435221e+06	-7.931040e+06	9.614729e+06	5.557679e+01	8.338272e+06	-1.089119e+07	-2.082645e+05	
-1.209219e+06	-5.670458e+06	-8.574180e+06	1.027962e+07	5.652172e+01	9.070405e+06	-1.148884e+07	3.029372e+05	
-1.164395e+06	-5.848579e+06	-8.797686e+06	1.056433e+07	5.638462e+01	9.399940e+06	-1.172873e+07	7.594167e+05	
-1.143421e+06	-5.975883e+06	-8.589399e+06	1.046370e+07	5.517261e+01	9.320275e+06	-1.160712e+07	1.130241e+06	
-1.147965e+06	-6.067606e+06	-7.949394e+06	1.000044e+07	5.264628e+01	8.852470e+06	-1.114840e+07	1.390951e+06	
-1.175699e+06	-6.133182e+06	-6.953358e+06	9.271737e+06	4.858624e+01	8.096038e+06	-1.044744e+07	1.533081e+06	
-1.221902e+06	-6.177807e+06	-5.728381e+06	8.424942e+06	4.283829e+01	7.203041e+06	-9.646844e+06	1.566454e+06	
-1.286934e+06	-6.215067e+06	-4.283943e+06	7.548459e+06	3.457787e+01	6.261525e+06	-8.835393e+06	1.506035e+06	
-1.355737e+06	-6.223141e+06	-2.933234e+06	6.879778e+06	2.523653e+01	5.524042e+06	-8.235515e+06	1.389635e+06	
-1.429635e+06	-6.209307e+06	-1.629321e+06	6.419516e+06	1.470294e+01	4.989880e+06	-7.849151e+06	1.250339e+06	
-1.504092e+06	-6.175528e+06	-4.138612e+05	6.189381e+06	3.834021e+00	4.685289e+06	-7.693472e+06	1.121810e+06	
-1.574811e+06	-6.137113e+06	7.079966e+05	6.177816e+06	-6.580732e+00	4.603005e+06	-7.752627e+06	1.028344e+06	
-1.636699e+06	-6.107693e+06	1.727402e+06	6.347270e+06	-1.579218e+01	4.710571e+06	-7.983969e+06	9.901623e+05	
-1.685139e+06	-6.090945e+06	2.615286e+06	6.628675e+06	-2.323738e+01	4.943536e+06	-8.313813e+06	1.015128e+06	
-1.714834e+06	-6.083827e+06	3.317671e+06	6.929639e+06	-2.860480e+01	5.214805e+06	-8.644473e+06	1.105345e+06	
-1.721619e+06	-6.086325e+06	3.788890e+06	7.169312e+06	-3.190331e+01	5.447693e+06	-8.890931e+06	1.258972e+06	
-1.701829e+06	-6.097583e+06	3.991483e+06	7.287829e+06	-3.320880e+01	5.586001e+06	-8.989658e+06	1.451059e+06	
-1.652306e+06	-6.116820e+06	3.896067e+06	7.252229e+06	-3.249484e+01	5.599923e+06	-8.904535e+06	1.650007e+06	
-1.573013e+06	-6.137882e+06	3.518983e+06	7.075086e+06	-2.982661e+01	5.502073e+06	-8.648099e+06	1.837736e+06	
-1.475419e+06	-6.147836e+06	3.033053e+06	6.855312e+06	-2.625957e+01	5.379893e+06	-8.330731e+06	2.004144e+06	
-1.355492e+06	-6.143708e+06	2.355415e+06	6.579751e+06	-2.097616e+01	5.224259e+06	-7.935244e+06	2.175319e+06	
-1.225187e+06	-6.118672e+06	1.659501e+06	6.339723e+06	-1.517467e+01	5.114536e+06	-7.564911e+06	2.333566e+06	
-1.089417e+06	-6.072081e+06	1.006980e+06	6.155012e+06	-9.416105e+00	5.065595e+06	-7.244429e+06	2.469147e+06	
-9.504484e+05	-6.002559e+06	4.204643e+05	6.017267e+06	-4.006883e+00	5.066819e+06	-6.967716e+06	2.575977e+06	
-8.071980e+05	-5.908614e+06	-1.215965e+05	5.909865e+06	1.178955e+00	5.102667e+06	-6.717063e+06	2.656148e+06	
-6.558183e+05	-5.783356e+06	-6.764032e+05	5.822777e+06	6.670830e+00	5.166959e+06	-6.478595e+06	2.711251e+06	
-4.947316e+05	-5.618971e+06	-1.297708e+06	5.766878e+06	1.300452e+01	5.272146e+06	-6.261609e+06	2.745579e+06	
-3.273331e+05	-5.411388e+06	-2.006181e+06	5.771298e+06	2.034142e+01	5.443965e+06	-6.098631e+06	2.769363e+06	
-2.444399e+05	-5.166013e+06	-1.417397e+06	5.356930e+06	1.534267e+01	5.112490e+06	-5.601370e+06	2.794552e+06	
-2.316129e+05	-4.889624e+06	1.806241e+05	4.892959e+06	-2.115561e+00	4.661346e+06	-5.124572e+06	2.807989e+06	
-2.176222e+05	-4.590064e+06	1.619415e+06	4.867360e+06	-1.943329e+01	4.649738e+06	-5.084982e+06	2.788590e+06	
-2.033222e+05	-4.276116e+06	2.905512e+06	5.169832e+06	-3.419513e+01	4.966510e+06	-5.373154e+06	2.725024e+06	
-1.895078e+05	-3.956048e+06	4.014589e+06	5.636244e+06	-4.542082e+01	5.446736e+06	-5.825752e+06	2.623446e+06	
-1.769428e+05	-3.641096e+06	4.928218e+06	6.127391e+06	-5.354206e+01	5.950448e+06	-6.304334e+06	2.492887e+06	
-1.660468e+05	-3.344112e+06	5.635801e+06	6.553269e+06	-5.931643e+01	6.387222e+06	-6.719316e+06	2.357506e+06	
-1.593601e+05	-3.067257e+06	6.110335e+06	6.836978e+06	-6.334435e+01	6.677618e+06	-6.996338e+06	2.044594e+06	
-1.530155e+05	-2.867934e+06	6.334022e+06	6.953048e+06	-6.563984e+01	6.800033e+06	-7.106064e+06	2.018000e+06	
-1.488022e+05	-2.727966e+06	6.377151e+06	6.936127e+06	-6.684015e+01	6.787325e+06	-7.084929e+06	2.014903e+06	
-1.462298e+05	-2.632298e+06	6.328781e+06	6.854375e+06	-6.741638e+01	6.708145e+06	-7.000605e+06	2.014467e+06	
-1.447474e+05	-2.564434e+06	6.254092e+06	6.759437e+06	-6.770438e+01	6.614689e+06	-6.904184e+06	2.000606e+06	
-1.439390e+05	-2.510402e+06	6.186989e+06	6.676897e+06	-6.791492e+01	6.532958e+06	-6.820836e+06	1.963418e+06	
-1.433253e+05	-2.455442e+06	6.152145e+06	6.624054e+06	-6.824211e+01	6.480728e+06	-6.767379e+06	1.893963e+06	
-1.426150e+05	-2.392918e+06	6.145698e+06	6.595124e+06	-6.872584e+01	6.452509e+06	-6.737739e+06	1.795218e+06	
-1.415804e+05	-2.319760e+06	6.145420e+06	6.568674e+06	-6.931961e+01	6.427094e+06	-6.710254e+06	1.678221e+06	
-1.400037e+05	-2.234773e+06	6.128459e+06	6.523207e+06	-6.996539e+01	6.383203e+06	-6.663210e+06	1.553230e+06	
-1.375136e+05	-2.132209e+06	6.078152e+06	6.441292e+06	-7.066921e+01	6.303779e+06	-6.578806e+06	1.425350e+06	
-1.338840e+05	-2.009982e+06	5.982382e+06	6.311016e+06	-7.142852e+01	6.177132e+06	-6.444900e+06	1.298967e+06	
-1.291234e+05	-1.872018e+06	5.819665e+06	6.113343e+06	-7.216854e+01	5.984219e+06	-6.242466e+06	1.182880e+06	
-1.235668e+05	-1.731326e+06	5.558056e+06	5.821467e+06	-7.269830e+01	5.697900e+06	-5.945033e+06	1.088999e+06	
-1.175578e+05	-1.599318e+06	5.175560e+06	5.417033e+06	-7.282817e+01	5.299475e+06	-5.534590e+06	1.024811e+06	
-1.111098e+05	-1.479224e+06	4.683671e+06	4.911708e+06	-7.247257e+01	4.800599e+06	-5.022818e+06	9.859918e+05	
-1.041582e+05	-1.370514e+06	4.111551e+06	4.333955e+06	-7.156512e+01	4.229797e+06	-4.438113e+06	9.635943e+05	
-9.667296e+04	-1.268395e+06	3.493408e+06	3.716547e+06	-7.004495e+01	3.619874e+06	-3.813220e+06	9.474267e+05	
-8.878063e+04	-1.165439e+06	2.867953e+06	3.095707e+06	-6.788486e+01	3.006926e+06	-3.184487e+06	9.232020e+05	
-8.055994e+04	-1.054634e+06	2.269936e+06	2.502971e+06	-6.507999e+01	2.422411e+06	-2.583531e+06	8.791838e+05	
-7.214578e+04	-9.370430e+05	1.723103e+06	1.961411e+06	-6.146217e+01	1.889265e+06	-2.033557e+06	8.121338e+05	
-6.362478e+04	-8.159139e+05	1.237548e+06	1.482309e+06	-5.660320e+01	1.418684e+06	-1.545934e+06	7.253692e+05	
-5.580615e+04	-6.896376e+05	8.157651e+05	1.068210e+06	-4.978926e+01	1.012404e+06	-1.124016e+06	5.919788e+05	
-4.753916e+04	-5.713445e+05	4.441459e+05	7.236713e+05	-3.786042e+01	6.761321e+05	-7.712104e+05	5.054239e+05	
-3.922284e+04	-4.577996e+05	1.180918e+05	4.727856e+05	-1.446443e+01	4.335627e+05	-5.120084e+05	4.134883e+05	
-3.095928e+04	-3.474259e+05	-1.464519e+05	3.770317e+05	2.285710e+01	3.460724e+05	-4.079910e+05	3.178591e+05	
-2.299277e+04	-2.411908e+05	-3.222164e+05	4.024877e+05	5.318381e+01	3.794950e+05	-4.254805e+05	2.186053e+05	
-2.693907e+04	-1.449285e+05	-2.202758e+05	2.636772e+05	5.665747e+01	2.367382e+05	-2.906163e+05	1.162748e+05	
-2.444746e+04	-6.403361e+04	-1.605177e+05	1.728185e+05	6.825201e+01	1.483710e+05	-1.972659e+05	1.090878e+04	
-1.641767e+04	5.363954e+03	-1.799344e+05	1.800143e+05	-8.829252e+01	1.635967e+05	-1.964320e+05	-9.158703e+04	
