StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
5.838756e+06	1.188289e+07	-6.087581e+06	4.344501e+04	-1.922687e+06	6.804187e+05	-2.602462e+06	-6.437149e+02	
6.108101e+06	1.248977e+07	-6.428573e+06	4.690479e+04	-1.912167e+06	6.764390e+05	-2.587911e+06	-6.949777e+02	
6.545628e+06	1.336853e+07	-6.871342e+06	4.844116e+04	-1.873658e+06	6.626298e+05	-2.535570e+06	-7.177418e+02	
7.086220e+06	1.441568e+07	-7.377724e+06	4.826624e+04	-1.808884e+06	6.387911e+05	-2.446959e+06	-7.151500e+02	
7.648052e+06	1.550702e+07	-7.905806e+06	4.684111e+04	-1.723135e+06	6.060967e+05	-2.328538e+06	-6.940342e+02	
8.140487e+06	1.650952e+07	-8.413742e+06	4.471229e+04	-1.625860e+06	5.673163e+05	-2.192514e+06	-6.624919e+02	
8.486958e+06	1.731457e+07	-8.869956e+06	4.233908e+04	-1.529417e+06	5.264935e+05	-2.055283e+06	-6.273286e+02	
8.666098e+06	1.789380e+07	-9.267455e+06	3.975017e+04	-1.442072e+06	4.866600e+05	-1.928143e+06	-5.889693e+02	
8.711375e+06	1.829405e+07	-9.619056e+06	3.637873e+04	-1.363620e+06	4.481099e+05	-1.811190e+06	-5.390155e+02	
8.660789e+06	1.856574e+07	-9.936517e+06	3.156261e+04	-1.291914e+06	4.104346e+05	-1.701881e+06	-4.676562e+02	
8.540702e+06	1.873773e+07	-1.022274e+07	2.571847e+04	-1.224010e+06	3.739830e+05	-1.597612e+06	-3.810648e+02	
8.371420e+06	1.882969e+07	-1.047853e+07	2.026528e+04	-1.156601e+06	3.396616e+05	-1.495963e+06	-3.002661e+02	
8.173606e+06	1.886256e+07	-1.070554e+07	1.658116e+04	-1.085017e+06	3.075613e+05	-1.392333e+06	-2.456793e+02	
7.958003e+06	1.884634e+07	-1.090255e+07	1.420547e+04	-1.007796e+06	2.768436e+05	-1.284429e+06	-2.104793e+02	
7.722434e+06	1.877500e+07	-1.106454e+07	1.197982e+04	-9.280077e+05	2.473658e+05	-1.175196e+06	-1.775023e+02	
7.457218e+06	1.863390e+07	-1.118513e+07	8.445378e+03	-8.510626e+05	2.196011e+05	-1.070539e+06	-1.251333e+02	
7.147169e+06	1.840454e+07	-1.125910e+07	1.732531e+03	-7.838708e+05	1.943757e+05	-9.782208e+05	-2.567052e+01	
6.781860e+06	1.806967e+07	-1.127780e+07	-1.000336e+04	-7.329225e+05	1.726967e+05	-9.057674e+05	1.482175e+02	
6.345243e+06	1.760019e+07	-1.122944e+07	-2.550600e+04	-7.027210e+05	1.560052e+05	-8.591041e+05	3.779167e+02	
5.800845e+06	1.695313e+07	-1.111293e+07	-3.935464e+04	-6.938372e+05	1.452909e+05	-8.397112e+05	5.831088e+02	
5.112995e+06	1.610054e+07	-1.094083e+07	-4.671796e+04	-7.072510e+05	1.406795e+05	-8.486227e+05	6.922095e+02	
4.330282e+06	1.510359e+07	-1.072674e+07	-4.657015e+04	-7.379704e+05	1.407753e+05	-8.794357e+05	6.900195e+02	
3.570847e+06	1.408948e+07	-1.047787e+07	-4.076215e+04	-7.757832e+05	1.436377e+05	-9.200248e+05	6.039637e+02	
2.933098e+06	1.316606e+07	-1.020137e+07	-3.159297e+04	-8.135148e+05	1.477273e+05	-9.617102e+05	4.681059e+02	
2.455629e+06	1.238268e+07	-9.905190e+06	-2.185715e+04	-8.502849e+05	1.517548e+05	-1.002364e+06	3.238525e+02	
2.151180e+06	1.177778e+07	-9.612661e+06	-1.393791e+04	-8.802576e+05	1.546904e+05	-1.035154e+06	2.065149e+02	
2.007700e+06	1.137732e+07	-9.360754e+06	-8.861983e+03	-8.945991e+05	1.559561e+05	-1.050687e+06	1.313060e+02	
1.966208e+06	1.115304e+07	-9.180232e+06	-6.603000e+03	-8.935358e+05	1.557576e+05	-1.049391e+06	9.783516e+01	
1.965013e+06	1.105662e+07	-9.084832e+06	-6.771613e+03	-8.847756e+05	1.549784e+05	-1.039854e+06	1.003335e+02	
