FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-3.068570e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.332549e-03	0.000000e+00	
0.000000e+00	-3.092958e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.382877e-03	0.000000e+00	
0.000000e+00	-3.084461e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.365343e-03	0.000000e+00	
0.000000e+00	-3.048101e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.290307e-03	0.000000e+00	
0.000000e+00	-2.994292e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.179262e-03	0.000000e+00	
0.000000e+00	-2.936812e+00	0.000000e+00	0.000000e+00	0.000000e+00	-6.060643e-03	0.000000e+00	
0.000000e+00	-2.887585e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.959054e-03	0.000000e+00	
0.000000e+00	-2.842685e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.866394e-03	0.000000e+00	
0.000000e+00	-2.796522e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.771128e-03	0.000000e+00	
0.000000e+00	-2.748684e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.672405e-03	0.000000e+00	
0.000000e+00	-2.703698e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.579569e-03	0.000000e+00	
0.000000e+00	-2.664280e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.498224e-03	0.000000e+00	
0.000000e+00	-2.632566e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.432775e-03	0.000000e+00	
0.000000e+00	-2.602493e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.370716e-03	0.000000e+00	
0.000000e+00	-2.575180e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.314350e-03	0.000000e+00	
0.000000e+00	-2.545536e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.253174e-03	0.000000e+00	
0.000000e+00	-2.507623e+00	0.000000e+00	0.000000e+00	0.000000e+00	-5.174933e-03	0.000000e+00	
0.000000e+00	-2.461491e+00	1.299168e-02	0.000000e+00	0.000000e+00	-5.079731e-03	3.744411e-06	
0.000000e+00	-2.413207e+00	5.615198e-02	0.000000e+00	0.000000e+00	-4.980090e-03	1.618390e-05	
0.000000e+00	-2.368372e+00	1.127462e-01	0.000000e+00	0.000000e+00	-4.887564e-03	3.249526e-05	
0.000000e+00	-2.323441e+00	1.728684e-01	8.843120e-03	0.000000e+00	-4.794840e-03	4.982342e-05	
0.000000e+00	-2.271848e+00	2.243635e-01	4.293552e-02	0.000000e+00	-4.688368e-03	6.466514e-05	
0.000000e+00	-2.210489e+00	2.627212e-01	6.034870e-02	0.000000e+00	-4.561743e-03	7.572043e-05	
0.000000e+00	-2.142943e+00	2.940556e-01	6.496456e-02	0.000000e+00	-4.422351e-03	8.475153e-05	
0.000000e+00	-2.072858e+00	3.254453e-01	6.372048e-02	0.000000e+00	-4.277717e-03	9.379854e-05	
0.000000e+00	-2.003869e+00	3.609906e-01	6.419793e-02	0.000000e+00	-4.135346e-03	1.040433e-04	
0.000000e+00	-1.942146e+00	3.998125e-01	7.552043e-02	0.000000e+00	-4.007970e-03	1.152323e-04	
0.000000e+00	-1.892377e+00	4.379943e-01	1.055172e-01	0.000000e+00	-3.905262e-03	1.262370e-04	
0.000000e+00	-1.853455e+00	4.669829e-01	1.455480e-01	0.000000e+00	-3.824940e-03	1.345919e-04	
0.000000e+00	-1.819825e+00	4.799533e-01	1.788228e-01	0.000000e+00	-3.755538e-03	1.383302e-04	
0.000000e+00	-1.786378e+00	4.768841e-01	1.948358e-01	0.000000e+00	-3.686515e-03	1.374456e-04	
0.000000e+00	-1.750484e+00	4.659272e-01	1.949291e-01	0.000000e+00	-3.612441e-03	1.342876e-04	
0.000000e+00	-1.711439e+00	4.545382e-01	1.807598e-01	0.000000e+00	-3.531863e-03	1.310052e-04	
0.000000e+00	-1.669340e+00	4.445457e-01	1.546687e-01	0.000000e+00	-3.444985e-03	1.281252e-04	
0.000000e+00	-1.624196e+00	4.332146e-01	1.218451e-01	0.000000e+00	-3.351821e-03	1.248594e-04	
0.000000e+00	-1.575623e+00	4.187270e-01	8.812378e-02	0.000000e+00	-3.251583e-03	1.206838e-04	
0.000000e+00	-1.521964e+00	4.056770e-01	6.288498e-02	0.000000e+00	-3.140849e-03	1.169226e-04	
0.000000e+00	-1.461847e+00	4.001829e-01	5.733822e-02	0.000000e+00	-3.016785e-03	1.153391e-04	
0.000000e+00	-1.395965e+00	4.020981e-01	7.411356e-02	0.000000e+00	-2.880826e-03	1.158911e-04	
0.000000e+00	-1.329068e+00	4.034969e-01	9.529183e-02	0.000000e+00	-2.742773e-03	1.162942e-04	
0.000000e+00	-1.265733e+00	3.993838e-01	1.009549e-01	0.000000e+00	-2.612068e-03	1.151088e-04	
0.000000e+00	-1.208365e+00	3.901511e-01	8.647755e-02	0.000000e+00	-2.493679e-03	1.124478e-04	
0.000000e+00	-1.156694e+00	3.778578e-01	6.058962e-02	0.000000e+00	-2.387046e-03	1.089046e-04	
0.000000e+00	-1.111230e+00	3.644104e-01	3.162964e-02	0.000000e+00	-2.293224e-03	1.050289e-04	
0.000000e+00	-1.072808e+00	3.505181e-01	8.192027e-04	0.000000e+00	-2.213934e-03	1.010249e-04	
0.000000e+00	-1.049962e+00	3.390719e-01	0.000000e+00	0.000000e+00	-2.166786e-03	9.772594e-05	
0.000000e+00	-1.042224e+00	3.301124e-01	0.000000e+00	0.000000e+00	-2.150818e-03	9.514365e-05	
0.000000e+00	-1.046537e+00	3.245442e-01	0.000000e+00	0.000000e+00	-2.159719e-03	9.353881e-05	
0.000000e+00	-1.059447e+00	3.232434e-01	0.000000e+00	0.000000e+00	-2.186360e-03	9.316389e-05	
0.000000e+00	-1.079107e+00	3.263573e-01	0.000000e+00	0.000000e+00	-2.226931e-03	9.406138e-05	
0.000000e+00	-1.104937e+00	3.336500e-01	0.000000e+00	0.000000e+00	-2.280238e-03	9.616326e-05	
0.000000e+00	-1.135739e+00	3.445810e-01	0.000000e+00	0.000000e+00	-2.343802e-03	9.931375e-05	
0.000000e+00	-1.171888e+00	3.597198e-01	0.000000e+00	0.000000e+00	-2.418403e-03	1.036770e-04	
0.000000e+00	-1.205676e+00	3.775747e-01	0.000000e+00	0.000000e+00	-2.488131e-03	1.088231e-04	
0.000000e+00	-1.235017e+00	3.980722e-01	0.000000e+00	0.000000e+00	-2.548682e-03	1.147308e-04	
0.000000e+00	-1.253823e+00	4.177736e-01	0.000000e+00	0.000000e+00	-2.587491e-03	1.204090e-04	
0.000000e+00	-1.257652e+00	4.330845e-01	0.000000e+00	0.000000e+00	-2.595392e-03	1.248219e-04	
0.000000e+00	-1.244983e+00	4.442886e-01	0.000000e+00	0.000000e+00	-2.569248e-03	1.280511e-04	
0.000000e+00	-1.214868e+00	4.542535e-01	0.000000e+00	0.000000e+00	-2.507100e-03	1.309231e-04	
0.000000e+00	-1.167190e+00	4.642776e-01	0.000000e+00	0.000000e+00	-2.408708e-03	1.338122e-04	
0.000000e+00	-1.106702e+00	4.723156e-01	0.000000e+00	0.000000e+00	-2.283880e-03	1.361289e-04	
0.000000e+00	-1.039671e+00	4.772118e-01	0.000000e+00	0.000000e+00	-2.145549e-03	1.375400e-04	
0.000000e+00	-9.706351e-01	4.806990e-01	0.000000e+00	0.000000e+00	-2.003081e-03	1.385451e-04	
0.000000e+00	-9.037377e-01	4.867312e-01	0.000000e+00	0.000000e+00	-1.865026e-03	1.402837e-04	
0.000000e+00	-8.438333e-01	4.987110e-01	0.000000e+00	0.000000e+00	-1.741403e-03	1.437365e-04	
0.000000e+00	-7.913640e-01	5.174841e-01	0.000000e+00	0.000000e+00	-1.633123e-03	1.491472e-04	
0.000000e+00	-7.415493e-01	5.414090e-01	0.000000e+00	0.000000e+00	-1.530321e-03	1.560427e-04	
0.000000e+00	-6.877404e-01	5.664017e-01	0.000000e+00	0.000000e+00	-1.419277e-03	1.632460e-04	
0.000000e+00	-6.256675e-01	5.849353e-01	0.000000e+00	0.000000e+00	-1.291178e-03	1.685877e-04	
0.000000e+00	-5.534895e-01	5.906447e-01	0.000000e+00	0.000000e+00	-1.142226e-03	1.702332e-04	
0.000000e+00	-4.749983e-01	5.846370e-01	0.000000e+00	0.000000e+00	-9.802449e-04	1.685017e-04	
0.000000e+00	-3.968794e-01	5.742348e-01	0.000000e+00	0.000000e+00	-8.190323e-04	1.655036e-04	
