StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.020703e+06	-1.608804e+06	2.575143e+06	3.036381e+06	-5.800521e+01	2.015679e+06	-4.057084e+06	3.311783e+06	
-1.132873e+06	-1.549752e+06	3.547821e+06	3.871533e+06	-6.640345e+01	2.738660e+06	-5.004406e+06	3.182425e+06	
-1.219394e+06	-1.475227e+06	4.227750e+06	4.477741e+06	-7.076415e+01	3.258348e+06	-5.697135e+06	3.071736e+06	
-1.279447e+06	-1.390346e+06	4.656156e+06	4.859305e+06	-7.337421e+01	3.579858e+06	-6.138753e+06	2.958505e+06	
-1.318415e+06	-1.299490e+06	4.923905e+06	5.092496e+06	-7.521593e+01	3.774081e+06	-6.410912e+06	2.823097e+06	
-1.343761e+06	-1.205107e+06	5.125328e+06	5.265099e+06	-7.676854e+01	3.921338e+06	-6.608860e+06	2.648454e+06	
-1.362039e+06	-1.108414e+06	5.328789e+06	5.442846e+06	-7.824978e+01	4.080807e+06	-6.804885e+06	2.423767e+06	
-1.377661e+06	-1.010854e+06	5.567370e+06	5.658395e+06	-7.970908e+01	4.280734e+06	-7.036056e+06	2.149561e+06	
-1.392652e+06	-9.155389e+05	5.840642e+06	5.911963e+06	-8.109123e+01	4.519311e+06	-7.304615e+06	1.843669e+06	
-1.408565e+06	-8.259864e+05	6.143407e+06	6.198685e+06	-8.234248e+01	4.790121e+06	-7.607250e+06	1.525003e+06	
-1.426276e+06	-7.445004e+05	6.465930e+06	6.508651e+06	-8.343180e+01	5.082375e+06	-7.934927e+06	1.208877e+06	
-1.445085e+06	-6.709960e+05	6.786161e+06	6.819253e+06	-8.435314e+01	5.374168e+06	-8.264338e+06	9.066688e+05	
-1.463594e+06	-6.056872e+05	7.081368e+06	7.107224e+06	-8.511128e+01	5.643630e+06	-8.570818e+06	6.278221e+05	
-1.481544e+06	-5.471429e+05	7.347735e+06	7.368078e+06	-8.574141e+01	5.886534e+06	-8.849622e+06	3.711375e+05	
-1.500927e+06	-4.898156e+05	7.609135e+06	7.624884e+06	-8.631687e+01	6.123957e+06	-9.125811e+06	1.196165e+05	
-1.523179e+06	-4.274352e+05	7.881487e+06	7.893069e+06	-8.689576e+01	6.369890e+06	-9.416247e+06	-1.423372e+05	
-1.547959e+06	-3.581397e+05	8.159088e+06	8.166944e+06	-8.748667e+01	6.618985e+06	-9.714903e+06	-4.122824e+05	
-1.576216e+06	-3.210725e+05	8.451300e+06	8.457396e+06	-8.782436e+01	6.881180e+06	-1.003361e+07	-6.485980e+05	
-1.600871e+06	-2.566861e+05	8.675799e+06	8.679595e+06	-8.830535e+01	7.078724e+06	-1.028047e+07	-8.547006e+05	
-1.623374e+06	-2.047825e+05	8.854922e+06	8.857289e+06	-8.867522e+01	7.233915e+06	-1.048066e+07	-9.962918e+05	
-1.642700e+06	-1.716160e+05	8.988880e+06	8.990518e+06	-8.890627e+01	7.347818e+06	-1.063322e+07	-1.062770e+06	
-1.657339e+06	-1.624731e+05	9.078279e+06	9.079733e+06	-8.897472e+01	7.422393e+06	-1.073707e+07	-1.047850e+06	
-1.666273e+06	-1.724830e+05	9.126774e+06	9.128403e+06	-8.891735e+01	7.462130e+06	-1.079468e+07	-9.849204e+05	
-1.670268e+06	-1.867275e+05	9.136546e+06	9.138454e+06	-8.882922e+01	7.468186e+06	-1.080872e+07	-9.475841e+05	
-1.670912e+06	-1.930419e+05	9.100368e+06	9.102416e+06	-8.878483e+01	7.431504e+06	-1.077333e+07	-9.991384e+05	
-1.668261e+06	-1.915069e+05	8.999768e+06	9.001805e+06	-8.878101e+01	7.333544e+06	-1.067007e+07	-1.144988e+06	
-1.660567e+06	-1.920581e+05	8.816877e+06	8.818969e+06	-8.875215e+01	7.158402e+06	-1.047954e+07	-1.341212e+06	
-1.646335e+06	-2.026814e+05	8.542706e+06	8.545110e+06	-8.864091e+01	6.898775e+06	-1.019145e+07	-1.551792e+06	
-1.625255e+06	-2.264422e+05	8.189509e+06	8.192639e+06	-8.841619e+01	6.567384e+06	-9.817895e+06	-1.751852e+06	
-1.597965e+06	-2.631940e+05	7.785580e+06	7.790027e+06	-8.806387e+01	6.192062e+06	-9.387993e+06	-1.918704e+06	
-1.565210e+06	-3.124039e+05	7.357353e+06	7.363982e+06	-8.756863e+01	5.798772e+06	-8.929192e+06	-2.028338e+06	
-1.527747e+06	-3.684710e+05	6.921106e+06	6.930907e+06	-8.695255e+01	5.403160e+06	-8.458654e+06	-2.089156e+06	
-1.486370e+06	-4.222237e+05	6.486633e+06	6.500360e+06	-8.627583e+01	5.013990e+06	-7.986730e+06	-2.133774e+06	
-1.441976e+06	-4.659081e+05	6.063216e+06	6.081090e+06	-8.560596e+01	4.639114e+06	-7.523066e+06	-2.188800e+06	
-1.395066e+06	-4.990543e+05	5.650290e+06	5.672287e+06	-8.495256e+01	4.277220e+06	-7.067353e+06	-2.259204e+06	
-1.345833e+06	-5.255791e+05	5.241796e+06	5.268080e+06	-8.427429e+01	3.922247e+06	-6.613912e+06	-2.338534e+06	
-1.294455e+06	-5.488629e+05	4.833848e+06	4.864908e+06	-8.352208e+01	3.570453e+06	-6.159364e+06	-2.422164e+06	
-1.240839e+06	-5.694111e+05	4.423694e+06	4.460190e+06	-8.266534e+01	3.219351e+06	-5.701029e+06	-2.512836e+06	
-1.184855e+06	-5.866223e+05	4.010755e+06	4.053428e+06	-8.167882e+01	2.868573e+06	-5.238283e+06	-2.613693e+06	
-1.126646e+06	-6.004808e+05	3.598661e+06	3.648416e+06	-8.052680e+01	2.521770e+06	-4.775062e+06	-2.720395e+06	
-1.067115e+06	-6.117279e+05	3.199642e+06	3.257594e+06	-7.917647e+01	2.190478e+06	-4.324709e+06	-2.809608e+06	
-1.007254e+06	-6.201613e+05	2.821095e+06	2.888456e+06	-7.760190e+01	1.881202e+06	-3.895710e+06	-2.862559e+06	
