StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-4.736384e+06	-1.290563e+06	2.277702e+07	2.281355e+07	-8.675708e+01	1.807717e+07	-2.754993e+07	-1.064746e+05	
-4.751493e+06	-1.165063e+06	2.262861e+07	2.265858e+07	-8.705269e+01	1.790708e+07	-2.741007e+07	-4.439149e+05	
-4.787108e+06	-9.641460e+05	2.265585e+07	2.267635e+07	-8.756321e+01	1.788925e+07	-2.746346e+07	-7.979637e+05	
-4.826511e+06	-7.338188e+05	2.272781e+07	2.273965e+07	-8.815075e+01	1.791314e+07	-2.756616e+07	-1.142493e+06	
-4.860473e+06	-5.146943e+05	2.277672e+07	2.278254e+07	-8.870552e+01	1.792206e+07	-2.764301e+07	-1.458702e+06	
-4.884904e+06	-3.373626e+05	2.277019e+07	2.277269e+07	-8.915120e+01	1.788779e+07	-2.765759e+07	-1.724882e+06	
-4.898950e+06	-1.796332e+05	2.266860e+07	2.266932e+07	-8.954601e+01	1.777037e+07	-2.756827e+07	-1.917075e+06	
-4.888807e+06	-1.142065e+05	2.240600e+07	2.240629e+07	-8.970799e+01	1.751748e+07	-2.729509e+07	-2.012363e+06	
-4.846771e+06	-1.481747e+05	2.192749e+07	2.192799e+07	-8.961286e+01	1.708122e+07	-2.677476e+07	-2.009182e+06	
-4.770725e+06	-2.474060e+05	2.121199e+07	2.121343e+07	-8.933179e+01	1.644271e+07	-2.598416e+07	-1.938230e+06	
-4.661959e+06	-3.559140e+05	2.024626e+07	2.024939e+07	-8.899292e+01	1.558743e+07	-2.491135e+07	-1.830855e+06	
-4.522266e+06	-4.672081e+05	1.905031e+07	1.905604e+07	-8.859514e+01	1.453378e+07	-2.357831e+07	-1.716922e+06	
-4.363048e+06	-5.806304e+05	1.772937e+07	1.773887e+07	-8.812429e+01	1.337582e+07	-2.210192e+07	-1.629475e+06	
-4.200917e+06	-6.815145e+05	1.641662e+07	1.643076e+07	-8.762284e+01	1.222985e+07	-2.063168e+07	-1.598865e+06	
-4.052572e+06	-7.583515e+05	1.524005e+07	1.525891e+07	-8.715132e+01	1.120634e+07	-1.931148e+07	-1.644100e+06	
-3.920892e+06	-8.218614e+05	1.421379e+07	1.423753e+07	-8.669079e+01	1.031664e+07	-1.815842e+07	-1.730314e+06	
