Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.523584e-02	2.925167e-02	-1.366862e-02	8.808215e-04	3.391438e-04	1.390860e-04	-2.053453e-04	-1.958117e-02	-5.961536e-03	-2.152822e-04	-1.248038e-04	9.499333e-03	-5.751670e-03	-6.030000e-03	1.152617e+02	1.232617e+02	
1.000000e+00	-1.734162e-02	3.202738e-02	-2.368970e-02	9.485637e-04	6.075193e-04	1.737976e-04	-3.796801e-04	-2.628138e-02	-1.308521e-02	-2.349717e-04	-1.396414e-04	1.398283e-02	-8.738821e-03	-5.408173e-03	1.135244e+02	1.272217e+02	
2.000000e+00	-1.748452e-02	3.397928e-02	-3.520894e-02	9.910210e-04	9.206510e-04	2.064537e-04	-5.879259e-04	-3.248822e-02	-2.213354e-02	-2.470318e-04	-1.481087e-04	1.771804e-02	-1.131470e-02	-4.754157e-03	1.096633e+02	1.286998e+02	
3.000000e+00	-1.584702e-02	3.539733e-02	-4.843040e-02	1.017542e-03	1.285701e-03	2.378719e-04	-8.361564e-04	-3.850162e-02	-3.338050e-02	-2.538302e-04	-1.504080e-04	2.072202e-02	-1.347657e-02	-4.091055e-03	1.047980e+02	1.283557e+02	
4.000000e+00	-1.303385e-02	3.656517e-02	-6.360170e-02	1.036325e-03	1.706800e-03	2.687284e-04	-1.127872e-03	-4.494379e-02	-4.685204e-02	-2.579070e-04	-1.478382e-04	2.290631e-02	-1.513675e-02	-3.461271e-03	1.000742e+02	1.270976e+02	
5.000000e+00	-9.982883e-03	3.757303e-02	-8.078193e-02	1.049813e-03	2.178001e-03	2.976921e-04	-1.459888e-03	-5.252878e-02	-6.217802e-02	-2.610665e-04	-1.421431e-04	2.429451e-02	-1.628432e-02	-2.912066e-03	9.639341e+01	1.258689e+02	
6.000000e+00	-7.714986e-03	3.793292e-02	-9.994107e-02	1.045045e-03	2.688794e-03	3.174489e-04	-1.824317e-03	-6.201107e-02	-7.875510e-02	-2.612322e-04	-1.350620e-04	2.508771e-02	-1.702173e-02	-2.437419e-03	9.412801e+01	1.253516e+02	
7.000000e+00	-6.570487e-03	3.573322e-02	-1.209911e-01	9.716011e-04	3.233653e-03	3.053393e-04	-2.209490e-03	-7.402872e-02	-9.592581e-02	-2.453365e-04	-1.279916e-04	2.559719e-02	-1.749004e-02	-1.942053e-03	9.298140e+01	1.258739e+02	
8.000000e+00	-6.107973e-03	2.849251e-02	-1.432029e-01	7.646948e-04	3.794348e-03	2.285625e-04	-2.588341e-03	-8.892926e-02	-1.124098e-01	-1.951857e-04	-1.226045e-04	2.596421e-02	-1.771167e-02	-1.335629e-03	9.239547e+01	1.274834e+02	
9.000000e+00	-6.598529e-03	1.668746e-02	-1.647472e-01	4.403483e-04	4.315512e-03	8.051079e-05	-2.916867e-03	-1.064197e-01	-1.259367e-01	-1.124574e-04	-1.199686e-04	2.604073e-02	-1.760100e-02	-6.785921e-04	9.228198e+01	1.299531e+02	
