KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.588275e+02	1.461665e+02	1.689694e+02	1.689694e+02	-1.675262e+01	7.238974e+01	1.130137e+02	-1.677431e+01	-4.418635e+01	-1.444966e+02	-4.144966e+02	-3.793894e+01	-4.399514e+01	
1.557172e+02	1.450275e+02	1.687914e+02	1.687914e+02	-1.588780e+01	7.252368e+01	1.130759e+02	-1.487876e+01	-4.260298e+01	-1.445167e+02	-4.145167e+02	-3.914720e+01	-4.285527e+01	
1.524923e+02	1.440633e+02	1.683576e+02	1.683576e+02	-1.484476e+01	7.281837e+01	1.136794e+02	-1.288483e+01	-4.137007e+01	-1.443607e+02	-4.143607e+02	-4.039058e+01	-4.130180e+01	
1.498385e+02	1.426413e+02	1.691352e+02	1.691352e+02	-1.378188e+01	7.322281e+01	1.146013e+02	-1.086370e+01	-4.045802e+01	-1.430447e+02	-4.130447e+02	-4.097412e+01	-3.879703e+01	
1.465277e+02	1.418867e+02	1.682102e+02	1.682102e+02	-1.285132e+01	7.367986e+01	1.155785e+02	-8.865468e+00	-3.977823e+01	-1.426656e+02	-4.126656e+02	-4.216266e+01	-3.670107e+01	
1.432287e+02	1.411938e+02	1.671189e+02	1.671189e+02	-1.217811e+01	7.411221e+01	1.163126e+02	-6.908196e+00	-3.916371e+01	-1.422361e+02	-4.122361e+02	-4.328597e+01	-3.448424e+01	
1.399887e+02	1.405271e+02	1.659380e+02	1.659380e+02	-1.182850e+01	7.443401e+01	1.165438e+02	-4.976708e+00	-3.840964e+01	-1.417874e+02	-4.117874e+02	-4.430792e+01	-3.227749e+01	
1.368284e+02	1.398252e+02	1.647538e+02	1.647538e+02	-1.178577e+01	7.458469e+01	1.161591e+02	-3.038351e+00	-3.736348e+01	-1.413515e+02	-4.113515e+02	-4.522119e+01	-3.017738e+01	
1.336916e+02	1.390008e+02	1.636013e+02	1.636013e+02	-1.189422e+01	7.458743e+01	1.153832e+02	-1.083940e+00	-3.608041e+01	-1.409808e+02	-4.109808e+02	-4.608180e+01	-2.817023e+01	
1.305003e+02	1.379698e+02	1.625224e+02	1.625224e+02	-1.198786e+01	7.448264e+01	1.144909e+02	8.851921e-01	-3.466098e+01	-1.407356e+02	-4.107356e+02	-4.695691e+01	-2.621658e+01	
1.272504e+02	1.366897e+02	1.615366e+02	1.615366e+02	-1.191826e+01	7.430247e+01	1.137115e+02	2.813025e+00	-3.319836e+01	-1.406564e+02	-4.106564e+02	-4.788623e+01	-2.427832e+01	
1.241322e+02	1.351973e+02	1.605806e+02	1.605806e+02	-1.156610e+01	7.405455e+01	1.131794e+02	4.514468e+00	-3.176115e+01	-1.407259e+02	-4.107259e+02	-4.884257e+01	-2.232968e+01	
1.213707e+02	1.335324e+02	1.595765e+02	1.595765e+02	-1.080038e+01	7.374225e+01	1.130483e+02	5.773455e+00	-3.043524e+01	-1.409192e+02	-4.109192e+02	-4.978513e+01	-2.034444e+01	
1.190571e+02	1.317395e+02	1.584919e+02	1.584919e+02	-9.564109e+00	7.338712e+01	1.134474e+02	6.497967e+00	-2.932149e+01	-1.412202e+02	-4.112202e+02	-5.067018e+01	-1.830234e+01	
1.170027e+02	1.298912e+02	1.573852e+02	1.573852e+02	-8.031297e+00	7.305043e+01	1.143491e+02	6.865221e+00	-2.851748e+01	-1.416254e+02	-4.116254e+02	-5.145843e+01	-1.619956e+01	
1.149730e+02	1.280724e+02	1.563164e+02	1.563164e+02	-6.487446e+00	7.279974e+01	1.156101e+02	7.090473e+00	-2.810548e+01	-1.421243e+02	-4.121243e+02	-5.211899e+01	-1.403451e+01	
1.128033e+02	1.262852e+02	1.553403e+02	1.553403e+02	-5.122731e+00	7.268007e+01	1.170248e+02	7.319549e+00	-2.803717e+01	-1.427246e+02	-4.127246e+02	-5.265589e+01	-1.178322e+01	
1.104733e+02	1.243740e+02	1.545163e+02	1.545163e+02	-3.814146e+00	7.269499e+01	1.184457e+02	7.576048e+00	-2.805906e+01	-1.434803e+02	-4.134803e+02	-5.311256e+01	-9.382880e+00	
1.080061e+02	1.221656e+02	1.539094e+02	1.539094e+02	-2.383680e+00	7.284278e+01	1.197679e+02	7.870489e+00	-2.790993e+01	-1.444579e+02	-4.144579e+02	-5.351849e+01	-6.769070e+00	
1.055101e+02	1.196375e+02	1.535019e+02	1.535019e+02	-7.774964e-01	7.309179e+01	1.208623e+02	8.182026e+00	-2.741988e+01	-1.456880e+02	-4.156880e+02	-5.386559e+01	-3.971596e+00	
1.031893e+02	1.169926e+02	1.531463e+02	1.531463e+02	8.853406e-01	7.336720e+01	1.215587e+02	8.447196e+00	-2.653537e+01	-1.471318e+02	-4.171318e+02	-5.412914e+01	-1.160198e+00	
1.012405e+02	1.144480e+02	1.526852e+02	1.526852e+02	2.508186e+00	7.359129e+01	1.217191e+02	8.603885e+00	-2.520686e+01	-1.487311e+02	-4.187311e+02	-5.431521e+01	1.483634e+00	
9.967899e+01	1.121235e+02	1.520264e+02	1.520264e+02	4.044105e+00	7.369768e+01	1.214220e+02	8.629961e+00	-2.353113e+01	-1.504345e+02	-4.204345e+02	-5.443006e+01	3.862386e+00	
9.829274e+01	1.100242e+02	1.511605e+02	1.511605e+02	5.487622e+00	7.363371e+01	1.210145e+02	8.554409e+00	-2.181178e+01	-1.522084e+02	-4.222084e+02	-5.444398e+01	5.979084e+00	
9.685028e+01	1.081550e+02	1.500865e+02	1.500865e+02	6.847363e+00	7.334872e+01	1.208689e+02	8.413584e+00	-2.037004e+01	-1.540216e+02	-4.240216e+02	-5.431620e+01	7.833946e+00	
9.532065e+01	1.064915e+02	1.488668e+02	1.488668e+02	8.174177e+00	7.285028e+01	1.211146e+02	8.187055e+00	-1.929621e+01	-1.558486e+02	-4.258486e+02	-5.402677e+01	9.445158e+00	
9.388519e+01	1.049602e+02	1.476307e+02	1.476307e+02	9.541133e+00	7.221158e+01	1.216011e+02	7.792510e+00	-1.843318e+01	-1.576778e+02	-4.276778e+02	-5.358361e+01	1.087039e+01	
9.271004e+01	1.034721e+02	1.465053e+02	1.465053e+02	1.099046e+01	7.151219e+01	1.221481e+02	7.161199e+00	-1.762440e+01	-1.595079e+02	-4.295079e+02	-5.299446e+01	1.218755e+01	
9.185779e+01	1.020084e+02	1.455360e+02	1.455360e+02	1.245248e+01	7.083157e+01	1.225402e+02	6.368703e+00	-1.673787e+01	-1.612904e+02	-4.312904e+02	-5.226695e+01	1.345052e+01	
9.134330e+01	1.006310e+02	1.446941e+02	1.446941e+02	1.376116e+01	7.024797e+01	1.225259e+02	5.595046e+00	-1.565274e+01	-1.629213e+02	-4.329213e+02	-5.142698e+01	1.468117e+01	
9.122237e+01	9.941148e+01	1.439458e+02	1.439458e+02	1.474648e+01	6.983313e+01	1.218566e+02	4.982544e+00	-1.425444e+01	-1.642954e+02	-4.342954e+02	-5.052094e+01	1.589815e+01	
9.145769e+01	9.841693e+01	1.431955e+02	1.431955e+02	1.538443e+01	6.954324e+01	1.206126e+02	4.508588e+00	-1.262826e+01	-1.654139e+02	-4.354139e+02	-4.959245e+01	1.706794e+01	
9.189174e+01	9.771432e+01	1.422958e+02	1.422958e+02	1.577782e+01	6.924165e+01	1.191542e+02	4.047406e+00	-1.102937e+01	-1.663646e+02	-4.363646e+02	-4.866340e+01	1.810786e+01	
9.233622e+01	9.736998e+01	1.411084e+02	1.411084e+02	1.604405e+01	6.879772e+01	1.178482e+02	3.499582e+00	-9.708899e+00	-1.672346e+02	-4.372346e+02	-4.774318e+01	1.893199e+01	
9.265913e+01	9.731094e+01	1.396884e+02	1.396884e+02	1.633272e+01	6.820911e+01	1.168796e+02	2.895429e+00	-8.696950e+00	-1.680912e+02	-4.380912e+02	-4.684667e+01	1.955259e+01	
9.279683e+01	9.735124e+01	1.382356e+02	1.382356e+02	1.681106e+01	6.756489e+01	1.163012e+02	2.334684e+00	-7.865662e+00	-1.689886e+02	-4.389886e+02	-4.599243e+01	2.005565e+01	
