StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
2.311092e+07	3.967048e+07	-1.660676e+07	4.719375e+04	-1.873552e+05	0.000000e+00	-1.515463e+05	-3.580888e+04	
2.225383e+07	3.894149e+07	-1.673502e+07	4.735390e+04	-2.774360e+05	0.000000e+00	-2.415056e+05	-3.593040e+04	
2.150307e+07	3.831269e+07	-1.685708e+07	4.745827e+04	-3.491984e+05	0.000000e+00	-3.131888e+05	-3.600959e+04	
2.083947e+07	3.775901e+07	-1.696692e+07	4.738335e+04	-4.008140e+05	0.000000e+00	-3.648613e+05	-3.595274e+04	
2.025384e+07	3.727038e+07	-1.706354e+07	4.699750e+04	-4.254457e+05	7.649866e+03	-3.974356e+05	-3.565997e+04	
1.973258e+07	3.683184e+07	-1.714545e+07	4.619199e+04	-4.366786e+05	1.341012e+04	-4.150399e+05	-3.504878e+04	
1.925500e+07	3.642211e+07	-1.721201e+07	4.489785e+04	-4.416195e+05	1.838345e+04	-4.259361e+05	-3.406683e+04	
1.880240e+07	3.602634e+07	-1.726703e+07	4.308914e+04	-4.478349e+05	2.585181e+04	-4.409923e+05	-3.269445e+04	
1.835160e+07	3.562501e+07	-1.731421e+07	4.079470e+04	-4.630848e+05	3.871617e+04	-4.708474e+05	-3.095352e+04	
1.789860e+07	3.521635e+07	-1.735586e+07	3.811490e+04	-4.902579e+05	5.717416e+04	-5.185119e+05	-2.892018e+04	
1.745919e+07	3.481979e+07	-1.739579e+07	3.518788e+04	-5.290184e+05	7.990909e+04	-5.822282e+05	-2.669926e+04	
1.704260e+07	3.444598e+07	-1.743554e+07	3.216918e+04	-5.785273e+05	1.055737e+05	-6.596922e+05	-2.440878e+04	
1.664752e+07	3.409310e+07	-1.747481e+07	2.922358e+04	-6.381683e+05	1.331410e+05	-7.491355e+05	-2.217378e+04	
1.625643e+07	3.374706e+07	-1.751709e+07	2.646197e+04	-7.110808e+05	1.634516e+05	-8.544540e+05	-2.007837e+04	
1.584933e+07	3.339020e+07	-1.756479e+07	2.392659e+04	-8.000610e+05	1.972568e+05	-9.791632e+05	-1.815462e+04	
1.540459e+07	3.299755e+07	-1.761459e+07	2.162724e+04	-9.075045e+05	2.350091e+05	-1.126104e+06	-1.640995e+04	
1.490968e+07	3.255265e+07	-1.766255e+07	1.957338e+04	-1.034691e+06	2.765628e+05	-1.296403e+06	-1.485156e+04	
1.436755e+07	3.205510e+07	-1.770537e+07	1.781534e+04	-1.177869e+06	3.198944e+05	-1.484245e+06	-1.351762e+04	
1.378338e+07	3.150628e+07	-1.773931e+07	1.640564e+04	-1.331274e+06	3.625622e+05	-1.681388e+06	-1.244800e+04	
1.316637e+07	3.091235e+07	-1.776136e+07	1.537788e+04	-1.489506e+06	4.026674e+05	-1.880505e+06	-1.166817e+04	
1.252937e+07	3.028096e+07	-1.776633e+07	1.473778e+04	-1.650795e+06	4.399992e+05	-2.079612e+06	-1.118248e+04	
1.188541e+07	2.961662e+07	-1.774569e+07	1.447814e+04	-1.816661e+06	4.756509e+05	-2.281327e+06	-1.098548e+04	
1.124748e+07	2.892505e+07	-1.769217e+07	1.459323e+04	-1.988831e+06	5.107792e+05	-2.488537e+06	-1.107280e+04	
1.062465e+07	2.820920e+07	-1.759962e+07	1.507408e+04	-2.167579e+06	5.460723e+05	-2.702214e+06	-1.143765e+04	
1.001591e+07	2.746641e+07	-1.746634e+07	1.583489e+04	-2.346522e+06	5.801219e+05	-2.914628e+06	-1.201493e+04	
9.420754e+06	2.670166e+07	-1.729766e+07	1.674926e+04	-2.517708e+06	6.110720e+05	-3.116071e+06	-1.270872e+04	
8.841190e+06	2.592591e+07	-1.710242e+07	1.769743e+04	-2.674149e+06	6.373459e+05	-3.298067e+06	-1.342816e+04	
8.276114e+06	2.514548e+07	-1.688797e+07	1.860317e+04	-2.810700e+06	6.577077e+05	-3.454292e+06	-1.411540e+04	
7.723402e+06	2.436430e+07	-1.666035e+07	1.945478e+04	-2.928292e+06	6.723802e+05	-3.585911e+06	-1.476157e+04	
7.182381e+06	2.358867e+07	-1.642653e+07	2.024357e+04	-3.030609e+06	6.822595e+05	-3.697509e+06	-1.536008e+04	
6.649042e+06	2.281900e+07	-1.619093e+07	2.097185e+04	-3.122232e+06	6.883274e+05	-3.794647e+06	-1.591267e+04	
6.116983e+06	2.205145e+07	-1.595612e+07	2.165294e+04	-3.209778e+06	6.920125e+05	-3.885361e+06	-1.642945e+04	
5.578028e+06	2.127855e+07	-1.572284e+07	2.231336e+04	-3.300566e+06	6.948283e+05	-3.978464e+06	-1.693056e+04	
5.022647e+06	2.048871e+07	-1.548905e+07	2.298916e+04	-3.400509e+06	6.977492e+05	-4.080815e+06	-1.744332e+04	
4.443770e+06	1.967289e+07	-1.525283e+07	2.371669e+04	-3.514852e+06	7.014907e+05	-4.198347e+06	-1.799535e+04	
3.846182e+06	1.883678e+07	-1.501514e+07	2.454775e+04	-3.643717e+06	7.059512e+05	-4.331042e+06	-1.862593e+04	
3.239966e+06	1.799068e+07	-1.477625e+07	2.553984e+04	-3.782791e+06	7.104296e+05	-4.473842e+06	-1.937869e+04	
2.636877e+06	1.714677e+07	-1.453662e+07	2.672451e+04	-3.927255e+06	7.144882e+05	-4.621465e+06	-2.027757e+04	
2.051027e+06	1.631984e+07	-1.429691e+07	2.809305e+04	-4.072810e+06	7.182167e+05	-4.769711e+06	-2.131597e+04	
1.499955e+06	1.552345e+07	-1.405305e+07	2.955589e+04	-4.218232e+06	7.226695e+05	-4.918475e+06	-2.242592e+04	
