FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-2.545935e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.955591e-03	0.000000e+00	
0.000000e+00	-2.511939e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.889420e-03	0.000000e+00	
0.000000e+00	-2.478195e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.823737e-03	0.000000e+00	
0.000000e+00	-2.451093e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.770985e-03	0.000000e+00	
0.000000e+00	-2.430438e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.730780e-03	0.000000e+00	
0.000000e+00	-2.414810e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.700361e-03	0.000000e+00	
0.000000e+00	-2.402670e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.676731e-03	0.000000e+00	
0.000000e+00	-2.392015e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.655990e-03	0.000000e+00	
0.000000e+00	-2.381108e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.634759e-03	0.000000e+00	
0.000000e+00	-2.368307e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.609843e-03	0.000000e+00	
0.000000e+00	-2.351637e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.577397e-03	0.000000e+00	
0.000000e+00	-2.329410e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.534132e-03	0.000000e+00	
0.000000e+00	-2.300514e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.477886e-03	0.000000e+00	
0.000000e+00	-2.267233e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.413106e-03	0.000000e+00	
0.000000e+00	-2.235414e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.351171e-03	0.000000e+00	
0.000000e+00	-2.210502e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.302681e-03	0.000000e+00	
0.000000e+00	-2.196524e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.275472e-03	0.000000e+00	
0.000000e+00	-2.191561e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.265813e-03	0.000000e+00	
0.000000e+00	-2.189520e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.261840e-03	0.000000e+00	
0.000000e+00	-2.183784e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.250674e-03	0.000000e+00	
0.000000e+00	-2.167891e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.219739e-03	0.000000e+00	
0.000000e+00	-2.138466e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.162464e-03	0.000000e+00	
0.000000e+00	-2.094032e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.075975e-03	0.000000e+00	
0.000000e+00	-2.033611e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.958366e-03	0.000000e+00	
0.000000e+00	-1.957321e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.809870e-03	0.000000e+00	
0.000000e+00	-1.867876e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.635768e-03	0.000000e+00	
0.000000e+00	-1.768659e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.442645e-03	0.000000e+00	
0.000000e+00	-1.663420e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.237800e-03	0.000000e+00	
0.000000e+00	-1.555526e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.027788e-03	0.000000e+00	
0.000000e+00	-1.446320e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.815222e-03	0.000000e+00	
0.000000e+00	-1.337246e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.602913e-03	0.000000e+00	
0.000000e+00	-1.230060e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.394278e-03	0.000000e+00	
0.000000e+00	-1.126030e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.191786e-03	0.000000e+00	
0.000000e+00	-1.026046e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.997171e-03	0.000000e+00	
0.000000e+00	-9.311225e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.812404e-03	0.000000e+00	
0.000000e+00	-8.421073e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.639138e-03	0.000000e+00	
0.000000e+00	-7.597592e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.478850e-03	0.000000e+00	
0.000000e+00	-6.888778e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.340881e-03	0.000000e+00	
0.000000e+00	-6.205347e-01	7.774862e-03	0.000000e+00	0.000000e+00	-1.207853e-03	3.544833e-06	
0.000000e+00	-5.587555e-01	3.711703e-02	0.000000e+00	0.000000e+00	-1.087602e-03	1.692296e-05	
0.000000e+00	-5.040321e-01	6.206295e-02	0.000000e+00	0.000000e+00	-9.810843e-04	2.829668e-05	
