StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-4.180320e+06	-1.294226e+06	3.796848e+07	3.799053e+07	-8.804775e+01	3.381021e+07	-4.217085e+07	-9.722482e+05	
-4.111356e+06	-1.201304e+06	3.668741e+07	3.670707e+07	-8.812459e+01	3.259571e+07	-4.081842e+07	-1.364455e+06	
-4.049469e+06	-1.123264e+06	3.552061e+07	3.553836e+07	-8.818878e+01	3.148890e+07	-3.958783e+07	-1.753071e+06	
-3.993419e+06	-1.060829e+06	3.446730e+07	3.448362e+07	-8.823715e+01	3.049020e+07	-3.847704e+07	-2.127460e+06	
-3.942722e+06	-1.013384e+06	3.353547e+07	3.355077e+07	-8.826918e+01	2.960805e+07	-3.749350e+07	-2.478819e+06	
-3.897156e+06	-9.798612e+05	3.273305e+07	3.274771e+07	-8.828540e+01	2.885056e+07	-3.664487e+07	-2.799661e+06	
-3.856887e+06	-9.592573e+05	3.206591e+07	3.208025e+07	-8.828653e+01	2.822336e+07	-3.593714e+07	-3.083667e+06	
-3.822901e+06	-9.512754e+05	3.154064e+07	3.155498e+07	-8.827250e+01	2.773208e+07	-3.537788e+07	-3.327123e+06	
-3.796049e+06	-9.565989e+05	3.115517e+07	3.116985e+07	-8.824135e+01	2.737380e+07	-3.496590e+07	-3.528087e+06	
-3.776159e+06	-9.759802e+05	3.089022e+07	3.090563e+07	-8.819037e+01	2.712947e+07	-3.468179e+07	-3.688921e+06	
-3.762609e+06	-1.010441e+06	3.071831e+07	3.073492e+07	-8.811604e+01	2.697232e+07	-3.449753e+07	-3.817031e+06	
-3.754384e+06	-1.062418e+06	3.060806e+07	3.062649e+07	-8.801207e+01	2.687210e+07	-3.438087e+07	-3.918165e+06	
-3.749489e+06	-1.134702e+06	3.051953e+07	3.054062e+07	-8.787078e+01	2.679113e+07	-3.429011e+07	-3.996001e+06	
-3.746738e+06	-1.225112e+06	3.043177e+07	3.045642e+07	-8.769468e+01	2.670968e+07	-3.420315e+07	-4.055319e+06	
