StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
1.338341e+06	2.282642e+06	-9.569812e+05	1.268044e+04	-6.102995e+05	4.911550e+05	-1.099714e+06	-1.740084e+03	
2.444817e+06	4.088970e+06	-1.658587e+06	1.443304e+04	-6.771190e+05	5.289287e+05	-1.204067e+06	-1.980586e+03	
3.746003e+06	6.196535e+06	-2.465084e+06	1.455197e+04	-7.268420e+05	5.526033e+05	-1.277448e+06	-1.996906e+03	
5.275973e+06	8.653542e+06	-3.390758e+06	1.318911e+04	-7.651785e+05	5.673915e+05	-1.330760e+06	-1.809887e+03	
7.045693e+06	1.148779e+07	-4.452947e+06	1.084778e+04	-7.982885e+05	5.778650e+05	-1.374665e+06	-1.488596e+03	
9.011782e+06	1.465926e+07	-5.655786e+06	8.308527e+03	-8.283090e+05	5.853863e+05	-1.412555e+06	-1.140144e+03	
1.110645e+07	1.809720e+07	-6.997175e+06	6.421007e+03	-8.442388e+05	5.827277e+05	-1.426085e+06	-8.811280e+02	
1.329895e+07	2.176443e+07	-8.470949e+06	5.468467e+03	-8.023637e+05	5.417746e+05	-1.343388e+06	-7.504149e+02	
1.551726e+07	2.553825e+07	-1.002607e+07	5.083527e+03	-6.454697e+05	4.264016e+05	-1.071174e+06	-6.975912e+02	
1.751703e+07	2.904599e+07	-1.153445e+07	5.491805e+03	-3.825746e+05	2.455427e+05	-6.273637e+05	-7.536174e+02	
1.907117e+07	3.196061e+07	-1.289708e+07	7.643124e+03	-7.628108e+04	4.124476e+04	-1.164770e+05	-1.048834e+03	
2.008144e+07	3.415075e+07	-1.408163e+07	1.232441e+04	3.718536e+05	0.000000e+00	3.735448e+05	-1.691228e+03	
2.058995e+07	3.567516e+07	-1.510466e+07	1.944403e+04	7.499468e+05	0.000000e+00	7.526150e+05	-2.668223e+03	
2.073399e+07	3.670531e+07	-1.600003e+07	2.870794e+04	9.394397e+05	0.000000e+00	9.433792e+05	-3.939471e+03	
2.067415e+07	3.743242e+07	-1.679688e+07	3.860982e+04	9.697988e+05	0.000000e+00	9.750971e+05	-5.298264e+03	
2.052314e+07	3.801126e+07	-1.753477e+07	4.664564e+04	9.119329e+05	0.000000e+00	9.183339e+05	-6.400986e+03	
2.033654e+07	3.853368e+07	-1.824865e+07	5.151035e+04	8.193478e+05	0.000000e+00	8.264164e+05	-7.068550e+03	
2.009723e+07	3.895833e+07	-1.891541e+07	5.430732e+04	7.394791e+05	0.000000e+00	7.469315e+05	-7.452366e+03	
1.974824e+07	3.918593e+07	-1.949424e+07	5.655473e+04	7.182245e+05	0.000000e+00	7.259852e+05	-7.760769e+03	
1.915621e+07	3.903439e+07	-1.993803e+07	5.985026e+04	7.707296e+05	0.000000e+00	7.789426e+05	-8.213001e+03	
1.814964e+07	3.828134e+07	-2.019748e+07	6.577490e+04	9.017717e+05	0.000000e+00	9.107977e+05	-9.026015e+03	
1.668645e+07	3.686991e+07	-2.025764e+07	7.417535e+04	1.081889e+06	0.000000e+00	1.092068e+06	-1.017877e+04	
1.492894e+07	3.502401e+07	-2.017800e+07	8.292967e+04	1.233248e+06	0.000000e+00	1.244628e+06	-1.138009e+04	
1.309794e+07	3.305243e+07	-2.004451e+07	9.002022e+04	1.291984e+06	0.000000e+00	1.304337e+06	-1.235310e+04	
1.138465e+07	3.119852e+07	-1.990862e+07	9.475536e+04	1.266239e+06	0.000000e+00	1.279242e+06	-1.300288e+04	
9.923297e+06	2.961999e+07	-1.979346e+07	9.676759e+04	1.192705e+06	0.000000e+00	1.205984e+06	-1.327901e+04	
8.630594e+06	2.825584e+07	-1.972070e+07	9.545376e+04	1.118061e+06	0.000000e+00	1.131159e+06	-1.309872e+04	
7.293770e+06	2.691078e+07	-1.970711e+07	9.009435e+04	1.075552e+06	0.000000e+00	1.087916e+06	-1.236327e+04	
5.859450e+06	2.549766e+07	-1.971976e+07	8.155215e+04	1.048550e+06	0.000000e+00	1.059741e+06	-1.119106e+04	
4.495366e+06	2.405636e+07	-1.963519e+07	7.418991e+04	9.685520e+05	0.000000e+00	9.787328e+05	-1.018077e+04	
3.312595e+06	2.262053e+07	-1.937990e+07	7.196754e+04	7.906037e+05	0.000000e+00	8.004795e+05	-9.875805e+03	
2.331494e+06	2.125131e+07	-1.899362e+07	7.380504e+04	5.519482e+05	0.000000e+00	5.620762e+05	-1.012796e+04	
1.533138e+06	2.003262e+07	-1.857569e+07	7.621661e+04	3.214283e+05	0.000000e+00	3.318872e+05	-1.045889e+04	
8.808542e+05	1.900889e+07	-1.820496e+07	7.692342e+04	1.338778e+05	0.000000e+00	1.444337e+05	-1.055588e+04	
