StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
1.680651e+06	2.220404e+06	-5.285333e+05	-1.122014e+04	8.511679e+05	0.000000e+00	8.495555e+05	1.612380e+03	
3.164995e+06	4.824839e+06	-1.653395e+06	-6.448916e+03	9.255337e+05	0.000000e+00	9.246070e+05	9.267360e+02	
4.635130e+06	7.486023e+06	-2.849056e+06	-1.836789e+03	9.810259e+05	0.000000e+00	9.807620e+05	2.639542e+02	
6.078514e+06	1.016042e+07	-4.084403e+06	2.495149e+03	1.011427e+06	0.000000e+00	1.011786e+06	-3.585633e+02	
7.490322e+06	1.281778e+07	-5.333878e+06	6.423088e+03	1.013605e+06	0.000000e+00	1.014528e+06	-9.230245e+02	
8.867434e+06	1.543495e+07	-6.577370e+06	9.854634e+03	9.880606e+05	0.000000e+00	9.894767e+05	-1.416152e+03	
1.021548e+07	1.801007e+07	-7.807331e+06	1.274044e+04	9.379813e+05	0.000000e+00	9.398121e+05	-1.830855e+03	
1.154813e+07	2.056178e+07	-9.028714e+06	1.506690e+04	8.678089e+05	0.000000e+00	8.699741e+05	-2.165177e+03	
1.287326e+07	2.310552e+07	-1.024911e+07	1.684964e+04	7.822724e+05	0.000000e+00	7.846937e+05	-2.421363e+03	
1.419780e+07	2.565807e+07	-1.147840e+07	1.813497e+04	6.811041e+05	0.000000e+00	6.837102e+05	-2.606071e+03	
1.552123e+07	2.822676e+07	-1.272451e+07	1.898043e+04	5.619023e+05	0.000000e+00	5.646298e+05	-2.727567e+03	
1.682379e+07	3.079069e+07	-1.398635e+07	1.945020e+04	4.227737e+05	0.000000e+00	4.255687e+05	-2.795074e+03	
1.807834e+07	3.331549e+07	-1.525674e+07	1.959098e+04	2.616382e+05	0.000000e+00	2.644535e+05	-2.815305e+03	
1.925740e+07	3.576004e+07	-1.652207e+07	1.942297e+04	7.817283e+04	0.000000e+00	8.096400e+04	-2.791162e+03	
2.032309e+07	3.806335e+07	-1.775922e+07	1.895569e+04	-1.251158e+05	0.000000e+00	-1.223918e+05	-2.724012e+03	
2.123923e+07	4.016344e+07	-1.894238e+07	1.817891e+04	-3.219720e+05	2.208317e+04	-3.414428e+05	-2.612385e+03	
2.198080e+07	4.200954e+07	-2.004587e+07	1.712761e+04	-5.022634e+05	6.791256e+04	-5.677147e+05	-2.461309e+03	
2.253133e+07	4.356010e+07	-2.104468e+07	1.590280e+04	-6.801005e+05	1.119389e+05	-7.897541e+05	-2.285298e+03	
2.289312e+07	4.480108e+07	-2.192258e+07	1.461546e+04	-8.468374e+05	1.518303e+05	-9.965673e+05	-2.100302e+03	
2.308302e+07	4.574062e+07	-2.267096e+07	1.335748e+04	-9.954768e+05	1.860059e+05	-1.179563e+06	-1.919525e+03	
2.311600e+07	4.638701e+07	-2.328320e+07	1.218110e+04	-1.122734e+06	2.140569e+05	-1.335040e+06	-1.750474e+03	
2.300963e+07	4.675781e+07	-2.375930e+07	1.112261e+04	-1.227022e+06	2.359899e+05	-1.461413e+06	-1.598365e+03	
2.278010e+07	4.687496e+07	-2.410507e+07	1.021443e+04	-1.307319e+06	2.518552e+05	-1.557707e+06	-1.467857e+03	
2.242718e+07	4.674671e+07	-2.432902e+07	9.487508e+03	-1.363510e+06	2.616824e+05	-1.623829e+06	-1.363394e+03	
2.194921e+07	4.638667e+07	-2.444640e+07	8.944465e+03	-1.397506e+06	2.658958e+05	-1.662117e+06	-1.285357e+03	
2.134745e+07	4.581377e+07	-2.447491e+07	8.587566e+03	-1.412486e+06	2.651722e+05	-1.676424e+06	-1.234069e+03	
2.062378e+07	4.504758e+07	-2.443224e+07	8.435990e+03	-1.411374e+06	2.600752e+05	-1.670237e+06	-1.212287e+03	
1.979536e+07	4.412994e+07	-2.434307e+07	8.500090e+03	-1.394869e+06	2.508082e+05	-1.644456e+06	-1.221498e+03	
1.887945e+07	4.310248e+07	-2.423183e+07	8.792183e+03	-1.364319e+06	2.377361e+05	-1.600792e+06	-1.263473e+03	
1.788578e+07	4.199325e+07	-2.411680e+07	9.332723e+03	-1.321956e+06	2.213762e+05	-1.541991e+06	-1.341151e+03	
