KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.440657e+02	1.280685e+02	1.591058e+02	1.591058e+02	-3.262825e+01	1.176869e+02	1.184807e+02	-1.470557e+01	-4.109734e+01	-1.588511e+02	-4.288511e+02	-4.989884e+01	-6.725267e+00	
1.402944e+02	1.246991e+02	1.578597e+02	1.578597e+02	-3.022233e+01	1.177938e+02	1.209711e+02	-1.375452e+01	-4.162807e+01	-1.584208e+02	-4.284208e+02	-5.238219e+01	-3.531364e+00	
1.368480e+02	1.215726e+02	1.567777e+02	1.567777e+02	-2.753796e+01	1.177233e+02	1.232924e+02	-1.299383e+01	-4.193941e+01	-1.581360e+02	-4.281360e+02	-5.475868e+01	-5.854866e-01	
1.337402e+02	1.186879e+02	1.558985e+02	1.558985e+02	-2.462568e+01	1.174962e+02	1.254421e+02	-1.240433e+01	-4.203228e+01	-1.579803e+02	-4.279803e+02	-5.699837e+01	2.105853e+00	
1.309703e+02	1.160459e+02	1.552315e+02	1.552315e+02	-2.154303e+01	1.171348e+02	1.274127e+02	-1.196662e+01	-4.190545e+01	-1.579336e+02	-4.279336e+02	-5.907719e+01	4.543841e+00	
1.285286e+02	1.136467e+02	1.547670e+02	1.547670e+02	-1.835772e+01	1.166627e+02	1.291877e+02	-1.166168e+01	-4.155843e+01	-1.579739e+02	-4.279739e+02	-6.097667e+01	6.737357e+00	
1.264048e+02	1.114939e+02	1.544756e+02	1.544756e+02	-1.518529e+01	1.161063e+02	1.307050e+02	-1.147573e+01	-4.099159e+01	-1.580776e+02	-4.280776e+02	-6.268176e+01	8.702313e+00	
1.245905e+02	1.095945e+02	1.543121e+02	1.543121e+02	-1.218935e+01	1.154946e+02	1.318568e+02	-1.140094e+01	-4.020938e+01	-1.582205e+02	-4.282205e+02	-6.418055e+01	1.046165e+01	
1.230733e+02	1.079516e+02	1.542259e+02	1.542259e+02	-9.535569e+00	1.148578e+02	1.325333e+02	-1.143041e+01	-3.922501e+01	-1.583795e+02	-4.283795e+02	-6.546575e+01	1.204499e+01	
1.218387e+02	1.065650e+02	1.541647e+02	1.541647e+02	-7.390460e+00	1.142267e+02	1.326220e+02	-1.155791e+01	-3.806016e+01	-1.585336e+02	-4.285336e+02	-6.653352e+01	1.348745e+01	
1.208634e+02	1.054234e+02	1.540876e+02	1.540876e+02	-5.877298e+00	1.136310e+02	1.320482e+02	-1.177146e+01	-3.674506e+01	-1.586648e+02	-4.286648e+02	-6.738419e+01	1.482805e+01	
1.200873e+02	1.044712e+02	1.540148e+02	1.540148e+02	-4.861907e+00	1.130912e+02	1.309742e+02	-1.202565e+01	-3.532142e+01	-1.587644e+02	-4.287644e+02	-6.802787e+01	1.610570e+01	
1.194441e+02	1.036370e+02	1.539921e+02	1.539921e+02	-4.128370e+00	1.126262e+02	1.296339e+02	-1.226604e+01	-3.382777e+01	-1.588273e+02	-4.288273e+02	-6.847552e+01	1.735733e+01	
1.188736e+02	1.028465e+02	1.540728e+02	1.540728e+02	-3.454666e+00	1.122564e+02	1.282627e+02	-1.244081e+01	-3.229530e+01	-1.588487e+02	-4.288487e+02	-6.873608e+01	1.861807e+01	
1.183220e+02	1.020224e+02	1.543159e+02	1.543159e+02	-2.611789e+00	1.120028e+02	1.270991e+02	-1.250115e+01	-3.074917e+01	-1.588250e+02	-4.288250e+02	-6.881767e+01	1.992064e+01	
1.177536e+02	1.011144e+02	1.547320e+02	1.547320e+02	-1.454189e+00	1.118672e+02	1.263020e+02	-1.242638e+01	-2.921573e+01	-1.587674e+02	-4.287674e+02	-6.874299e+01	2.127664e+01	
1.171513e+02	1.001174e+02	1.552552e+02	1.552552e+02	4.001156e-02	1.118222e+02	1.259186e+02	-1.223402e+01	-2.772969e+01	-1.587085e+02	-4.287085e+02	-6.855649e+01	2.266822e+01	
1.164960e+02	9.903739e+01	1.558109e+02	1.558109e+02	1.880747e+00	1.118366e+02	1.259877e+02	-1.194510e+01	-2.632852e+01	-1.586823e+02	-4.286823e+02	-6.830411e+01	2.407315e+01	
1.157657e+02	9.788690e+01	1.563215e+02	1.563215e+02	4.080854e+00	1.118786e+02	1.265533e+02	-1.158139e+01	-2.505023e+01	-1.587224e+02	-4.287224e+02	-6.803031e+01	2.546782e+01	
