Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.199261e-01	1.104955e-01	-2.120485e-01	2.943868e-03	5.087089e-03	5.181734e-04	-3.964100e-03	-1.934710e-01	-1.480399e-01	-1.111976e-03	-4.482298e-04	1.901718e-02	-1.481908e-02	-4.156924e-03	1.166361e+02	1.363241e+02	
1.000000e+00	-1.118523e-01	8.479455e-02	-2.266940e-01	2.165902e-03	5.323808e-03	3.537442e-04	-4.167191e-03	-1.987776e-01	-1.561683e-01	-8.026548e-04	-4.294022e-04	1.996707e-02	-1.562915e-02	-3.010377e-03	1.148034e+02	1.382039e+02	
2.000000e+00	-1.002211e-01	7.097212e-02	-2.353391e-01	1.737035e-03	5.337613e-03	2.990436e-04	-4.166255e-03	-2.040505e-01	-1.542470e-01	-6.377685e-04	-4.292954e-04	2.010749e-02	-1.569483e-02	-2.402558e-03	1.121818e+02	1.402360e+02	
3.000000e+00	-8.621664e-02	6.533661e-02	-2.407557e-01	1.541128e-03	5.256755e-03	3.198543e-04	-4.074306e-03	-2.089385e-01	-1.474494e-01	-5.727966e-04	-4.396677e-04	1.991631e-02	-1.543636e-02	-2.170159e-03	1.090656e+02	1.423360e+02	
4.000000e+00	-7.160098e-02	6.317263e-02	-2.440885e-01	1.441518e-03	5.145593e-03	3.742598e-04	-3.951134e-03	-2.131392e-01	-1.388437e-01	-5.504735e-04	-4.521875e-04	1.963214e-02	-1.507488e-02	-2.100238e-03	1.058537e+02	1.444095e+02	
5.000000e+00	-5.879544e-02	6.132768e-02	-2.456871e-01	1.356592e-03	5.032527e-03	4.194863e-04	-3.827864e-03	-2.164303e-01	-1.302956e-01	-5.337540e-04	-4.589602e-04	1.935872e-02	-1.472472e-02	-2.053202e-03	1.030717e+02	1.463613e+02	
6.000000e+00	-4.992565e-02	5.829806e-02	-2.458809e-01	1.255066e-03	4.928689e-03	4.259109e-04	-3.720758e-03	-2.187246e-01	-1.229209e-01	-5.060733e-04	-4.547561e-04	1.913442e-02	-1.444493e-02	-1.964705e-03	1.011761e+02	1.481188e+02	
7.000000e+00	-4.433025e-02	5.420857e-02	-2.452433e-01	1.140427e-03	4.834526e-03	3.972326e-04	-3.630161e-03	-2.201612e-01	-1.167839e-01	-4.682233e-04	-4.415080e-04	1.895557e-02	-1.423341e-02	-1.835845e-03	1.000096e+02	1.496806e+02	
8.000000e+00	-3.989886e-02	4.958777e-02	-2.442902e-01	1.020815e-03	4.749114e-03	3.478063e-04	-3.551566e-03	-2.209479e-01	-1.115870e-01	-4.249349e-04	-4.238382e-04	1.881245e-02	-1.406866e-02	-1.683276e-03	9.909374e+01	1.510724e+02	
9.000000e+00	-3.499315e-02	4.479329e-02	-2.433186e-01	9.011489e-04	4.671851e-03	2.857314e-04	-3.481545e-03	-2.212577e-01	-1.071143e-01	-3.797220e-04	-4.054667e-04	1.869715e-02	-1.393344e-02	-1.519680e-03	9.805052e+01	1.523122e+02	
