StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
1.724095e+06	2.921390e+06	-1.204902e+06	7.607359e+03	3.489147e+04	0.000000e+00	3.572608e+04	-8.346034e+02	
2.084325e+06	3.543588e+06	-1.465998e+06	6.735045e+03	5.086313e+04	0.000000e+00	5.160203e+04	-7.389018e+02	
2.508538e+06	4.262751e+06	-1.759249e+06	5.036193e+03	7.016726e+04	0.000000e+00	7.071979e+04	-5.525207e+02	
2.999131e+06	5.082200e+06	-2.085562e+06	2.492912e+03	9.346107e+04	0.000000e+00	9.373457e+04	-2.734974e+02	
3.555367e+06	6.003052e+06	-2.446834e+06	-8.502628e+02	1.208073e+05	0.000000e+00	1.207140e+05	9.328233e+01	
4.165538e+06	7.011600e+06	-2.841173e+06	-4.889388e+03	1.528735e+05	0.000000e+00	1.523370e+05	5.364147e+02	
4.810820e+06	8.084432e+06	-3.264113e+06	-9.498762e+03	1.908157e+05	0.000000e+00	1.897736e+05	1.042109e+03	
5.469517e+06	9.194064e+06	-3.709988e+06	-1.455997e+04	2.357787e+05	0.000000e+00	2.341813e+05	1.597374e+03	
6.117960e+06	1.030981e+07	-4.171978e+06	-1.987692e+04	2.882910e+05	0.000000e+00	2.861103e+05	2.180697e+03	
6.735906e+06	1.140643e+07	-4.645299e+06	-2.522504e+04	3.474600e+05	0.000000e+00	3.446926e+05	2.767439e+03	
7.303726e+06	1.245862e+07	-5.124497e+06	-3.039335e+04	4.123939e+05	0.000000e+00	4.090594e+05	3.334454e+03	
7.769918e+06	1.339674e+07	-5.592194e+06	-3.463081e+04	5.007434e+05	0.000000e+00	4.969441e+05	3.799347e+03	
8.200800e+06	1.431080e+07	-6.071197e+06	-3.880461e+04	5.706213e+05	0.000000e+00	5.663641e+05	4.257253e+03	
8.560093e+06	1.515075e+07	-6.548447e+06	-4.221442e+04	6.375146e+05	0.000000e+00	6.328833e+05	4.631343e+03	
