StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-4.034208e+06	-2.889023e+05	3.741895e+07	3.742007e+07	-8.955767e+01	3.338586e+07	-4.145428e+07	-6.751866e+04	
-3.996455e+06	-3.179166e+05	3.643099e+07	3.643238e+07	-8.950005e+01	3.243593e+07	-4.042884e+07	-1.213956e+05	
-3.954126e+06	-2.794544e+05	3.547774e+07	3.547884e+07	-8.954873e+01	3.152472e+07	-3.943297e+07	-3.104641e+05	
-3.906851e+06	-1.984173e+05	3.454972e+07	3.455029e+07	-8.967099e+01	3.064344e+07	-3.845714e+07	-6.085761e+05	
-3.855211e+06	-8.937432e+04	3.364615e+07	3.364627e+07	-8.984784e+01	2.979106e+07	-3.750148e+07	-9.888733e+05	
-3.803363e+06	6.388356e+04	3.277432e+07	3.277439e+07	8.988835e+01	2.897102e+07	-3.657775e+07	-1.425278e+06	
-3.748864e+06	2.143424e+05	3.194931e+07	3.195003e+07	8.961565e+01	2.820117e+07	-3.569889e+07	-1.892571e+06	
-3.694046e+06	3.506679e+05	3.119555e+07	3.119753e+07	8.935600e+01	2.750348e+07	-3.489157e+07	-2.366867e+06	
-3.641995e+06	4.647185e+05	3.054268e+07	3.054622e+07	8.912832e+01	2.690422e+07	-3.418821e+07	-2.827916e+06	
-3.596052e+06	5.521117e+05	3.002057e+07	3.002565e+07	8.894642e+01	2.642960e+07	-3.362170e+07	-3.260925e+06	
-3.559047e+06	6.113339e+05	2.965023e+07	2.965653e+07	8.881886e+01	2.609749e+07	-3.321558e+07	-3.657129e+06	
-3.532813e+06	6.446111e+05	2.943843e+07	2.944548e+07	8.874563e+01	2.591267e+07	-3.297830e+07	-4.018124e+06	
-3.518252e+06	6.556692e+05	2.938030e+07	2.938762e+07	8.872160e+01	2.586937e+07	-3.290587e+07	-4.350277e+06	
-3.515200e+06	6.487385e+05	2.945919e+07	2.946633e+07	8.873849e+01	2.595113e+07	-3.298153e+07	-4.661280e+06	
-3.522643e+06	6.279003e+05	2.964994e+07	2.965658e+07	8.878685e+01	2.613394e+07	-3.317923e+07	-4.958692e+06	
-3.539557e+06	5.976924e+05	2.993087e+07	2.993683e+07	8.885604e+01	2.639728e+07	-3.347639e+07	-5.247386e+06	
-3.565155e+06	5.631675e+05	3.028722e+07	3.029246e+07	8.893478e+01	2.672730e+07	-3.385761e+07	-5.527945e+06	
-3.598055e+06	5.279518e+05	3.069994e+07	3.070448e+07	8.901480e+01	2.710643e+07	-3.430254e+07	-5.797854e+06	
-3.636638e+06	4.938022e+05	3.114963e+07	3.115354e+07	8.909182e+01	2.751690e+07	-3.479018e+07	-6.051594e+06	
-3.679334e+06	4.606705e+05	3.161894e+07	3.162229e+07	8.916532e+01	2.794296e+07	-3.530163e+07	-6.282297e+06	
-3.724063e+06	4.262111e+05	3.208149e+07	3.208432e+07	8.923889e+01	2.836026e+07	-3.580838e+07	-6.488283e+06	
-3.768379e+06	3.876596e+05	3.250555e+07	3.250786e+07	8.931676e+01	2.873948e+07	-3.627624e+07	-6.670435e+06	
-3.810078e+06	3.422835e+05	3.286284e+07	3.286463e+07	8.940329e+01	2.905455e+07	-3.667470e+07	-6.829758e+06	
-3.847438e+06	2.873082e+05	3.313130e+07	3.313255e+07	8.950319e+01	2.928511e+07	-3.697999e+07	-6.967687e+06	
-3.878616e+06	2.229552e+05	3.328771e+07	3.328845e+07	8.961628e+01	2.940984e+07	-3.716707e+07	-7.087704e+06	
-3.902731e+06	1.680895e+05	3.330265e+07	3.330307e+07	8.971084e+01	2.940034e+07	-3.720581e+07	-7.196012e+06	
-3.915739e+06	1.101214e+05	3.315135e+07	3.315153e+07	8.980971e+01	2.923579e+07	-3.706727e+07	-7.298622e+06	
-3.915934e+06	5.228608e+04	3.281537e+07	3.281541e+07	8.990874e+01	2.889948e+07	-3.673135e+07	-7.401381e+06	
-3.901913e+06	-2.602588e+03	3.227974e+07	3.227974e+07	-8.999541e+01	2.837783e+07	-3.618166e+07	-7.509082e+06	
