FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-1.717303e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.137813e-03	0.000000e+00	
0.000000e+00	-1.677055e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.064272e-03	0.000000e+00	
0.000000e+00	-1.650273e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.015338e-03	0.000000e+00	
0.000000e+00	-1.641740e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.999746e-03	0.000000e+00	
0.000000e+00	-1.619613e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.959316e-03	0.000000e+00	
0.000000e+00	-1.596795e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.917624e-03	0.000000e+00	
0.000000e+00	-1.573100e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.874330e-03	0.000000e+00	
0.000000e+00	-1.548913e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.830135e-03	0.000000e+00	
0.000000e+00	-1.524842e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.786154e-03	0.000000e+00	
0.000000e+00	-1.500212e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.741150e-03	0.000000e+00	
0.000000e+00	-1.474514e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.694195e-03	0.000000e+00	
0.000000e+00	-1.447845e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.645466e-03	0.000000e+00	
0.000000e+00	-1.420574e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.595637e-03	0.000000e+00	
0.000000e+00	-1.393717e+00	7.486377e-03	9.943912e-03	0.000000e+00	-2.546565e-03	3.333531e-06	
0.000000e+00	-1.368653e+00	2.005655e-02	2.522917e-02	0.000000e+00	-2.500768e-03	8.930775e-06	
0.000000e+00	-1.347030e+00	3.502334e-02	4.407438e-02	0.000000e+00	-2.461260e-03	1.559518e-05	
0.000000e+00	-1.328706e+00	5.178655e-02	6.695621e-02	0.000000e+00	-2.427777e-03	2.305950e-05	
0.000000e+00	-1.311165e+00	6.866592e-02	9.198958e-02	0.000000e+00	-2.395728e-03	3.057554e-05	
0.000000e+00	-1.292185e+00	8.439023e-02	1.174158e-01	0.000000e+00	-2.361049e-03	3.757725e-05	
0.000000e+00	-1.270478e+00	9.795058e-02	1.414335e-01	0.000000e+00	-2.321385e-03	4.361540e-05	
0.000000e+00	-1.246328e+00	1.085999e-01	1.622280e-01	0.000000e+00	-2.277259e-03	4.835734e-05	
0.000000e+00	-1.219895e+00	1.155580e-01	1.776538e-01	0.000000e+00	-2.228962e-03	5.145562e-05	
0.000000e+00	-1.192335e+00	1.193162e-01	1.877506e-01	0.000000e+00	-2.178605e-03	5.312909e-05	
0.000000e+00	-1.166129e+00	1.217182e-01	1.954375e-01	0.000000e+00	-2.130721e-03	5.419863e-05	
0.000000e+00	-1.143642e+00	1.242732e-01	2.035983e-01	0.000000e+00	-2.089634e-03	5.533633e-05	
0.000000e+00	-1.125732e+00	1.270913e-01	2.124058e-01	0.000000e+00	-2.056909e-03	5.659116e-05	
0.000000e+00	-1.111178e+00	1.289188e-01	2.189016e-01	0.000000e+00	-2.030317e-03	5.740493e-05	
0.000000e+00	-1.098828e+00	1.288405e-01	2.205950e-01	0.000000e+00	-2.007752e-03	5.737005e-05	
0.000000e+00	-1.087261e+00	1.264276e-01	2.167711e-01	0.000000e+00	-1.986615e-03	5.629564e-05	
0.000000e+00	-1.074753e+00	1.215057e-01	2.078584e-01	0.000000e+00	-1.963761e-03	5.410403e-05	
0.000000e+00	-1.060016e+00	1.140101e-01	1.942571e-01	0.000000e+00	-1.936834e-03	5.076639e-05	
