KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.449437e+02	1.293794e+02	1.556713e+02	1.556713e+02	-2.533632e+01	1.115954e+02	1.146627e+02	-2.002007e+01	-3.589209e+01	-1.488624e+02	-4.188624e+02	-5.124365e+01	-2.353777e+00	
1.421136e+02	1.263941e+02	1.560749e+02	1.560749e+02	-2.431585e+01	1.124221e+02	1.145777e+02	-1.903124e+01	-3.490015e+01	-1.488235e+02	-4.188235e+02	-5.288194e+01	1.001133e+00	
1.393242e+02	1.236220e+02	1.562848e+02	1.562848e+02	-2.309849e+01	1.128876e+02	1.145618e+02	-1.805118e+01	-3.408719e+01	-1.489283e+02	-4.189283e+02	-5.446159e+01	4.023723e+00	
1.366169e+02	1.210507e+02	1.563697e+02	1.563697e+02	-2.171653e+01	1.130411e+02	1.146086e+02	-1.710500e+01	-3.339806e+01	-1.491603e+02	-4.191603e+02	-5.595366e+01	6.730599e+00	
1.340283e+02	1.186664e+02	1.563778e+02	1.563778e+02	-2.020694e+01	1.129424e+02	1.147099e+02	-1.621625e+01	-3.277681e+01	-1.494988e+02	-4.194988e+02	-5.733400e+01	9.153463e+00	
1.315929e+02	1.164500e+02	1.563503e+02	1.563503e+02	-1.863838e+01	1.126610e+02	1.148259e+02	-1.540956e+01	-3.216915e+01	-1.499204e+02	-4.199204e+02	-5.858207e+01	1.133738e+01	
1.293496e+02	1.143706e+02	1.563365e+02	1.563365e+02	-1.715643e+01	1.122784e+02	1.148386e+02	-1.471535e+01	-3.152175e+01	-1.503992e+02	-4.203992e+02	-5.967899e+01	1.334069e+01	
1.273303e+02	1.123884e+02	1.563883e+02	1.563883e+02	-1.593766e+01	1.118761e+02	1.145956e+02	-1.416142e+01	-3.079267e+01	-1.509102e+02	-4.209102e+02	-6.061054e+01	1.522918e+01	
1.255583e+02	1.104537e+02	1.565614e+02	1.565614e+02	-1.517405e+01	1.115330e+02	1.139238e+02	-1.377140e+01	-2.995096e+01	-1.514310e+02	-4.214310e+02	-6.136687e+01	1.707374e+01	
1.240190e+02	1.085234e+02	1.568804e+02	1.568804e+02	-1.487851e+01	1.112992e+02	1.128212e+02	-1.354235e+01	-2.899255e+01	-1.519492e+02	-4.219492e+02	-6.194794e+01	1.893665e+01	
1.226451e+02	1.065765e+02	1.573124e+02	1.573124e+02	-1.473933e+01	1.111804e+02	1.116014e+02	-1.343216e+01	-2.794509e+01	-1.524670e+02	-4.224670e+02	-6.236285e+01	2.086090e+01	
1.213669e+02	1.045941e+02	1.578187e+02	1.578187e+02	-1.439489e+01	1.111793e+02	1.106249e+02	-1.339724e+01	-2.683262e+01	-1.529910e+02	-4.229910e+02	-6.261470e+01	2.288861e+01	
1.201188e+02	1.025593e+02	1.583605e+02	1.583605e+02	-1.347458e+01	1.112998e+02	1.102602e+02	-1.339610e+01	-2.567440e+01	-1.535303e+02	-4.235303e+02	-6.269901e+01	2.506061e+01	
1.188615e+02	1.004884e+02	1.589025e+02	1.589025e+02	-1.189239e+01	1.115131e+02	1.105973e+02	-1.338304e+01	-2.450963e+01	-1.540925e+02	-4.240925e+02	-6.261541e+01	2.734583e+01	
