KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
1.475684e+02	1.442518e+02	1.612889e+02	1.612889e+02	-3.359559e+01	7.448789e+01	-1.933191e+02	-2.022966e+01	-8.509623e+01	-1.541016e+02	-4.241016e+02	-3.404297e+01	-5.591664e+01	
1.459117e+02	1.425068e+02	1.607506e+02	1.607506e+02	-3.052615e+01	7.443512e+01	-1.913629e+02	-1.914832e+01	-8.634150e+01	-1.537817e+02	-4.237817e+02	-3.588183e+01	-5.424737e+01	
1.436485e+02	1.404126e+02	1.606174e+02	1.606174e+02	-2.827010e+01	7.446635e+01	-1.903851e+02	-1.788243e+01	-8.763250e+01	-1.534227e+02	-4.234227e+02	-3.783872e+01	-5.230669e+01	
1.409108e+02	1.380811e+02	1.608211e+02	1.608211e+02	-2.674497e+01	7.456119e+01	1.367753e+02	-1.647971e+01	-8.895887e+01	-1.530582e+02	-4.230582e+02	-3.985970e+01	-5.016504e+01	
1.378499e+02	1.356199e+02	1.612894e+02	1.612894e+02	-2.582901e+01	7.469746e+01	1.391814e+02	-1.498720e+01	-8.959092e+01	-1.527194e+02	-4.227194e+02	-4.189006e+01	-4.790309e+01	
1.346546e+02	1.331582e+02	1.619512e+02	1.619512e+02	-2.537166e+01	7.485355e+01	1.411574e+02	-1.346237e+01	-8.825148e+01	-1.524405e+02	-4.224405e+02	-4.386777e+01	-4.562346e+01	
1.315354e+02	1.308440e+02	1.627410e+02	1.627410e+02	-2.520656e+01	7.500868e+01	1.428042e+02	-1.196717e+01	-8.689305e+01	-1.522545e+02	-4.222545e+02	-4.572969e+01	-4.344437e+01	
1.286890e+02	1.288204e+02	1.636012e+02	1.636012e+02	-2.516550e+01	7.514141e+01	1.442239e+02	-1.055623e+01	-8.557081e+01	-1.521864e+02	-4.221864e+02	-4.742434e+01	-4.148141e+01	
1.262272e+02	1.271683e+02	1.644789e+02	1.644789e+02	-2.510076e+01	7.522519e+01	1.455098e+02	-9.257710e+00	-8.427229e+01	-1.522399e+02	-4.222399e+02	-4.893338e+01	-3.980891e+01	
1.240508e+02	1.257992e+02	1.653121e+02	1.653121e+02	-2.492435e+01	7.521923e+01	1.467373e+02	-8.045154e+00	-8.292832e+01	-1.523756e+02	-4.223756e+02	-5.030440e+01	-3.839170e+01	
1.220315e+02	1.245927e+02	1.660301e+02	1.660301e+02	-2.455448e+01	7.508051e+01	1.479574e+02	-6.902204e+00	-8.148936e+01	-1.525524e+02	-4.225524e+02	-5.159212e+01	-3.717388e+01	
1.200571e+02	1.234317e+02	1.665608e+02	1.665608e+02	-2.390505e+01	7.477393e+01	1.492141e+02	-5.835967e+00	-7.994859e+01	-1.527350e+02	-4.227350e+02	-5.284355e+01	-3.609512e+01	
1.180949e+02	1.222414e+02	1.669061e+02	1.669061e+02	-2.293188e+01	7.434996e+01	1.505051e+02	-4.889406e+00	-7.840972e+01	-1.528855e+02	-4.228855e+02	-5.406856e+01	-3.505475e+01	
1.161580e+02	1.209768e+02	1.671232e+02	1.671232e+02	-2.162739e+01	7.391443e+01	1.518299e+02	-4.109738e+00	-7.701988e+01	-1.529630e+02	-4.229630e+02	-5.524844e+01	-3.392605e+01	
