Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.417744e-01	1.568459e-01	-1.900102e-01	3.643995e-03	3.120729e-03	1.431307e-03	-2.162050e-03	-2.346724e-01	-3.365525e-02	-1.556452e-03	-1.010878e-03	1.097838e-02	-7.605855e-03	-5.475428e-03	1.199172e+02	1.456445e+02	
1.000000e+00	-1.394193e-01	1.472765e-01	-1.964427e-01	3.415198e-03	3.344871e-03	1.278657e-03	-2.333688e-03	-2.373983e-01	-4.085947e-02	-1.438044e-03	-9.683962e-04	1.184682e-02	-8.265420e-03	-5.093244e-03	1.195903e+02	1.472262e+02	
2.000000e+00	-1.362483e-01	1.371208e-01	-2.027213e-01	3.168270e-03	3.566484e-03	1.124687e-03	-2.506317e-03	-2.393521e-01	-4.868366e-02	-1.312533e-03	-9.202068e-04	1.273244e-02	-8.947616e-03	-4.685777e-03	1.191049e+02	1.487038e+02	
3.000000e+00	-1.323558e-01	1.264372e-01	-2.087248e-01	2.905010e-03	3.780454e-03	9.697925e-04	-2.675434e-03	-2.405235e-01	-5.685538e-02	-1.181433e-03	-8.681610e-04	1.361758e-02	-9.637185e-03	-4.255643e-03	1.184740e+02	1.500419e+02	
4.000000e+00	-1.278784e-01	1.153306e-01	-2.143507e-01	2.628457e-03	3.981559e-03	8.149627e-04	-2.836287e-03	-2.409700e-01	-6.505835e-02	-1.046669e-03	-8.141033e-04	1.448077e-02	-1.031546e-02	-3.806692e-03	1.177160e+02	1.512109e+02	
5.000000e+00	-1.229920e-01	1.039652e-01	-2.195059e-01	2.343182e-03	4.164224e-03	6.618946e-04	-2.983756e-03	-2.408148e-01	-7.292521e-02	-9.107223e-04	-7.598402e-04	1.529573e-02	-1.095972e-02	-3.345201e-03	1.168571e+02	1.521955e+02	
6.000000e+00	-1.178842e-01	9.261451e-02	-2.241141e-01	2.056431e-03	4.322764e-03	5.134223e-04	-3.112694e-03	-2.402392e-01	-8.005560e-02	-7.771202e-04	-7.073315e-04	1.603211e-02	-1.154425e-02	-2.882155e-03	1.159257e+02	1.529980e+02	
7.000000e+00	-1.127332e-01	8.158811e-02	-2.281257e-01	1.776481e-03	4.452535e-03	3.724478e-04	-3.218878e-03	-2.394584e-01	-8.608033e-02	-6.495340e-04	-6.581556e-04	1.666241e-02	-1.204578e-02	-2.430705e-03	1.149530e+02	1.536512e+02	
8.000000e+00	-1.076945e-01	7.121623e-02	-2.315191e-01	1.512131e-03	4.550192e-03	2.417930e-04	-3.299216e-03	-2.386970e-01	-9.068065e-02	-5.315543e-04	-6.134763e-04	1.716492e-02	-1.244580e-02	-2.005209e-03	1.139702e+02	1.542171e+02	
9.000000e+00	-1.028845e-01	6.178948e-02	-2.343363e-01	1.271071e-03	4.615988e-03	1.228418e-04	-3.353230e-03	-2.381570e-01	-9.370144e-02	-4.257319e-04	-5.741137e-04	1.753258e-02	-1.273634e-02	-1.617028e-03	1.130030e+02	1.547661e+02	
