Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.085234e-01	6.875817e-02	-2.520496e-01	1.710422e-03	5.853907e-03	2.636046e-04	-3.971049e-03	-2.399918e-01	-1.330801e-01	-5.176316e-04	-5.232161e-04	2.069229e-02	-1.403679e-02	-1.829715e-03	1.125573e+02	1.480293e+02	
1.000000e+00	-1.060596e-01	6.168521e-02	-2.575607e-01	1.464782e-03	5.850891e-03	1.542226e-04	-3.943424e-03	-2.477069e-01	-1.273871e-01	-4.205201e-04	-5.358803e-04	2.050847e-02	-1.382244e-02	-1.474002e-03	1.118242e+02	1.502570e+02	
2.000000e+00	-1.034235e-01	5.325918e-02	-2.633613e-01	1.200187e-03	5.854533e-03	4.133581e-05	-3.913924e-03	-2.556762e-01	-1.211827e-01	-3.240185e-04	-5.228064e-04	2.033460e-02	-1.359427e-02	-1.125416e-03	1.110524e+02	1.526283e+02	
3.000000e+00	-1.006859e-01	4.948423e-02	-2.681638e-01	1.056262e-03	5.847916e-03	-6.086511e-05	-3.875125e-03	-2.619864e-01	-1.158127e-01	-2.598987e-04	-5.369486e-04	2.011766e-02	-1.333098e-02	-8.940885e-04	1.102657e+02	1.543256e+02	
4.000000e+00	-9.788307e-02	4.676478e-02	-2.727215e-01	9.453250e-04	5.844320e-03	-1.583306e-04	-3.834896e-03	-2.677101e-01	-1.108577e-01	-2.079243e-04	-5.512101e-04	1.991218e-02	-1.306587e-02	-7.084188e-04	1.094812e+02	1.557993e+02	
5.000000e+00	-9.499511e-02	4.494338e-02	-2.769798e-01	8.624608e-04	5.843365e-03	-2.498692e-04	-3.793556e-03	-2.728367e-01	-1.063110e-01	-1.669525e-04	-5.659309e-04	1.972469e-02	-1.280542e-02	-5.635601e-04	1.087030e+02	1.570698e+02	
6.000000e+00	-9.200743e-02	4.392565e-02	-2.808544e-01	8.044516e-04	5.843634e-03	-3.342301e-04	-3.750725e-03	-2.773339e-01	-1.021297e-01	-1.362288e-04	-5.815492e-04	1.955782e-02	-1.255315e-02	-4.559388e-04	1.079349e+02	1.581556e+02	
7.000000e+00	-8.893774e-02	4.367148e-02	-2.842501e-01	7.694262e-04	5.842821e-03	-4.098954e-04	-3.705327e-03	-2.811779e-01	-9.821928e-02	-1.153082e-04	-5.984875e-04	1.940984e-02	-1.230909e-02	-3.830535e-04	1.071846e+02	1.590789e+02	
8.000000e+00	-8.581294e-02	4.419470e-02	-2.871350e-01	7.568140e-04	5.839588e-03	-4.751148e-04	-3.656882e-03	-2.843967e-01	-9.449298e-02	-1.041125e-04	-6.173116e-04	1.927734e-02	-1.207190e-02	-3.436907e-04	1.064562e+02	1.598569e+02	
9.000000e+00	-8.263918e-02	4.553561e-02	-2.895358e-01	7.667537e-04	5.833585e-03	-5.279974e-04	-3.605552e-03	-2.870573e-01	-9.087525e-02	-1.028402e-04	-6.385946e-04	1.915653e-02	-1.184003e-02	-3.377100e-04	1.057460e+02	1.605013e+02	
