StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.124036e+06	-1.756934e+06	4.569888e+06	4.895988e+06	-6.897033e+01	3.771952e+06	-6.020024e+06	2.526615e+06	
-1.183146e+06	-1.651021e+06	5.179556e+06	5.436329e+06	-7.231997e+01	4.253183e+06	-6.619475e+06	2.257151e+06	
-1.240418e+06	-1.539311e+06	5.784304e+06	5.985620e+06	-7.509793e+01	4.745202e+06	-7.226038e+06	1.985355e+06	
-1.294459e+06	-1.422385e+06	6.369227e+06	6.526119e+06	-7.741121e+01	5.231661e+06	-7.820578e+06	1.711927e+06	
-1.343905e+06	-1.301315e+06	6.918271e+06	7.039595e+06	-7.934726e+01	5.695690e+06	-8.383500e+06	1.438613e+06	
-1.387357e+06	-1.177811e+06	7.413664e+06	7.506641e+06	-8.097288e+01	6.119284e+06	-8.893998e+06	1.168410e+06	
-1.423455e+06	-1.054778e+06	7.836517e+06	7.907184e+06	-8.233422e+01	6.483728e+06	-9.330639e+06	9.063190e+05	
-1.451162e+06	-9.354963e+05	8.170900e+06	8.224279e+06	-8.346861e+01	6.773116e+06	-9.675441e+06	6.574636e+05	
-1.469819e+06	-8.234664e+05	8.404806e+06	8.445049e+06	-8.440430e+01	6.975230e+06	-9.914869e+06	4.268252e+05	
-1.479774e+06	-7.217772e+05	8.537664e+06	8.568120e+06	-8.516772e+01	7.088346e+06	-1.004789e+07	2.168466e+05	
-1.482310e+06	-6.318817e+05	8.581218e+06	8.604450e+06	-8.578863e+01	7.122140e+06	-1.008676e+07	2.557239e+04	
-1.478729e+06	-5.545291e+05	8.548044e+06	8.566012e+06	-8.628834e+01	7.087283e+06	-1.004474e+07	-1.490198e+05	
-1.470474e+06	-4.903463e+05	8.451988e+06	8.466200e+06	-8.667971e+01	6.995726e+06	-9.936674e+06	-3.082765e+05	
-1.458833e+06	-4.384237e+05	8.306013e+06	8.317576e+06	-8.697854e+01	6.858742e+06	-9.776409e+06	-4.572994e+05	
-1.444593e+06	-3.955408e+05	8.118828e+06	8.128457e+06	-8.721085e+01	6.683864e+06	-9.573051e+06	-6.064411e+05	
-1.428172e+06	-3.584463e+05	7.895030e+06	7.903163e+06	-8.740050e+01	6.474991e+06	-9.331335e+06	-7.660079e+05	
-1.409785e+06	-3.245677e+05	7.636144e+06	7.643039e+06	-8.756619e+01	6.233254e+06	-9.052823e+06	-9.447185e+05	
-1.389655e+06	-2.961174e+05	7.341546e+06	7.347516e+06	-8.769029e+01	5.957861e+06	-8.737171e+06	-1.135231e+06	
-1.368510e+06	-2.784594e+05	7.015047e+06	7.020572e+06	-8.772689e+01	5.652062e+06	-8.389081e+06	-1.319260e+06	
-1.347387e+06	-2.763702e+05	6.665403e+06	6.671130e+06	-8.762571e+01	5.323743e+06	-8.018517e+06	-1.479842e+06	
-1.331511e+06	-3.276851e+05	6.355898e+06	6.364339e+06	-8.704870e+01	5.032829e+06	-7.695850e+06	-1.589434e+06	
-1.311912e+06	-3.624309e+05	5.985260e+06	5.996223e+06	-8.653478e+01	4.684311e+06	-7.308135e+06	-1.668734e+06	
