StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
2.029207e+07	3.423877e+07	-1.397467e+07	2.797162e+04	-3.286586e+06	1.571570e+06	-4.836932e+06	-2.122383e+04	
2.007683e+07	3.401854e+07	-1.397080e+07	2.908148e+04	-3.409281e+06	1.622555e+06	-5.009769e+06	-2.206596e+04	
2.020244e+07	3.433542e+07	-1.416255e+07	2.957198e+04	-3.400450e+06	1.604488e+06	-4.982500e+06	-2.243813e+04	
2.056024e+07	3.502411e+07	-1.449331e+07	2.943491e+04	-3.281965e+06	1.529736e+06	-4.789367e+06	-2.233412e+04	
2.101021e+07	3.587318e+07	-1.489170e+07	2.873325e+04	-3.083176e+06	1.414295e+06	-4.475669e+06	-2.180173e+04	
2.140231e+07	3.665371e+07	-1.527904e+07	2.763388e+04	-2.847350e+06	1.281273e+06	-4.107655e+06	-2.096757e+04	
2.163189e+07	3.720619e+07	-1.560067e+07	2.638037e+04	-2.623287e+06	1.155836e+06	-3.759107e+06	-2.001645e+04	
2.165472e+07	3.746730e+07	-1.583782e+07	2.523074e+04	-2.454049e+06	1.058774e+06	-3.493678e+06	-1.914416e+04	
2.148924e+07	3.748244e+07	-1.601750e+07	2.430416e+04	-2.342191e+06	9.889142e+05	-3.312664e+06	-1.844110e+04	
2.116862e+07	3.732834e+07	-1.618330e+07	2.357046e+04	-2.261213e+06	9.306344e+05	-3.173963e+06	-1.788440e+04	
2.070576e+07	3.704793e+07	-1.636510e+07	2.292580e+04	-2.185802e+06	8.704190e+05	-3.038826e+06	-1.739525e+04	
2.009694e+07	3.663725e+07	-1.656271e+07	2.240462e+04	-2.110431e+06	8.062745e+05	-2.899706e+06	-1.699980e+04	
1.935105e+07	3.607819e+07	-1.674943e+07	2.229355e+04	-2.058218e+06	7.502607e+05	-2.791563e+06	-1.691553e+04	
1.849914e+07	3.537739e+07	-1.690111e+07	2.286339e+04	-2.050459e+06	7.119053e+05	-2.745017e+06	-1.734789e+04	
1.758387e+07	3.456486e+07	-1.700518e+07	2.418840e+04	-2.094194e+06	6.935395e+05	-2.769380e+06	-1.835327e+04	
1.663922e+07	3.369119e+07	-1.707780e+07	2.582784e+04	-2.167770e+06	6.859133e+05	-2.834086e+06	-1.959721e+04	
1.568687e+07	3.279904e+07	-1.713943e+07	2.725600e+04	-2.246644e+06	6.797282e+05	-2.905692e+06	-2.068085e+04	
1.473613e+07	3.191781e+07	-1.720971e+07	2.803735e+04	-2.314132e+06	6.692670e+05	-2.962125e+06	-2.127371e+04	
1.374494e+07	3.100331e+07	-1.728662e+07	2.824455e+04	-2.377296e+06	6.560949e+05	-3.011960e+06	-2.143092e+04	
1.265064e+07	2.998175e+07	-1.735927e+07	2.816148e+04	-2.448467e+06	6.423125e+05	-3.069411e+06	-2.136789e+04	
1.139842e+07	2.879002e+07	-1.741966e+07	2.806412e+04	-2.538398e+06	6.288114e+05	-3.145915e+06	-2.129402e+04	
1.000396e+07	2.743773e+07	-1.746187e+07	2.810410e+04	-2.653361e+06	6.169021e+05	-3.248938e+06	-2.132436e+04	
8.528807e+06	2.597857e+07	-1.747814e+07	2.837890e+04	-2.795140e+06	6.078609e+05	-3.381468e+06	-2.153287e+04	
7.037058e+06	2.446844e+07	-1.746039e+07	2.900813e+04	-2.962791e+06	6.022616e+05	-3.543042e+06	-2.201030e+04	
5.589677e+06	2.296765e+07	-1.740800e+07	3.002413e+04	-3.143436e+06	5.976059e+05	-3.718261e+06	-2.278120e+04	
4.248349e+06	2.155010e+07	-1.733303e+07	3.127859e+04	-3.315814e+06	5.902187e+05	-3.882300e+06	-2.373304e+04	
3.075636e+06	2.029363e+07	-1.725054e+07	3.254809e+04	-3.462858e+06	5.788759e+05	-4.017038e+06	-2.469629e+04	
2.089193e+06	1.922081e+07	-1.716531e+07	3.368733e+04	-3.578996e+06	5.644354e+05	-4.117871e+06	-2.556070e+04	
1.215469e+06	1.824373e+07	-1.706307e+07	3.481512e+04	-3.680565e+06	5.494708e+05	-4.203619e+06	-2.641643e+04	
3.693252e+05	1.726044e+07	-1.692723e+07	3.611419e+04	-3.786940e+06	5.356566e+05	-4.295195e+06	-2.740211e+04	
-5.203598e+05	1.618582e+07	-1.674391e+07	3.772720e+04	-3.912298e+06	5.231342e+05	-4.406806e+06	-2.862601e+04	
-1.464083e+06	1.502281e+07	-1.652641e+07	3.951612e+04	-4.051089e+06	5.100339e+05	-4.531139e+06	-2.998337e+04	
-2.462154e+06	1.379297e+07	-1.629639e+07	4.127406e+04	-4.192256e+06	4.940213e+05	-4.654960e+06	-3.131724e+04	
-3.516145e+06	1.251443e+07	-1.607338e+07	4.280246e+04	-4.327989e+06	4.735811e+05	-4.769093e+06	-3.247693e+04	
-4.591457e+06	1.121743e+07	-1.585288e+07	4.398876e+04	-4.473231e+06	4.525329e+05	-4.892386e+06	-3.337705e+04	
-5.626839e+06	9.941523e+06	-1.561313e+07	4.476877e+04	-4.651579e+06	4.364895e+05	-5.054100e+06	-3.396889e+04	
-6.549929e+06	8.735029e+06	-1.533001e+07	4.504890e+04	-4.882361e+06	4.300315e+05	-5.278211e+06	-3.418145e+04	
