FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-4.249515e-01	0.000000e+00	0.000000e+00	0.000000e+00	-8.271562e-04	0.000000e+00	
0.000000e+00	-5.896486e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.147734e-03	0.000000e+00	
0.000000e+00	-7.620060e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.483223e-03	0.000000e+00	
0.000000e+00	-9.292651e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.808789e-03	0.000000e+00	
0.000000e+00	-1.080279e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.102733e-03	0.000000e+00	
0.000000e+00	-1.207656e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.350669e-03	0.000000e+00	
0.000000e+00	-1.315483e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.560551e-03	0.000000e+00	
0.000000e+00	-1.414615e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.753508e-03	0.000000e+00	
0.000000e+00	-1.508881e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.936995e-03	0.000000e+00	
0.000000e+00	-1.594255e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.103172e-03	0.000000e+00	
0.000000e+00	-1.667676e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.246085e-03	0.000000e+00	
0.000000e+00	-1.731803e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.370907e-03	0.000000e+00	
0.000000e+00	-1.788532e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.481327e-03	0.000000e+00	
0.000000e+00	-1.834744e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.571277e-03	0.000000e+00	
0.000000e+00	-1.866370e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.632837e-03	0.000000e+00	
0.000000e+00	-1.882988e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.665183e-03	0.000000e+00	
0.000000e+00	-1.886234e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.671501e-03	0.000000e+00	
0.000000e+00	-1.876711e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.652966e-03	0.000000e+00	
0.000000e+00	-1.857072e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.614738e-03	0.000000e+00	
0.000000e+00	-1.833954e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.569741e-03	0.000000e+00	
0.000000e+00	-1.815910e+00	0.000000e+00	0.000000e+00	0.000000e+00	-3.534618e-03	0.000000e+00	
