StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-3.499881e+05	-7.581657e+04	3.486709e+06	3.487533e+06	-8.875436e+01	3.137545e+06	-3.837521e+06	1.364957e+05	
-5.776357e+05	-1.184133e+05	5.568959e+06	5.570218e+06	-8.878193e+01	4.992582e+06	-6.147854e+06	1.909162e+05	
-8.072723e+05	-1.625978e+05	7.582267e+06	7.584010e+06	-8.877154e+01	6.776737e+06	-8.391282e+06	2.226167e+05	
-1.032884e+06	-2.095142e+05	9.476124e+06	9.478440e+06	-8.873345e+01	8.445556e+06	-1.051132e+07	2.263850e+05	
-1.249973e+06	-2.573665e+05	1.122000e+07	1.122296e+07	-8.868600e+01	9.972983e+06	-1.247293e+07	1.898148e+05	
-1.458217e+06	-3.065718e+05	1.282808e+07	1.283175e+07	-8.863101e+01	1.137353e+07	-1.428996e+07	1.004294e+05	
-1.658649e+06	-3.583636e+05	1.432500e+07	1.432949e+07	-8.856698e+01	1.267084e+07	-1.598813e+07	-4.969229e+04	
-1.852606e+06	-4.238424e+05	1.573177e+07	1.573748e+07	-8.845675e+01	1.388487e+07	-1.759008e+07	-2.412464e+05	
-2.039707e+06	-5.127564e+05	1.705364e+07	1.706134e+07	-8.827782e+01	1.502164e+07	-1.910105e+07	-4.485319e+05	
-2.218569e+06	-6.291343e+05	1.829389e+07	1.830471e+07	-8.803038e+01	1.608614e+07	-2.052328e+07	-6.471665e+05	
-2.386422e+06	-7.636620e+05	1.944556e+07	1.946055e+07	-8.775108e+01	1.707413e+07	-2.184697e+07	-8.297127e+05	
-2.540580e+06	-9.009985e+05	2.050498e+07	2.052476e+07	-8.748405e+01	1.798418e+07	-2.306534e+07	-1.001809e+06	
-2.681053e+06	-1.024073e+06	2.150692e+07	2.153129e+07	-8.727390e+01	1.885023e+07	-2.421234e+07	-1.173014e+06	
-2.809456e+06	-1.119104e+06	2.249455e+07	2.252237e+07	-8.715191e+01	1.971291e+07	-2.533182e+07	-1.346410e+06	
