StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
1.490983e+07	2.531269e+07	-1.046546e+07	6.259683e+04	-4.063060e+05	1.011000e+05	-5.005385e+05	-6.867498e+03	
1.475160e+07	2.524578e+07	-1.054214e+07	4.795765e+04	-4.491559e+05	1.160867e+05	-5.599812e+05	-5.261433e+03	
1.468652e+07	2.529105e+07	-1.063912e+07	3.458563e+04	-4.672813e+05	1.223826e+05	-5.858695e+05	-3.794389e+03	
1.470344e+07	2.544261e+07	-1.076164e+07	2.247566e+04	-4.663158e+05	1.223924e+05	-5.862425e+05	-2.465805e+03	
1.478395e+07	2.568391e+07	-1.091158e+07	1.162133e+04	-4.497838e+05	1.176753e+05	-5.661841e+05	-1.274976e+03	
1.490712e+07	2.599405e+07	-1.108895e+07	2.021993e+03	-4.201418e+05	1.093205e+05	-5.292404e+05	-2.218329e+02	
1.505252e+07	2.635197e+07	-1.129313e+07	-6.325680e+03	-3.792038e+05	9.811933e+04	-4.780171e+05	6.939904e+02	
1.519817e+07	2.673319e+07	-1.152161e+07	-1.341049e+04	-3.279994e+05	8.457602e+04	-4.140467e+05	1.471264e+03	
1.532020e+07	2.710895e+07	-1.176955e+07	-1.919674e+04	-2.670521e+05	6.901803e+04	-3.381762e+05	2.106074e+03	
1.539605e+07	2.745118e+07	-1.203148e+07	-2.365064e+04	-1.969633e+05	5.176510e+04	-2.513231e+05	2.594712e+03	
1.540689e+07	2.773576e+07	-1.230210e+07	-2.676309e+04	-1.188178e+05	3.322938e+04	-1.549834e+05	2.936179e+03	
1.533944e+07	2.794318e+07	-1.257520e+07	-2.854379e+04	-3.497737e+04	1.406573e+04	-5.217464e+04	3.131539e+03	
1.518499e+07	2.805825e+07	-1.284422e+07	-2.903729e+04	5.689014e+04	0.000000e+00	5.370446e+04	3.185681e+03	
1.494091e+07	2.807345e+07	-1.310421e+07	-2.833877e+04	1.621818e+05	0.000000e+00	1.590728e+05	3.109046e+03	
1.461011e+07	2.798836e+07	-1.335165e+07	-2.659556e+04	2.633380e+05	0.000000e+00	2.604202e+05	2.917799e+03	
1.419834e+07	2.780514e+07	-1.358283e+07	-2.397236e+04	3.579468e+05	0.000000e+00	3.553168e+05	2.630008e+03	
1.371440e+07	2.752925e+07	-1.379419e+07	-2.065480e+04	4.443319e+05	0.000000e+00	4.420659e+05	2.266038e+03	
1.317122e+07	2.717202e+07	-1.398393e+07	-1.687433e+04	5.203238e+05	0.000000e+00	5.184725e+05	1.851283e+03	
1.258476e+07	2.674879e+07	-1.415113e+07	-1.290459e+04	5.835507e+05	0.000000e+00	5.821349e+05	1.415763e+03	
1.197182e+07	2.627580e+07	-1.429497e+07	-9.019638e+03	6.319238e+05	0.000000e+00	6.309343e+05	9.895445e+02	
1.134580e+07	2.576608e+07	-1.441491e+07	-5.365847e+03	6.642392e+05	0.000000e+00	6.636505e+05	5.886871e+02	
1.071817e+07	2.523109e+07	-1.451092e+07	-1.999474e+03	6.802352e+05	0.000000e+00	6.800158e+05	2.193622e+02	
1.009854e+07	2.467968e+07	-1.458221e+07	1.064575e+03	6.807288e+05	0.000000e+00	6.808455e+05	-1.167945e+02	
9.493027e+06	2.411605e+07	-1.462689e+07	3.865213e+03	6.675325e+05	0.000000e+00	6.679565e+05	-4.240525e+02	
8.900999e+06	2.353807e+07	-1.464353e+07	6.458996e+03	6.430602e+05	0.000000e+00	6.437688e+05	-7.086164e+02	
8.312776e+06	2.293569e+07	-1.463180e+07	8.881423e+03	6.098565e+05	0.000000e+00	6.108309e+05	-9.743809e+02	
7.717185e+06	2.229746e+07	-1.459145e+07	1.118086e+04	5.700565e+05	0.000000e+00	5.712832e+05	-1.226652e+03	
7.103126e+06	2.161228e+07	-1.452258e+07	1.342392e+04	5.252137e+05	0.000000e+00	5.266864e+05	-1.472738e+03	
6.462799e+06	2.087394e+07	-1.442682e+07	1.567562e+04	4.759159e+05	0.000000e+00	4.776356e+05	-1.719773e+03	
5.804372e+06	2.009306e+07	-1.430663e+07	1.794890e+04	4.214665e+05	0.000000e+00	4.234357e+05	-1.969173e+03	
5.144010e+06	1.928718e+07	-1.416339e+07	2.021826e+04	3.609259e+05	0.000000e+00	3.631440e+05	-2.218145e+03	
4.498692e+06	1.847402e+07	-1.399776e+07	2.243254e+04	2.934523e+05	0.000000e+00	2.959134e+05	-2.461074e+03	
3.886535e+06	1.767288e+07	-1.381086e+07	2.451186e+04	2.181266e+05	0.000000e+00	2.208158e+05	-2.689196e+03	
3.320931e+06	1.689749e+07	-1.360297e+07	2.640821e+04	1.345950e+05	0.000000e+00	1.374922e+05	-2.897245e+03	
2.802891e+06	1.614713e+07	-1.337244e+07	2.819553e+04	4.370304e+04	0.000000e+00	4.679637e+04	-3.093332e+03	
2.331407e+06	1.541884e+07	-1.311739e+07	2.995318e+04	-5.323886e+04	0.000000e+00	-4.995270e+04	-3.286163e+03	
1.905400e+06	1.471020e+07	-1.283654e+07	3.174335e+04	-1.546490e+05	0.000000e+00	-1.511664e+05	-3.482563e+03	
1.523247e+06	1.401778e+07	-1.252814e+07	3.361199e+04	-2.530576e+05	5.318400e+03	-2.546885e+05	-3.687572e+03	
1.185178e+06	1.334037e+07	-1.219066e+07	3.546444e+04	-3.482473e+05	1.426451e+04	-3.586210e+05	-3.890804e+03	
8.926405e+05	1.268009e+07	-1.182457e+07	3.711621e+04	-4.426673e+05	2.301705e+04	-4.616124e+05	-4.072019e+03	
6.456989e+05	1.203931e+07	-1.143202e+07	3.841139e+04	-5.349909e+05	3.161443e+04	-5.623912e+05	-4.214114e+03	
4.422195e+05	1.141834e+07	-1.101537e+07	3.924250e+04	-6.237263e+05	4.003063e+04	-6.594517e+05	-4.305295e+03	
2.803757e+05	1.081882e+07	-1.057799e+07	3.954849e+04	-7.071687e+05	4.818552e+04	-7.510153e+05	-4.338865e+03	
1.626830e+05	1.024913e+07	-1.012575e+07	3.929951e+04	-7.835722e+05	5.601837e+04	-8.352790e+05	-4.311549e+03	
8.976852e+04	9.716543e+06	-9.665270e+06	3.849539e+04	-8.518862e+05	6.352552e+04	-9.111883e+05	-4.223329e+03	
5.879337e+04	9.223971e+06	-9.202354e+06	3.717644e+04	-9.116215e+05	7.071074e+04	-9.782536e+05	-4.078627e+03	
6.432054e+04	8.771151e+06	-8.742243e+06	3.541256e+04	-9.630273e+05	7.760351e+04	-1.036746e+06	-3.885112e+03	
9.716972e+04	8.354136e+06	-8.290328e+06	3.336149e+04	-1.006643e+06	8.416251e+04	-1.087145e+06	-3.660089e+03	
1.462793e+05	7.966761e+06	-7.851729e+06	3.124731e+04	-1.042794e+06	9.024619e+04	-1.129612e+06	-3.428143e+03	
2.015966e+05	7.602766e+06	-7.430451e+06	2.928225e+04	-1.071825e+06	9.570692e+04	-1.164320e+06	-3.212555e+03	
2.758142e+05	7.270914e+06	-7.022736e+06	2.763564e+04	-1.097781e+06	1.011539e+05	-1.195904e+06	-3.031906e+03	
3.209161e+05	6.942096e+06	-6.647603e+06	2.642302e+04	-1.114334e+06	1.051234e+05	-1.216559e+06	-2.898869e+03	
3.531615e+05	6.625331e+06	-6.297877e+06	2.570764e+04	-1.127350e+06	1.084354e+05	-1.232965e+06	-2.820385e+03	
3.678751e+05	6.315699e+06	-5.973358e+06	2.553332e+04	-1.138346e+06	1.111335e+05	-1.246678e+06	-2.801261e+03	
3.623303e+05	6.010340e+06	-5.673918e+06	2.590800e+04	-1.148879e+06	1.133071e+05	-1.259344e+06	-2.842367e+03	
3.355775e+05	5.708227e+06	-5.399458e+06	2.680867e+04	-1.160511e+06	1.150867e+05	-1.272656e+06	-2.941179e+03	
2.887004e+05	5.409342e+06	-5.148849e+06	2.820716e+04	-1.174389e+06	1.166054e+05	-1.287900e+06	-3.094607e+03	
2.247431e+05	5.114733e+06	-4.920057e+06	3.006691e+04	-1.191367e+06	1.180201e+05	-1.306088e+06	-3.298640e+03	
1.615883e+05	4.840340e+06	-4.711082e+06	3.233070e+04	-1.211965e+06	1.198747e+05	-1.328293e+06	-3.547001e+03	
7.476315e+04	4.559382e+06	-4.519555e+06	3.493645e+04	-1.237503e+06	1.216547e+05	-1.355325e+06	-3.832878e+03	
-1.797627e+04	4.286047e+06	-4.341860e+06	3.783704e+04	-1.267586e+06	1.237987e+05	-1.387233e+06	-4.151102e+03	
-1.140930e+05	4.019518e+06	-4.174607e+06	4.099605e+04	-1.301446e+06	1.263216e+05	-1.423270e+06	-4.497677e+03	
-2.109528e+05	3.759934e+06	-4.015256e+06	4.436924e+04	-1.338114e+06	1.292336e+05	-1.462479e+06	-4.867750e+03	
-3.066158e+05	3.506885e+06	-3.861422e+06	4.792159e+04	-1.376258e+06	1.324931e+05	-1.503494e+06	-5.257478e+03	
-4.004242e+05	3.258076e+06	-3.710135e+06	5.163484e+04	-1.414054e+06	1.359735e+05	-1.544362e+06	-5.664858e+03	
-4.912794e+05	3.012644e+06	-3.559354e+06	5.543033e+04	-1.449687e+06	1.395527e+05	-1.583159e+06	-6.081262e+03	
-5.770135e+05	2.773121e+06	-3.409277e+06	5.914261e+04	-1.481672e+06	1.431414e+05	-1.618325e+06	-6.488536e+03	
-6.557529e+05	2.543026e+06	-3.261384e+06	6.260576e+04	-1.508467e+06	1.466003e+05	-1.648199e+06	-6.868478e+03	
-7.263016e+05	2.325981e+06	-3.117953e+06	6.567107e+04	-1.528689e+06	1.497592e+05	-1.671244e+06	-7.204773e+03	
