StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-4.127449e+06	-1.151944e+05	2.838673e+07	2.838696e+07	-8.976753e+01	2.425952e+07	-3.251441e+07	-8.908144e+05	
-4.072802e+06	6.145478e+05	2.744686e+07	2.745374e+07	8.871737e+01	2.338093e+07	-3.152654e+07	-1.506199e+06	
-4.016686e+06	1.104663e+06	2.656533e+07	2.658829e+07	8.761888e+01	2.257160e+07	-3.060497e+07	-2.017860e+06	
-3.968678e+06	1.428683e+06	2.583180e+07	2.587128e+07	8.683439e+01	2.190260e+07	-2.983996e+07	-2.443660e+06	
-3.928397e+06	1.636762e+06	2.524864e+07	2.530164e+07	8.629098e+01	2.137324e+07	-2.923004e+07	-2.796915e+06	
-3.893879e+06	1.759308e+06	2.479767e+07	2.486000e+07	8.594189e+01	2.096612e+07	-2.875388e+07	-3.087044e+06	
-3.863324e+06	1.814319e+06	2.445548e+07	2.452269e+07	8.575711e+01	2.065936e+07	-2.838601e+07	-3.319868e+06	
-3.834416e+06	1.813408e+06	2.418795e+07	2.425583e+07	8.571250e+01	2.042142e+07	-2.809025e+07	-3.500354e+06	
-3.805343e+06	1.763503e+06	2.395908e+07	2.402390e+07	8.579038e+01	2.021855e+07	-2.782924e+07	-3.633991e+06	
-3.774106e+06	1.673128e+06	2.372627e+07	2.378519e+07	8.596633e+01	2.001108e+07	-2.755929e+07	-3.733472e+06	
-3.737577e+06	1.556773e+06	2.343641e+07	2.348806e+07	8.619972e+01	1.975048e+07	-2.722564e+07	-3.821299e+06	
-3.692957e+06	1.428419e+06	2.304221e+07	2.308644e+07	8.645272e+01	1.939348e+07	-2.677940e+07	-3.919035e+06	
-3.638199e+06	1.300923e+06	2.250731e+07	2.254487e+07	8.669201e+01	1.890667e+07	-2.618307e+07	-4.044990e+06	
-3.577026e+06	1.182657e+06	2.186674e+07	2.189870e+07	8.690422e+01	1.832168e+07	-2.547573e+07	-4.199858e+06	
-3.519358e+06	1.076305e+06	2.122713e+07	2.125439e+07	8.709738e+01	1.773504e+07	-2.477375e+07	-4.367205e+06	
-3.474564e+06	9.830980e+05	2.068831e+07	2.071165e+07	8.727941e+01	1.723709e+07	-2.418622e+07	-4.529750e+06	
-3.449786e+06	9.042575e+05	2.032894e+07	2.034904e+07	8.745312e+01	1.689925e+07	-2.379882e+07	-4.671653e+06	
