StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
3.357818e+07	5.593763e+07	-2.244374e+07	8.429154e+04	-2.340884e+06	7.675543e+05	-3.096325e+06	-1.211305e+04	
3.342731e+07	5.646127e+07	-2.311862e+07	8.466417e+04	-1.964616e+06	5.970603e+05	-2.549510e+06	-1.216659e+04	
3.284221e+07	5.630001e+07	-2.354311e+07	8.530290e+04	-1.589839e+06	4.298838e+05	-2.007464e+06	-1.225838e+04	
3.182327e+07	5.544234e+07	-2.370456e+07	8.549705e+04	-1.263908e+06	2.827040e+05	-1.534325e+06	-1.228628e+04	
3.051181e+07	5.405996e+07	-2.363292e+07	8.477498e+04	-1.018968e+06	1.679430e+05	-1.174728e+06	-1.218252e+04	
2.913684e+07	5.244447e+07	-2.339068e+07	8.305763e+04	-8.627409e+05	8.941955e+04	-9.402247e+05	-1.193573e+04	
2.789759e+07	5.087562e+07	-2.305854e+07	8.051595e+04	-7.743048e+05	4.023306e+04	-8.029674e+05	-1.157048e+04	
2.688722e+07	4.956784e+07	-2.275754e+07	7.693045e+04	-7.180589e+05	8.548583e+03	-7.155522e+05	-1.105523e+04	
2.610831e+07	4.863891e+07	-2.260244e+07	7.183696e+04	-6.579151e+05	0.000000e+00	-6.475918e+05	-1.032327e+04	
2.554500e+07	4.812593e+07	-2.264604e+07	6.511377e+04	-6.050999e+05	0.000000e+00	-5.957428e+05	-9.357119e+03	
2.519748e+07	4.797732e+07	-2.283748e+07	5.764550e+04	-5.756054e+05	0.000000e+00	-5.673215e+05	-8.283897e+03	
2.506984e+07	4.814507e+07	-2.312560e+07	5.037044e+04	-5.739413e+05	0.000000e+00	-5.667029e+05	-7.238442e+03	
2.510428e+07	4.854225e+07	-2.348185e+07	4.387665e+04	-5.872543e+05	2.858831e+03	-5.838078e+05	-6.305257e+03	
2.517890e+07	4.903298e+07	-2.389249e+07	3.840280e+04	-5.890078e+05	1.505268e+04	-5.985418e+05	-5.518642e+03	
2.519099e+07	4.950449e+07	-2.434758e+07	3.407074e+04	-5.789654e+05	2.091042e+04	-5.949797e+05	-4.896108e+03	
2.516112e+07	4.996875e+07	-2.483831e+07	3.068028e+04	-5.742976e+05	2.592964e+04	-5.958183e+05	-4.408884e+03	
2.515861e+07	5.048943e+07	-2.535876e+07	2.794062e+04	-6.061830e+05	3.904851e+04	-6.412163e+05	-4.015183e+03	
2.517448e+07	5.104533e+07	-2.589658e+07	2.573600e+04	-6.937691e+05	6.452272e+04	-7.545935e+05	-3.698371e+03	
2.507706e+07	5.149272e+07	-2.643986e+07	2.420368e+04	-8.305021e+05	9.865044e+04	-9.256744e+05	-3.478169e+03	
2.471835e+07	5.166308e+07	-2.696823e+07	2.350122e+04	-1.003826e+06	1.363782e+05	-1.136827e+06	-3.377223e+03	
2.401654e+07	5.145934e+07	-2.746653e+07	2.372365e+04	-1.195451e+06	1.720584e+05	-1.364100e+06	-3.409187e+03	
2.294076e+07	5.083162e+07	-2.791579e+07	2.493104e+04	-1.382702e+06	1.999028e+05	-1.579022e+06	-3.582694e+03	
2.149487e+07	4.976583e+07	-2.829804e+07	2.708340e+04	-1.552556e+06	2.172750e+05	-1.765939e+06	-3.891997e+03	
1.973246e+07	4.828831e+07	-2.858575e+07	2.990369e+04	-1.716099e+06	2.279896e+05	-1.939791e+06	-4.297285e+03	
1.773066e+07	4.645554e+07	-2.875796e+07	3.306857e+04	-1.890138e+06	2.370020e+05	-2.122388e+06	-4.752091e+03	
1.553956e+07	4.431604e+07	-2.881293e+07	3.643877e+04	-2.082524e+06	2.461227e+05	-2.323410e+06	-5.236403e+03	
1.315334e+07	4.187079e+07	-2.875760e+07	4.014777e+04	-2.292288e+06	2.537881e+05	-2.540307e+06	-5.769402e+03	
1.059459e+07	3.915371e+07	-2.860341e+07	4.429103e+04	-2.525846e+06	2.600035e+05	-2.779485e+06	-6.364805e+03	
7.961741e+06	3.627356e+07	-2.836056e+07	4.874417e+04	-2.791313e+06	2.666425e+05	-3.050951e+06	-7.004740e+03	
5.380480e+06	3.337930e+07	-2.805206e+07	5.323858e+04	-3.090044e+06	2.753344e+05	-3.357728e+06	-7.650605e+03	
2.920691e+06	3.056220e+07	-2.769913e+07	5.762087e+04	-3.414898e+06	2.856966e+05	-3.692314e+06	-8.280358e+03	
5.867274e+05	2.783951e+07	-2.731472e+07	6.193349e+04	-3.759372e+06	2.963697e+05	-4.046842e+06	-8.900100e+03	
