FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-1.345595e+00	5.235827e-01	4.683588e-01	0.000000e+00	-2.458638e-03	2.331407e-04	
0.000000e+00	-1.428195e+00	5.056115e-01	4.554936e-01	0.000000e+00	-2.609562e-03	2.251385e-04	
0.000000e+00	-1.501950e+00	4.879563e-01	4.437794e-01	0.000000e+00	-2.744325e-03	2.172770e-04	
0.000000e+00	-1.566486e+00	4.695088e-01	4.320219e-01	0.000000e+00	-2.862244e-03	2.090627e-04	
0.000000e+00	-1.621546e+00	4.497984e-01	4.196089e-01	0.000000e+00	-2.962847e-03	2.002861e-04	
0.000000e+00	-1.667154e+00	4.283915e-01	4.059910e-01	0.000000e+00	-3.046182e-03	1.907540e-04	
0.000000e+00	-1.703604e+00	4.050355e-01	3.907642e-01	0.000000e+00	-3.112783e-03	1.803541e-04	
0.000000e+00	-1.731730e+00	3.799340e-01	3.739104e-01	0.000000e+00	-3.164173e-03	1.691769e-04	
0.000000e+00	-1.753071e+00	3.540040e-01	3.558378e-01	0.000000e+00	-3.203167e-03	1.576308e-04	
0.000000e+00	-1.770431e+00	3.289484e-01	3.376309e-01	0.000000e+00	-3.234886e-03	1.464740e-04	
0.000000e+00	-1.787196e+00	3.063332e-01	3.204375e-01	0.000000e+00	-3.265520e-03	1.364039e-04	
0.000000e+00	-1.805016e+00	2.869299e-01	3.050121e-01	0.000000e+00	-3.298080e-03	1.277641e-04	
0.000000e+00	-1.823234e+00	2.709336e-01	2.920184e-01	0.000000e+00	-3.331367e-03	1.206412e-04	
0.000000e+00	-1.840661e+00	2.582608e-01	2.818394e-01	0.000000e+00	-3.363209e-03	1.149983e-04	
0.000000e+00	-1.855643e+00	2.484986e-01	2.744704e-01	0.000000e+00	-3.390584e-03	1.106514e-04	
0.000000e+00	-1.866459e+00	2.409171e-01	2.695647e-01	0.000000e+00	-3.410348e-03	1.072755e-04	
0.000000e+00	-1.870853e+00	2.346314e-01	2.665565e-01	0.000000e+00	-3.418375e-03	1.044766e-04	
0.000000e+00	-1.866712e+00	2.289973e-01	2.650847e-01	0.000000e+00	-3.410809e-03	1.019678e-04	
0.000000e+00	-1.853089e+00	2.238029e-01	2.650598e-01	0.000000e+00	-3.385918e-03	9.965487e-05	
0.000000e+00	-1.829484e+00	2.188105e-01	2.662730e-01	0.000000e+00	-3.342786e-03	9.743186e-05	
0.000000e+00	-1.796323e+00	2.140653e-01	2.688280e-01	0.000000e+00	-3.282196e-03	9.531894e-05	
0.000000e+00	-1.755756e+00	2.093877e-01	2.723160e-01	0.000000e+00	-3.208073e-03	9.323608e-05	
0.000000e+00	-1.710721e+00	2.045897e-01	2.760298e-01	0.000000e+00	-3.125787e-03	9.109962e-05	
0.000000e+00	-1.664205e+00	1.998231e-01	2.795155e-01	0.000000e+00	-3.040793e-03	8.897716e-05	
0.000000e+00	-1.618085e+00	1.947600e-01	2.817231e-01	0.000000e+00	-2.956524e-03	8.672267e-05	
0.000000e+00	-1.573073e+00	1.887024e-01	2.812398e-01	0.000000e+00	-2.874280e-03	8.402533e-05	
0.000000e+00	-1.529123e+00	1.809763e-01	2.766862e-01	0.000000e+00	-2.793975e-03	8.058508e-05	
0.000000e+00	-1.484497e+00	1.717383e-01	2.680710e-01	0.000000e+00	-2.712436e-03	7.647158e-05	
0.000000e+00	-1.437463e+00	1.633260e-01	2.590117e-01	0.000000e+00	-2.626496e-03	7.272574e-05	
0.000000e+00	-1.388345e+00	1.577094e-01	2.529164e-01	0.000000e+00	-2.536750e-03	7.022479e-05	
0.000000e+00	-1.338883e+00	1.554243e-01	2.511388e-01	0.000000e+00	-2.446373e-03	6.920727e-05	
0.000000e+00	-1.292766e+00	1.549727e-01	2.513346e-01	0.000000e+00	-2.362110e-03	6.900617e-05	
0.000000e+00	-1.252800e+00	1.546707e-01	2.505352e-01	0.000000e+00	-2.289084e-03	6.887171e-05	
0.000000e+00	-1.220856e+00	1.535531e-01	2.468769e-01	0.000000e+00	-2.230718e-03	6.837408e-05	
0.000000e+00	-1.195584e+00	1.519440e-01	2.412000e-01	0.000000e+00	-2.184541e-03	6.765757e-05	
0.000000e+00	-1.173776e+00	1.506071e-01	2.352578e-01	0.000000e+00	-2.144694e-03	6.706229e-05	
