StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-3.453225e+06	3.666926e+06	2.103996e+07	2.135712e+07	8.011360e+01	1.790389e+07	-2.481034e+07	-4.484346e+06	
-3.596943e+06	3.132363e+06	2.206480e+07	2.228603e+07	8.192020e+01	1.868909e+07	-2.588297e+07	-4.040573e+06	
-3.675156e+06	2.600748e+06	2.230552e+07	2.245662e+07	8.334956e+01	1.878147e+07	-2.613178e+07	-3.871647e+06	
-3.676436e+06	2.204081e+06	2.172668e+07	2.183819e+07	8.420743e+01	1.816175e+07	-2.551462e+07	-3.929777e+06	
-3.623347e+06	1.924847e+06	2.059875e+07	2.068849e+07	8.466154e+01	1.706514e+07	-2.431184e+07	-4.133707e+06	
-3.546268e+06	1.687005e+06	1.927927e+07	1.935294e+07	8.499918e+01	1.580667e+07	-2.289921e+07	-4.375222e+06	
-3.472188e+06	1.428550e+06	1.808993e+07	1.814625e+07	8.548479e+01	1.467406e+07	-2.161844e+07	-4.549556e+06	
-3.420932e+06	1.115298e+06	1.726416e+07	1.730015e+07	8.630375e+01	1.387922e+07	-2.072108e+07	-4.582071e+06	
-3.393139e+06	7.575749e+05	1.679619e+07	1.681327e+07	8.741751e+01	1.342013e+07	-2.020641e+07	-4.487319e+06	
-3.376161e+06	3.959791e+05	1.651521e+07	1.651996e+07	8.862654e+01	1.314380e+07	-1.989612e+07	-4.343009e+06	
-3.357140e+06	7.892045e+04	1.625205e+07	1.625224e+07	8.972180e+01	1.289510e+07	-1.960938e+07	-4.231315e+06	
-3.328549e+06	-1.599198e+05	1.590134e+07	1.590214e+07	-8.942383e+01	1.257359e+07	-1.923069e+07	-4.208166e+06	
-3.290025e+06	-3.237807e+05	1.544493e+07	1.544832e+07	-8.879908e+01	1.215830e+07	-1.873835e+07	-4.274009e+06	
-3.240593e+06	-4.268560e+05	1.486428e+07	1.487040e+07	-8.835513e+01	1.162981e+07	-1.811100e+07	-4.405264e+06	
-3.181965e+06	-5.006662e+05	1.417534e+07	1.418418e+07	-8.797721e+01	1.100222e+07	-1.736615e+07	-4.550642e+06	
-3.123912e+06	-5.897781e+05	1.349438e+07	1.350726e+07	-8.749748e+01	1.038335e+07	-1.663117e+07	-4.643630e+06	
-3.077224e+06	-7.386155e+05	1.295536e+07	1.297640e+07	-8.673700e+01	9.899172e+06	-1.605362e+07	-4.620013e+06	
-3.053121e+06	-9.135183e+05	1.264389e+07	1.267685e+07	-8.586760e+01	9.623727e+06	-1.572997e+07	-4.445080e+06	
-3.038475e+06	-1.070565e+06	1.243748e+07	1.248347e+07	-8.508038e+01	9.444995e+06	-1.552195e+07	-4.214246e+06	
-3.016968e+06	-1.172879e+06	1.218655e+07	1.224286e+07	-8.450260e+01	9.225890e+06	-1.525983e+07	-4.067431e+06	
-2.980184e+06	-1.171979e+06	1.178373e+07	1.184187e+07	-8.432022e+01	8.861688e+06	-1.482206e+07	-4.128215e+06	
-2.925554e+06	-1.072221e+06	1.118278e+07	1.123406e+07	-8.452317e+01	8.308508e+06	-1.415961e+07	-4.403701e+06	
-2.853328e+06	-9.133918e+05	1.036957e+07	1.040972e+07	-8.496619e+01	7.556391e+06	-1.326305e+07	-4.817956e+06	
-2.764244e+06	-7.379596e+05	9.337154e+06	9.366270e+06	-8.548107e+01	6.602026e+06	-1.213051e+07	-5.283869e+06	
-2.658715e+06	-5.766211e+05	8.087119e+06	8.107650e+06	-8.592168e+01	5.448935e+06	-1.076636e+07	-5.731063e+06	
-2.540830e+06	-3.934631e+05	6.623872e+06	6.635548e+06	-8.660061e+01	4.094717e+06	-9.176378e+06	-6.125127e+06	
-2.406628e+06	-2.371960e+05	4.951567e+06	4.957245e+06	-8.725747e+01	2.550617e+06	-7.363873e+06	-6.450355e+06	
-2.258029e+06	-1.385681e+05	3.116563e+06	3.119642e+06	-8.745423e+01	8.616129e+05	-5.377672e+06	-6.689086e+06	
-2.108859e+06	-1.286580e+05	1.280411e+06	1.286859e+06	-8.426211e+01	-8.220002e+05	-3.395718e+06	-6.798905e+06	
-1.974386e+06	-2.313604e+05	-3.723537e+05	4.383776e+05	5.814544e+01	-1.536008e+06	-2.412764e+06	-6.743687e+06	
-1.865672e+06	-4.521598e+05	-1.699350e+06	1.758476e+06	7.510010e+01	-1.071963e+05	-3.624148e+06	-6.512705e+06	
-1.776848e+06	-7.518568e+05	-2.753770e+06	2.854564e+06	7.472886e+01	1.077716e+06	-4.631413e+06	-6.163444e+06	
-1.697641e+06	-1.086827e+06	-3.640242e+06	3.799021e+06	7.337656e+01	2.101380e+06	-5.496661e+06	-5.759394e+06	
-1.619915e+06	-1.425290e+06	-4.445328e+06	4.668232e+06	7.222279e+01	3.048317e+06	-6.288147e+06	-5.348686e+06	
-1.538575e+06	-1.766448e+06	-5.222910e+06	5.513540e+06	7.131390e+01	3.974965e+06	-7.052116e+06	-4.935029e+06	
-1.450622e+06	-2.109922e+06	-6.017392e+06	6.376580e+06	7.067745e+01	4.925959e+06	-7.827202e+06	-4.501458e+06	
-1.354268e+06	-2.456356e+06	-6.863742e+06	7.290037e+06	7.030905e+01	5.935769e+06	-8.644305e+06	-4.030972e+06	
-1.253650e+06	-2.818536e+06	-7.701834e+06	8.201365e+06	6.989960e+01	6.947715e+06	-9.455015e+06	-3.519344e+06	
-1.160389e+06	-3.175082e+06	-8.405652e+06	8.985328e+06	6.930688e+01	7.824940e+06	-1.014572e+07	-2.981334e+06	
-1.083415e+06	-3.502485e+06	-8.886720e+06	9.552025e+06	6.848935e+01	8.468611e+06	-1.063544e+07	-2.442708e+06	
-1.024825e+06	-3.786994e+06	-9.134334e+06	9.888245e+06	6.748167e+01	8.863420e+06	-1.091307e+07	-1.927190e+06	
-9.800773e+05	-4.034965e+06	-9.207176e+06	1.005251e+07	6.633500e+01	9.072436e+06	-1.103259e+07	-1.439591e+06	
-9.444888e+05	-4.256655e+06	-9.160866e+06	1.010151e+07	6.507779e+01	9.157024e+06	-1.104600e+07	-9.776578e+05	
-9.133287e+05	-4.457705e+06	-9.050017e+06	1.008831e+07	6.377686e+01	9.174979e+06	-1.100164e+07	-5.416958e+05	
-8.824872e+05	-4.631959e+06	-8.932786e+06	1.006229e+07	6.259172e+01	9.179805e+06	-1.094478e+07	-1.475989e+05	
-8.501825e+05	-4.772990e+06	-8.840919e+06	1.004705e+07	6.163653e+01	9.196871e+06	-1.089724e+07	1.885875e+05	
-8.162435e+05	-4.879820e+06	-8.780767e+06	1.004562e+07	6.093736e+01	9.229378e+06	-1.086187e+07	4.612762e+05	
-7.804071e+05	-4.971778e+06	-8.739221e+06	1.005448e+07	6.036430e+01	9.274073e+06	-1.083489e+07	7.032667e+05	
-7.417968e+05	-5.071899e+06	-8.698235e+06	1.006894e+07	5.975377e+01	9.327139e+06	-1.081073e+07	9.586734e+05	
-7.001773e+05	-5.198123e+06	-8.629825e+06	1.007444e+07	5.893762e+01	9.374264e+06	-1.077462e+07	1.264909e+06	
-6.587986e+05	-5.337450e+06	-8.492111e+06	1.003017e+07	5.784990e+01	9.371372e+06	-1.068897e+07	1.607198e+06	
-6.204864e+05	-5.456889e+06	-8.269071e+06	9.907329e+06	5.657858e+01	9.286843e+06	-1.052782e+07	1.931010e+06	
-5.851813e+05	-5.530444e+06	-7.981714e+06	9.710488e+06	5.528235e+01	9.125307e+06	-1.029567e+07	2.182594e+06	
-5.552235e+05	-5.544304e+06	-7.622226e+06	9.425372e+06	5.396839e+01	8.870148e+06	-9.980595e+06	2.333408e+06	
-5.206949e+05	-5.514715e+06	-7.299002e+06	9.148088e+06	5.292738e+01	8.627393e+06	-9.668783e+06	2.423123e+06	
-4.862385e+05	-5.444412e+06	-6.979578e+06	8.851899e+06	5.204405e+01	8.365661e+06	-9.338138e+06	2.470750e+06	
-4.524194e+05	-5.340451e+06	-6.670354e+06	8.544825e+06	5.131839e+01	8.092406e+06	-8.997244e+06	2.499308e+06	
-4.190211e+05	-5.212871e+06	-6.361697e+06	8.224672e+06	5.066831e+01	7.805650e+06	-8.643693e+06	2.524018e+06	
-3.860649e+05	-5.071281e+06	-6.036789e+06	7.884206e+06	4.996765e+01	7.498141e+06	-8.270271e+06	2.555276e+06	
-3.536706e+05	-4.920839e+06	-5.679536e+06	7.514772e+06	4.909385e+01	7.161101e+06	-7.868442e+06	2.596423e+06	
-3.230968e+05	-4.761709e+06	-5.286020e+06	7.114484e+06	4.798712e+01	6.791387e+06	-7.437580e+06	2.641149e+06	
-2.955917e+05	-4.593296e+06	-4.862502e+06	6.688968e+06	4.663079e+01	6.393376e+06	-6.984560e+06	2.681620e+06	
-2.713053e+05	-4.415233e+06	-4.423626e+06	6.250020e+06	4.505442e+01	5.978714e+06	-6.521325e+06	2.711971e+06	
-2.489016e+05	-4.228499e+06	-3.984349e+06	5.809927e+06	4.329724e+01	5.561025e+06	-6.058828e+06	2.723633e+06	
-2.255613e+05	-4.034296e+06	-3.563117e+06	5.382504e+06	4.145117e+01	5.156943e+06	-5.608065e+06	2.707236e+06	
-1.976310e+05	-3.833878e+06	-3.182096e+06	4.982405e+06	3.969248e+01	4.784774e+06	-5.180036e+06	2.657538e+06	
