StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-6.343170e+05	1.461601e+06	4.830657e+06	5.046932e+06	7.316590e+01	4.412615e+06	-5.681249e+06	-1.217508e+06	
-8.961867e+05	1.743781e+06	6.504950e+06	6.734623e+06	7.499358e+01	5.838436e+06	-7.630810e+06	-1.539456e+06	
-1.170142e+06	1.978747e+06	8.236435e+06	8.470791e+06	7.649112e+01	7.300648e+06	-9.640933e+06	-1.889938e+06	
-1.436387e+06	2.161679e+06	9.866516e+06	1.010054e+07	7.764222e+01	8.664157e+06	-1.153693e+07	-2.254571e+06	
-1.678868e+06	2.314518e+06	1.125121e+07	1.148681e+07	7.837571e+01	9.807942e+06	-1.316568e+07	-2.619854e+06	
-1.888282e+06	2.462277e+06	1.229562e+07	1.253974e+07	7.867597e+01	1.065146e+07	-1.442803e+07	-2.963150e+06	
-2.071297e+06	2.590366e+06	1.306524e+07	1.331955e+07	7.878577e+01	1.124825e+07	-1.539085e+07	-3.267599e+06	
-2.242812e+06	2.661576e+06	1.371715e+07	1.397298e+07	7.901922e+01	1.173017e+07	-1.621579e+07	-3.531808e+06	
-2.406410e+06	2.673633e+06	1.430143e+07	1.454920e+07	7.941089e+01	1.214279e+07	-1.695561e+07	-3.786468e+06	
-2.553492e+06	2.649932e+06	1.474251e+07	1.497877e+07	7.981006e+01	1.242528e+07	-1.753227e+07	-4.085710e+06	
-2.677150e+06	2.606038e+06	1.499084e+07	1.521567e+07	8.013817e+01	1.253852e+07	-1.789282e+07	-4.449373e+06	
-2.780473e+06	2.538506e+06	1.510831e+07	1.532009e+07	8.046225e+01	1.253962e+07	-1.810056e+07	-4.833868e+06	
-2.867142e+06	2.446255e+06	1.516085e+07	1.535694e+07	8.083416e+01	1.248980e+07	-1.822408e+07	-5.178927e+06	
-2.936284e+06	2.323573e+06	1.515460e+07	1.533169e+07	8.128306e+01	1.239541e+07	-1.826798e+07	-5.399129e+06	
-2.985678e+06	2.165663e+06	1.506205e+07	1.521694e+07	8.181796e+01	1.223127e+07	-1.820262e+07	-5.440589e+06	
-3.013400e+06	1.991952e+06	1.485488e+07	1.498784e+07	8.236256e+01	1.197444e+07	-1.800124e+07	-5.379265e+06	
-3.018535e+06	1.838427e+06	1.451719e+07	1.463314e+07	8.278263e+01	1.161460e+07	-1.765167e+07	-5.333090e+06	
-3.000372e+06	1.793647e+06	1.405169e+07	1.416571e+07	8.272577e+01	1.116533e+07	-1.716608e+07	-5.466719e+06	
-2.962789e+06	1.940642e+06	1.350635e+07	1.364506e+07	8.182352e+01	1.068227e+07	-1.660785e+07	-5.927403e+06	
-2.918331e+06	2.200249e+06	1.298567e+07	1.317075e+07	8.038335e+01	1.025242e+07	-1.608908e+07	-6.555311e+06	
-2.883714e+06	2.416306e+06	1.259781e+07	1.282744e+07	7.914235e+01	9.943729e+06	-1.571116e+07	-7.033083e+06	
-2.858205e+06	2.553371e+06	1.228652e+07	1.254903e+07	7.825999e+01	9.690829e+06	-1.540724e+07	-7.288801e+06	
-2.825920e+06	2.671309e+06	1.187647e+07	1.217318e+07	7.732376e+01	9.347261e+06	-1.499910e+07	-7.464885e+06	
-2.778355e+06	2.793979e+06	1.126963e+07	1.161081e+07	7.607595e+01	8.832455e+06	-1.438916e+07	-7.638057e+06	
-2.718487e+06	2.886441e+06	1.048207e+07	1.087223e+07	7.460410e+01	8.153741e+06	-1.359072e+07	-7.766470e+06	
-2.646848e+06	2.939353e+06	9.514305e+06	9.958002e+06	7.283200e+01	7.311154e+06	-1.260485e+07	-7.848945e+06	
-2.549562e+06	3.016249e+06	8.233906e+06	8.768978e+06	6.988121e+01	6.219416e+06	-1.131854e+07	-8.029914e+06	
-2.417810e+06	3.137412e+06	6.552379e+06	7.264779e+06	6.441398e+01	4.846969e+06	-9.682589e+06	-8.397290e+06	
-2.274245e+06	3.197297e+06	4.703010e+06	5.686916e+06	5.579056e+01	3.412671e+06	-7.961162e+06	-8.762851e+06	
-2.148401e+06	3.120435e+06	2.997659e+06	4.327017e+06	4.385038e+01	2.178616e+06	-6.475418e+06	-8.950866e+06	
-2.049800e+06	2.920320e+06	1.563906e+06	3.312714e+06	2.817020e+01	1.262914e+06	-5.362514e+06	-8.948934e+06	
-1.978847e+06	2.630858e+06	4.412157e+05	2.667599e+06	9.520364e+00	6.887513e+05	-4.646446e+06	-8.795340e+06	
-1.933000e+06	2.282732e+06	-3.708761e+05	2.312664e+06	-9.228229e+00	3.796642e+05	-4.245664e+06	-8.549961e+06	
-1.909864e+06	1.902351e+06	-8.859637e+05	2.098540e+06	-2.497237e+01	1.886760e+05	-4.008404e+06	-8.281445e+06	
-1.908275e+06	1.514492e+06	-1.097426e+06	1.870302e+06	-3.592771e+01	-3.797241e+04	-3.778577e+06	-8.005987e+06	
-1.924409e+06	1.146896e+06	-1.026530e+06	1.539199e+06	-4.183016e+01	-3.852100e+05	-3.463608e+06	-7.700576e+06	
-1.947145e+06	8.173283e+05	-8.078790e+05	1.149215e+06	-4.466689e+01	-7.979302e+05	-3.096359e+06	-7.378506e+06	
-1.954055e+06	5.320781e+05	-7.285873e+05	9.021899e+05	-5.385984e+01	-1.051865e+06	-2.856245e+06	-7.106237e+06	
-1.931676e+06	2.810615e+05	-9.809134e+05	1.020386e+06	-7.401141e+01	-9.112910e+05	-2.952062e+06	-6.919862e+06	
-1.886703e+06	1.504241e+04	-1.509691e+06	1.509766e+06	-8.942916e+01	-3.769369e+05	-3.396469e+06	-6.750173e+06	
-1.827317e+06	-3.092041e+05	-2.217779e+06	2.239230e+06	8.206298e+01	4.119126e+05	-4.066547e+06	-6.520095e+06	
-1.759407e+06	-6.728488e+05	-3.021379e+06	3.095393e+06	7.744536e+01	1.335986e+06	-4.854800e+06	-6.222881e+06	
-1.686268e+06	-1.040570e+06	-3.867970e+06	4.005494e+06	7.494267e+01	2.319226e+06	-5.691761e+06	-5.879265e+06	
-1.601666e+06	-1.395135e+06	-4.812639e+06	5.010778e+06	7.383369e+01	3.409112e+06	-6.612445e+06	-5.521956e+06	
-1.498222e+06	-1.733152e+06	-5.921439e+06	6.169867e+06	7.368575e+01	4.671645e+06	-7.668089e+06	-5.181133e+06	
-1.385375e+06	-2.024504e+06	-7.085131e+06	7.368697e+06	7.405327e+01	5.983322e+06	-8.754072e+06	-4.872318e+06	
-1.276518e+06	-2.257327e+06	-8.111931e+06	8.420151e+06	7.444961e+01	7.143633e+06	-9.696670e+06	-4.625920e+06	
-1.179024e+06	-2.413267e+06	-8.911318e+06	9.232304e+06	7.484724e+01	8.053280e+06	-1.041133e+07	-4.446442e+06	
-1.092035e+06	-2.528393e+06	-9.469166e+06	9.800912e+06	7.505007e+01	8.708877e+06	-1.089295e+07	-4.252984e+06	
-1.016094e+06	-2.635418e+06	-9.765458e+06	1.011482e+07	7.489732e+01	9.098726e+06	-1.113091e+07	-3.982221e+06	
