FQuads	FAdd	FRet	Faext	QuadsBMom	AddBMom	RetBMom	
0.000000e+00	-2.951020e+00	2.627037e-01	1.474215e-01	0.000000e+00	-4.621982e-03	1.249130e-04	
0.000000e+00	-2.955778e+00	2.200349e-01	1.012834e-01	0.000000e+00	-4.629433e-03	1.046244e-04	
0.000000e+00	-2.980316e+00	1.626287e-01	4.699242e-02	0.000000e+00	-4.667866e-03	7.732829e-05	
0.000000e+00	-3.011945e+00	1.020756e-01	0.000000e+00	0.000000e+00	-4.717404e-03	4.853593e-05	
0.000000e+00	-3.042504e+00	4.813369e-02	0.000000e+00	0.000000e+00	-4.765268e-03	2.288708e-05	
0.000000e+00	-3.067196e+00	7.252604e-03	0.000000e+00	0.000000e+00	-4.803941e-03	3.448539e-06	
0.000000e+00	-3.081259e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.825966e-03	0.000000e+00	
0.000000e+00	-3.078193e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.821165e-03	0.000000e+00	
0.000000e+00	-3.053452e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.782414e-03	0.000000e+00	
0.000000e+00	-3.005917e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.707964e-03	0.000000e+00	
0.000000e+00	-2.934936e+00	1.252298e-02	0.000000e+00	0.000000e+00	-4.596791e-03	5.954547e-06	
0.000000e+00	-2.842711e+00	3.173903e-02	0.000000e+00	0.000000e+00	-4.452345e-03	1.509159e-05	
0.000000e+00	-2.738114e+00	4.859386e-02	0.000000e+00	0.000000e+00	-4.288522e-03	2.310588e-05	
0.000000e+00	-2.632519e+00	6.077423e-02	0.000000e+00	0.000000e+00	-4.123135e-03	2.889753e-05	
0.000000e+00	-2.537185e+00	6.735863e-02	0.000000e+00	0.000000e+00	-3.973820e-03	3.202834e-05	
0.000000e+00	-2.453348e+00	7.124444e-02	0.000000e+00	0.000000e+00	-3.842513e-03	3.387600e-05	
0.000000e+00	-2.376031e+00	7.596451e-02	0.000000e+00	0.000000e+00	-3.721416e-03	3.612035e-05	
0.000000e+00	-2.299867e+00	8.316825e-02	0.000000e+00	0.000000e+00	-3.602125e-03	3.954566e-05	
0.000000e+00	-2.221098e+00	9.277129e-02	0.000000e+00	0.000000e+00	-3.478755e-03	4.411180e-05	
0.000000e+00	-2.140142e+00	1.040050e-01	0.000000e+00	0.000000e+00	-3.351959e-03	4.945333e-05	
0.000000e+00	-2.057603e+00	1.162433e-01	1.730395e-03	0.000000e+00	-3.222684e-03	5.527250e-05	
0.000000e+00	-1.972763e+00	1.282347e-01	1.302087e-02	0.000000e+00	-3.089804e-03	6.097431e-05	
0.000000e+00	-1.882065e+00	1.372147e-01	2.289689e-02	0.000000e+00	-2.947751e-03	6.524418e-05	
0.000000e+00	-1.781239e+00	1.412841e-01	2.764100e-02	0.000000e+00	-2.789834e-03	6.717917e-05	
0.000000e+00	-1.666116e+00	1.402189e-01	2.486722e-02	0.000000e+00	-2.609525e-03	6.667267e-05	
0.000000e+00	-1.537908e+00	1.369678e-01	1.615060e-02	0.000000e+00	-2.408720e-03	6.512681e-05	
0.000000e+00	-1.401549e+00	1.347503e-01	3.914300e-03	0.000000e+00	-2.195151e-03	6.407239e-05	
0.000000e+00	-1.262946e+00	1.353976e-01	0.000000e+00	0.000000e+00	-1.978066e-03	6.438016e-05	
0.000000e+00	-1.126408e+00	1.391680e-01	0.000000e+00	0.000000e+00	-1.764216e-03	6.617299e-05	
0.000000e+00	-9.929827e-01	1.452305e-01	0.000000e+00	0.000000e+00	-1.555241e-03	6.905561e-05	
0.000000e+00	-8.649173e-01	1.532799e-01	0.000000e+00	0.000000e+00	-1.354661e-03	7.288305e-05	
0.000000e+00	-7.473076e-01	1.632625e-01	0.000000e+00	0.000000e+00	-1.170457e-03	7.762966e-05	
0.000000e+00	-6.478029e-01	1.744985e-01	0.000000e+00	0.000000e+00	-1.014610e-03	8.297224e-05	
0.000000e+00	-5.710752e-01	1.854503e-01	0.000000e+00	0.000000e+00	-8.944363e-04	8.817974e-05	
0.000000e+00	-5.168802e-01	1.938457e-01	0.000000e+00	0.000000e+00	-8.095543e-04	9.217168e-05	
0.000000e+00	-4.805338e-01	1.991163e-01	0.000000e+00	0.000000e+00	-7.526275e-04	9.467778e-05	
0.000000e+00	-4.580421e-01	2.026487e-01	0.000000e+00	0.000000e+00	-7.174002e-04	9.635739e-05	
0.000000e+00	-4.465503e-01	2.062781e-01	0.000000e+00	0.000000e+00	-6.994014e-04	9.808313e-05	
0.000000e+00	-4.439451e-01	2.110077e-01	0.000000e+00	0.000000e+00	-6.953210e-04	1.003320e-04	
0.000000e+00	-4.496167e-01	2.164117e-01	0.000000e+00	0.000000e+00	-7.042041e-04	1.029015e-04	
0.000000e+00	-4.630726e-01	2.218320e-01	0.000000e+00	0.000000e+00	-7.252791e-04	1.054789e-04	
0.000000e+00	-4.835678e-01	2.265494e-01	0.000000e+00	0.000000e+00	-7.573794e-04	1.077220e-04	
0.000000e+00	-5.089305e-01	2.300845e-01	0.000000e+00	0.000000e+00	-7.971033e-04	1.094028e-04	
0.000000e+00	-5.357576e-01	2.320915e-01	0.000000e+00	0.000000e+00	-8.391208e-04	1.103571e-04	
0.000000e+00	-5.605563e-01	2.325923e-01	0.000000e+00	0.000000e+00	-8.779612e-04	1.105953e-04	
0.000000e+00	-5.824850e-01	2.324868e-01	0.000000e+00	0.000000e+00	-9.123067e-04	1.105451e-04	
0.000000e+00	-6.021805e-01	2.329396e-01	0.000000e+00	0.000000e+00	-9.431544e-04	1.107604e-04	
0.000000e+00	-6.205173e-01	2.350193e-01	0.000000e+00	0.000000e+00	-9.718741e-04	1.117493e-04	
0.000000e+00	-6.377054e-01	2.393658e-01	0.000000e+00	0.000000e+00	-9.987947e-04	1.138160e-04	
0.000000e+00	-6.528500e-01	2.461002e-01	0.000000e+00	0.000000e+00	-1.022515e-03	1.170181e-04	
0.000000e+00	-6.659358e-01	2.554843e-01	0.000000e+00	0.000000e+00	-1.043010e-03	1.214802e-04	
0.000000e+00	-6.776270e-01	2.675426e-01	0.000000e+00	0.000000e+00	-1.061321e-03	1.272138e-04	
