StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.002998e+06	-1.922687e+06	5.838756e+06	6.147178e+06	-7.177344e+01	5.144179e+06	-7.150176e+06	3.805122e+06	
-1.049658e+06	-1.912167e+06	6.108101e+06	6.400412e+06	-7.261708e+01	5.350754e+06	-7.450070e+06	3.855353e+06	
-1.114487e+06	-1.873658e+06	6.545628e+06	6.808512e+06	-7.402648e+01	5.694025e+06	-7.923000e+06	3.852701e+06	
-1.189796e+06	-1.808884e+06	7.086220e+06	7.313452e+06	-7.568007e+01	6.123655e+06	-8.503248e+06	3.803625e+06	
-1.266643e+06	-1.723135e+06	7.648052e+06	7.839764e+06	-7.730308e+01	6.573121e+06	-9.106406e+06	3.720912e+06	
-1.335676e+06	-1.625860e+06	8.140487e+06	8.301262e+06	-7.870524e+01	6.965586e+06	-9.636938e+06	3.624988e+06	
-1.389507e+06	-1.529417e+06	8.486958e+06	8.623664e+06	-7.978452e+01	7.234157e+06	-1.001317e+07	3.539086e+06	
-1.426422e+06	-1.442072e+06	8.666098e+06	8.785262e+06	-8.055236e+01	7.358841e+06	-1.021168e+07	3.469904e+06	
-1.449704e+06	-1.363620e+06	8.711375e+06	8.817455e+06	-8.110353e+01	7.367751e+06	-1.026716e+07	3.400665e+06	
-1.462766e+06	-1.291914e+06	8.660789e+06	8.756615e+06	-8.151588e+01	7.293849e+06	-1.021938e+07	3.311879e+06	
-1.468018e+06	-1.224010e+06	8.540702e+06	8.627966e+06	-8.184422e+01	7.159948e+06	-1.009598e+07	3.187491e+06	
-1.467737e+06	-1.156601e+06	8.371420e+06	8.450940e+06	-8.213380e+01	6.983204e+06	-9.918677e+06	3.015512e+06	
-1.464165e+06	-1.085017e+06	8.173606e+06	8.245308e+06	-8.243843e+01	6.781143e+06	-9.709472e+06	2.785606e+06	
-1.457719e+06	-1.007796e+06	7.958003e+06	8.021562e+06	-8.278255e+01	6.563843e+06	-9.479281e+06	2.510043e+06	
-1.447374e+06	-9.280077e+05	7.722434e+06	7.777993e+06	-8.314763e+01	6.330619e+06	-9.225368e+06	2.217927e+06	
-1.431398e+06	-8.510626e+05	7.457218e+06	7.505625e+06	-8.348926e+01	6.074227e+06	-8.937024e+06	1.940399e+06	
-1.407617e+06	-7.838708e+05	7.147169e+06	7.190027e+06	-8.374109e+01	5.782409e+06	-8.597644e+06	1.693443e+06	
