StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
3.798778e+07	6.146189e+07	-2.356512e+07	9.100728e+04	-1.224217e+06	3.779094e+05	-1.589049e+06	-1.307812e+04	
3.669375e+07	6.043543e+07	-2.383253e+07	9.084789e+04	-1.378965e+06	4.142509e+05	-1.780161e+06	-1.305522e+04	
3.557350e+07	5.950728e+07	-2.402537e+07	9.158660e+04	-1.527050e+06	4.436422e+05	-1.957531e+06	-1.316138e+04	
3.460368e+07	5.866207e+07	-2.415099e+07	9.259636e+04	-1.678169e+06	4.708266e+05	-2.135689e+06	-1.330648e+04	
3.376785e+07	5.788978e+07	-2.421525e+07	9.331904e+04	-1.833019e+06	4.972533e+05	-2.316862e+06	-1.341033e+04	
3.305260e+07	5.719387e+07	-2.423457e+07	9.329038e+04	-1.985946e+06	5.223819e+05	-2.494922e+06	-1.340621e+04	
3.245155e+07	5.660434e+07	-2.424490e+07	9.209831e+04	-2.126017e+06	5.441932e+05	-2.656975e+06	-1.323491e+04	
3.195767e+07	5.615531e+07	-2.428710e+07	8.944884e+04	-2.239793e+06	5.599670e+05	-2.786906e+06	-1.285417e+04	
3.155618e+07	5.586554e+07	-2.439454e+07	8.517579e+04	-2.314996e+06	5.672685e+05	-2.870025e+06	-1.224012e+04	
3.126619e+07	5.575806e+07	-2.457123e+07	7.936339e+04	-2.350431e+06	5.666315e+05	-2.905657e+06	-1.140485e+04	
3.111857e+07	5.584380e+07	-2.479752e+07	7.229509e+04	-2.351616e+06	5.599845e+05	-2.901211e+06	-1.038911e+04	
3.111770e+07	5.610368e+07	-2.505028e+07	6.430151e+04	-2.324551e+06	5.488916e+05	-2.864202e+06	-9.240394e+03	
3.125441e+07	5.651113e+07	-2.531245e+07	5.573618e+04	-2.274492e+06	5.344312e+05	-2.800913e+06	-8.009521e+03	
3.152485e+07	5.705539e+07	-2.557761e+07	4.706832e+04	-2.196132e+06	5.147203e+05	-2.704088e+06	-6.763914e+03	
3.191783e+07	5.772461e+07	-2.584560e+07	3.882132e+04	-2.081851e+06	4.873046e+05	-2.563577e+06	-5.578785e+03	
3.241613e+07	5.850698e+07	-2.612236e+07	3.151108e+04	-1.925597e+06	4.500320e+05	-2.371101e+06	-4.528273e+03	
3.296991e+07	5.935325e+07	-2.640882e+07	2.547211e+04	-1.731950e+06	4.035024e+05	-2.131792e+06	-3.660448e+03	
3.348622e+07	6.015503e+07	-2.668940e+07	2.059807e+04	-1.534279e+06	3.564064e+05	-1.887725e+06	-2.960028e+03	
3.391277e+07	6.084515e+07	-2.694900e+07	1.662305e+04	-1.376070e+06	3.202729e+05	-1.693954e+06	-2.388802e+03	
3.423262e+07	6.139712e+07	-2.717772e+07	1.321879e+04	-1.300254e+06	3.064933e+05	-1.604848e+06	-1.899596e+03	
3.442419e+07	6.179454e+07	-2.738069e+07	1.033837e+04	-1.304526e+06	3.132433e+05	-1.616283e+06	-1.485666e+03	
3.445074e+07	6.202186e+07	-2.757937e+07	8.248727e+03	-1.341921e+06	3.261001e+05	-1.666835e+06	-1.185376e+03	
3.427721e+07	6.206649e+07	-2.779651e+07	7.230413e+03	-1.367119e+06	3.317571e+05	-1.697837e+06	-1.039040e+03	
3.386921e+07	6.191088e+07	-2.804922e+07	7.549082e+03	-1.343850e+06	3.200085e+05	-1.662774e+06	-1.084834e+03	
3.322222e+07	6.155113e+07	-2.833805e+07	9.149527e+03	-1.265154e+06	2.897085e+05	-1.553548e+06	-1.314825e+03	
3.234204e+07	6.098494e+07	-2.865471e+07	1.180531e+04	-1.135736e+06	2.433114e+05	-1.377351e+06	-1.696472e+03	
3.122238e+07	6.019196e+07	-2.898486e+07	1.527432e+04	-9.603736e+05	1.833445e+05	-1.141523e+06	-2.194983e+03	
2.985737e+07	5.915121e+07	-2.931309e+07	1.924422e+04	-7.507739e+05	1.143182e+05	-8.623266e+05	-2.765474e+03	
2.826066e+07	5.786745e+07	-2.963007e+07	2.327652e+04	-5.335026e+05	4.470906e+04	-5.748667e+05	-3.344933e+03	
2.646846e+07	5.637803e+07	-2.993647e+07	2.690029e+04	-3.179224e+05	0.000000e+00	-3.140567e+05	-3.865684e+03	
2.454281e+07	5.475690e+07	-3.024372e+07	2.962920e+04	-1.129706e+05	0.000000e+00	-1.087128e+05	-4.257839e+03	
2.255667e+07	5.308690e+07	-3.056161e+07	3.138718e+04	2.153085e+04	0.000000e+00	2.604132e+04	-4.510468e+03	
2.056426e+07	5.141038e+07	-3.087886e+07	3.273960e+04	8.273002e+04	0.000000e+00	8.743484e+04	-4.704816e+03	
1.860669e+07	4.974462e+07	-3.117228e+07	3.434497e+04	6.896699e+04	0.000000e+00	7.390251e+04	-4.935514e+03	
1.672154e+07	4.809852e+07	-3.141381e+07	3.681724e+04	-1.989206e+04	0.000000e+00	-1.460127e+04	-5.290790e+03	
1.493086e+07	4.647679e+07	-3.158592e+07	3.999449e+04	-1.713838e+05	0.000000e+00	-1.656365e+05	-5.747375e+03	
1.324550e+07	4.488901e+07	-3.168672e+07	4.320635e+04	-3.666305e+05	0.000000e+00	-3.604216e+05	-6.208931e+03	
1.167572e+07	4.335892e+07	-3.172898e+07	4.577178e+04	-5.880576e+05	0.000000e+00	-5.814800e+05	-6.577595e+03	
1.021758e+07	4.189966e+07	-3.172930e+07	4.722768e+04	-8.200254e+05	0.000000e+00	-8.132386e+05	-6.786813e+03	
8.828894e+06	4.046187e+07	-3.168096e+07	4.798065e+04	-1.053603e+06	0.000000e+00	-1.046708e+06	-6.895019e+03	
7.469574e+06	3.899300e+07	-3.157208e+07	4.865697e+04	-1.262622e+06	2.228851e+04	-1.277918e+06	-6.992208e+03	
6.108734e+06	3.744862e+07	-3.138974e+07	4.986213e+04	-1.469545e+06	4.281315e+04	-1.505192e+06	-7.165396e+03	
4.751517e+06	3.582724e+07	-3.112758e+07	5.185503e+04	-1.680172e+06	5.929324e+04	-1.732013e+06	-7.451783e+03	
3.457461e+06	3.420265e+07	-3.079946e+07	5.427830e+04	-1.900833e+06	7.429934e+04	-1.967332e+06	-7.800017e+03	
2.279596e+06	3.264559e+07	-3.042275e+07	5.675198e+04	-2.135279e+06	9.007167e+04	-2.217195e+06	-8.155495e+03	
1.253290e+06	3.120718e+07	-3.001287e+07	5.897439e+04	-2.385289e+06	1.082747e+05	-2.485088e+06	-8.474865e+03	
3.909906e+05	2.991302e+07	-2.958292e+07	6.089187e+04	-2.646428e+06	1.289190e+05	-2.766597e+06	-8.750414e+03	
-3.178819e+05	2.875935e+07	-2.913990e+07	6.265947e+04	-2.909816e+06	1.507439e+05	-3.051555e+06	-9.004426e+03	
-8.979357e+05	2.772176e+07	-2.868416e+07	6.446336e+04	-3.167733e+06	1.724715e+05	-3.330941e+06	-9.263652e+03	
-1.379219e+06	2.677029e+07	-2.821597e+07	6.645863e+04	-3.414839e+06	1.930912e+05	-3.598380e+06	-9.550381e+03	
-1.792321e+06	2.587591e+07	-2.773684e+07	6.860845e+04	-3.651671e+06	2.126422e+05	-3.854454e+06	-9.859319e+03	
-2.062024e+06	2.511988e+07	-2.725268e+07	7.077455e+04	-3.871173e+06	2.320131e+05	-4.093016e+06	-1.017060e+04	
-2.401548e+06	2.427189e+07	-2.674620e+07	7.276236e+04	-4.090535e+06	2.507616e+05	-4.330840e+06	-1.045625e+04	
-2.716262e+06	2.342942e+07	-2.622004e+07	7.435862e+04	-4.304255e+06	2.700769e+05	-4.563646e+06	-1.068564e+04	
-3.007611e+06	2.257216e+07	-2.565516e+07	7.538745e+04	-4.519704e+06	2.910329e+05	-4.799903e+06	-1.083349e+04	
-3.254672e+06	2.170072e+07	-2.503103e+07	7.563583e+04	-4.743642e+06	3.150248e+05	-5.047798e+06	-1.086918e+04	
-3.408394e+06	2.084932e+07	-2.433257e+07	7.485955e+04	-4.978824e+06	3.436491e+05	-5.311715e+06	-1.075763e+04	
-3.411015e+06	2.006608e+07	-2.355019e+07	7.309589e+04	-5.213181e+06	3.769107e+05	-5.579587e+06	-1.050418e+04	
-3.250879e+06	1.935771e+07	-2.267936e+07	7.076650e+04	-5.424910e+06	4.124511e+05	-5.827192e+06	-1.016944e+04	
-2.978547e+06	1.866769e+07	-2.171461e+07	6.836856e+04	-5.599664e+06	4.471537e+05	-6.036993e+06	-9.824847e+03	
-2.688975e+06	1.788919e+07	-2.064455e+07	6.638697e+04	-5.731472e+06	4.775029e+05	-6.199435e+06	-9.540083e+03	
-2.449034e+06	1.696569e+07	-1.947969e+07	6.496697e+04	-5.817464e+06	5.013297e+05	-6.309457e+06	-9.336024e+03	
-2.278060e+06	1.591079e+07	-1.825292e+07	6.406282e+04	-5.854498e+06	5.178435e+05	-6.363136e+06	-9.206094e+03	
-2.173490e+06	1.476527e+07	-1.700238e+07	6.362369e+04	-5.840077e+06	5.268975e+05	-6.357832e+06	-9.142989e+03	
-2.058249e+06	1.364482e+07	-1.576661e+07	6.353983e+04	-5.775061e+06	5.305068e+05	-6.296437e+06	-9.130937e+03	
-2.025490e+06	1.248053e+07	-1.456954e+07	6.352116e+04	-5.676379e+06	5.282773e+05	-6.195528e+06	-9.128254e+03	
-1.986468e+06	1.137647e+07	-1.342621e+07	6.327119e+04	-5.559212e+06	5.238885e+05	-6.074008e+06	-9.092332e+03	
-1.919902e+06	1.036635e+07	-1.234878e+07	6.252553e+04	-5.438625e+06	5.195389e+05	-5.949179e+06	-8.985178e+03	
-1.814727e+06	9.470005e+06	-1.134595e+07	6.121476e+04	-5.324653e+06	5.168062e+05	-5.832663e+06	-8.796815e+03	
-1.678652e+06	8.673357e+06	-1.041155e+07	5.954474e+04	-5.220359e+06	5.162932e+05	-5.728096e+06	-8.556826e+03	
-1.525654e+06	7.947237e+06	-9.530621e+06	5.773054e+04	-5.126381e+06	5.181906e+05	-5.636276e+06	-8.296119e+03	
-1.370737e+06	7.259533e+06	-8.686230e+06	5.595996e+04	-5.041919e+06	5.224085e+05	-5.556286e+06	-8.041679e+03	
-1.231944e+06	6.569598e+06	-7.855874e+06	5.433138e+04	-4.966060e+06	5.284976e+05	-5.486750e+06	-7.807645e+03	
-1.131100e+06	5.826611e+06	-7.010604e+06	5.289308e+04	-4.896785e+06	5.355839e+05	-5.424768e+06	-7.600956e+03	
-1.089606e+06	4.982313e+06	-6.123618e+06	5.169926e+04	-4.830304e+06	5.424952e+05	-5.365370e+06	-7.429399e+03	
-1.123826e+06	4.002150e+06	-5.176765e+06	5.078838e+04	-4.760036e+06	5.478434e+05	-5.300581e+06	-7.298501e+03	
-1.226643e+06	2.909127e+06	-4.185881e+06	5.011139e+04	-4.675150e+06	5.505465e+05	-5.218495e+06	-7.201216e+03	
-1.379044e+06	1.757443e+06	-3.186066e+06	4.957937e+04	-4.566484e+06	5.499994e+05	-5.109359e+06	-7.124762e+03	
-1.558595e+06	6.079532e+05	-2.215624e+06	4.907549e+04	-4.428619e+06	5.460889e+05	-4.967656e+06	-7.052352e+03	
-1.275824e+06	0.000000e+00	-1.324232e+06	4.840758e+04	-4.260535e+06	5.388378e+05	-4.792416e+06	-6.956370e+03	
-5.467513e+05	0.000000e+00	-5.940738e+05	4.732248e+04	-4.068956e+06	5.283861e+05	-4.590542e+06	-6.800437e+03	
-5.637877e+04	0.000000e+00	-1.020122e+05	4.563342e+04	-3.866467e+06	5.156945e+05	-4.375604e+06	-6.557711e+03	
1.403283e+05	0.000000e+00	9.709985e+04	4.322845e+04	-3.665276e+06	5.018960e+05	-4.160960e+06	-6.212108e+03	
7.533978e+04	0.000000e+00	3.508509e+04	4.025469e+04	-3.451856e+06	5.022774e+05	-3.948349e+06	-5.784767e+03	
-1.498373e+05	0.000000e+00	-1.868694e+05	3.703212e+04	-3.247561e+06	4.866217e+05	-3.728861e+06	-5.321669e+03	
-4.338359e+05	0.000000e+00	-4.676488e+05	3.381284e+04	-3.032912e+06	4.657229e+05	-3.493776e+06	-4.859046e+03	
-6.863887e+05	0.000000e+00	-7.171705e+05	3.078179e+04	-2.805341e+06	4.386976e+05	-3.239615e+06	-4.423471e+03	
-8.428561e+05	8.450210e+03	-8.793709e+05	2.806463e+04	-2.566599e+06	4.064795e+05	-2.969046e+06	-4.033005e+03	
-7.672350e+05	1.264194e+05	-9.193970e+05	2.574256e+04	-2.320184e+06	3.706354e+05	-2.687120e+06	-3.699313e+03	
-7.980563e+05	0.000000e+00	-8.219179e+05	2.386154e+04	-2.069845e+06	3.326009e+05	-2.399017e+06	-3.429003e+03	
-6.041723e+05	0.000000e+00	-6.265018e+05	2.232945e+04	-1.819241e+06	2.935444e+05	-2.109576e+06	-3.208835e+03	
-4.239168e+05	0.000000e+00	-4.447016e+05	2.078472e+04	-1.574699e+06	2.548386e+05	-1.826551e+06	-2.986850e+03	
-3.286493e+05	0.000000e+00	-3.475919e+05	1.894255e+04	-1.344904e+06	2.181884e+05	-1.560370e+06	-2.722124e+03	
-3.352430e+05	0.000000e+00	-3.519333e+05	1.669027e+04	-1.138101e+06	1.853496e+05	-1.321053e+06	-2.398461e+03	
-4.022665e+05	0.000000e+00	-4.164721e+05	1.420558e+04	-9.538192e+05	1.562404e+05	-1.108018e+06	-2.041401e+03	
-4.690252e+05	0.000000e+00	-4.808262e+05	1.180092e+04	-7.861282e+05	1.294098e+05	-9.138421e+05	-1.695841e+03	
-4.331035e+05	7.087017e+04	-5.136282e+05	9.654462e+03	-6.208195e+05	1.168948e+05	-7.363269e+05	-1.387386e+03	
-3.870714e+05	1.103962e+05	-5.053024e+05	7.834863e+03	-4.846641e+05	9.325174e+04	-5.767899e+05	-1.125902e+03	
-3.751531e+05	8.034651e+04	-4.618197e+05	6.320064e+03	-3.663895e+05	7.132655e+04	-4.368078e+05	-9.082194e+02	
-3.885526e+05	3.881627e+03	-3.974833e+05	5.049093e+03	-2.663384e+05	5.169656e+04	-3.173094e+05	-7.255757e+02	
-3.240980e+05	0.000000e+00	-3.280603e+05	3.962289e+03	-1.835923e+05	3.464671e+04	-2.176696e+05	-5.693974e+02	
