"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.0167333254024993	0.00153264566551389	0.0554287811492452	0.000280004179025928	2.34900273601851e-06	0.00307234977969092	0.0579197976641223	16.7984745225986	73.2015254774014	84.7667428834537	5.23325711654631	0.0266794091238828	0.00244363148200556	0.0883749699445874	0.0923466161736644
1	0.0283116515507805	0.000458384870964502	0.0579473686789623	0.000801549613532812	2.10116689929143e-07	0.00335789753681558	0.0644954050071656	26.0389910059935	63.9610089940064	89.0724234535343	0.927576546465659	0.0451397505592801	0.000730843225389831	0.092390575062121	0.102830684003772
2	0.0407678470097555	-0.000830893911987012	0.0606684457330425	0.00166201734981083	6.90384692977081e-07	0.00368066030766312	0.0730983450029269	33.9002233852286	56.0997766147714	91.1675898468038	-1.16758984680378	0.0649997560742275	-0.00132476707906092	0.0967290269978356	0.116547106190891
3	0.053948031797898	-0.0023603136965498	0.0635615988737188	0.00291039013486701	5.57108074612058e-06	0.00404007685138353	0.0834028660598463	40.3229973439342	49.6770026560658	92.5051854132281	-2.50518541322811	0.0860140813104241	-0.00376325525597864	0.101341834938965	0.132976508386235
4	0.0677125872420148	-0.00422177152877815	0.0665768348841196	0.00458499447100747	1.78233548412018e-05	0.00443247494318732	0.0950541570318521	45.484567318522	44.515432681478	93.5676820968833	-3.56768209688333	0.107960119964947	-0.0067311408303223	0.106149290312691	0.151553184043131
5	0.0819537784397704	-0.00642084028840315	0.0696435293536631	0.00671642180055498	4.1227190009181e-05	0.00485022118083453	0.107739826301135	49.6424380566761	40.3575619433239	94.4798066297706	-4.47980662977065	0.130666100828716	-0.0102373091332958	0.11103879042357	0.17177905979135
6	0.0965799621072396	-0.00895681745575619	0.0727021777755045	0.00932768908063584	8.02245789357388e-05	0.00528560665330106	0.121216831805128	53.0287846635862	36.9712153364138	95.2984502796752	-5.29845027967522	0.153985908972002	-0.0142806400761419	0.115915462014516	0.193266632342359
7	0.111497927327321	-0.0118343352072478	0.0757068471546499	0.0124317877982886	0.000140051489797505	0.00573152670609752	0.135289933085147	55.8235817149989	34.1764182850011	96.0586623470076	-6.0586623470076	0.177770930049938	-0.0188685191442089	0.120706070080756	0.215704612699533
8	0.126626308902181	-0.014961447162985	0.0786095213061363	0.0160342221061906	0.000223844901210792	0.0061794568399799	0.149791601391337	58.1680194652848	31.8319805347152	96.7385030421382	-6.73850304213822	0.201891436387406	-0.0238543481552694	0.125334058204937	0.238825895075474
9	0.141832915469834	-0.0182448764289008	0.0813857710450377	0.0201165759106731	0.00033287551590586	0.0066236437285953	0.164539038392639	60.1521748878214	29.8478251121786	97.330068993249	-7.33006899324897	0.226136663695526	-0.0290894075715893	0.129760476793746	0.262339028049488
10	0.156984872950929	-0.0215922833203134	0.0839856505485819	0.0246442503354193	0.000466226698984684	0.00705358949806852	0.179343431807447	61.8535753231711	28.1464246768289	97.8315349542847	-7.83153495428468	0.250294759169211	-0.0344264721306017	0.133905692838938	0.285942971631772
11	0.171973051613184	-0.0248809177077555	0.086376842363133	0.0295747304811508	0.000619060065980101	0.00746095889662553	0.194048317291742	63.3310107593738	26.6689892406262	98.2323825155138	-8.23238251551376	0.274191727699592	-0.0396698305289469	0.137718179788158	0.309388260988109
12	0.186664366508564	-0.0280368012618973	0.0885576722379344	0.0348435857240435	0.000786062224999126	0.00784246131220142	0.208499662496715	64.6193108786591	25.3806891213409	98.5419162707472	-8.54191627074721	0.297615380275134	-0.0447015326241985	0.141195268236503	0.332429308827671
13	0.20094237784179	-0.0309698827677459	0.0905366152723589	0.0403778392127127	0.000959133638647924	0.00819687870497513	0.222562017326263	65.7455736817722	24.2544263182278	98.7616683062751	-8.76166830627513	0.320380066712038	-0.0493780018618398	0.144350470778633	0.354850155175802
14	0.214685072627689	-0.0336102325409193	0.092322755411475	0.0460896804091561	0.00112964773145467	0.00852349116676704	0.236099172610532	66.730454090003	23.269545909997	98.8977720600883	-8.89777206008831	0.34229125100078	-0.0535877432093739	0.147198270745336	0.376433629799955
15	0.227744497389724	-0.0359420353527444	0.0939488506199146	0.051867556091298	0.00129182990529793	0.00882638653280303	0.24896942087212	67.5829397715481	22.4170602284519	98.9683010404537	-8.96830104045365	0.363113037930045	-0.0573055410598603	0.149790897034303	0.396953796033355
16	0.240009727023866	-0.0379079428041734	0.095463309123227	0.0576046690660707	0.00143701212764448	0.00911324338875679	0.261064981532323	68.3099261037289	21.6900738962711	98.9753447509677	-8.97534475096774	0.382668569872235	-0.0604399598280826	0.152205531127594	0.416238809841076
17	0.2513615788571	-0.0394830276367749	0.0969221939974242	0.0631826433255341	0.00155890947136633	0.00939391168927433	0.272278285006672	68.9139225112354	21.0860774887646	98.9268865076879	-8.92688650768791	0.400767823432876	-0.0629512557984294	0.154531559307118	0.434117163594822
18	0.261663270875707	-0.0406763332771539	0.098405017729406	0.0684676673253736	0.0016545640888741	0.00968354751432471	0.282499166244031	69.3899739629543	20.6100260370457	98.8360757628027	-8.83607576280266	0.417192715044176	-0.0648538476995438	0.156895755308364	0.450413211486018
19	0.270798934038692	-0.0414499250093248	0.0999999247727633	0.0733320626764919	0.00171809628327865	0.00999998495455832	0.291633578166728	69.7319516426648	20.2680483573352	98.7024529733935	-8.70245297339353	0.431758504525976	-0.0660872528847653	0.159438655568819	0.464977006005624
20	0.278642322242728	-0.0418203089201827	0.101778798976106	0.0776415437448203	0.00174893823817951	0.0103589239210186	0.299582052039201	69.9344278841705	20.0655721158295	98.5355840243724	-8.53558402437235	0.444263906637002	-0.0666777884569239	0.162274870816496	0.477649955419644
21	0.285116114216939	-0.0418138112426997	0.10379402783093	0.0812911985861666	0.00174839481064012	0.0107732002133679	0.306288742219127	69.9964069354661	20.0035930645339	98.3432583588207	-8.34325835882071	0.454585641289762	-0.0666674286395084	0.165487927026355	0.488343020119781
22	0.290237260895557	-0.041436507885535	0.106089664678241	0.0842376676121556	0.001716984185748	0.0112550169515416	0.311784651240957	69.9212582395709	20.0787417604291	98.125080414596	-8.12508041459597	0.462750734846232	-0.0660658607868861	0.169148062305869	0.497105630167342
23	0.29404207639606	-0.0407639592341597	0.108677567419153	0.0864607426913064	0.00166170037244423	0.0118108136601445	0.316122218016854	69.7157533479192	20.2842466520808	97.8927829145778	-7.89278291457782	0.468817086090657	-0.064993557452423	0.173274182747374	0.504021393521769
24	0.296622097350173	-0.0398601550358243	0.111530580760212	0.0879846686364155	0.00158883195947995	0.0124390704447102	0.319394068574552	69.3936256337801	20.6063743662199	97.6535720708471	-7.65357207084712	0.472930639907801	-0.0635525431055872	0.177822992283501	0.509237991987487
25	0.298117021178585	-0.0387795888850784	0.114604880694559	0.0888737583163929	0.0015038565140957	0.0131342786790141	0.321732642903238	68.971783673378	21.028216326622	97.411519124779	-7.41151912477905	0.475314128154632	-0.0618297016662602	0.182724618454335	0.512966586261541
26	0.298674265395061	-0.0376158358192856	0.117835075027417	0.0892063168092793	0.00141495110438345	0.013885104906717	0.323274454326938	68.4694248705006	21.5305751294994	97.1781904978501	-7.17819049785014	0.476202591509982	-0.0599742280281977	0.187874800745244	0.515424831516164
27	0.298498992541109	-0.0364105639669777	0.121135226894503	0.089101648548057	0.00132572916839337	0.0146737431947827	0.324193030324887	67.9119712498901	22.0880287501099	96.9545173988875	-6.95451739888746	0.47592313861784	-0.0580525573453088	0.193136522472103	0.516889397839424
28	0.297776260475676	-0.0352113921705324	0.124402438246688	0.0886707013028776	0.00123984213858703	0.015475966641721	0.324632885092046	67.3262176419501	22.6737823580499	96.7437853241155	-6.74378532411555	0.474770823462494	-0.0561406125167927	0.198345724245357	0.517590696894206
29	0.296635372557598	-0.0340682623482645	0.12752514389252	0.087992544252385	0.00116064649943018	0.0162626623248079	0.324678076064004	66.7368704752569	23.2631295247431	96.5516549323767	-6.55165493237672	0.472951805735966	-0.0543180203256768	0.20332452788986	0.517662748826537
30	0.295214065187176	-0.0329646293977753	0.130401646707998	0.0871513442843382	0.00108666679133267	0.0170045894641575	0.324411159702974	66.1680439570297	23.8319560429703	96.3714522081833	-6.37145220818331	0.470685690668329	-0.0525584014632897	0.207910788756374	0.517237180648874
31	0.293609707053053	-0.0319129685040651	0.13293265855292	0.0862066600757796	0.00101843755874145	0.0176710917099472	0.323876811989479	65.6412198950329	24.3587801049671	96.2032299481582	-6.2032299481582	0.468127721704485	-0.0508816462118385	0.211946203049936	0.516385223197511
32	0.291918863368929	-0.0309112803297587	0.135031164340084	0.0852166227906074	0.000955507251624927	0.0182334153430388	0.323118469582398	65.1764368014826	24.8235631985174	96.044523873898	-6.04452387389804	0.465431861238726	-0.0492845668522938	0.215292034981001	0.515176131349487
33	0.290284238320854	-0.0299084452552402	0.136649747630928	0.0842649390175183	0.0008945150975857	0.0186731535275963	0.322230674583753	64.7915404482434	25.2084595517566	95.8825182857506	-5.88251828575062	0.462825635077892	-0.0476856588890947	0.217872684360536	0.513760641874606
34	0.288804095356902	-0.0289085502980306	0.137753881720879	0.0834078054949185	0.000835704280333765	0.0189761319291699	0.321278137607311	64.4997746221745	25.5002253778255	95.7161206480282	-5.71612064802818	0.460465713260367	-0.0460914386129314	0.219633102233544	0.512241928583085
35	0.287540650464614	-0.0278944509474654	0.138319837932988	0.0826796256696133	0.000778100393660553	0.0191323775658081	0.320296899187429	64.3103766844789	25.6896233155211	95.5409513514283	-5.54095135142832	0.458451292194856	-0.0444745710259333	0.220535455888055	0.510677454061589
36	0.286509367686896	-0.0268298347097742	0.138366167110232	0.082087617772345	0.000719840030553805	0.0191451962007766	0.319300256817428	64.2223530610231	25.7776469389769	95.3497949267491	-5.34979492674907	0.456807027562015	-0.0427771599326757	0.220609322560957	0.509088419670644
37	0.285651318565395	-0.0257202670507262	0.137934072015958	0.0815966757981488	0.000661532137160672	0.0190258082229035	0.318251498281175	64.2252337254119	25.7747662745881	95.1450822018845	-5.14508220188449	0.455438964549418	-0.0410080788436323	0.219920395433606	0.507416291902384
38	0.284933509040771	-0.0245222583932438	0.137082654043028	0.0811871045742871	0.000601341156705016	0.0187916540394805	0.31714365793828	64.3076060766708	25.6923939233292	94.9189311519121	-4.91893115191215	0.454294497832862	-0.0390979885096362	0.218562905043093	0.505649964825064
