"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.0253591334566578	-0.00987432958767178	0.000307094985263419	0.000643085649672581	9.75023848059703e-05	9.43073299739396e-08	0.0272154798195535	89.306191334675	0.69380866532498	111.274924332247	-21.2749243322475	0.0438587572754372	-0.0170777059627668	0.000531122423492596	0.0470693182628044
1	0.0304125068861999	-0.0118582436941759	0.00193575917616886	0.000924920575103156	0.000140617943510462	3.74716358812194e-06	0.0326999339785532	86.3580307470649	3.64196925293507	111.301476295949	-21.3014762959488	0.0525985937153232	-0.020508896046655	0.00334790587369225	0.0565547111355123
2	0.0360238778622268	-0.0140724544967696	0.00437939598939647	0.00129771977623263	0.000198033975563651	1.91791092319419e-05	0.0389221384436702	83.0686077765204	6.93139222347965	111.337724790346	-21.337724790346	0.0623034899035399	-0.0243383855011581	0.00757418884364661	0.0673160471180736
3	0.0422247086258892	-0.0165394555503248	0.00766409190522732	0.00178292601854124	0.00027355358990117	5.87383047317709e-05	0.0459914982705954	79.7123979483136	10.2876020516864	111.390322398158	-21.3903223981578	0.0730278599548412	-0.0286050770500256	0.0132550880408636	0.0795425428408776
4	0.049081257672977	-0.0192656057990724	0.0117403327985377	0.00240896985476116	0.000371163566805252	0.00013783541422042	0.0540182268848843	76.5475088457334	13.4524911542666	111.431233433516	-21.4312334335163	0.0848862982929384	-0.0333199685213981	0.0203049685204734	0.0934248130143277
5	0.0565861389005422	-0.022275508459296	0.0164846471338981	0.00320199111567146	0.000496198277120168	0.000271743591129135	0.0630074041991952	73.7581273715134	16.2418726284866	111.487408011818	-21.4874080118177	0.0978660306131826	-0.0385256113097475	0.0285102855999621	0.108971643374602
6	0.0646924892849722	-0.0255894648169256	0.0217325412816465	0.00418511816988624	0.000654820709616673	0.000472303350558469	0.0728851303769252	71.4309423577786	18.5690576422214	111.581542874316	-21.5815428743157	0.111886007064981	-0.0442571165979343	0.0375865466649023	0.126055223758086
7	0.0733493739422983	-0.0291958817084716	0.0273068359229785	0.00538013065772711	0.000852399508735067	0.000745663288124469	0.0835355819671273	69.5804805463404	20.4195194536596	111.704464476407	-21.7044644764073	0.126858135493425	-0.0504944339475469	0.0472273191334806	0.144475236885381
8	0.0824578763615801	-0.0330890130355091	0.0330332057420359	0.00679930137406163	0.00109488278366409	0.00109119268159567	0.0947912276496164	68.1686133362787	21.8313866637213	111.864793860729	-21.8647938607288	0.142611339262504	-0.0572276254505519	0.057131106437281	0.163941936440014
9	0.0919498946720802	-0.0372056401190407	0.0387448214383617	0.00845478313020664	0.00138425965666757	0.00150116118829053	0.106490393816366	67.1509579033702	22.8490420966298	112.029708431089	-22.0297084310886	0.159027835821654	-0.0643473540626785	0.0670093764067134	0.184175707050097
10	0.101724672209558	-0.0414646031726133	0.0443082407703044	0.010347908936142	0.00171931331626229	0.00196322020015927	0.118450168647257	66.4634914448521	23.5365085551479	112.176594828974	-22.1765948289736	0.175933365979865	-0.0717132534981205	0.0766313399693954	0.204860201742056
