"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.258404954567068	-0.0468325979686788	-0.0121802448026106	0.0667731205448085	0.0021932922324959	0.000148358363451523	0.26289688309441	92.6987116244285	-2.69871162442848	100.2726221986	-10.2726221986002	0.399512916770359	-0.0724066140517607	-0.0188315473138692	0.406457766070516
1	0.261863729423565	-0.0455744075268911	-0.0203138055336789	0.0685726127876181	0.00207702662142715	0.000412650695260124	0.266575111562024	94.4357767841563	-4.43577678415635	99.872791723362	-9.87279172336201	0.404860435101368	-0.0704613598127568	-0.0314066257478029	0.412144575698861
2	0.26567198920713	-0.0443436144891916	-0.0285157339850331	0.0705816058492734	0.00196635614596604	0.000813147084705172	0.270852559670284	96.1263513481582	-6.1263513481582	99.4759503622568	-9.47595036225677	0.410748282633163	-0.0685584639597891	-0.0440874056664086	0.418757822619486
3	0.269443955734693	-0.0431183038391669	-0.0363236849173251	0.0726000452819592	0.00185918812596672	0.00131941008597311	0.275279210064798	97.6777447168298	-7.67774471682984	99.0917844433433	-9.09178444334331	0.416580018142692	-0.0666640442782419	-0.0561590675901749	0.425601747162643
4	0.272815526189296	-0.0418759247083235	-0.0431808344964586	0.0744283113299424	0.00175359307017718	0.00186458446781055	0.279368016902311	98.9940789692771	-8.99407896927714	98.7265284365028	-8.72652843650276	0.421792712104663	-0.0647432354797828	-0.0667607212375674	0.431923340912665
5	0.275496139026366	-0.0405673828603983	-0.0485028658349333	0.0758981226184348	0.00164571255214214	0.00235252799420154	0.282659447329783	99.9849651381339	-9.98496513813393	98.3767248916797	-8.37672489167969	0.425937135167542	-0.0627201342925144	-0.0749889700601937	0.437012132544501
6	0.277290733209464	-0.0391559826855832	-0.0517544290359852	0.0768901507238421	0.00153319098007369	0.00267852092484083	0.284783887586283	100.572223996525	-10.5722239965252	98.0375452791548	-8.03754527915483	0.428711708734484	-0.0605380066258244	-0.0800161240506883	0.440296672211322
7	0.278151307237444	-0.0375945184308008	-0.0525410047850069	0.077368149717899	0.00141334781604382	0.00276055718381812	0.285555694598726	100.696771963293	-10.6967719632934	97.697367423396	-7.69736742339605	0.430042218981824	-0.058123868940632	-0.0812322275587614	0.441489942174901
8	0.278170830375206	-0.0358428475829709	-0.0506552603524455	0.0773790108716316	0.00128470972285608	0.00256595540137404	0.28500820338345	100.320546185495	-10.3205461854948	97.3422161365103	-7.34221613651029	0.430072403177498	-0.0554156579823298	-0.0783167290544921	0.440643480803107
9	0.277517073078824	-0.0339247180451856	-0.0460769835188116	0.0770157258502373	0.00115088649444534	0.00212308841019284	0.283354373099967	99.4269916682411	-9.42699166824114	96.9694700701954	-6.96947007019538	0.429061646689586	-0.0524500897420928	-0.0712383789715702	0.438086538497167
