pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
307.460256,343.082621,246.924643,344.176638,248.518660,368.839031,254.947435,343.447293,285.215242,347.458689,248.289316,389.396011,222.126923,391.448718
307.460256,343.082621,246.924643,344.176638,248.518660,368.839031,254.947435,343.447293,285.215242,347.458689,248.289316,389.396011,222.126923,391.448718
307.460256,343.082621,246.924643,344.176638,248.518660,368.839031,254.947435,343.447293,285.215242,346.958689,248.289316,389.396011,222.126923,391.448718
307.460256,343.082621,246.924643,344.176638,249.018660,368.839031,254.947435,343.447293,285.215242,346.458689,248.289316,389.396011,222.126923,391.448718
307.460256,343.082621,246.924643,344.176638,249.748005,368.839031,254.947435,343.447293,285.215242,345.864672,249.018660,389.396011,222.126923,391.084046
307.460256,343.082621,246.924643,344.676638,250.477350,368.839031,255.312108,343.905983,285.215242,345.500000,250.112678,389.396011,222.491595,391.084046
307.460256,343.082621,246.924643,344.676638,251.071367,368.839031,255.312108,343.905983,285.215242,345.135328,250.936039,389.396011,222.856267,390.584046
307.460256,343.082621,246.559971,344.176638,251.300712,368.974359,254.582763,343.635328,285.215242,344.905983,251.530056,389.396011,223.220940,390.584046
307.460256,343.082621,246.559971,344.176638,252.165384,368.974359,254.582763,343.635328,285.215242,344.405983,251.894729,389.396011,223.950284,390.219373
307.460256,343.082621,246.559971,344.176638,253.030056,368.974359,254.582763,344.135328,285.215242,344.541311,252.624074,389.396011,224.408974,390.219373
307.460256,343.082621,246.559971,344.176638,253.759401,369.109687,254.582763,344.135328,285.215242,344.541311,253.353418,389.031339,225.638319,389.990028
307.460256,343.082621,246.195299,344.176638,254.853418,368.745014,254.582763,344.135328,284.715242,344.541311,254.676780,388.531339,227.232336,389.490028
306.960256,342.582621,246.195299,344.176638,255.812108,368.745014,254.582763,344.635328,284.715242,344.541311,255.541452,388.531339,228.555697,389.260684
306.960256,342.582621,246.195299,344.176638,256.906125,368.380342,254.582763,344.635328,284.715242,344.541311,256.635470,388.531339,229.649715,389.260684
306.460256,342.217949,245.830626,344.541311,257.864814,368.515670,254.582763,345.135328,284.715242,344.541311,257.864814,388.666667,231.243732,389.260684
306.230911,341.853276,246.101282,344.905983,259.688176,368.609687,254.947435,345.635328,284.715242,344.541311,259.458831,388.666667,232.702421,389.260684
305.730911,341.353276,246.236609,345.770655,261.146866,368.609687,254.947435,346.594017,284.715242,344.541311,261.052848,388.666667,234.161111,389.490028
305.501566,341.853276,246.236609,346.500000,262.240883,368.609687,255.312108,347.823362,284.715242,344.541311,262.740883,388.301994,235.619800,389.490028
304.636894,340.488604,246.736609,347.729345,264.658262,368.974359,256.135470,348.552707,284.715242,344.541311,264.334900,388.301994,237.901851,389.584046
304.272222,340.988604,247.465954,349.458689,266.616951,369.339031,256.500142,349.782051,284.715242,344.541311,265.887606,388.166667,240.319230,390.084046
303.907549,340.488604,247.924643,350.646724,268.440313,369.339031,257.229487,350.876068,284.715242,344.541311,268.075640,388.531339,242.601282,390.084046
303.407549,340.488604,249.289316,352.105413,269.669658,369.339031,257.729487,351.158120,284.715242,344.541311,269.263675,389.031339,245.789316,390.084046
303.407549,340.488604,250.383333,353.334758,272.087037,369.703704,258.458831,351.428775,284.715242,344.541311,272.087037,389.031339,248.342022,390.219373
302.907549,340.488604,251.936039,354.158120,274.275071,369.568376,260.188176,351.887464,284.715242,344.541311,274.639743,389.396011,250.800712,389.719373
302.907549,339.988604,253.894729,355.481481,276.827777,369.568376,260.917521,352.616809,284.715242,344.541311,276.463105,389.396011,253.906125,389.719373
302.907549,339.988604,255.447435,357.169516,278.609829,369.433048,260.876210,353.075499,284.715242,344.541311,278.745156,389.396011,256.229487,389.719373
302.907549,339.988604,257.676780,358.534188,281.162535,369.433048,262.376210,353.940171,284.715242,344.541311,281.433190,389.396011,259.188176,389.719373
302.907549,339.488604,259.594159,359.992877,283.121225,369.568376,264.605555,355.169516,284.715242,344.541311,283.850569,389.531339,261.470227,389.854701
302.907549,339.488604,261.782193,360.086895,285.579914,369.568376,265.470227,355.669516,284.715242,344.541311,286.361965,389.031339,264.428917,390.854701
302.907549,338.988604,263.834900,361.045584,288.132621,369.703704,266.252279,356.210826,284.715242,344.541311,288.549999,389.031339,266.481623,390.354701
302.907549,337.988604,266.022934,361.639601,289.955982,369.703704,266.616951,356.210826,284.715242,344.541311,290.373361,389.031339,269.034330,390.219373
302.907549,337.988604,268.075640,362.274929,291.779344,369.703704,266.981623,356.710826,284.715242,344.541311,292.102706,389.031339,271.357692,390.219373
302.907549,337.988604,269.763675,363.368946,292.873361,369.703704,269.210968,357.304843,284.715242,344.541311,292.832051,389.031339,272.910398,390.219373
302.907549,337.488604,272.087037,364.233618,295.061395,369.703704,271.534330,357.669516,284.715242,344.541311,294.790740,389.031339,274.869088,390.084046
302.907549,337.488604,274.775071,364.462963,296.749430,369.703704,273.951709,358.034188,284.715242,344.541311,296.384757,389.031339,276.692450,390.084046
302.907549,337.488604,277.192450,365.192308,297.978774,369.703704,276.410398,358.492877,284.715242,344.541311,297.843447,389.031339,279.015811,389.948718
302.407549,336.988604,279.339173,366.245014,299.666809,370.068376,278.233760,358.816239,284.715242,344.541311,300.166809,389.396011,281.203846,390.448718
302.407549,337.123932,282.433190,367.245014,301.854843,370.068376,281.286467,359.680912,284.715242,344.541311,301.990170,389.396011,282.891880,390.813390
302.407549,336.623932,284.391880,367.474359,303.678205,370.297721,283.433190,360.045584,284.715242,344.541311,304.178205,390.125356,285.079914,391.678063
301.907549,335.623932,287.079914,367.703704,306.460256,370.662393,286.121225,360.410256,285.215242,344.541311,306.730911,390.125356,287.497293,391.542735
301.407549,335.123932,290.361965,368.433048,308.918945,371.162393,288.673931,360.774929,286.444586,345.041311,308.918945,390.490028,290.049999,391.907407
299.407549,334.123932,293.779344,368.933048,311.742307,371.391738,291.414672,361.504274,287.173931,346.041311,311.971652,390.854701,292.832051,392.001425
297.272222,333.759259,297.520085,369.068376,314.430341,371.985755,294.102706,362.004274,288.767948,346.541311,315.024358,391.584046,295.884757,392.501425
295.772222,333.759259,301.437464,369.433048,318.347720,372.485755,297.249430,362.504274,290.591310,346.635328,318.900427,392.313390,299.802136,392.866097
294.772222,333.759259,306.042877,369.568376,321.953133,372.350427,301.260826,363.004274,291.914672,346.635328,322.182478,392.178063,303.948860,393.501425
294.272222,333.759259,310.554273,368.974359,327.693874,372.350427,306.001566,362.504274,293.238034,346.770655,327.693874,391.813390,307.595584,393.001425
293.272222,333.759259,315.065669,367.974359,330.705270,372.485755,309.648290,361.639601,295.384757,346.905983,331.569942,391.948718,311.471652,392.907407
290.772222,333.759259,319.077065,367.245014,335.404700,372.485755,313.659686,361.274929,297.937464,346.541311,336.040028,391.948718,315.118376,392.907407
286.772222,335.259259,323.911823,366.650997,339.322079,372.621083,317.900427,360.910256,299.625498,346.541311,339.551424,391.948718,319.359116,392.772080
287.772222,336.259259,327.829202,365.692308,343.104131,372.256410,321.682478,360.316239,302.136894,346.541311,343.198148,391.584046,322.505840,392.272080
288.772222,336.259259,330.746581,364.733618,346.615527,371.891738,324.693874,359.316239,304.595584,345.541311,346.844871,391.219373,325.193874,392.772080
289.772222,336.259259,333.299287,363.639601,349.168233,371.891738,327.975925,358.222222,307.283618,345.041311,350.126923,391.219373,327.975925,392.772080
290.772222,336.259259,335.851994,363.545584,351.950284,371.891738,329.663960,358.222222,309.606980,345.041311,352.814957,391.219373,330.663960,392.772080
291.772222,336.759259,337.446011,363.774929,353.773646,371.891738,331.257977,358.951567,311.795014,345.041311,354.273646,391.219373,332.851994,392.272080
293.272222,336.759259,339.040028,364.774929,355.367663,371.891738,332.122649,359.816239,313.389031,345.041311,355.732336,391.219373,335.175356,392.272080
