pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
304.417668,341.456381,247.978138,352.241004,247.978138,374.888713,255.167887,348.286642,278.534571,349.724592,247.040188,397.536423,221.735554,397.536423
304.417668,341.456381,247.978138,352.241004,248.478138,374.888713,255.167887,348.286642,278.534571,348.724592,247.399676,397.536423,222.095042,397.536423
304.417668,341.456381,247.978138,352.241004,248.837626,374.888713,255.167887,348.286642,278.534571,348.646130,247.618651,397.536423,222.673504,397.395910
304.417668,341.456381,247.978138,352.241004,249.197113,374.748201,255.167887,348.286642,278.534571,348.286642,248.478138,397.536423,223.892479,397.395910
304.417668,341.456381,247.978138,352.241004,249.916088,374.748201,255.167887,348.286642,278.175084,347.567667,249.337626,397.536423,224.611454,397.755398
304.417668,341.456381,247.978138,352.241004,251.135063,374.748201,255.167887,348.286642,278.175084,347.067667,250.556601,397.536423,225.689916,398.114885
304.417668,341.456381,247.978138,352.741004,252.713525,374.748201,255.167887,348.286642,278.175084,347.067667,251.854038,397.395910,227.127866,398.114885
304.417668,341.456381,247.978138,353.241004,254.291988,374.748201,255.167887,348.286642,278.175084,347.067667,253.791988,397.536423,228.784791,398.114885
304.417668,341.456381,247.978138,353.741004,256.448912,374.888713,255.167887,348.286642,278.175084,347.067667,255.667887,397.536423,230.582228,397.895910
304.417668,341.456381,248.337626,353.959979,258.386862,374.529226,255.167887,348.286642,278.175084,347.067667,257.465324,397.536423,233.239153,397.317448
304.417668,341.456381,248.697113,354.319466,260.184299,374.310251,255.167887,348.286642,278.175084,347.067667,259.122249,397.536423,235.036590,397.317448
304.417668,341.456381,249.056601,354.678954,262.200711,373.950764,254.808400,348.286642,278.175084,346.708180,261.419686,397.176935,237.193515,397.176935
