StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
7.408634e+05	-6.199436e+05	1.342185e+06	1.862250e+04	1.799296e+06	0.000000e+00	1.807197e+06	-7.901157e+03	
7.417131e+05	-7.524595e+05	1.475339e+06	1.883354e+04	1.956302e+06	0.000000e+00	1.964293e+06	-7.990698e+03	
7.210934e+05	-9.118245e+05	1.613853e+06	1.906473e+04	2.090311e+06	0.000000e+00	2.098400e+06	-8.088787e+03	
6.780881e+05	-1.098133e+06	1.756831e+06	1.938992e+04	2.196150e+06	0.000000e+00	2.204377e+06	-8.226757e+03	
6.144406e+05	-1.309593e+06	1.904170e+06	1.986335e+04	2.271016e+06	0.000000e+00	2.279443e+06	-8.427624e+03	
5.315942e+05	-1.544782e+06	2.055801e+06	2.057429e+04	2.313149e+06	0.000000e+00	2.321878e+06	-8.729263e+03	
4.318810e+05	-1.801362e+06	2.211630e+06	2.161284e+04	2.322466e+06	0.000000e+00	2.331636e+06	-9.169899e+03	
3.200202e+05	-2.075198e+06	2.372201e+06	2.301762e+04	2.301687e+06	0.000000e+00	2.311453e+06	-9.765920e+03	
2.007675e+05	-2.362046e+06	2.538003e+06	2.481076e+04	2.255342e+06	0.000000e+00	2.265869e+06	-1.052671e+04	
7.743706e+04	-2.658660e+06	2.709062e+06	2.703523e+04	2.188605e+06	0.000000e+00	2.200076e+06	-1.147051e+04	
-4.705931e+04	-2.962944e+06	2.886177e+06	2.970791e+04	2.106670e+06	0.000000e+00	2.119274e+06	-1.260447e+04	
-1.705241e+05	-3.274393e+06	3.071071e+06	3.279854e+04	2.013998e+06	0.000000e+00	2.027914e+06	-1.391577e+04	
-2.924048e+05	-3.593502e+06	3.264817e+06	3.627975e+04	1.915477e+06	0.000000e+00	1.930870e+06	-1.539278e+04	
-4.134385e+05	-3.920861e+06	3.467298e+06	4.012386e+04	1.815907e+06	0.000000e+00	1.832931e+06	-1.702376e+04	
-5.340406e+05	-4.256416e+06	3.678122e+06	4.425296e+04	1.720008e+06	0.000000e+00	1.738783e+06	-1.877565e+04	
-6.536952e+05	-4.599568e+06	3.897334e+06	4.853883e+04	1.627972e+06	0.000000e+00	1.648567e+06	-2.059406e+04	
-7.715596e+05	-4.948391e+06	4.123985e+06	5.284706e+04	1.536669e+06	0.000000e+00	1.559091e+06	-2.242196e+04	
-8.854483e+05	-5.299052e+06	4.356596e+06	5.700820e+04	1.441555e+06	0.000000e+00	1.465742e+06	-2.418745e+04	
-9.912634e+05	-5.645913e+06	4.593852e+06	6.079782e+04	1.337806e+06	0.000000e+00	1.363601e+06	-2.579531e+04	
-1.085381e+06	-5.982605e+06	4.833173e+06	6.405071e+04	1.222631e+06	0.000000e+00	1.249806e+06	-2.717544e+04	
-1.165209e+06	-6.303038e+06	5.071154e+06	6.667465e+04	1.094817e+06	0.000000e+00	1.123105e+06	-2.828873e+04	
-1.227805e+06	-6.601850e+06	5.305471e+06	6.857487e+04	9.536361e+05	0.000000e+00	9.827311e+05	-2.909495e+04	
-1.270347e+06	-6.874561e+06	5.534544e+06	6.967087e+04	7.985807e+05	0.000000e+00	8.281407e+05	-2.955996e+04	
-1.291028e+06	-7.117425e+06	5.756443e+06	6.995418e+04	6.302880e+05	0.000000e+00	6.599682e+05	-2.968017e+04	
-1.288715e+06	-7.327464e+06	5.969275e+06	6.947402e+04	4.538190e+05	0.000000e+00	4.832954e+05	-2.947645e+04	
-1.262711e+06	-7.503552e+06	6.172545e+06	6.829546e+04	2.761060e+05	0.000000e+00	3.050824e+05	-2.897641e+04	
-1.213493e+06	-7.646386e+06	6.366359e+06	6.653299e+04	1.041884e+05	0.000000e+00	1.324170e+05	-2.822863e+04	
-1.142807e+06	-7.758004e+06	6.550856e+06	6.434060e+04	-5.720895e+04	0.000000e+00	-2.991051e+04	-2.729844e+04	
-1.053493e+06	-7.842454e+06	6.727180e+06	6.178058e+04	-2.089545e+05	0.000000e+00	-1.827422e+05	-2.621227e+04	
-9.487004e+05	-7.904157e+06	6.896588e+06	5.886838e+04	-3.530130e+05	0.000000e+00	-3.280363e+05	-2.497668e+04	
-8.320586e+05	-7.947117e+06	7.059415e+06	5.564361e+04	-4.922501e+05	0.000000e+00	-4.686416e+05	-2.360848e+04	
-7.071478e+05	-7.974820e+06	7.215516e+06	5.215564e+04	-6.301034e+05	0.000000e+00	-6.079748e+05	-2.212860e+04	
-5.758241e+05	-7.989627e+06	7.365339e+06	4.846372e+04	-7.657961e+05	0.000000e+00	-7.452339e+05	-2.056219e+04	
-4.391901e+05	-7.993592e+06	7.509740e+06	4.466196e+04	-8.954975e+05	0.000000e+00	-8.765483e+05	-1.894918e+04	
-2.989286e+05	-7.989212e+06	7.649412e+06	4.087116e+04	-1.016544e+06	0.000000e+00	-9.992028e+05	-1.734082e+04	
-1.562558e+05	-7.978780e+06	7.785337e+06	3.718660e+04	-1.127066e+06	0.000000e+00	-1.111288e+06	-1.577753e+04	
-1.223980e+04	-7.964874e+06	7.918984e+06	3.365074e+04	-1.226478e+06	0.000000e+00	-1.212200e+06	-1.427734e+04	
1.308279e+05	-7.950776e+06	8.051308e+06	3.029604e+04	-1.317705e+06	0.000000e+00	-1.304851e+06	-1.285401e+04	
2.706025e+05	-7.939238e+06	8.182674e+06	2.716590e+04	-1.404715e+06	0.000000e+00	-1.393189e+06	-1.152595e+04	
4.053399e+05	-7.932825e+06	8.313886e+06	2.427968e+04	-1.490759e+06	0.000000e+00	-1.480457e+06	-1.030138e+04	
5.339434e+05	-7.933476e+06	8.445768e+06	2.165231e+04	-1.578237e+06	0.000000e+00	-1.569050e+06	-9.186644e+03	
6.577865e+05	-7.939806e+06	8.578248e+06	1.934463e+04	-1.669551e+06	0.000000e+00	-1.661343e+06	-8.207543e+03	
7.797599e+05	-7.948588e+06	8.710937e+06	1.741172e+04	-1.766857e+06	0.000000e+00	-1.759470e+06	-7.387446e+03	
9.032089e+05	-7.956584e+06	8.843916e+06	1.587623e+04	-1.870637e+06	0.000000e+00	-1.863901e+06	-6.735970e+03	
1.031347e+06	-7.960549e+06	8.977130e+06	1.476611e+04	-1.981095e+06	0.000000e+00	-1.974830e+06	-6.264966e+03	
