StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-2.085021e+04	1.002607e+06	7.801136e+05	1.270354e+06	3.788596e+01	1.249503e+06	-1.291204e+06	-1.054401e+06	
-2.243529e+04	1.134621e+06	8.108681e+05	1.394587e+06	3.555188e+01	1.372151e+06	-1.417022e+06	-1.187067e+06	
-2.386211e+04	1.273407e+06	8.279422e+05	1.518899e+06	3.303108e+01	1.495037e+06	-1.542761e+06	-1.323453e+06	
-2.509655e+04	1.416609e+06	8.296431e+05	1.641672e+06	3.035557e+01	1.616576e+06	-1.666769e+06	-1.460746e+06	
-2.612007e+04	1.561134e+06	8.145718e+05	1.760871e+06	2.755475e+01	1.734751e+06	-1.786991e+06	-1.595553e+06	
-2.692490e+04	1.704020e+06	7.825254e+05	1.875108e+06	2.466569e+01	1.848183e+06	-1.902033e+06	-1.724894e+06	
-2.751580e+04	1.842589e+06	7.348142e+05	1.983705e+06	2.174185e+01	1.956189e+06	-2.011221e+06	-1.846504e+06	
-2.791635e+04	1.973838e+06	6.736347e+05	2.085622e+06	1.884384e+01	2.057706e+06	-2.113538e+06	-1.958199e+06	
-2.816678e+04	2.094843e+06	6.017763e+05	2.179565e+06	1.602754e+01	2.151398e+06	-2.207732e+06	-2.058087e+06	
-2.831445e+04	2.203596e+06	5.231547e+05	2.264846e+06	1.335531e+01	2.236532e+06	-2.293161e+06	-2.145441e+06	
-2.950695e+04	2.298915e+06	4.360245e+05	2.339899e+06	1.073947e+01	2.310392e+06	-2.369406e+06	-2.220600e+06	
-4.583624e+04	2.380035e+06	2.595030e+05	2.394141e+06	6.222566e+00	2.348304e+06	-2.439977e+06	-2.283929e+06	
-6.384658e+04	2.446660e+06	7.774915e+04	2.447895e+06	1.820114e+00	2.384049e+06	-2.511742e+06	-2.335838e+06	
-8.361929e+04	2.499198e+06	-1.065985e+05	2.501471e+06	-2.442361e+00	2.417851e+06	-2.585090e+06	-2.377712e+06	
-1.053401e+05	2.538641e+06	-2.911929e+05	2.555287e+06	-6.543473e+00	2.449947e+06	-2.660627e+06	-2.411806e+06	
-1.293551e+05	2.565779e+06	-4.752238e+05	2.609417e+06	-1.049320e+01	2.480062e+06	-2.738772e+06	-2.440064e+06	
-1.555375e+05	2.581457e+06	-6.564695e+05	2.663620e+06	-1.426800e+01	2.508083e+06	-2.819158e+06	-2.462845e+06	
-1.833744e+05	2.587103e+06	-8.306138e+05	2.717171e+06	-1.779972e+01	2.533797e+06	-2.900546e+06	-2.479971e+06	
-2.122879e+05	2.584425e+06	-9.923885e+05	2.768409e+06	-2.100620e+01	2.556121e+06	-2.980697e+06	-2.491357e+06	
-2.416720e+05	2.574507e+06	-1.136230e+06	2.814090e+06	-2.381375e+01	2.572418e+06	-3.055762e+06	-2.496178e+06	
-2.710606e+05	2.557440e+06	-1.256819e+06	2.849578e+06	-2.617120e+01	2.578517e+06	-3.120639e+06	-2.493341e+06	
-3.008685e+05	2.532628e+06	-1.352250e+06	2.871026e+06	-2.809918e+01	2.570157e+06	-3.171894e+06	-2.484128e+06	
-3.316399e+05	2.499322e+06	-1.421105e+06	2.875092e+06	-2.962240e+01	2.543452e+06	-3.206732e+06	-2.470659e+06	
-3.637487e+05	2.456237e+06	-1.462203e+06	2.858520e+06	-3.076544e+01	2.494771e+06	-3.222269e+06	-2.454383e+06	
-3.974134e+05	2.401586e+06	-1.474939e+06	2.818344e+06	-3.155626e+01	2.420930e+06	-3.215757e+06	-2.435991e+06	
-4.326942e+05	2.333388e+06	-1.458471e+06	2.751698e+06	-3.200722e+01	2.319003e+06	-3.184392e+06	-2.415633e+06	
-4.694536e+05	2.248741e+06	-1.411178e+06	2.654856e+06	-3.210998e+01	2.185402e+06	-3.124310e+06	-2.392216e+06	
-5.073494e+05	2.143731e+06	-1.331901e+06	2.523795e+06	-3.185272e+01	2.016446e+06	-3.031144e+06	-2.363539e+06	
-5.457074e+05	2.013473e+06	-1.219469e+06	2.353971e+06	-3.120138e+01	1.808263e+06	-2.899678e+06	-2.326206e+06	
-5.833675e+05	1.852768e+06	-1.071345e+06	2.140217e+06	-3.003823e+01	1.556849e+06	-2.723584e+06	-2.276129e+06	
-6.181887e+05	1.657846e+06	-8.809832e+05	1.877388e+06	-2.798629e+01	1.259199e+06	-2.495576e+06	-2.209625e+06	
-6.470327e+05	1.426833e+06	-6.381059e+05	1.563020e+06	-2.409507e+01	9.159874e+05	-2.210053e+06	-2.123835e+06	
-6.664156e+05	1.158541e+06	-3.318480e+05	1.205131e+06	-1.598363e+01	5.387152e+05	-1.871546e+06	-2.016180e+06	
-6.727249e+05	8.531209e+05	4.887751e+04	8.545199e+05	3.279041e+00	1.817950e+05	-1.527245e+06	-1.885223e+06	
-6.626065e+05	5.124611e+05	5.133387e+05	7.253503e+05	4.504904e+01	6.274372e+04	-1.387957e+06	-1.730886e+06	
-6.344533e+05	1.415101e+05	1.059389e+06	1.068799e+06	8.239166e+01	4.343452e+05	-1.703252e+06	-1.553528e+06	
-5.881688e+05	-2.514999e+05	1.676634e+06	1.695392e+06	-8.146910e+01	1.107223e+06	-2.283561e+06	-1.354168e+06	
-5.244341e+05	-6.560072e+05	2.352970e+06	2.442706e+06	-7.442158e+01	1.918272e+06	-2.967140e+06	-1.135447e+06	
-4.447324e+05	-1.060399e+06	3.075196e+06	3.252888e+06	-7.097464e+01	2.808155e+06	-3.697620e+06	-9.016290e+05	
-3.581521e+05	-1.332539e+06	3.828710e+06	4.053971e+06	-7.081015e+01	3.695819e+06	-4.412123e+06	-6.577933e+05	
-2.821458e+05	-1.356953e+06	4.595118e+06	4.791287e+06	-7.354799e+01	4.509141e+06	-5.073433e+06	-4.097179e+05	
-2.098028e+05	-1.355131e+06	5.353928e+06	5.522765e+06	-7.579621e+01	5.312962e+06	-5.732567e+06	-1.635548e+05	
-1.317951e+05	-1.298035e+06	6.108914e+06	6.245296e+06	-7.800411e+01	6.113501e+06	-6.377091e+06	6.698673e+04	
-1.077901e+05	-1.315145e+06	6.465512e+06	6.597913e+06	-7.850239e+01	6.490123e+06	-6.705703e+06	2.915521e+05	
-1.253761e+05	-1.365444e+06	6.514251e+06	6.655818e+06	-7.816172e+01	6.530441e+06	-6.781194e+06	4.993760e+05	
-1.408212e+05	-1.402195e+06	6.541336e+06	6.689935e+06	-7.790125e+01	6.549113e+06	-6.830756e+06	6.884095e+05	
