StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-1.213073e+05	1.046890e+06	4.641172e+05	1.145157e+06	2.390912e+01	1.023850e+06	-1.266464e+06	-1.034894e+06	
-1.310531e+05	1.131671e+06	4.239150e+05	1.208463e+06	2.053557e+01	1.077410e+06	-1.339516e+06	-1.104441e+06	
-1.415203e+05	1.218869e+06	3.819590e+05	1.277315e+06	1.739953e+01	1.135795e+06	-1.418835e+06	-1.178088e+06	
-1.528523e+05	1.307126e+06	3.380121e+05	1.350122e+06	1.449863e+01	1.197270e+06	-1.502974e+06	-1.254382e+06	
-1.651785e+05	1.395466e+06	2.916007e+05	1.425608e+06	1.180286e+01	1.260429e+06	-1.590786e+06	-1.332064e+06	
-1.786804e+05	1.482578e+06	2.417814e+05	1.502163e+06	9.262362e+00	1.323483e+06	-1.680844e+06	-1.409487e+06	
-1.934333e+05	1.567531e+06	1.884596e+05	1.578819e+06	6.855600e+00	1.385386e+06	-1.772252e+06	-1.485376e+06	
-2.093958e+05	1.650194e+06	1.321673e+05	1.655479e+06	4.579157e+00	1.446083e+06	-1.864875e+06	-1.559149e+06	
-2.265431e+05	1.730224e+06	7.307331e+04	1.731767e+06	2.418361e+00	1.505223e+06	-1.958310e+06	-1.629998e+06	
-2.447956e+05	1.807055e+06	1.171011e+04	1.807093e+06	3.712842e-01	1.562297e+06	-2.051889e+06	-1.697017e+06	
-2.639825e+05	1.880336e+06	-5.052108e+04	1.881015e+06	-1.539060e+00	1.617032e+06	-2.144997e+06	-1.759768e+06	
-2.839144e+05	1.949411e+06	-1.122847e+05	1.952642e+06	-3.296556e+00	1.668727e+06	-2.236556e+06	-1.817730e+06	
-3.043756e+05	2.013240e+06	-1.724818e+05	2.020615e+06	-4.896787e+00	1.716240e+06	-2.324991e+06	-1.870157e+06	
-3.250347e+05	2.071279e+06	-2.294110e+05	2.083945e+06	-6.320216e+00	1.758910e+06	-2.408979e+06	-1.916922e+06	
-3.456314e+05	2.123172e+06	-2.810753e+05	2.141696e+06	-7.541231e+00	1.796064e+06	-2.487327e+06	-1.958472e+06	
-3.661194e+05	2.167854e+06	-3.260126e+05	2.192231e+06	-8.552336e+00	1.826112e+06	-2.558350e+06	-1.994897e+06	
-3.864877e+05	2.204185e+06	-3.627945e+05	2.233842e+06	-9.346715e+00	1.847354e+06	-2.620330e+06	-2.026240e+06	
-4.067632e+05	2.231537e+06	-3.898906e+05	2.265342e+06	-9.910594e+00	1.858578e+06	-2.672105e+06	-2.053017e+06	
-4.271467e+05	2.249298e+06	-4.074913e+05	2.285912e+06	-1.026855e+01	1.858765e+06	-2.713058e+06	-2.075317e+06	
-4.480157e+05	2.256745e+06	-4.178102e+05	2.295096e+06	-1.048889e+01	1.847080e+06	-2.743111e+06	-2.092528e+06	
-4.697857e+05	2.253602e+06	-4.230842e+05	2.292972e+06	-1.063277e+01	1.823186e+06	-2.762758e+06	-2.104308e+06	
-4.929026e+05	2.239669e+06	-4.259160e+05	2.279808e+06	-1.076732e+01	1.786905e+06	-2.772710e+06	-2.110146e+06	
-5.175479e+05	2.214301e+06	-4.284976e+05	2.255380e+06	-1.095215e+01	1.737832e+06	-2.772928e+06	-2.108966e+06	
-5.432362e+05	2.177707e+06	-4.304724e+05	2.219845e+06	-1.118164e+01	1.676609e+06	-2.763081e+06	-2.100632e+06	
-5.693533e+05	2.130976e+06	-4.307850e+05	2.174082e+06	-1.142855e+01	1.604729e+06	-2.743436e+06	-2.085954e+06	
-5.952250e+05	2.075093e+06	-4.283886e+05	2.118850e+06	-1.166446e+01	1.523625e+06	-2.714075e+06	-2.065748e+06	
-6.201993e+05	2.010624e+06	-4.221346e+05	2.054460e+06	-1.185715e+01	1.434261e+06	-2.674659e+06	-2.040695e+06	
-6.440037e+05	1.936919e+06	-4.111783e+05	1.980082e+06	-1.198510e+01	1.336078e+06	-2.624085e+06	-2.010992e+06	
-6.664453e+05	1.852629e+06	-3.947785e+05	1.894224e+06	-1.202929e+01	1.227779e+06	-2.560669e+06	-1.976460e+06	
-6.872478e+05	1.755531e+06	-3.722027e+05	1.794554e+06	-1.197043e+01	1.107306e+06	-2.481802e+06	-1.936273e+06	
