Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.199186e-02	-2.373659e-02	-2.881994e-02	-4.260305e-04	2.796747e-04	-4.702896e-04	2.854454e-05	-3.113678e-02	2.212323e-03	9.285416e-05	1.380990e-05	7.131822e-03	7.278977e-04	2.367820e-03	1.078062e+02	1.425611e+02	
1.000000e+00	-1.318466e-02	-2.590923e-02	-3.116710e-02	-4.570173e-04	2.864637e-04	-5.174083e-04	4.539567e-05	-3.370497e-02	3.032894e-03	9.836602e-05	1.441606e-05	6.721256e-03	1.065112e-03	2.307948e-03	1.080201e+02	1.422618e+02	
2.000000e+00	-1.417435e-02	-2.792695e-02	-3.346409e-02	-4.834005e-04	2.935455e-04	-5.628989e-04	6.124887e-05	-3.613767e-02	3.850445e-03	1.027334e-04	1.585470e-05	6.404663e-03	1.336346e-03	2.241469e-03	1.080147e+02	1.420421e+02	
3.000000e+00	-1.491448e-02	-2.985664e-02	-3.571320e-02	-5.058688e-04	3.014915e-04	-6.077765e-04	7.558957e-05	-3.842378e-02	4.635479e-03	1.058111e-04	1.807782e-05	6.167943e-03	1.546419e-03	2.164693e-03	1.077655e+02	1.418205e+02	
4.000000e+00	-1.539992e-02	-3.173372e-02	-3.792211e-02	-5.246508e-04	3.103054e-04	-6.525176e-04	8.854116e-05	-4.057349e-02	5.388496e-03	1.074368e-04	2.099819e-05	5.991531e-03	1.709597e-03	2.074443e-03	1.072985e+02	1.415742e+02	
5.000000e+00	-1.564337e-02	-3.358581e-02	-4.012529e-02	-5.399087e-04	3.201412e-04	-6.975346e-04	1.003639e-04	-4.263107e-02	6.111070e-03	1.074692e-04	2.442730e-05	5.861819e-03	1.837674e-03	1.967773e-03	1.066445e+02	1.413137e+02	
6.000000e+00	-1.567063e-02	-3.547251e-02	-4.237575e-02	-5.523509e-04	3.312827e-04	-7.437386e-04	1.113710e-04	-4.466532e-02	6.803072e-03	1.058673e-04	2.808828e-05	5.767266e-03	1.938847e-03	1.843032e-03	1.058315e+02	1.410390e+02	
7.000000e+00	-1.553620e-02	-3.743095e-02	-4.471295e-02	-5.625510e-04	3.434426e-04	-7.915661e-04	1.222904e-04	-4.673909e-02	7.488605e-03	1.027066e-04	3.177216e-05	5.691179e-03	2.026472e-03	1.701949e-03	1.049188e+02	1.407609e+02	
8.000000e+00	-1.532057e-02	-3.944824e-02	-4.717471e-02	-5.706753e-04	3.559802e-04	-8.406112e-04	1.341747e-04	-4.891550e-02	8.212629e-03	9.818636e-05	3.536390e-05	5.617082e-03	2.117169e-03	1.549302e-03	1.039897e+02	1.405201e+02	
9.000000e+00	-1.511369e-02	-4.152406e-02	-4.983001e-02	-5.772905e-04	3.685465e-04	-8.907713e-04	1.481029e-04	-5.128403e-02	9.022257e-03	9.261284e-05	3.875999e-05	5.533644e-03	2.223732e-03	1.390561e-03	1.031164e+02	1.403556e+02	
1.000000e+01	-1.501386e-02	-4.368045e-02	-5.273063e-02	-5.833210e-04	3.802540e-04	-9.424105e-04	1.655760e-04	-5.390888e-02	9.988399e-03	8.630192e-05	4.196404e-05	5.424502e-03	2.362020e-03	1.231137e-03	1.023674e+02	1.402674e+02	
1.100000e+01	-1.513606e-02	-4.590726e-02	-5.588300e-02	-5.894387e-04	3.893576e-04	-9.953221e-04	1.885622e-04	-5.680107e-02	1.120930e-02	7.961973e-05	4.512091e-05	5.269541e-03	2.551989e-03	1.077568e-03	1.018208e+02	1.402411e+02	
1.200000e+01	-1.560108e-02	-4.819145e-02	-5.929024e-02	-5.964442e-04	3.941387e-04	-1.049235e-03	2.190444e-04	-5.996089e-02	1.278351e-02	7.298489e-05	4.838256e-05	5.054248e-03	2.808922e-03	9.359236e-04	1.015406e+02	1.402562e+02	
1.300000e+01	-1.653477e-02	-5.054346e-02	-6.296002e-02	-6.054960e-04	3.930006e-04	-1.104244e-03	2.590294e-04	-6.338746e-02	1.481191e-02	6.684334e-05	5.191539e-05	4.768637e-03	3.143041e-03	8.110715e-04	1.015739e+02	1.402766e+02	
1.400000e+01	-1.798400e-02	-5.288656e-02	-6.693274e-02	-6.163997e-04	3.858690e-04	-1.159366e-03	3.092406e-04	-6.710192e-02	1.734211e-02	6.156291e-05	5.605512e-05	4.426103e-03	3.547138e-03	7.061562e-04	1.019048e+02	1.403262e+02	
1.500000e+01	-1.986453e-02	-5.504684e-02	-7.130749e-02	-6.272632e-04	3.749460e-04	-1.212663e-03	3.684940e-04	-7.117757e-02	2.032515e-02	5.729183e-05	6.119341e-05	4.064586e-03	3.994644e-03	6.210697e-04	1.024355e+02	1.404976e+02	
1.600000e+01	-2.202249e-02	-5.686440e-02	-7.622019e-02	-6.360057e-04	3.634297e-04	-1.262812e-03	4.348477e-04	-7.572904e-02	2.365629e-02	5.398497e-05	6.759127e-05	3.723214e-03	4.454867e-03	5.530577e-04	1.030390e+02	1.408793e+02	
1.700000e+01	-2.425973e-02	-5.818028e-02	-8.180491e-02	-6.403554e-04	3.546786e-04	-1.308708e-03	5.059893e-04	-8.087546e-02	2.719813e-02	5.152781e-05	7.548465e-05	3.434345e-03	4.899483e-03	4.989426e-04	1.035861e+02	1.415467e+02	
1.800000e+01	-2.638862e-02	-5.881940e-02	-8.813824e-02	-6.380951e-04	3.510389e-04	-1.348789e-03	5.799934e-04	-8.668810e-02	3.082016e-02	4.985365e-05	8.508048e-05	3.214670e-03	5.311342e-03	4.565393e-04	1.039843e+02	1.425472e+02	
1.900000e+01	-2.825789e-02	-5.865300e-02	-9.525819e-02	-6.278434e-04	3.539077e-04	-1.381897e-03	6.556852e-04	-9.321140e-02	3.441316e-02	4.881909e-05	9.636416e-05	3.067293e-03	5.682777e-03	4.231116e-04	1.041765e+02	1.438871e+02	
2.000000e+01	-2.970035e-02	-5.759440e-02	-1.031987e-01	-6.085927e-04	3.646641e-04	-1.407504e-03	7.318654e-04	-1.004938e-01	3.785609e-02	4.810024e-05	1.091700e-04	2.992550e-03	6.005922e-03	3.947260e-04	1.041069e+02	1.455565e+02	
2.100000e+01	-3.054054e-02	-5.553852e-02	-1.119396e-01	-5.792599e-04	3.841487e-04	-1.424568e-03	8.072785e-04	-1.085374e-01	4.102232e-02	4.735486e-05	1.233366e-04	2.986278e-03	6.275584e-03	3.681250e-04	1.037340e+02	1.475376e+02	
2.200000e+01	-3.061495e-02	-5.239154e-02	-1.213995e-01	-5.391584e-04	4.127027e-04	-1.431700e-03	8.806406e-04	-1.172967e-01	4.377896e-02	4.620429e-05	1.385511e-04	3.040834e-03	6.488645e-03	3.404377e-04	1.030367e+02	1.497976e+02	
2.300000e+01	-2.984319e-02	-4.816776e-02	-1.314485e-01	-4.891865e-04	4.500974e-04	-1.428221e-03	9.511099e-04	-1.266957e-01	4.601677e-02	4.431692e-05	1.541861e-04	3.144424e-03	6.644547e-03	3.096023e-04	1.020338e+02	1.522649e+02	
2.400000e+01	-2.819167e-02	-4.292560e-02	-1.419266e-01	-4.308278e-04	4.960286e-04	-1.413666e-03	1.017791e-03	-1.366359e-01	4.762948e-02	4.154167e-05	1.695684e-04	3.286432e-03	6.743363e-03	2.752339e-04	1.007652e+02	1.548610e+02	
2.500000e+01	-2.566582e-02	-3.674099e-02	-1.526479e-01	-3.657650e-04	5.503614e-04	-1.387544e-03	1.079490e-03	-1.469956e-01	4.850148e-02	3.800266e-05	1.840473e-04	3.459408e-03	6.785351e-03	2.388734e-04	9.928400e+01	1.575137e+02	
2.600000e+01	-2.227456e-02	-2.972803e-02	-1.634713e-01	-2.956358e-04	6.139294e-04	-1.350287e-03	1.134324e-03	-1.576984e-01	4.847920e-02	3.391966e-05	1.968885e-04	3.662215e-03	6.766475e-03	2.023377e-04	9.763564e+01	1.601701e+02	
2.700000e+01	-1.795107e-02	-2.195893e-02	-1.742972e-01	-2.209349e-04	6.885349e-04	-1.302922e-03	1.178459e-03	-1.687109e-01	4.731155e-02	2.947747e-05	2.073586e-04	3.899065e-03	6.673429e-03	1.669263e-04	9.583446e+01	1.628204e+02	
2.800000e+01	-1.265079e-02	-1.347166e-02	-1.849599e-01	-1.416586e-04	7.748483e-04	-1.245982e-03	1.207640e-03	-1.799108e-01	4.474698e-02	2.495190e-05	2.148297e-04	4.168522e-03	6.496853e-03	1.342360e-04	9.390252e+01	1.654395e+02	
2.900000e+01	-6.360987e-03	-4.300455e-03	-1.952527e-01	-5.765181e-05	8.724462e-04	-1.179810e-03	1.217692e-03	-1.911005e-01	4.055446e-02	2.053776e-05	2.186466e-04	4.464841e-03	6.231674e-03	1.051043e-04	9.186552e+01	1.679536e+02	
3.000000e+01	8.956848e-04	5.483500e-03	-2.049837e-01	3.104440e-05	9.799834e-04	-1.105139e-03	1.205435e-03	-2.020498e-01	3.456882e-02	1.618321e-05	2.181332e-04	4.779032e-03	5.878478e-03	7.891977e-05	8.974977e+01	1.701723e+02	
3.100000e+01	8.975058e-03	1.561809e-02	-2.139640e-01	1.228313e-04	1.094524e-03	-1.023626e-03	1.172040e-03	-2.124578e-01	2.688573e-02	1.162211e-05	2.129744e-04	5.097426e-03	5.458432e-03	5.412655e-05	8.760444e+01	1.716740e+02	
