StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
6.098331e+04	-2.948752e+05	3.391645e+05	1.669395e+04	2.942182e+05	0.000000e+00	3.067685e+05	-1.255028e+04	
1.989597e+04	-3.486186e+05	3.505153e+05	1.799924e+04	3.772386e+05	0.000000e+00	3.907702e+05	-1.353157e+04	
-1.157609e+04	-3.960192e+05	3.651638e+05	1.927926e+04	4.695267e+05	0.000000e+00	4.840206e+05	-1.449387e+04	
-3.280583e+04	-4.352998e+05	3.820335e+05	2.046041e+04	5.710066e+05	0.000000e+00	5.863885e+05	-1.538185e+04	
-4.498193e+04	-4.662352e+05	3.997643e+05	2.148901e+04	6.799362e+05	0.000000e+00	6.960913e+05	-1.615513e+04	
-4.829388e+04	-4.881916e+05	4.175835e+05	2.231427e+04	7.943414e+05	0.000000e+00	8.111169e+05	-1.677555e+04	
-4.396428e+04	-5.014228e+05	4.345525e+05	2.290605e+04	9.117139e+05	0.000000e+00	9.289344e+05	-1.722045e+04	
-3.567064e+04	-5.082896e+05	4.493416e+05	2.327736e+04	1.028387e+06	0.000000e+00	1.045887e+06	-1.749959e+04	
-2.645504e+04	-5.114438e+05	4.615142e+05	2.347460e+04	1.141629e+06	0.000000e+00	1.159277e+06	-1.764788e+04	
-1.772016e+04	-5.133723e+05	4.720908e+05	2.356141e+04	1.250024e+06	0.000000e+00	1.267737e+06	-1.771314e+04	
-1.045834e+04	-5.172989e+05	4.832414e+05	2.359920e+04	1.352399e+06	0.000000e+00	1.370140e+06	-1.774155e+04	
-5.349281e+03	-5.268851e+05	4.978888e+05	2.364704e+04	1.447911e+06	0.000000e+00	1.465689e+06	-1.777751e+04	
-1.366777e+03	-5.451867e+05	5.200768e+05	2.374316e+04	1.536902e+06	0.000000e+00	1.554752e+06	-1.784978e+04	
1.135166e+03	-5.762694e+05	5.534734e+05	2.393117e+04	1.619703e+06	0.000000e+00	1.637694e+06	-1.799112e+04	
