StressAxial	StressAP	StressDV	NetBendFemMag	NetBendFemAng	PeakTensStress	PeakCompStress	FemShear	
-6.576183e+04	2.942182e+05	6.098331e+04	3.004718e+05	1.171002e+01	2.347100e+05	-3.662337e+05	-3.257230e+05	
-7.598453e+04	3.772386e+05	1.989597e+04	3.777629e+05	3.019045e+00	3.017784e+05	-4.537475e+05	-4.099690e+05	
-8.513143e+04	4.695267e+05	-1.157609e+04	4.696694e+05	-1.412330e+00	3.845380e+05	-5.548008e+05	-5.048580e+05	
-9.283358e+04	5.710066e+05	-3.280583e+04	5.719482e+05	-3.288180e+00	4.791146e+05	-6.647818e+05	-6.097479e+05	
-9.899925e+04	6.799362e+05	-4.498193e+04	6.814225e+05	-3.784952e+00	5.824232e+05	-7.804217e+05	-7.223692e+05	
-1.034720e+05	7.943414e+05	-4.829388e+04	7.958081e+05	-3.479153e+00	6.923361e+05	-8.992800e+05	-8.402826e+05	
-1.062631e+05	9.117139e+05	-4.396428e+04	9.127733e+05	-2.760755e+00	8.065102e+05	-1.019036e+06	-9.605172e+05	
-1.077768e+05	1.028387e+06	-3.567064e+04	1.029005e+06	-1.986566e+00	9.212286e+05	-1.136782e+06	-1.078998e+06	
-1.084992e+05	1.141629e+06	-2.645504e+04	1.141935e+06	-1.327482e+00	1.033436e+06	-1.250434e+06	-1.192823e+06	
-1.089066e+05	1.250024e+06	-1.772016e+04	1.250150e+06	-8.121623e-01	1.141243e+06	-1.359056e+06	-1.300817e+06	
-1.095951e+05	1.352399e+06	-1.045834e+04	1.352439e+06	-4.430700e-01	1.242844e+06	-1.462034e+06	-1.402466e+06	
-1.112308e+05	1.447911e+06	-5.349281e+03	1.447921e+06	-2.116773e-01	1.336691e+06	-1.559152e+06	-1.497863e+06	
-1.143585e+05	1.536902e+06	-1.366777e+03	1.536903e+06	-5.095350e-02	1.422544e+06	-1.651261e+06	-1.588556e+06	
-1.196955e+05	1.619703e+06	1.135166e+03	1.619704e+06	4.015564e-02	1.500008e+06	-1.739399e+06	-1.676008e+06	
-1.282068e+05	1.695903e+06	-1.598493e+03	1.695904e+06	-5.400479e-02	1.567697e+06	-1.824111e+06	-1.760313e+06	
-1.406585e+05	1.765601e+06	-1.231985e+04	1.765644e+06	-3.997870e-01	1.624986e+06	-1.906303e+06	-1.841957e+06	
-1.576555e+05	1.829034e+06	-3.305436e+04	1.829333e+06	-1.035339e+00	1.671677e+06	-1.986988e+06	-1.921496e+06	
-1.796940e+05	1.885474e+06	-6.589301e+04	1.886625e+06	-2.001542e+00	1.706931e+06	-2.066319e+06	-1.998302e+06	
-2.066417e+05	1.934058e+06	-1.086703e+05	1.937109e+06	-3.215937e+00	1.730467e+06	-2.143750e+06	-2.071561e+06	
-2.379847e+05	1.973980e+06	-1.570157e+05	1.980215e+06	-4.547887e+00	1.742230e+06	-2.218199e+06	-2.140600e+06	
-2.730618e+05	2.003245e+06	-2.070152e+05	2.013914e+06	-5.899999e+00	1.740852e+06	-2.286975e+06	-2.203477e+06	
-3.111503e+05	2.019101e+06	-2.549779e+05	2.035137e+06	-7.197382e+00	1.723986e+06	-2.346287e+06	-2.257828e+06	
-3.517177e+05	2.019463e+06	-2.979789e+05	2.041328e+06	-8.393633e+00	1.689610e+06	-2.393046e+06	-2.302995e+06	
-3.943126e+05	2.002123e+06	-3.339892e+05	2.029790e+06	-9.470734e+00	1.635477e+06	-2.424102e+06	-2.338492e+06	
-4.384692e+05	1.964337e+06	-3.617123e+05	1.997362e+06	-1.043355e+01	1.558893e+06	-2.435831e+06	-2.363289e+06	
-4.834969e+05	1.904583e+06	-3.785900e+05	1.941846e+06	-1.124262e+01	1.458349e+06	-2.425343e+06	-2.377434e+06	
-5.282386e+05	1.823038e+06	-3.791987e+05	1.862058e+06	-1.175019e+01	1.333820e+06	-2.390297e+06	-2.382103e+06	
-5.714893e+05	1.719926e+06	-3.588339e+05	1.756960e+06	-1.178477e+01	1.185470e+06	-2.328449e+06	-2.378115e+06	
-6.121072e+05	1.595917e+06	-3.136871e+05	1.626454e+06	-1.112007e+01	1.014347e+06	-2.238561e+06	-2.366566e+06	
-6.492239e+05	1.451990e+06	-2.417186e+05	1.471972e+06	-9.451586e+00	8.227483e+05	-2.121196e+06	-2.348644e+06	
-6.825790e+05	1.286740e+06	-1.451431e+05	1.294900e+06	-6.435712e+00	6.123209e+05	-1.977479e+06	-2.322476e+06	
-7.118968e+05	1.098084e+06	-2.617663e+04	1.098396e+06	-1.365584e+00	3.864995e+05	-1.810293e+06	-2.285056e+06	
-7.366784e+05	8.847022e+05	1.148693e+05	8.921283e+05	7.397870e+00	1.554499e+05	-1.628807e+06	-2.233763e+06	
-7.560778e+05	6.462525e+05	2.796019e+05	7.041445e+05	2.339579e+01	-5.193330e+04	-1.460222e+06	-2.166388e+06	
-7.689663e+05	3.850625e+05	4.706467e+05	6.080966e+05	5.071149e+01	-1.608697e+05	-1.377063e+06	-2.082988e+06	
-7.743137e+05	1.048897e+05	6.903296e+05	6.982527e+05	8.136050e+01	-7.606104e+04	-1.472566e+06	-1.984693e+06	
-7.712954e+05	-1.897055e+05	9.399482e+05	9.589008e+05	-7.858956e+01	1.876055e+05	-1.730196e+06	-1.872996e+06	
-7.594596e+05	-4.925704e+05	1.218230e+06	1.314043e+06	-6.798492e+01	5.545834e+05	-2.073503e+06	-1.749800e+06	
-7.392928e+05	-7.924804e+05	1.520046e+06	1.714224e+06	-6.246461e+01	9.749316e+05	-2.453517e+06	-1.619801e+06	
-7.171153e+05	-1.076864e+06	1.839488e+06	2.131515e+06	-5.965467e+01	1.414399e+06	-2.848630e+06	-1.489679e+06	
-6.987201e+05	-1.334713e+06	2.170383e+06	2.547945e+06	-5.840989e+01	1.849225e+06	-3.246665e+06	-1.366666e+06	
-6.761503e+05	-1.560283e+06	2.508098e+06	2.953818e+06	-5.811436e+01	2.277667e+06	-3.629968e+06	-1.256021e+06	
-6.533815e+05	-1.687761e+06	2.854956e+06	3.316521e+06	-5.940976e+01	2.663139e+06	-3.969902e+06	-1.156039e+06	
-6.312283e+05	-1.700895e+06	3.216157e+06	3.638229e+06	-6.212748e+01	3.007001e+06	-4.269457e+06	-1.062370e+06	
-6.032694e+05	-1.705352e+06	3.598296e+06	3.981955e+06	-6.464219e+01	3.378685e+06	-4.585224e+06	-9.692446e+05	
-5.687343e+05	-1.706029e+06	4.007536e+06	4.355557e+06	-6.694031e+01	3.786823e+06	-4.924291e+06	-8.714209e+05	
-5.282604e+05	-1.703553e+06	4.442412e+06	4.757848e+06	-6.901947e+01	4.229588e+06	-5.286109e+06	-7.673487e+05	
-4.827681e+05	-1.697588e+06	4.898699e+06	5.184501e+06	-7.088685e+01	4.701733e+06	-5.667270e+06	-6.558556e+05	
-4.332189e+05	-1.687041e+06	5.370907e+06	5.629632e+06	-7.256214e+01	5.196413e+06	-6.062850e+06	-5.359678e+05	
-3.806105e+05	-1.669425e+06	5.853538e+06	6.086944e+06	-7.408192e+01	5.706333e+06	-6.467555e+06	-4.082430e+05	
-3.253926e+05	-1.640933e+06	6.344454e+06	6.553225e+06	-7.549880e+01	6.227832e+06	-6.878618e+06	-2.758216e+05	
-2.679361e+05	-1.597695e+06	6.841363e+06	7.025445e+06	-7.685507e+01	6.757509e+06	-7.293381e+06	-1.428858e+05	
-2.088725e+05	-1.535848e+06	7.340813e+06	7.499758e+06	-7.818303e+01	7.290885e+06	-7.708631e+06	-1.475102e+04	
-1.923189e+05	-1.501606e+06	7.560003e+06	7.707689e+06	-7.876586e+01	7.515370e+06	-7.900008e+06	1.032905e+05	
-2.039624e+05	-1.480580e+06	7.588501e+06	7.731589e+06	-7.895984e+01	7.527627e+06	-7.935551e+06	2.096703e+05	
-2.151779e+05	-1.444648e+06	7.606407e+06	7.742379e+06	-7.924620e+01	7.527201e+06	-7.957557e+06	3.044280e+05	
-2.256896e+05	-1.397267e+06	7.610578e+06	7.737781e+06	-7.959664e+01	7.512091e+06	-7.963470e+06	3.875412e+05	
-2.352795e+05	-1.342006e+06	7.596682e+06	7.714308e+06	-7.998169e+01	7.479029e+06	-7.949588e+06	4.598971e+05	
-2.438836e+05	-1.282135e+06	7.560899e+06	7.668837e+06	-8.037568e+01	7.424953e+06	-7.912720e+06	5.233027e+05	
-2.515752e+05	-1.220339e+06	7.501922e+06	7.600531e+06	-8.076064e+01	7.348955e+06	-7.852106e+06	5.795979e+05	
-2.585176e+05	-1.158794e+06	7.419980e+06	7.509921e+06	-8.112372e+01	7.251403e+06	-7.768439e+06	6.307094e+05	
-2.648866e+05	-1.098851e+06	7.316441e+06	7.398499e+06	-8.145865e+01	7.133612e+06	-7.663385e+06	6.784460e+05	
-2.707544e+05	-1.038831e+06	7.196480e+06	7.271073e+06	-8.178597e+01	7.000318e+06	-7.541827e+06	7.221321e+05	
-2.761637e+05	-9.760317e+05	7.066085e+06	7.133175e+06	-8.213558e+01	6.857012e+06	-7.409339e+06	7.601663e+05	
-2.810905e+05	-9.080862e+05	6.929994e+06	6.989238e+06	-8.253469e+01	6.708147e+06	-7.270328e+06	7.910910e+05	
-2.854474e+05	-8.334072e+05	6.791860e+06	6.842801e+06	-8.300442e+01	6.557354e+06	-7.128248e+06	8.133288e+05	
-2.891173e+05	-7.529327e+05	6.653610e+06	6.696076e+06	-8.354382e+01	6.406959e+06	-6.985193e+06	8.254148e+05	
-2.919156e+05	-6.688147e+05	6.515379e+06	6.549617e+06	-8.413905e+01	6.257701e+06	-6.841532e+06	8.263907e+05	
-2.936161e+05	-5.837615e+05	6.376653e+06	6.403318e+06	-8.476937e+01	6.109702e+06	-6.696935e+06	8.156986e+05	
-2.940895e+05	-5.007744e+05	6.236863e+06	6.256934e+06	-8.540945e+01	5.962845e+06	-6.551024e+06	7.940394e+05	
-2.935113e+05	-4.239218e+05	6.092265e+06	6.106996e+06	-8.601960e+01	5.813485e+06	-6.400508e+06	7.674583e+05	
-2.921549e+05	-3.572619e+05	5.938529e+06	5.949266e+06	-8.655727e+01	5.657111e+06	-6.241421e+06	7.434151e+05	
-2.903678e+05	-3.040809e+05	5.773055e+06	5.781058e+06	-8.698491e+01	5.490690e+06	-6.071426e+06	7.287823e+05	
-2.884217e+05	-2.661025e+05	5.596534e+06	5.602856e+06	-8.727780e+01	5.314435e+06	-5.891278e+06	7.280407e+05	
-2.860874e+05	-2.418997e+05	5.416485e+06	5.421884e+06	-8.744291e+01	5.135796e+06	-5.707971e+06	7.392391e+05	
-2.830155e+05	-2.292172e+05	5.242188e+06	5.247197e+06	-8.749634e+01	4.964182e+06	-5.530213e+06	7.583464e+05	
-2.789167e+05	-2.253026e+05	5.083308e+06	5.088299e+06	-8.746223e+01	4.809382e+06	-5.367215e+06	7.806392e+05	
-2.736303e+05	-2.277102e+05	4.947405e+06	4.952643e+06	-8.736479e+01	4.679013e+06	-5.226273e+06	8.021042e+05	
-2.701674e+05	-2.482184e+05	4.800188e+06	4.806602e+06	-8.703989e+01	4.536434e+06	-5.076769e+06	8.507987e+05	
-2.630887e+05	-2.611593e+05	4.716849e+06	4.724073e+06	-8.683095e+01	4.460984e+06	-4.987162e+06	8.648097e+05	
-2.556240e+05	-2.783224e+05	4.661870e+06	4.670171e+06	-8.658342e+01	4.414547e+06	-4.925795e+06	8.736548e+05	
-2.481589e+05	-2.987026e+05	4.634624e+06	4.644240e+06	-8.631240e+01	4.396081e+06	-4.892399e+06	8.776040e+05	
-2.413241e+05	-3.208955e+05	4.631945e+06	4.643047e+06	-8.603698e+01	4.401723e+06	-4.884371e+06	8.795574e+05	
-2.358435e+05	-3.431364e+05	4.650296e+06	4.662939e+06	-8.577993e+01	4.427095e+06	-4.898782e+06	8.829362e+05	
-2.324409e+05	-3.638342e+05	4.685049e+06	4.699155e+06	-8.555944e+01	4.466714e+06	-4.931596e+06	8.915629e+05	
-2.318044e+05	-3.813636e+05	4.731313e+06	4.746658e+06	-8.539171e+01	4.514854e+06	-4.978462e+06	9.088789e+05	
-2.344321e+05	-3.938020e+05	4.785997e+06	4.802171e+06	-8.529621e+01	4.567739e+06	-5.036603e+06	9.359179e+05	
-2.477748e+05	-2.736992e+05	4.844665e+06	4.852390e+06	-8.676654e+01	4.604616e+06	-5.100165e+06	7.662208e+05	
-2.592653e+05	-2.512663e+05	4.900234e+06	4.906671e+06	-8.706468e+01	4.647406e+06	-5.165937e+06	8.271767e+05	
-2.754768e+05	-2.119487e+05	4.945224e+06	4.949764e+06	-8.754588e+01	4.674287e+06	-5.225241e+06	8.996960e+05	
-2.962649e+05	-1.504509e+05	4.977609e+06	4.979882e+06	-8.826876e+01	4.683617e+06	-5.276147e+06	9.854443e+05	
-3.209754e+05	-6.289102e+04	4.999024e+06	4.999420e+06	-8.927925e+01	4.678445e+06	-5.320395e+06	1.086831e+06	
-3.485597e+05	5.188202e+04	5.015148e+06	5.015416e+06	8.940732e+01	4.666857e+06	-5.363976e+06	1.206976e+06	
-3.775000e+05	1.909773e+05	5.037340e+06	5.040959e+06	8.782885e+01	4.663459e+06	-5.418459e+06	1.348519e+06	
