StressDVtot	StressDVm	StressDVexternal	StressDVFax	StressAPtot	StressAPm	StressAPexternal	StressAPFax	
7.579614e+05	-0.000000e+00	7.444132e+05	1.354818e+04	1.029925e+06	0.000000e+00	1.041863e+06	-1.193758e+04	
8.199358e+05	-0.000000e+00	8.050400e+05	1.489578e+04	1.124101e+06	0.000000e+00	1.137226e+06	-1.312498e+04	
8.803846e+05	-0.000000e+00	8.643706e+05	1.601392e+04	1.211679e+06	0.000000e+00	1.225789e+06	-1.411019e+04	
9.393149e+05	-0.000000e+00	9.224648e+05	1.685010e+04	1.295641e+06	0.000000e+00	1.310488e+06	-1.484697e+04	
9.969190e+05	-0.000000e+00	9.795205e+05	1.739855e+04	1.377548e+06	0.000000e+00	1.392878e+06	-1.533022e+04	
1.054102e+06	-0.000000e+00	1.036428e+06	1.767359e+04	1.458599e+06	0.000000e+00	1.474171e+06	-1.557256e+04	
1.071135e+06	-4.112620e+04	1.094557e+06	1.770439e+04	1.541384e+06	0.000000e+00	1.556984e+06	-1.559970e+04	
1.057091e+06	-1.153878e+05	1.154926e+06	1.755251e+04	1.627479e+06	0.000000e+00	1.642945e+06	-1.546588e+04	
1.034007e+06	-2.018149e+05	1.218513e+06	1.730890e+04	1.716238e+06	0.000000e+00	1.731489e+06	-1.525123e+04	
9.996371e+05	-3.045371e+05	1.287099e+06	1.707516e+04	1.807557e+06	0.000000e+00	1.822603e+06	-1.504528e+04	
9.491135e+05	-4.298704e+05	1.362021e+06	1.696238e+04	1.902306e+06	0.000000e+00	1.917252e+06	-1.494590e+04	
8.742005e+05	-5.863465e+05	1.443447e+06	1.710044e+04	1.999926e+06	0.000000e+00	2.014993e+06	-1.506755e+04	
7.667777e+05	-7.823031e+05	1.531455e+06	1.762581e+04	2.099722e+06	0.000000e+00	2.115252e+06	-1.553046e+04	
6.188633e+05	-1.026062e+06	1.626245e+06	1.868068e+04	2.202028e+06	0.000000e+00	2.218488e+06	-1.645993e+04	
4.296273e+05	-1.319550e+06	1.728859e+06	2.031798e+04	2.303431e+06	0.000000e+00	2.321333e+06	-1.790260e+04	
2.085781e+05	-1.655723e+06	1.841858e+06	2.244257e+04	2.396379e+06	0.000000e+00	2.416154e+06	-1.977462e+04	
-3.089019e+04	-2.024523e+06	1.968752e+06	2.488060e+04	2.474008e+06	0.000000e+00	2.495931e+06	-2.192281e+04	
-2.738780e+05	-2.414290e+06	2.113004e+06	2.740819e+04	2.529539e+06	0.000000e+00	2.553689e+06	-2.414992e+04	
-5.087607e+05	-2.815167e+06	2.276593e+06	2.981336e+04	2.555472e+06	0.000000e+00	2.581741e+06	-2.626917e+04	
-7.292452e+05	-3.221670e+06	2.460500e+06	3.192523e+04	2.546308e+06	0.000000e+00	2.574438e+06	-2.812998e+04	
-9.299672e+05	-3.629124e+06	2.665602e+06	3.355490e+04	2.498407e+06	0.000000e+00	2.527973e+06	-2.956592e+04	
-1.106769e+06	-4.032650e+06	2.891378e+06	3.450413e+04	2.407333e+06	0.000000e+00	2.437735e+06	-3.040230e+04	
-1.257096e+06	-4.427409e+06	3.135725e+06	3.458820e+04	2.269129e+06	0.000000e+00	2.299605e+06	-3.047638e+04	
-1.381653e+06	-4.810658e+06	3.395289e+06	3.371628e+04	2.084504e+06	0.000000e+00	2.114212e+06	-2.970811e+04	
-1.480650e+06	-5.178436e+06	3.665936e+06	3.185042e+04	1.856056e+06	0.000000e+00	1.884120e+06	-2.806407e+04	
-1.551910e+06	-5.523771e+06	3.942864e+06	2.899676e+04	1.587111e+06	0.000000e+00	1.612661e+06	-2.554965e+04	
-1.587952e+06	-5.835548e+06	4.222431e+06	2.516538e+04	1.282669e+06	0.000000e+00	1.304843e+06	-2.217374e+04	
-1.570146e+06	-6.092488e+06	4.502061e+06	2.028078e+04	9.459664e+05	0.000000e+00	9.638362e+05	-1.786981e+04	
-1.478842e+06	-6.270610e+06	4.777476e+06	1.429263e+04	5.787137e+05	0.000000e+00	5.913073e+05	-1.259353e+04	
-1.296248e+06	-6.346773e+06	5.043338e+06	7.186524e+03	1.824263e+05	0.000000e+00	1.887585e+05	-6.332195e+03	
-1.010726e+06	-6.304402e+06	5.294688e+06	-1.011928e+03	-2.397939e+05	0.000000e+00	-2.406856e+05	8.916307e+02	
-6.345692e+05	-6.151078e+06	5.526648e+06	-1.013985e+04	-6.765855e+05	0.000000e+00	-6.855199e+05	8.934434e+03	
-1.890719e+05	-5.904784e+06	5.735664e+06	-1.995235e+04	-1.111782e+06	0.000000e+00	-1.129362e+06	1.758043e+04	
3.045766e+05	-5.586621e+06	5.921371e+06	-3.017434e+04	-1.526552e+06	0.000000e+00	-1.553139e+06	2.658724e+04	
8.506009e+05	-5.195173e+06	6.086258e+06	-4.048393e+04	-1.901497e+06	0.000000e+00	-1.937169e+06	3.567123e+04	
1.424630e+06	-4.757695e+06	6.232902e+06	-5.057709e+04	-2.034620e+06	1.930408e+05	-2.272225e+06	4.456452e+04	
2.019354e+06	-4.284433e+06	6.363998e+06	-6.021160e+04	-2.016940e+06	4.878632e+05	-2.557857e+06	5.305369e+04	
2.634052e+06	-3.779823e+06	6.483052e+06	-6.917750e+04	-1.963476e+06	7.716258e+05	-2.796056e+06	6.095373e+04	
3.266510e+06	-3.248939e+06	6.592718e+06	-7.727011e+04	-1.878189e+06	1.044883e+06	-2.991157e+06	6.808429e+04	
3.912124e+06	-2.697858e+06	6.694379e+06	-8.439688e+04	-1.766523e+06	1.308517e+06	-3.149405e+06	7.436384e+04	
4.564837e+06	-2.133880e+06	6.789323e+06	-9.060608e+04	-1.634857e+06	1.563269e+06	-3.277962e+06	7.983489e+04	
5.218498e+06	-1.563734e+06	6.878215e+06	-9.598372e+04	-1.490559e+06	1.810190e+06	-3.385323e+06	8.457324e+04	
5.872856e+06	-9.865715e+05	6.960078e+06	-1.006508e+05	-1.340150e+06	2.052592e+06	-3.481427e+06	8.868547e+04	
6.561383e+06	-3.685284e+05	7.034683e+06	-1.047712e+05	-1.180190e+06	2.300124e+06	-3.572630e+06	9.231609e+04	
6.994890e+06	-0.000000e+00	7.103409e+06	-1.085194e+05	-1.076022e+06	2.487349e+06	-3.658990e+06	9.561871e+04	
7.061933e+06	-0.000000e+00	7.173998e+06	-1.120648e+05	-1.036554e+06	2.563273e+06	-3.698570e+06	9.874258e+04	
7.115823e+06	-0.000000e+00	7.231408e+06	-1.155855e+05	-1.017600e+06	2.652142e+06	-3.771587e+06	1.018448e+05	
7.164047e+06	-0.000000e+00	7.283235e+06	-1.191884e+05	-1.001038e+06	2.730625e+06	-3.836682e+06	1.050194e+05	
7.207419e+06	-0.000000e+00	7.330181e+06	-1.227626e+05	-9.887255e+05	2.800152e+06	-3.897046e+06	1.081686e+05	
7.245888e+06	-0.000000e+00	7.372051e+06	-1.261627e+05	-9.820002e+05	2.863075e+06	-3.956240e+06	1.111645e+05	
7.279924e+06	-0.000000e+00	7.409175e+06	-1.292509e+05	-9.808918e+05	2.921769e+06	-4.016547e+06	1.138857e+05	
7.310216e+06	-0.000000e+00	7.442110e+06	-1.318941e+05	-9.839547e+05	2.977611e+06	-4.077781e+06	1.162147e+05	
7.336165e+06	-0.000000e+00	7.470172e+06	-1.340066e+05	-9.880148e+05	3.029111e+06	-4.135202e+06	1.180760e+05	
7.356996e+06	-0.000000e+00	7.492501e+06	-1.355052e+05	-9.895330e+05	3.073912e+06	-4.182842e+06	1.193964e+05	
7.372787e+06	-0.000000e+00	7.509081e+06	-1.362936e+05	-9.850805e+05	3.109461e+06	-4.214632e+06	1.200911e+05	
7.382729e+06	-0.000000e+00	7.519006e+06	-1.362770e+05	-9.720467e+05	3.133530e+06	-4.225653e+06	1.200765e+05	
7.383959e+06	-0.000000e+00	7.519473e+06	-1.355141e+05	-9.485041e+05	3.145879e+06	-4.213788e+06	1.194043e+05	
7.374704e+06	-0.000000e+00	7.508869e+06	-1.341648e+05	-9.128925e+05	3.147369e+06	-4.178477e+06	1.182154e+05	
7.354320e+06	-0.000000e+00	7.486742e+06	-1.324222e+05	-8.644646e+05	3.139551e+06	-4.120695e+06	1.166799e+05	
7.321966e+06	-0.000000e+00	7.452451e+06	-1.304847e+05	-8.035813e+05	3.124686e+06	-4.043240e+06	1.149728e+05	
7.279458e+06	-0.000000e+00	7.407866e+06	-1.284080e+05	-7.322979e+05	3.103769e+06	-3.949210e+06	1.131430e+05	
7.231047e+06	-0.000000e+00	7.357191e+06	-1.261444e+05	-6.535624e+05	3.076757e+06	-3.841468e+06	1.111485e+05	
7.180107e+06	-0.000000e+00	7.303739e+06	-1.236315e+05	-5.708423e+05	3.043999e+06	-3.723776e+06	1.089343e+05	
7.128933e+06	-0.000000e+00	7.249737e+06	-1.208036e+05	-4.876733e+05	3.006108e+06	-3.600224e+06	1.064426e+05	
7.080090e+06	-0.000000e+00	7.197697e+06	-1.176069e+05	-4.068650e+05	2.962955e+06	-3.473446e+06	1.036258e+05	
