KneeAng	AnkAng	MPAng	DotMPAng	Yaw	  Pitch	FemTVAng	FemHZAng	FemHZAngP	TibPSAng	TibPSAngYaw	TibHZAng	TibHZAngP	
9.920055e+01	1.429923e+02	1.755659e+02	1.755659e+02	-1.553574e+01	1.300503e+02	1.004474e+02	-9.256112e+00	-1.340671e+01	1.805475e+01	4.765029e+00	-3.042108e+01	-1.686817e+01	
9.769157e+01	1.422441e+02	1.763810e+02	1.763810e+02	-1.589263e+01	1.304673e+02	9.956311e+01	-9.094952e+00	-1.296766e+01	1.892265e+01	5.456662e+00	-3.117740e+01	-1.544660e+01	
9.635021e+01	1.414521e+02	1.765108e+02	1.765108e+02	-1.614810e+01	1.308467e+02	9.890230e+01	-8.993240e+00	-1.259507e+01	1.976060e+01	6.212745e+00	-3.191961e+01	-1.407170e+01	
9.515680e+01	1.406410e+02	1.761462e+02	1.761462e+02	-1.630545e+01	1.311862e+02	9.843229e+01	-8.945600e+00	-1.227061e+01	2.056079e+01	7.018505e+00	-3.263682e+01	-1.275955e+01	
9.409169e+01	1.398340e+02	1.755723e+02	1.755723e+02	-1.636810e+01	1.314832e+02	9.811980e+01	-8.946275e+00	-1.197669e+01	2.131587e+01	7.859217e+00	-3.331876e+01	-1.152644e+01	
9.313681e+01	1.390556e+02	1.749719e+02	1.749719e+02	-1.633842e+01	1.317333e+02	9.793291e+01	-8.988372e+00	-1.169794e+01	2.201745e+01	8.719686e+00	-3.395472e+01	-1.039150e+01	
9.227783e+01	1.383360e+02	1.744368e+02	1.744368e+02	-1.621574e+01	1.319289e+02	9.784384e+01	-9.062558e+00	-1.142331e+01	2.265398e+01	9.583331e+00	-3.453203e+01	-9.380773e+00	
9.150088e+01	1.377049e+02	1.740116e+02	1.740116e+02	-1.599856e+01	1.320614e+02	9.782600e+01	-9.159155e+00	-1.114287e+01	2.321405e+01	1.043437e+01	-3.503853e+01	-8.521110e+00	
9.079167e+01	1.371909e+02	1.737200e+02	1.737200e+02	-1.568475e+01	1.321223e+02	9.785359e+01	-9.268631e+00	-1.084687e+01	2.368702e+01	1.125857e+01	-3.546301e+01	-7.838748e+00	
9.012615e+01	1.368028e+02	1.735584e+02	1.735584e+02	-1.527950e+01	1.321112e+02	9.789083e+01	-9.387941e+00	-1.051585e+01	2.407263e+01	1.204854e+01	-3.580188e+01	-7.340595e+00	
8.946489e+01	1.365174e+02	1.734903e+02	1.734903e+02	-1.480169e+01	1.320418e+02	9.788358e+01	-9.524657e+00	-1.011396e+01	2.438684e+01	1.280580e+01	-3.606293e+01	-7.002040e+00	
8.876749e+01	1.363087e+02	1.734766e+02	1.734766e+02	-1.427280e+01	1.319293e+02	9.777440e+01	-9.687102e+00	-9.603230e+00	2.464638e+01	1.353165e+01	-3.625410e+01	-6.795777e+00	
8.799446e+01	1.361505e+02	1.734807e+02	1.734807e+02	-1.371615e+01	1.317893e+02	9.750474e+01	-9.882954e+00	-8.945941e+00	2.486728e+01	1.422582e+01	-3.638282e+01	-6.694589e+00	
8.712740e+01	1.360205e+02	1.734850e+02	1.734850e+02	-1.315738e+01	1.316293e+02	9.704536e+01	-1.011204e+01	-8.134268e+00	2.506356e+01	1.488602e+01	-3.646515e+01	-6.669495e+00	
8.617219e+01	1.359005e+02	1.734917e+02	1.734917e+02	-1.262445e+01	1.314479e+02	9.640052e+01	-1.036574e+01	-7.194416e+00	2.524736e+01	1.550767e+01	-3.652670e+01	-6.689771e+00	
8.513802e+01	1.357728e+02	1.735046e+02	1.735046e+02	-1.214692e+01	1.312431e+02	9.557581e+01	-1.063494e+01	-6.155382e+00	2.543047e+01	1.608434e+01	-3.659306e+01	-6.725067e+00	
8.403699e+01	1.356201e+02	1.735261e+02	1.735261e+02	-1.175382e+01	1.310134e+02	9.457721e+01	-1.091081e+01	-5.046096e+00	2.562366e+01	1.660841e+01	-3.668849e+01	-6.745923e+00	
8.288499e+01	1.354255e+02	1.735400e+02	1.735400e+02	-1.145743e+01	1.307695e+02	9.340933e+01	-1.118793e+01	-3.876649e+00	2.582429e+01	1.706973e+01	-3.682580e+01	-6.729709e+00	
